timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
167520000,1665836894760388,0,473977560,85456081,493794,493794,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.92,1.9,0.0,0.02,6.282836,0,nan,nan,0.0,0,3,0,1,10
168316000,1665836895560388,0,473977669,85456081,493785,493785,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.93,0.93,0.01,-0.03,0.018849554,0,nan,nan,0.0,0,3,0,1,10
169516000,1665836896760388,0,473977646,85456085,493785,493785,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.3,-1.29,0.02,0.0,3.1215212,0,nan,nan,0.0,0,3,0,1,10
170316000,1665836897560388,0,473977519,85456087,493776,493776,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.01,-2.0,0.04,0.049999997,3.116809,0,nan,nan,0.0,0,3,0,1,10
171520000,1665836898760388,0,473977343,85456087,493813,493813,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.84,-0.84999996,-0.03,0.0,3.1867967,0,nan,nan,0.0,0,3,0,1,10
172320000,1665836899560388,0,473977338,85456084,493854,493854,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.71,0.68,-0.03,-0.01,6.2322216,0,nan,nan,0.0,0,3,0,1,10
173520000,1665836900760388,0,473977506,85456078,493857,493857,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.01,2.04,-0.01,-0.01,6.2744584,0,nan,nan,0.0,0,3,0,1,10
174320000,1665836901560388,0,473977636,85456077,493868,493868,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.4,1.4,0.0,0.02,6.2767277,0,nan,nan,0.0,0,3,0,1,10
175520000,1665836902760388,0,473977672,85456076,493886,493886,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.82,-0.82,0.0,-0.01,3.1382766,0,nan,nan,0.0,0,3,0,1,10
176320000,1665836903560388,0,473977568,85456078,493894,493894,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.89,-1.9,0.01,-0.04,3.1314697,0,nan,nan,0.0,0,3,0,1,10
177520000,1665836904760388,0,473977368,85456080,493956,493956,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.3199999,-1.3199999,0.0,-0.03,3.1421163,0,nan,nan,0.0,0,3,0,1,10
178320000,1665836905560388,0,473977325,85456077,493983,493983,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.17999999,0.16,-0.03,-0.04,6.1009727,0,nan,nan,0.0,0,3,0,1,10
179524000,1665836906764388,0,473977458,85456072,494022,494022,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.9499999,1.9399999,0.0,0.0,0.0,0,nan,nan,0.0,0,3,0,1,10
180324000,1665836907564388,0,473977600,85456071,494010,494010,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.78,1.76,0.0,0.0,6.2812653,0,nan,nan,0.0,0,3,0,1,10
181520000,1665836908764388,0,473977693,85456068,494009,494009,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.25,-0.26,0.01,-0.049999997,3.0995302,0,nan,nan,0.0,0,3,0,1,10
182324000,1665836909564388,0,473977622,85456068,494011,494011,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.61,-1.61,0.0,0.01,3.1400216,0,nan,nan,0.0,0,3,0,1,10
183520000,1665836910764388,0,473977416,85456071,493982,493982,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.7099999,-1.73,0.01,0.01,3.1321678,0,nan,nan,0.0,0,3,0,1,10
184324000,1665836911564388,0,473977336,85456074,493984,493984,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.41,-0.38,0.03,0.0,3.0503118,0,nan,nan,0.0,0,3,0,1,10
185524000,1665836912764388,0,473977413,85456074,493990,493990,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.65,1.64,-0.01,0.0,6.2713165,0,nan,nan,0.0,0,3,0,1,10
186324000,1665836913564388,0,473977550,85456073,493954,493954,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.93,1.9399999,0.0,0.07,0.0013962634,0,nan,nan,0.0,0,3,0,1,10
187524000,1665836914764388,0,473977686,85456071,493908,493908,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.26,0.26999998,0.0,0.0,0.0,0,nan,nan,0.0,0,3,0,1,10
188324000,1665836915564388,0,473977649,85456072,493916,493916,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.22,-1.22,0.01,0.06,3.1325169,0,nan,nan,0.0,0,3,0,1,10
189520000,1665836916764388,0,473977454,85456075,493905,493905,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.92,-1.93,0.04,0.01,3.117158,0,nan,nan,0.0,0,3,0,1,10
190324000,1665836917564388,0,473977346,85456076,493920,493920,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.90999997,-0.90999997,-0.01,-0.01,3.1606166,0,nan,nan,0.0,0,3,0,1,10
191524000,1665836918764388,0,473977371,85456075,493933,493933,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.3,1.28,0.0,-0.02,0.004886922,0,nan,nan,0.0,0,3,0,1,10
192324000,1665836919564388,0,473977497,85456076,493935,493935,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.01,2.02,-0.01,0.02,6.277949,0,nan,nan,0.0,0,3,0,1,10
193520000,1665836920764388,0,473977674,85456078,493905,493905,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.84999996,0.84,0.02,0.0,0.032463126,0,nan,nan,0.0,0,3,0,1,10
194324000,1665836921564388,0,473977680,85456080,493913,493913,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.7,-0.71,0.01,0.01,3.1192524,0,nan,nan,0.0,0,3,0,1,10
195524000,1665836922764388,0,473977511,85456080,493924,493924,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.01,-2.03,-0.01,0.02,3.1480503,0,nan,nan,0.0,0,3,0,1,10
196324000,1665836923564388,0,473977380,85456080,493924,493924,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.4,-1.41,0.0,-0.03,3.1363566,0,nan,nan,0.0,0,3,0,1,10
197524000,1665836924764388,0,473977345,85456079,493940,493940,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.81,0.82,0.0,0.02,0.00034906584,0,nan,nan,0.0,0,3,0,1,10
198324000,1665836925564388,0,473977448,85456076,493923,493923,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.88,1.9,-0.04,0.089999996,6.2618923,0,nan,nan,0.0,0,3,0,1,10
199524000,1665836926764388,0,473977647,85456073,493913,493913,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.3199999,1.3299999,-0.02,0.03,6.264161,0,nan,nan,0.0,0,3,0,1,10
200324000,1665836927564388,0,473977691,85456072,493903,493903,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14999999,-0.14,0.0,0.0,3.1068604,0,nan,nan,0.0,0,3,0,1,10
201520000,1665836928764388,0,473977563,85456073,493896,493896,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.91,-1.91,-0.01,0.03,3.14997,0,nan,nan,0.0,0,3,0,1,10
202324000,1665836929564388,0,473977422,85456074,493889,493889,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.74,-1.74,0.02,0.0,3.1262336,0,nan,nan,0.0,0,3,0,1,10
203524000,1665836930764388,0,473977333,85456073,493901,493901,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.28,0.29,-0.03,0.01,6.1714845,0,nan,nan,0.0,0,3,0,1,10
204324000,1665836931564388,0,473977405,85456073,493889,493889,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.5999999,1.5899999,0.0,0.02,6.2803926,0,nan,nan,0.0,0,3,0,1,10
205524000,1665836932764388,0,473977608,85456077,493852,493852,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.6899999,1.6899999,0.01,0.01,0.01134464,0,nan,nan,0.0,0,3,0,1,10
206320000,1665836933564388,0,473977688,85456078,493878,493878,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.39999998,0.39999998,0.02,0.0,0.05375614,0,nan,nan,0.0,0,3,0,1,10
207524000,1665836934764388,0,473977609,85456080,493896,493896,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.68,-1.68,0.02,0.0,3.1241393,0,nan,nan,0.0,0,3,0,1,10
208324000,1665836935564388,0,473977473,85456081,493443,493443,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.93,-1.92,0.01,0.7,3.1323423,0,nan,nan,0.0,0,3,0,1,10
209524000,1665836936764388,0,473977331,85456083,492621,492621,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.35999998,-0.35999998,0.03,0.65,3.0555477,0,nan,nan,0.0,0,3,0,1,10
210324000,1665836937564388,0,473977362,85456083,492097,492097,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.14,1.14,0.0,0.63,6.281789,0,nan,nan,0.0,0,3,0,1,10
211524000,1665836938764388,0,473977551,85456083,491295,491295,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.91,1.91,-0.02,0.69,6.270793,0,nan,nan,0.0,0,3,0,1,10
212324000,1665836939564388,0,473977661,85456082,490726,490726,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.96999997,0.97999996,0.0,0.7,6.276029,0,nan,nan,0.0,0,3,0,1,10
213524000,1665836940764388,0,473977643,85456079,489946,489946,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.26,-1.27,-0.01,0.63,3.15189,0,nan,nan,0.0,0,3,0,1,10
214324000,1665836941564388,0,473977518,85456076,489417,489417,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.9799999,-1.9699999,-0.01,0.68,3.1487482,0,nan,nan,0.0,0,3,0,1,10
215520000,1665836942764388,0,473977343,85456074,488580,488580,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.85999995,-0.88,-0.02,0.7,3.1730087,0,nan,nan,0.0,0,3,0,1,10
216324000,1665836943564388,0,473977327,85456072,488116,488116,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.7629027,0,nan,nan,0.0,0,3,0,1,10
217524000,1665836944764388,0,473977331,85456073,488185,488185,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.08,0.11,0.01,-0.12,0.115715325,0,nan,nan,0.0,0,3,0,1,10
218324000,1665836945564388,0,473977371,85456071,488178,488178,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.65999997,0.65999997,0.0,0.01,6.274982,0,nan,nan,0.0,0,3,0,1,10
219524000,1665836946764388,0,473977379,85456074,488103,488103,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.8889155,0,nan,nan,0.0,0,3,0,1,10
220324000,1665836947564388,0,473977378,85456074,488100,488100,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.6336281,0,nan,nan,0.0,0,3,0,1,10
221524000,1665836948764388,0,473977378,85456075,488110,488110,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.03,0.01,0.04,2.7698374,0,nan,nan,0.0,0,3,0,1,10
222324000,1665836949564388,0,473977379,85456074,488105,488105,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.332431,0,nan,nan,0.0,0,3,0,1,10
