timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
8808000,8784000,6620172,487.38916,11.832728,95606.195,1.1359597,0
8856000,8844000,6620172,487.3845,11.832727,95606.25,1.1359603,0
8928000,8902666,6620172,487.3657,11.832728,95606.445,1.1359627,0
8976000,8964000,6620172,487.41733,11.832727,95605.89,1.135956,0
9048000,9024000,6620172,487.3751,11.832728,95606.35,1.1359615,0
9096000,9084000,6620172,487.3751,11.832727,95606.34,1.1359615,0
9168000,9144000,6620172,487.4502,11.832728,95605.51,1.1359515,0
9216000,9202000,6620172,487.39386,11.832727,95606.164,1.1359594,0
9288000,9262666,6620172,487.42673,11.832728,95605.74,1.1359544,0
9332000,9322000,6620172,487.3657,11.832727,95606.45,1.1359628,0
9384000,9372000,6620172,487.3751,11.832727,95606.336,1.1359614,0
9456000,9432000,6620172,487.3657,11.832728,95606.46,1.1359628,0
9504000,9492000,6620172,487.33752,11.832727,95606.805,1.135967,0
9576000,9552000,6620172,487.42203,11.832728,95605.82,1.1359552,0
9624000,9610000,6620172,487.469,11.832727,95605.28,1.1359489,0
9672000,9660000,6620172,487.35162,11.832727,95606.625,1.1359649,0
9744000,9720000,6620172,487.39856,11.832728,95606.06,1.1359582,0
9792000,9780000,6620172,487.2812,11.832727,95607.43,1.1359744,0
9864000,9838666,6620172,487.2906,11.832728,95607.305,1.1359729,0
9912000,9898000,6620172,487.3563,11.832727,95606.58,1.1359643,0
9960000,9948000,6620172,487.3657,11.832727,95606.45,1.1359628,0
10032000,10008000,6620172,487.3845,11.832728,95606.25,1.1359603,0
10076000,10066000,6620172,487.361,11.832727,95606.49,1.1359632,0
10128000,10116000,6620172,487.40326,11.832727,95606.0,1.1359574,0
10200000,10174666,6620172,487.469,11.832728,95605.25,1.1359485,0
10248000,10236000,6620172,487.3563,11.832727,95606.58,1.1359643,0
10320000,10296000,6620172,487.41733,11.832728,95605.87,1.1359558,0
10368000,10356000,6620172,487.38916,11.832727,95606.195,1.1359597,0
10440000,10416000,6620172,487.38916,11.832728,95606.195,1.1359597,0
10484000,10472000,6620172,487.3563,11.832727,95606.59,1.1359645,0
10536000,10524000,6620172,487.40326,11.832727,95606.0,1.1359574,0
10608000,10582666,6620172,487.4502,11.832728,95605.47,1.135951,0
10656000,10644000,6620172,487.2812,11.832727,95607.39,1.1359739,0
10728000,10704000,6620172,487.32812,11.832728,95606.875,1.1359679,0
10776000,10764000,6620172,487.39856,11.832727,95606.08,1.1359583,0
10848000,10822666,6620172,487.21545,11.832728,95608.18,1.1359833,0
10896000,10884000,6620172,487.2812,11.832727,95607.43,1.1359744,0
10968000,10944000,6620172,487.2671,11.832728,95607.625,1.1359767,0
11016000,11004000,6620172,487.3563,11.832727,95606.56,1.135964,0
11088000,11064000,6620172,487.2812,11.832728,95607.4,1.135974,0
11136000,11122000,6620172,487.44083,11.832727,95605.586,1.1359525,0
11208000,11182666,6620172,487.3798,11.832728,95606.27,1.1359607,0
11256000,11244000,6620172,487.3845,11.832727,95606.22,1.13596,0
11328000,11304000,6620172,487.40796,11.832728,95605.945,1.1359568,0
11376000,11364000,6620172,487.3798,11.832727,95606.27,1.1359607,0
11448000,11424000,6620172,487.40796,11.832728,95605.94,1.1359566,0
11496000,11484000,6620172,487.35162,11.832727,95606.63,1.1359649,0
11564000,11542666,6620172,487.3798,11.832728,95606.27,1.1359607,0
11616000,11604000,6620172,487.35162,11.832727,95606.61,1.1359646,0
11688000,11662666,6620172,487.41733,11.832728,95605.9,1.1359562,0
11736000,11724000,6620172,487.40326,11.832727,95606.016,1.1359576,0
11808000,11784000,6620172,487.39386,11.832728,95606.125,1.1359589,0
11856000,11844000,6620172,487.34222,11.832727,95606.72,1.135966,0
11928000,11904000,6620172,487.3751,11.832728,95606.34,1.1359615,0
11976000,11964000,6620172,487.3657,11.832727,95606.47,1.135963,0
12048000,12024000,6620172,487.4596,11.832728,95605.375,1.13595,0
12096000,12084000,6620172,487.4502,11.832727,95605.47,1.135951,0
12168000,12142666,6620172,487.42203,11.832728,95605.836,1.1359555,0
12216000,12204000,6620172,487.361,11.832727,95606.516,1.1359636,0
12284000,12262666,6620172,487.33752,11.832728,95606.76,1.1359664,0
12336000,12324000,6620172,487.24832,11.832727,95607.83,1.1359792,0
12408000,12382666,6620172,487.3798,11.832728,95606.28,1.1359607,0
12456000,12444000,6620172,487.4549,11.832727,95605.44,1.1359507,0
12528000,12504000,6620172,487.3798,11.832728,95606.305,1.135961,0
12576000,12564000,6620172,487.35162,11.832727,95606.625,1.1359649,0
12648000,12624000,6620172,487.4596,11.832728,95605.4,1.1359502,0
12696000,12684000,6620172,487.44083,11.832727,95605.63,1.1359531,0
12764000,12742666,6620172,487.361,11.832728,95606.52,1.1359637,0
12816000,12804000,6620172,487.3563,11.832727,95606.56,1.135964,0
12888000,12864000,6620172,487.30936,11.832728,95607.1,1.1359705,0
12936000,12924000,6620172,487.39856,11.832727,95606.1,1.1359586,0
13008000,12982666,6620172,487.40326,11.832728,95606.04,1.1359578,0
13056000,13042000,6620172,487.40796,11.832727,95605.95,1.1359569,0
13128000,13102666,6620172,487.42203,11.832728,95605.805,1.1359551,0
13176000,13164000,6620172,487.35162,11.832727,95606.63,1.1359649,0
13248000,13224000,6620172,487.3657,11.832728,95606.44,1.1359626,0
13296000,13284000,6620172,487.52533,11.832727,95604.61,1.1359409,0
13368000,13344000,6620172,487.41733,11.832728,95605.85,1.1359557,0
13416000,13404000,6620172,487.4643,11.832727,95605.305,1.1359491,0
13488000,13464000,6620172,487.32812,11.832728,95606.9,1.1359681,0
13536000,13524000,6620172,487.30936,11.832727,95607.14,1.135971,0
13608000,13584000,6620172,487.33282,11.832728,95606.836,1.1359674,0
13656000,13644000,6620172,487.33752,11.832727,95606.79,1.1359668,0
13724000,13702666,6620172,487.3657,11.832728,95606.47,1.135963,0
13776000,13764000,6620172,487.3845,11.832727,95606.25,1.1359603,0
13844000,13822666,6620172,487.43613,11.832728,95605.664,1.1359534,0
13896000,13884000,6620172,487.39386,11.832727,95606.14,1.135959,0
13968000,13944000,6620172,487.35162,11.832728,95606.6,1.1359645,0
14012000,14000000,6620172,487.40326,11.832727,95606.016,1.1359576,0
14064000,14052000,6620172,487.4549,11.832727,95605.44,1.1359507,0
14136000,14112000,6620172,487.3704,11.832728,95606.4,1.1359621,0
14184000,14172000,6620172,487.3704,11.832712,95606.41,1.1359622,0
14256000,14232000,6620172,487.30466,11.832698,95607.15,1.1359711,0
14304000,14292000,6620172,487.41266,11.832697,95605.92,1.1359565,0
14376000,14352000,6620172,487.34222,11.832677,95606.695,1.1359657,0
14424000,14412000,6620172,487.33752,11.832651,95606.75,1.1359663,0
14492000,14470666,6620172,487.32346,11.832626,95606.945,1.1359687,0
14540000,14530000,6620172,487.3751,11.83259,95606.39,1.135962,0
14592000,14580000,6620172,487.43613,11.83256,95605.69,1.1359537,0
14664000,14637333,6620172,487.43613,11.832524,95605.66,1.1359533,0
14688000,14688000,6620172,487.4643,11.832483,95605.305,1.1359491,0
14780000,14747000,6620172,487.3798,11.832422,95606.31,1.1359612,0
14808000,14808000,6620172,487.4502,11.832361,95605.45,1.1359509,0
14904000,14868000,6620172,487.44083,11.832285,95605.625,1.135953,0
14928000,14928000,6620172,487.3657,11.832178,95606.45,1.1359628,0
15024000,14988000,6620172,487.44553,11.832087,95605.55,1.135952,0
15048000,15048000,6620172,487.59576,11.8319645,95603.805,1.1359314,0
15144000,15108000,6620172,487.43143,11.831858,95605.71,1.135954,0
15168000,15168000,6620172,487.44083,11.83172,95605.62,1.1359528,0
15264000,15228000,6620172,487.5535,11.831591,95604.27,1.1359369,0
15288000,15288000,6620172,487.42203,11.831446,95605.836,1.1359555,0
15384000,15347000,6620172,487.70844,11.831278,95602.53,1.1359162,0
15408000,15408000,6620172,487.68027,11.83111,95602.86,1.13592,0
15504000,15467000,6620172,487.6521,11.830935,95603.16,1.1359236,0
15528000,15528000,6620172,487.68027,11.830744,95602.84,1.1359199,0
15624000,15587000,6620172,487.6474,11.830561,95603.25,1.1359247,0
15648000,15648000,6620172,487.66617,11.830347,95603.016,1.135922,0
15744000,15708000,6620172,487.77417,11.830149,95601.81,1.1359076,0
15768000,15768000,6620172,487.88214,11.82992,95600.55,1.1358926,0
15864000,15828000,6620172,487.79764,11.829721,95601.516,1.1359041,0
15888000,15888000,6620172,487.8399,11.829493,95601.05,1.1358986,0
15980000,15947000,6620172,487.84927,11.829241,95600.88,1.1358966,0
16008000,16008000,6620172,487.88684,11.829004,95600.516,1.1358923,0
16104000,16068000,6620172,488.0136,11.8287525,95599.016,1.1358744,0
16128000,16128000,6620172,488.1122,11.8284855,95597.88,1.1358609,0
16224000,16188000,6620172,488.1028,11.828241,95598.02,1.1358626,0
16248000,16248000,6620172,488.20142,11.827967,95596.86,1.1358488,0
16344000,16307000,6620172,488.14508,11.827707,95597.516,1.1358566,0
16368000,16368000,6620172,488.27652,11.827417,95596.055,1.1358392,0
16464000,16428000,6620172,488.15445,11.827143,95597.44,1.1358557,0
16488000,16488000,6620172,488.4033,11.826868,95594.59,1.1358218,0
16584000,16547000,6620172,488.3094,11.826563,95595.65,1.1358345,0
16608000,16608000,6620172,488.3047,11.826288,95595.69,1.1358349,0
16704000,16668000,6620172,488.36572,11.825983,95594.984,1.1358265,0
16728000,16728000,6620172,488.3986,11.825678,95594.62,1.1358222,0
16824000,16788000,6620172,488.45493,11.825365,95593.95,1.1358143,0
16848000,16848000,6620172,488.5817,11.825037,95592.52,1.1357973,0
16940000,16907000,6620172,488.4972,11.824732,95593.5,1.1358088,0
16968000,16968000,6620172,488.52536,11.824396,95593.18,1.1358051,0
17064000,17028000,6620172,488.7648,11.824083,95590.41,1.1357721,0
17088000,17088000,6620172,488.75073,11.823755,95590.57,1.135774,0
17184000,17148000,6620172,488.82114,11.82342,95589.78,1.1357647,0
17208000,17208000,6620172,488.91037,11.823084,95588.74,1.1357523,0
17304000,17268000,6620172,488.8634,11.822748,95589.31,1.1357591,0
17328000,17328000,6620172,489.00424,11.8224125,95587.695,1.1357399,0
17424000,17386000,6620172,488.9714,11.822046,95588.1,1.1357447,0
17448000,17448000,6620172,489.06528,11.821711,95586.95,1.1357311,0
17540000,17507000,6620172,489.08408,11.821344,95586.8,1.1357292,0
17568000,17568000,6620172,489.0465,11.820978,95587.18,1.1357338,0
17664000,17627000,6620172,489.20615,11.820627,95585.375,1.1357124,0
17688000,17688000,6620172,489.27188,11.820276,95584.6,1.1357032,0
17784000,17748000,6620172,489.27658,11.819902,95584.54,1.1357024,0
17808000,17808000,6620172,489.48315,11.819544,95582.2,1.1356747,0
17904000,17868000,6620172,489.455,11.819162,95582.516,1.1356784,0
17928000,17928000,6620172,489.58643,11.818781,95581.04,1.1356608,0
18024000,17988000,6620172,489.4597,11.81843,95582.484,1.135678,0
18048000,18048000,6620172,489.8259,11.8180485,95578.25,1.1356276,0
18144000,18108000,6620172,489.7132,11.817667,95579.56,1.1356432,0
18168000,18168000,6620172,489.83997,11.817286,95578.11,1.135626,0
18264000,18228000,6620172,489.73666,11.816904,95579.32,1.1356404,0
18284000,18284000,6620172,489.7977,11.816523,95578.61,1.1356319,0
18360000,18336000,6620172,489.88693,11.816218,95577.56,1.1356195,0
18408000,18396000,6620172,490.0043,11.815836,95576.2,1.1356033,0
18480000,18456000,6620172,490.02777,11.815434,95575.94,1.1356002,0
18528000,18516000,6620172,490.02777,11.8150425,95575.984,1.1356008,0
18600000,18576000,6620172,490.1639,11.814662,95574.375,1.1355816,0
18648000,18636000,6620172,490.1874,11.81428,95574.125,1.1355786,0
18720000,18694666,6620172,490.2766,11.813889,95573.13,1.1355668,0
18768000,18756000,6620172,490.41275,11.813486,95571.56,1.1355482,0
18840000,18816000,6620172,490.30948,11.813106,95572.73,1.1355621,0
18888000,18876000,6620172,490.41275,11.812708,95571.53,1.1355479,0
18960000,18936000,6620172,490.51135,11.812312,95570.4,1.1355344,0
19008000,18996000,6620172,490.5818,11.81193,95569.586,1.1355247,0
19080000,19056000,6620172,490.63342,11.811519,95569.03,1.1355182,0
19128000,19116000,6620172,490.80713,11.811121,95567.016,1.1354942,0
19200000,19176000,6620172,490.7555,11.810725,95567.63,1.1355015,0
19248000,19236000,6620172,490.80246,11.810312,95567.125,1.1354955,0
19320000,19296000,6620172,490.92453,11.809921,95565.68,1.1354784,0
19368000,19356000,6620172,490.9527,11.809519,95565.375,1.1354747,0
19440000,19416000,6620172,491.01373,11.809117,95564.66,1.1354662,0
19484000,19474000,6620172,491.18744,11.80871,95562.69,1.1354427,0
19536000,19524000,6620172,491.1358,11.80839,95563.25,1.1354494,0
19608000,19581333,6620172,491.19684,11.807979,95562.56,1.1354413,0
19632000,19632000,6620172,491.2109,11.807642,95562.414,1.1354395,0
19728000,19692000,6620172,491.3142,11.807245,95561.195,1.1354251,0
19752000,19752000,6620172,491.3846,11.806849,95560.41,1.1354157,0
19848000,19812000,6620172,491.4879,11.806421,95559.234,1.1354017,0
19872000,19872000,6620172,491.33298,11.806025,95561.01,1.1354228,0
19968000,19931000,6620172,491.54425,11.805605,95558.61,1.1353943,0
19992000,19992000,6620172,491.56772,11.805201,95558.32,1.1353909,0
20088000,20050000,6620172,491.67102,11.804789,95557.11,1.1353765,0
20112000,20112000,6620172,491.7086,11.804377,95556.71,1.1353718,0
20208000,20172000,6620172,491.81186,11.803965,95555.56,1.1353581,0
20232000,20232000,6620172,491.7837,11.803553,95555.836,1.1353613,0
20328000,20292000,6620172,491.887,11.803133,95554.64,1.1353471,0
20352000,20352000,6620172,492.03253,11.802729,95552.96,1.1353272,0
20448000,20411000,6620172,492.00906,11.802301,95553.24,1.1353306,0
20468000,20468000,6620172,492.22504,11.801874,95550.76,1.135301,0
20540000,20518666,6620172,492.10767,11.801549,95552.13,1.1353173,0
20592000,20580000,6620172,492.18277,11.8011265,95551.266,1.1353071,0
20664000,20640000,6620172,492.22034,11.800725,95550.836,1.135302,0
20708000,20696000,6620172,492.3377,11.8003025,95549.48,1.1352859,0
20760000,20748000,6620172,492.28137,11.799967,95550.125,1.1352935,0
20832000,20808000,6620172,492.45978,11.799545,95548.1,1.1352695,0
20880000,20868000,6620172,492.70862,11.799128,95545.23,1.1352353,0
20952000,20928000,6620172,492.60065,11.798711,95546.46,1.13525,0
21000000,20988000,6620172,492.66168,11.798288,95545.8,1.1352421,0
21072000,21048000,6620172,492.76965,11.797856,95544.57,1.1352276,0
21120000,21108000,6620172,492.79782,11.797434,95544.234,1.1352235,0
21192000,21168000,6620172,492.79782,11.797012,95544.23,1.1352234,0
21240000,21228000,6620172,492.94806,11.796595,95542.5,1.1352029,0
21312000,21286666,6620172,492.99973,11.796199,95541.94,1.1351962,0
21360000,21348000,6620172,493.05136,11.795816,95541.31,1.1351888,0
21432000,21408000,6620172,493.14526,11.795497,95540.26,1.1351763,0
21480000,21468000,6620172,493.15463,11.795237,95540.14,1.1351749,0
21552000,21528000,6620172,493.15933,11.795039,95540.09,1.1351743,0
21600000,21588000,6620172,493.21567,11.794931,95539.42,1.1351663,0
21672000,21648000,6620172,493.0983,11.794856,95540.82,1.135183,0
21720000,21708000,6620172,493.07483,11.794825,95541.06,1.1351858,0
21792000,21768000,6620172,493.21567,11.794795,95539.43,1.1351664,0
21840000,21828000,6620172,493.2063,11.794794,95539.58,1.1351682,0
21912000,21888000,6620172,493.27203,11.794795,95538.78,1.1351588,0
21960000,21946000,6620172,493.2016,11.794794,95539.6,1.1351684,0
22008000,21996000,6620172,493.03726,11.794794,95541.516,1.1351912,0
22080000,22056000,6620172,493.1922,11.794795,95539.73,1.13517,0
22124000,22114000,6620172,493.25323,11.794764,95539.016,1.1351615,0
22176000,22164000,6620172,493.24387,11.794733,95539.11,1.1351626,0
22248000,22224000,6620172,493.18283,11.794693,95539.85,1.1351714,0
22296000,22282000,6620172,493.2767,11.794657,95538.734,1.1351582,0
22368000,22342666,6620172,493.26733,11.794621,95538.836,1.1351594,0
22416000,22404000,6620172,493.22507,11.79458,95539.31,1.1351651,0
22488000,22464000,6620172,493.30957,11.794551,95538.4,1.1351541,0
22536000,22524000,6620172,493.2063,11.794519,95539.58,1.1351682,0
22608000,22582666,6620172,493.26733,11.794499,95538.87,1.1351597,0
22656000,22644000,6620172,493.26733,11.794474,95538.86,1.1351596,0
22728000,22704000,6620172,493.23447,11.794459,95539.21,1.1351638,0
22776000,22764000,6620172,493.17813,11.794443,95539.86,1.1351715,0
22848000,22824000,6620172,493.22977,11.794429,95539.28,1.1351646,0
22896000,22884000,6620172,493.21567,11.794428,95539.43,1.1351664,0
22968000,22942666,6620172,493.3049,11.794429,95538.414,1.1351544,0
23012000,23002000,6620172,493.24854,11.794397,95539.08,1.1351622,0
23064000,23052000,6620172,493.32837,11.794397,95538.18,1.1351516,0
23136000,23112000,6620172,493.27203,11.794398,95538.82,1.1351593,0
23184000,23172000,6620172,493.38,11.794397,95537.55,1.1351441,0
23256000,23232000,6620172,493.32367,11.794398,95538.195,1.1351517,0
23304000,23292000,6620172,493.31897,11.794397,95538.234,1.1351522,0
23376000,23352000,6620172,493.32367,11.794398,95538.21,1.135152,0
23424000,23410000,6620172,493.30957,11.794397,95538.38,1.135154,0
23472000,23460000,6620172,493.2767,11.794397,95538.75,1.1351584,0
23544000,23520000,6620172,493.2955,11.794398,95538.52,1.1351557,0
23592000,23580000,6620172,493.22037,11.794397,95539.39,1.1351659,0
23664000,23640000,6620172,493.32367,11.794398,95538.21,1.135152,0
23712000,23700000,6620172,493.2767,11.794428,95538.73,1.1351581,0
23784000,23760000,6620172,493.24387,11.794429,95539.1,1.1351626,0
23832000,23820000,6620172,493.35654,11.794428,95537.83,1.1351475,0
23904000,23880000,6620172,493.2063,11.794429,95539.52,1.1351676,0
23952000,23940000,6620172,493.2814,11.794428,95538.7,1.1351578,0
24024000,23998666,6620172,493.24387,11.794429,95539.15,1.1351631,0
24072000,24060000,6620172,493.2861,11.794428,95538.64,1.1351571,0
24144000,24120000,6620172,493.18283,11.794429,95539.805,1.1351709,0
24192000,24180000,6620172,493.22037,11.794428,95539.39,1.1351659,0
24264000,24240000,6620172,493.2767,11.794418,95538.75,1.1351584,0
24312000,24300000,6620172,493.33774,11.794397,95538.06,1.1351502,0
24384000,24360000,6620172,493.34714,11.794398,95537.94,1.1351488,0
24432000,24420000,6620172,493.2955,11.794397,95538.51,1.1351554,0
24504000,24480000,6620172,493.2908,11.794398,95538.555,1.135156,0
24552000,24540000,6620172,493.24854,11.794397,95539.06,1.1351621,0
24624000,24600000,6620172,493.26733,11.794368,95538.84,1.1351595,0
24672000,24660000,6620172,493.2063,11.794367,95539.53,1.1351676,0
24744000,24720000,6620172,493.2063,11.794368,95539.52,1.1351676,0
24792000,24780000,6620172,493.2861,11.794352,95538.64,1.1351571,0
24864000,24840000,6620172,493.3049,11.794337,95538.414,1.1351544,0
24912000,24898000,6620172,493.2861,11.794336,95538.64,1.1351571,0
24960000,24948000,6620172,493.27203,11.794336,95538.77,1.1351587,0
25032000,25008000,6620172,493.36124,11.794337,95537.75,1.1351465,0
25080000,25068000,6620172,493.2955,11.794306,95538.52,1.1351557,0
25152000,25128000,6620172,493.33307,11.794307,95538.086,1.1351504,0
25196000,25186000,6620172,493.25793,11.794306,95538.98,1.135161,0
25248000,25236000,6620172,493.32837,11.794306,95538.15,1.1351513,0
25320000,25296000,6620172,493.23917,11.794286,95539.19,1.1351635,0
25364000,25354000,6620172,493.2767,11.794275,95538.75,1.1351584,0
25416000,25404000,6620172,493.3941,11.794275,95537.375,1.135142,0
25488000,25462666,6620172,493.33307,11.794276,95538.07,1.1351503,0
25532000,25522000,6620172,493.22037,11.794275,95539.39,1.1351659,0
25584000,25572000,6620172,493.39877,11.794245,95537.33,1.1351415,0
25652000,25629333,6620172,493.25323,11.794246,95538.99,1.1351613,0
25680000,25680000,6620172,493.3894,11.794245,95537.484,1.1351433,0
25776000,25740000,6620172,493.3753,11.794237,95537.62,1.135145,0
25800000,25800000,6620172,493.2908,11.794214,95538.586,1.1351564,0
25896000,25860000,6620172,493.34714,11.794214,95537.96,1.135149,0
25920000,25920000,6620172,493.22037,11.794214,95539.38,1.1351659,0
26012000,25979000,6620172,493.27203,11.794184,95538.78,1.1351588,0
26040000,26040000,6620172,493.18283,11.794184,95539.8,1.1351708,0
26136000,26099000,6620172,493.31897,11.794161,95538.25,1.1351525,0
26160000,26160000,6620172,493.1969,11.794153,95539.664,1.1351693,0
26256000,26220000,6620172,493.24387,11.79413,95539.12,1.1351627,0
26280000,26280000,6620172,493.41287,11.794123,95537.18,1.1351397,0
26372000,26339000,6620172,493.34244,11.7941,95537.984,1.1351492,0
26400000,26400000,6620172,493.16403,11.794092,95540.04,1.1351737,0
26496000,26460000,6620172,493.3894,11.794069,95537.45,1.1351429,0
26520000,26520000,6620172,493.34714,11.794062,95537.96,1.135149,0
26616000,26580000,6620172,493.31427,11.794031,95538.34,1.1351535,0
26640000,26640000,6620172,493.32367,11.794001,95538.21,1.135152,0
26736000,26700000,6620172,493.33774,11.793993,95538.03,1.1351498,0
26756000,26756000,6620172,493.41757,11.79397,95537.15,1.1351393,0
26832000,26806666,6620172,493.35654,11.79395,95537.81,1.1351472,0
26880000,26868000,6620172,493.31897,11.79394,95538.25,1.1351525,0
26952000,26926666,6620172,493.3894,11.79391,95537.43,1.1351427,0
27000000,26988000,6620172,493.35184,11.793894,95537.9,1.1351483,0
27072000,27046666,6620172,493.33307,11.793869,95538.086,1.1351504,0
27120000,27108000,6620172,493.35184,11.793848,95537.91,1.1351483,0
27192000,27168000,6620172,493.3753,11.793828,95537.625,1.135145,0
27240000,27226000,6620172,493.3894,11.7938175,95537.48,1.1351433,0
27288000,27276000,6620172,493.32837,11.793787,95538.18,1.1351516,0
27360000,27334666,6620172,493.35654,11.793777,95537.81,1.1351472,0
27408000,27396000,6620172,493.5584,11.7937565,95535.5,1.1351198,0
27480000,27456000,6620172,493.40347,11.793747,95537.26,1.1351407,0
27528000,27516000,6620172,493.38,11.793726,95537.56,1.1351442,0
27600000,27576000,6620172,493.3894,11.793727,95537.43,1.1351427,0
27648000,27636000,6620172,493.40347,11.793695,95537.266,1.1351408,0
27720000,27696000,6620172,493.3753,11.793696,95537.65,1.1351453,0
27768000,27756000,6620172,493.33774,11.793695,95538.03,1.1351498,0
27840000,27816000,6620172,493.34714,11.793686,95537.96,1.135149,0
27888000,27874000,6620172,493.36124,11.793665,95537.766,1.1351466,0
27936000,27924000,6620172,493.4598,11.793665,95536.625,1.1351331,0
28008000,27984000,6620172,493.2861,11.793666,95538.65,1.1351571,0
28056000,28044000,6620172,493.31897,11.793665,95538.26,1.1351525,0
28128000,28104000,6620172,493.38,11.793666,95537.56,1.1351442,0
28176000,28164000,6620172,493.42227,11.793665,95537.086,1.1351386,0
28248000,28224000,6620172,493.3706,11.793666,95537.71,1.135146,0
28296000,28284000,6620172,493.34244,11.793665,95538.0,1.1351495,0
28368000,28344000,6620172,493.34244,11.793666,95538.01,1.1351496,0
28416000,28404000,6620172,493.2955,11.793665,95538.55,1.1351559,0
28488000,28464000,6620172,493.3941,11.793666,95537.375,1.135142,0
28536000,28524000,6620172,493.45514,11.793665,95536.7,1.135134,0
28608000,28584000,6620172,493.36124,11.793666,95537.78,1.1351469,0
28656000,28644000,6620172,493.3049,11.793695,95538.414,1.1351544,0
28728000,28704000,6620172,493.45514,11.793696,95536.71,1.1351341,0
28776000,28764000,6620172,493.41757,11.793695,95537.125,1.1351391,0
28848000,28824000,6620172,493.3941,11.793696,95537.4,1.1351423,0
28892000,28882000,6620172,493.44104,11.793695,95536.875,1.1351361,0
28944000,28932000,6620172,493.32837,11.793695,95538.14,1.1351511,0
29016000,28992000,6620172,493.35654,11.793696,95537.836,1.1351475,0
29064000,29050000,6620172,493.36124,11.793726,95537.75,1.1351465,0
29112000,29100000,6620172,493.3753,11.793726,95537.625,1.135145,0
29184000,29158666,6620172,493.3847,11.793727,95537.5,1.1351435,0
29232000,29220000,6620172,493.3894,11.793726,95537.47,1.1351432,0
29304000,29280000,6620172,493.34244,11.793727,95538.0,1.1351495,0
29352000,29340000,6620172,493.40817,11.793741,95537.24,1.1351404,0
29424000,29398666,6620172,493.38,11.793757,95537.586,1.1351445,0
29468000,29458000,6620172,493.32837,11.7937565,95538.16,1.1351513,0
29544000,29518666,6620172,493.4645,11.793757,95536.6,1.1351328,0
29592000,29580000,6620172,493.41287,11.793787,95537.18,1.1351397,0
29664000,29640000,6620172,493.3941,11.793788,95537.4,1.1351423,0
29708000,29696000,6620172,493.42227,11.793787,95537.05,1.1351382,0
29760000,29748000,6620172,493.44574,11.793787,95536.78,1.1351349,0
29828000,29806666,6620172,493.41287,11.793818,95537.19,1.1351398,0
29880000,29868000,6620172,493.3753,11.7938175,95537.59,1.1351446,0
29952000,29926666,6620172,493.2955,11.793818,95538.52,1.1351557,0
30000000,29988000,6620172,493.38,11.7938175,95537.53,1.1351439,0
30072000,30048000,6620172,493.39877,11.7938385,95537.336,1.1351416,0
30120000,30108000,6620172,493.2814,11.793848,95538.69,1.1351576,0
30192000,30166666,6620172,493.33307,11.793849,95538.1,1.1351507,0
30236000,30226000,6620172,493.35654,11.793848,95537.83,1.1351475,0
30288000,30276000,6620172,493.2814,11.793848,95538.69,1.1351576,0
30360000,30334666,6620172,493.35184,11.793849,95537.875,1.1351479,0
30408000,30396000,6620172,493.41757,11.793848,95537.13,1.1351391,0
30480000,30454666,6620172,493.38,11.7938795,95537.52,1.1351438,0
30528000,30516000,6620172,493.36594,11.793879,95537.734,1.1351463,0
30600000,30576000,6620172,493.31897,11.7938795,95538.25,1.1351525,0
30648000,30636000,6620172,493.43634,11.793879,95536.92,1.1351366,0
30716000,30693333,6620172,493.24387,11.7938795,95539.12,1.1351627,0
30744000,30744000,6620172,493.31897,11.793879,95538.26,1.1351525,0
30840000,30804000,6620172,493.33774,11.793879,95538.02,1.1351497,0
30864000,30864000,6620172,493.2955,11.793879,95538.53,1.1351558,0
30960000,30924000,6620172,493.39877,11.793879,95537.35,1.1351417,0
30984000,30984000,6620172,493.3706,11.793879,95537.695,1.1351458,0
31080000,31044000,6620172,493.31897,11.793879,95538.28,1.1351528,0
31100000,31100000,6620172,493.31897,11.793879,95538.234,1.1351522,0
31176000,31152000,6620172,493.35654,11.793889,95537.81,1.1351472,0
31224000,31212000,6620172,493.35654,11.793909,95537.805,1.1351471,0
31296000,31272000,6620172,493.31427,11.79391,95538.31,1.1351532,0
31344000,31332000,6620172,493.2767,11.793909,95538.75,1.1351584,0
31416000,31392000,6620172,493.3706,11.79391,95537.69,1.1351458,0
31464000,31452000,6620172,493.27203,11.79394,95538.8,1.1351589,0
31536000,31512000,6620172,493.36124,11.793941,95537.79,1.135147,0
31580000,31570000,6620172,493.3847,11.79394,95537.5,1.1351435,0
31632000,31620000,6620172,493.2908,11.79394,95538.56,1.1351562,0
31704000,31680000,6620172,493.32837,11.793971,95538.164,1.1351514,0
31752000,31740000,6620172,493.38,11.79397,95537.56,1.1351442,0
31820000,31797333,6620172,493.30957,11.793981,95538.38,1.135154,0
31872000,31858000,6620172,493.33774,11.794001,95538.016,1.1351496,0
31920000,31908000,6620172,493.33774,11.794001,95538.05,1.13515,0
31992000,31968000,6620172,493.36124,11.794002,95537.74,1.1351464,0
32040000,32028000,6620172,493.3941,11.794031,95537.42,1.1351426,0
32112000,32088000,6620172,493.39877,11.794032,95537.37,1.135142,0
32160000,32148000,6620172,493.2955,11.794031,95538.516,1.1351556,0
32232000,32208000,6620172,493.26263,11.794063,95538.914,1.1351603,0
32280000,32268000,6620172,493.36594,11.794062,95537.734,1.1351463,0
