timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
38712000,38632000,1311004,-0.0014254543,-0.005589971,0.0013927964,0.34906584,1.9051173e-07,1.9807834e-07,5.120209e-06,1311004,-0.0070975055,0.015017322,-0.072630316,0.4,0.0035192163,0.0035133979,0.00078124576,197388,-0.0071117333,0.0014178172,0.00047103042,0.5,6.0982155e-05,0.0003872582,0.00038657425,1,0,1,0,1,0
39112000,39032000,1311004,-0.0014343746,-0.0055811917,0.0013981187,0.34906584,1.8861901e-07,1.9702037e-07,5.0149383e-06,1311004,-0.0069292733,0.015309812,-0.07071574,0.4,0.0035177658,0.0035118924,0.00078124576,197388,-0.007204603,0.0014021873,0.00042090245,0.5,6.0427392e-05,0.0003859702,0.0003852011,1,0,1,0,1,0
39512000,39432000,1311004,-0.0014534494,-0.0055717146,0.0013766426,0.34906584,1.869354e-07,1.9508562e-07,4.9225882e-06,1311004,-0.0067715235,0.015730022,-0.06909406,0.4,0.003516317,0.0035104493,0.00078124576,197388,-0.0072380584,0.0013047908,0.00053439295,0.5,6.027959e-05,0.0003811178,0.00038027062,1,0,1,0,1,0
39912000,39832000,1311004,-0.0014625513,-0.0055593345,0.0013089714,0.34906584,1.8531827e-07,1.9220452e-07,4.7454287e-06,1311004,-0.0065749316,0.016013494,-0.06732078,0.4,0.003514832,0.0035089967,0.00078124576,197388,-0.00720772,0.0015555287,0.00023990437,0.5,6.0013877e-05,0.00037028315,0.00036940936,1,0,1,0,1,0
40312000,40232000,1311004,-0.0014769286,-0.005551454,0.0012180125,0.34906584,1.8380287e-07,1.8885207e-07,4.4778353e-06,1311004,-0.0064643207,0.016331133,-0.06586171,0.4,0.0035134512,0.0035076453,0.00078124576,197388,-0.007155525,0.001452899,0.00015525844,0.5,5.929833e-05,0.00035670077,0.0003558867,1,0,1,0,1,0
40712000,40632000,1311004,-0.0014814369,-0.005544778,0.0011517936,0.34906584,1.8243266e-07,1.8574806e-07,4.1785797e-06,1311004,-0.0063651586,0.016488481,-0.06394986,0.4,0.0035122812,0.0035065045,0.00078124576,197388,-0.007065403,0.0012265069,0.0005576483,0.5,5.8186877e-05,0.00034645933,0.0003457347,1,0,1,0,1,0
41112000,41032000,1311004,-0.0014787258,-0.0055418434,0.0010965338,0.34906584,1.811166e-07,1.8333995e-07,3.8742537e-06,1311004,-0.0063279564,0.016493246,-0.061979048,0.4,0.003511337,0.0035055773,0.00078124576,197388,-0.0070216404,0.0013228246,0.00037421146,0.5,5.6984663e-05,0.00033830808,0.000337705,1,0,1,0,1,0
41512000,41432000,1311004,-0.0014709366,-0.005541879,0.0010782399,0.34906584,1.7994547e-07,1.8167285e-07,3.6473875e-06,1311004,-0.006328611,0.016374774,-0.05992143,0.4,0.0035105725,0.003504845,0.00078124576,197388,-0.007010125,0.00124044,0.00043293025,0.5,5.607259e-05,0.00033558684,0.0003350557,1,0,1,0,1,0
41912000,41832000,1311004,-0.0014568372,-0.005545635,0.0010593537,0.34906584,1.7881392e-07,1.8048307e-07,3.4733205e-06,1311004,-0.006384987,0.01616966,-0.05832987,0.4,0.0035098996,0.0035041836,0.00078124576,197388,-0.0070360852,0.0012003586,0.000408939,0.5,5.557112e-05,0.00033513588,0.00033462155,1,0,1,0,1,0
42312000,42232000,1311004,-0.001435594,-0.005543693,0.001019995,0.34906584,1.77802e-07,1.795377e-07,3.3710317e-06,1311004,-0.006378978,0.01584956,-0.056614306,0.4,0.0035092647,0.0035034947,0.00078124576,197388,-0.007020262,0.0011373032,0.0004948999,0.5,5.542602e-05,0.0003341383,0.0003335605,1,0,1,0,1,0
