timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
9760000,9760000,47.397750769179574,8.545607396212064,488.09933,488.1159,-0.0,1.0801309,1.0395217,487.9992,2,0,1,0
10752000,10752000,47.39775077860238,8.545607396286595,488.10028,488.11493,-0.0,1.0645883,1.035615,487.9996,2,0,1,0
11760000,11760000,47.397750778652515,8.545607385580933,488.0985,488.1123,-0.0,1.0571966,1.0324118,487.99823,2,0,1,0
12752000,12752000,47.39775078718485,8.545607384710962,488.09885,488.112,-0.0,1.0489396,1.029953,487.99918,2,0,1,0
13752000,13752000,47.39775083831777,8.545607384864985,488.09344,488.1061,-0.0,1.0469768,1.0289624,487.99457,2,0,1,0
14752000,14752000,47.39775068420606,8.545607141948116,488.1258,488.13837,-0.0,1.0496849,1.0318761,487.9895,2,0,1,0
15760000,15760000,47.3977495998963,8.545605842225628,488.48288,488.49326,-0.0,1.0648358,1.0409108,487.9895,2,0,1,0
16752000,16752000,47.39774976967049,8.545606242987343,489.14233,489.149,-0.0,1.0743632,1.0532176,487.9895,2,0,1,0
17752000,17752000,47.39775039967999,8.545607167144738,489.9862,489.9911,-0.0,1.0933781,1.0695373,nan,2,0,0,0
18760000,18760000,47.397751057989375,8.545607998190246,490.97458,490.97708,-0.0,1.0931824,1.0803158,nan,2,0,0,0
19752000,19752000,47.39775136994261,8.545608586738306,492.00397,492.00436,-0.0,1.105762,1.0909919,nan,2,0,0,0
20752000,20752000,47.397751249206166,8.545608561640385,493.06903,493.06442,-0.0,1.0996568,1.0942544,nan,2,0,0,0
21752000,21752000,47.39775106947171,8.545608437405942,493.87067,493.86465,-0.0,1.11174,1.0996027,nan,2,0,0,0
22752000,22752000,47.397756252443735,8.54560793576143,493.93445,493.9351,-0.0,1.1027648,1.0988812,nan,2,0,0,0
23760000,23760000,47.397765690232646,8.545607573371791,493.9435,493.94864,-0.0,1.113797,1.1017936,nan,2,0,0,0
24752000,24752000,47.397765219137206,8.545607730919182,493.93948,493.95032,-0.0,1.1035795,1.0994638,nan,2,0,0,0
25760000,25760000,47.39775158942731,8.54560856809592,493.93402,493.94995,-0.0,1.1135385,1.099898,nan,2,0,0,0
