timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
9764000,9760000,47.397750772337886,8.5456073968528,488.0989,488.10458,-0.0,1.0871198,1.0395206,487.9989,2,0,1,0
10764000,10760000,47.39775078054017,8.545607398416285,488.1,488.10504,-0.0,1.0690521,1.0356152,487.99927,2,0,1,0
11764000,11760000,47.39775077967048,8.545607387525028,488.09805,488.103,-0.0,1.0606682,1.0324118,487.99777,2,0,1,0
12764000,12760000,47.39775078751033,8.545607389157487,488.0985,488.10388,-0.0,1.0514569,1.029815,487.99875,2,0,1,0
13764000,13760000,47.397750842028415,8.54560740027964,488.0931,488.09863,-0.0,1.049074,1.0290115,487.99417,2,0,1,0
14764000,14760000,47.3977506852749,8.54560716757935,488.12656,488.13287,-0.0,1.0511451,1.031975,487.98926,2,0,1,0
15764000,15760000,47.3977496191828,8.54560590973624,488.48242,488.48724,-0.0,1.0653273,1.0408802,487.98926,2,0,1,0
16764000,16760000,47.397749809138055,8.545606365610865,489.14822,489.15015,-0.0,1.0747783,1.0533228,487.98926,2,0,1,0
17764000,17760000,47.39775046051766,8.545607327556304,489.9937,489.99475,-0.0,1.093543,1.0696206,nan,2,0,0,0
18764000,18760000,47.397751110835706,8.545608144221342,490.97415,490.97327,-0.0,1.0931699,1.0800966,nan,2,0,0,0
19764000,19760000,47.39775141065445,8.545608729831127,492.0114,492.00876,-0.0,1.1086236,1.0910797,nan,2,0,0,0
20764000,20760000,47.397751260078614,8.545608674066385,493.07608,493.06894,-0.0,1.101025,1.0943758,nan,2,0,0,0
21764000,21760000,47.397751066277834,8.545608527107431,493.87042,493.86215,-0.0,1.1138016,1.0997374,nan,2,0,0,0
22764000,22760000,47.39775630930176,8.545608012127616,493.93347,493.9323,-0.0,1.1039685,1.0990474,nan,2,0,0,0
23764000,23760000,47.39776572427316,8.54560762577953,493.9414,493.945,-0.0,1.114718,1.1016661,nan,2,0,0,0
24764000,24760000,47.397765225458144,8.545607772810575,493.93805,493.94775,-0.0,1.1044332,1.0996687,nan,2,0,0,0
25764000,25760000,47.39775162800418,8.545608612662772,493.933,493.948,-0.0,1.1140481,1.0998183,nan,2,0,0,0
26764000,26760000,47.3977366889964,8.54560915743807,493.93585,493.96182,-0.0,1.104002,1.099543,nan,2,0,0,0
27764000,27760000,47.39773449696131,8.545608633405726,493.98062,494.01422,-0.0,1.112854,1.1014559,nan,2,0,0,0
28764000,28760000,47.39774748117828,8.54560755076263,493.96112,494.00717,-0.0,1.10329,1.0994812,nan,2,0,0,0
29764000,29760000,47.39776379073569,8.545607136662015,493.94858,494.00256,-0.0,1.1125512,1.1014134,nan,2,0,0,0
30764000,30760000,47.397768165365186,8.545607646185887,493.94925,494.0118,-0.0,1.1031014,1.0995171,nan,2,0,0,0
31764000,31760000,47.397756556062845,8.545608772410466,493.94232,494.01028,-0.0,1.1124067,1.0999155,nan,2,0,0,0
32764000,32760000,47.39773948111792,8.545609306910855,493.93518,494.00848,-0.0,1.103154,1.0981603,nan,2,0,0,0
33764000,33760000,47.397732667761396,8.545608777710047,493.9394,494.01465,-0.0,1.1124839,1.1017847,nan,2,0,0,0
34764000,34760000,47.39774245158445,8.545608228249543,493.93314,494.01016,-0.0,1.1030946,1.0996603,nan,2,0,0,0
35764000,35760000,47.397759809191044,8.545607724334333,493.91788,493.99686,-0.0,1.112765,1.101398,nan,2,0,0,0
36764000,36760000,47.39776858315921,8.545607575429496,493.91226,493.993,-0.0,1.1033344,1.0992281,nan,2,0,0,0
37764000,37760000,47.39776103975935,8.545607847353246,493.92947,494.01218,-0.0,1.1124495,1.1010332,nan,2,0,0,0
38764000,38760000,47.39774410206948,8.545608332556855,493.93518,494.02316,-0.0,1.1030608,1.0989438,nan,2,0,0,0
39764000,39760000,47.39773335148896,8.545608220936929,493.966,494.05893,-0.0,1.112244,1.1006843,nan,2,0,0,0
40764000,40764000,47.39773878318108,8.545608024774035,493.98016,494.08224,-0.0,1.1030062,1.0987208,nan,2,0,0,0
41764000,41764000,47.397755391428774,8.545607653862655,493.98166,494.09094,-0.0,1.1124712,1.1005402,nan,2,0,0,0
42764000,42764000,47.39776804431829,8.545607305138054,493.9674,494.08545,-0.0,1.1031251,1.0984991,nan,2,0,0,0
43764000,43764000,47.39776506285656,8.545607340777122,493.97708,494.09955,-0.0,1.1119297,1.1019248,nan,2,0,0,0
44764000,44764000,47.39774921327099,8.545607467138996,493.96646,494.0957,-0.0,1.1026763,1.0996722,nan,2,0,0,0
