timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
9128000,9048000,0.011032081,-0.0002600456,-0.019682314,-0.0022543531,-0.00084606186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008544922,0.0,0.0,nan,0.0,0.0,0.0073149204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9624000,9544000,0.007696052,0.00040802447,0.00013507158,-0.0022870891,-0.0006164843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03036499,0.0,0.0,nan,0.0,0.0,-0.015056014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10120000,10040000,0.020089194,0.021213686,0.010722289,-0.0020074523,-0.0004929658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017364502,0.0,0.0,nan,0.0,0.0,-0.0050174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10624000,10544000,-0.00012907194,-0.009473507,0.009645158,0.009193151,-0.0005752202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488159,0.0,0.0,nan,0.0,0.0,0.026563287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11120000,11040000,0.0002632459,0.0004764762,0.009465644,-0.002331184,0.0066715344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01071167,0.0,0.0,nan,0.0,0.0,-0.010434151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11624000,11544000,-0.0008388008,-0.0007929727,-0.029221332,-0.002249929,-0.0013237037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012329102,0.0,0.0,nan,0.0,0.0,0.007599592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12120000,12040000,0.0004747992,-0.00020736721,-0.020078238,-0.0021335992,-0.0012981882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09158325,0.0,0.0,nan,0.0,0.0,0.008749843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12624000,12544000,-0.0006908513,0.011850735,-0.03874874,-0.0022063411,-0.0010408717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010925293,0.0,0.0,nan,0.0,0.0,0.008228898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13128000,13048000,0.004873839,0.0009116692,0.0049209073,-0.0004705221,-0.00067015225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039001465,0.0,0.0,nan,0.0,0.0,-0.006478071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13624000,13544000,0.037691265,0.009432729,0.00037949346,0.0020623442,-0.00063102134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.018883824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120000,14040000,0.010390882,-0.0010495605,0.014189348,0.004511215,-0.0011968585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04144287,0.0,0.0,nan,0.0,0.0,-0.0026100874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
