timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
9512000,9512000,1311004,-0.0024273419,-0.009531959,-0.0031326246,11.832727,0,1
10512000,10512000,1311004,-0.0047935,-0.0067858794,0.0044030407,11.832727,0,1
11512000,11512000,1311004,-0.001291282,-0.009626597,-1.3530814e-05,11.832727,0,1
12512000,12512000,1311004,-0.00038106312,-0.004393184,-0.0024424847,11.832727,0,1
13512000,13512000,1311004,-0.0031486219,-0.009544848,0.0021150815,11.832727,0,1
14512000,14512000,1311004,0.12513837,0.1922919,0.016395904,11.832605,0,1
15512000,15512000,1311004,-0.014155524,-0.025522593,-0.0010786564,11.830835,0,1
16512000,16512000,1311004,0.007991333,0.003721129,0.00020210064,11.826746,0,1
17512000,17512000,1311004,0.0043786415,0.0028553905,-0.00063145394,11.821405,0,1
18512000,18512000,1311004,0.002379089,0.0025313871,0.00041826075,11.815119,0,1
19512000,19512000,1311004,0.00011847581,-0.0083240075,-0.003967716,11.808466,0,1
20512000,20512000,1311004,-0.0011037722,-0.0054288087,-0.0033183275,11.801722,0,1
21512000,21512000,1311004,-0.26390782,-0.0059766755,-0.0062221494,11.795099,0,1
22512000,22512000,1311004,0.07206216,-0.009908436,-0.0044169314,11.794519,0,1
23512000,23512000,1311004,0.19242032,-0.01681507,0.002735011,11.794397,0,1
24512000,24512000,1311004,0.056477197,-0.00714708,0.0004472407,11.794397,0,1
25512000,25512000,1311004,-0.17257261,-0.0037996774,0.0024229798,11.794275,0,1
26512000,26512000,1311004,-0.21553928,0.0018962268,0.0075046974,11.794062,0,1
27512000,27512000,1311004,-0.04842057,-0.014047425,0.0005457733,11.793726,0,1
28512000,28512000,1311004,0.15321593,-0.0209095,-0.0005737571,11.793665,0,1
29512000,29512000,1311004,0.20172322,-0.0148979835,0.0064537455,11.7937565,0,1
30512000,30512000,1311004,0.07388919,0.008181946,0.002482847,11.793879,0,1
31512000,31512000,1311004,-0.13616575,-0.0008886691,0.0019581586,11.79394,0,1
32512000,32512000,1311004,-0.24412587,0.013088815,0.0038399491,11.794092,0,1
33512000,33512000,1311004,-0.08604036,-0.019405812,0.0018338178,11.794184,0,1
34512000,34512000,1311004,0.10645012,-0.006800975,-0.0039063003,11.794184,0,1
35512000,35512000,1311004,0.2254229,-0.013709727,-0.00081610057,11.794336,0,1
36512000,36512000,1311004,0.12047481,-0.010947763,0.001593541,11.794367,0,1
37512000,37512000,1311004,-0.0838039,-0.0032615706,-0.0010389833,11.794123,0,1
38512000,38512000,1311004,-0.2168729,0.002995779,0.005699041,11.79394,0,1
39512000,39512000,1311004,-0.13633941,-0.0045687077,0.0031983769,11.793634,0,1
40512000,40512000,1311004,0.037734203,-0.01125146,-0.00053314614,11.79336,0,1
41512000,41512000,1311004,0.19898401,-0.017766282,-0.0051155183,11.793299,0,1
42512000,42512000,1311004,0.18004964,-0.014941461,7.192664e-05,11.79339,0,1
43512000,43512000,1311004,-0.02695338,-0.0013311836,0.00462324,11.79339,0,1
44512000,44512000,1311004,-0.19165935,0.0066632805,0.0030647956,11.793482,0,1
45512000,45512000,1311004,-0.17887372,0.0020149678,-0.00084539404,11.793482,0,1
46512000,46512000,1311004,-0.01623406,-0.0027922948,-0.0025109213,11.793329,0,1
47512000,47512000,1311004,0.1764468,-0.025318736,-0.004374634,11.79339,0,1
48512000,48512000,1311004,0.19684738,-0.007222709,-0.002654567,11.793543,0,1
49512000,49512000,1311004,0.022874873,-0.0014243284,0.0023639966,11.793543,0,1
50512000,50512000,1311004,-0.15434058,-0.0001577053,0.0005520727,11.793512,0,1
51512000,51512000,1311004,-0.2032096,0.003447945,0.004363875,11.793543,0,1
52512000,52512000,1311004,-0.0556144,-0.0026071542,-0.0044698846,11.793512,0,1
53512000,53512000,1311004,0.1268952,-0.006941856,-0.007023317,11.793421,0,1
54512000,54512000,1311004,0.22976205,-0.019740354,-0.0064938795,11.793573,0,1
55512000,55512000,1311004,0.084507495,-0.008729101,-0.00045648558,11.7937565,0,1
56512000,56512000,1311004,-0.10690389,-0.0024042132,-0.002435569,11.793909,0,1
57512000,57512000,1311004,-0.22708997,-0.003287072,-0.0023540165,11.794031,0,1
58512000,58512000,1311004,-0.12287644,-0.0023937805,-0.0022428615,11.79394,0,1
59512000,59512000,1311004,0.08769226,-0.01382412,-0.00080817187,11.793787,0,1
60512000,60512000,1311004,0.2110525,-0.00955458,-0.003633621,11.7937565,0,1
61512000,61512000,1311004,0.13638094,-0.0044079507,-0.0003155491,11.793848,0,1
62512000,62512000,1311004,-0.05116164,-0.0016339711,-0.0012572954,11.793848,0,1
63512000,63512000,1311004,-0.21036464,0.012016218,0.005919119,11.79397,0,1
64512000,64512000,1311004,-0.17352949,-0.0028641124,0.002964085,11.794123,0,1
65512000,65512000,1311004,0.02011859,-0.009351089,-0.004413562,11.794214,0,1
