timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
9464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023800015,0.0022449838,1.816955e-11,-0.20178334,0.1784161,-9.924253,-0.0015978967,-0.005262406,-0.0002769689,0.0002882243,0.0009910383,0.00045046673,4.720719e-06,5.2726796e-06,4.1106578e-06,11.832729,11.832729
10464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024137601,0.002204186,1.5678873e-11,-0.19728224,0.16539162,-9.932108,-0.0009800434,-0.0056245965,0.00017044223,0.00039391674,0.00043882075,0.0003356818,2.6935336e-06,3.224615e-06,2.739833e-06,11.832729,11.832729
11464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024631891,0.002129356,1.2695829e-11,-0.19029118,0.17372344,-9.924444,-0.0007243799,-0.0047084684,0.0003834951,0.0005008201,0.00024262315,0.00045446175,4.1052103e-06,3.9418005e-06,3.756603e-06,11.832729,11.832729
12464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023749586,0.002218713,1.1220669e-11,-0.17688361,0.15638945,-9.926168,-0.00089482206,-0.0046445536,0.0007030745,0.00040965516,0.0004887138,0.00025080377,3.1710526e-06,3.5977328e-06,3.1256611e-06,11.832729,11.832729
13464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023436606,0.0021126983,9.8190015e-12,-0.17228676,0.15188833,-9.922529,-0.0015552861,-0.0052837115,-0.0002556636,0.00023363541,0.00050997327,0.0002989892,1.1329726e-06,4.6962077e-06,2.6127364e-06,11.832729,11.832729
14464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02521989,0.0031875288,6.762927e-10,-0.062440783,-0.013981963,-10.130921,0.12998357,0.14811438,0.039031293,0.00082906894,0.001473717,0.0005673118,1.1721917e-05,0.0005533432,2.7541788e-05,11.832656,11.832656
15464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024108686,0.0029304102,9.7153736e-11,-0.12545615,0.10687733,-10.291045,-0.026120286,-0.028613007,-0.002790993,0.000274687,0.00042687936,0.00043506658,1.0337468e-05,3.2119106e-06,5.385251e-06,11.8311205,11.8311205
16464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023798143,0.0022826598,2.0668814e-11,-0.16979678,0.17707533,-10.13121,0.009395633,0.0032597093,-0.0006391586,0.00045899808,0.00030930043,0.00032470786,1.2638819e-05,3.5024102e-06,1.9745316e-06,11.8272705,11.8272705
17464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023281302,0.0021353685,5.762112e-12,-0.19622877,0.20513539,-10.05651,0.0019600866,-0.00085221155,-0.0007030746,0.00037625257,0.00026355303,0.0003704798,5.531411e-06,1.7248782e-06,2.3313094e-06,11.821964,11.821964
18464000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024476117,0.002013548,7.508802e-12,-0.19460072,0.20005968,-9.960742,0.0029827408,-0.0018109495,-0.00017044238,0.00046844478,0.00026325948,0.0006474592,6.2413374e-06,2.8823624e-06,3.579576e-06,11.815796,11.815796
