timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
14952000,14892000,197388,0.0035444757,-0.21040973,0.4328325,0
14964000,14964000,197388,0.010473819,-0.20630811,0.43640125,0
15096000,15036000,197388,0.008382235,-0.2148051,0.43024597,0
15108000,15108000,197388,0.0127345715,-0.21252702,0.43310386,0
15240000,15180000,197388,0.008023116,-0.21850738,0.42701516,0
15252000,15252000,197388,0.014330168,-0.2181288,0.4236826,0
15384000,15323272,197388,0.011759224,-0.22056888,0.42856604,0
15396000,15396000,197388,0.014320651,-0.2147447,0.4241233,0
15528000,15466909,197388,0.0144471,-0.22118092,0.42569414,0
15540000,15540000,197388,0.0075231707,-0.22202463,0.42856368,0
15672000,15611636,197388,0.014521565,-0.22312987,0.42576623,0
15684000,15684000,197388,0.01868353,-0.23058805,0.42380354,0
15816000,15756000,197388,0.014780765,-0.22375701,0.42477506,0
15828000,15828000,197388,0.0195423,-0.22623307,0.42389014,0
15960000,15899636,197388,0.015842102,-0.22350676,0.42399606,0
15972000,15972000,197388,0.013497365,-0.22406988,0.42577407,0
16104000,16043272,197388,0.013995432,-0.22301206,0.42458227,0
16116000,16116000,197388,0.009676119,-0.22020094,0.4245569,0
16248000,16187636,197388,0.013364099,-0.22182219,0.4260508,0
16260000,16260000,197388,0.0156453,-0.21901639,0.42807552,0
16392000,16331636,197388,0.014203725,-0.22374614,0.42553505,0
16404000,16404000,197388,0.011348975,-0.22082974,0.4274395,0
16532000,16474909,197388,0.012815883,-0.22076437,0.4269385,0
16548000,16548000,197388,0.008757667,-0.21778068,0.42602473,0
16680000,16619636,197388,0.010941255,-0.2201163,0.42746156,0
16692000,16692000,197388,0.008500645,-0.22886547,0.42764732,0
16824000,16763636,197388,0.010692507,-0.21991873,0.42737398,0
16836000,16836000,197388,0.016946182,-0.21158594,0.42650637,0
16968000,16907636,197388,0.011116629,-0.22108114,0.42798132,0
16980000,16980000,197388,0.013257676,-0.21747,0.42509878,0
17112000,17051272,197388,0.011593871,-0.21836565,0.4265243,0
17124000,17124000,197388,0.0014211723,-0.21440099,0.43836358,0
17256000,17195636,197388,0.009300241,-0.21718663,0.42848635,0
