timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
49320000,49240000,1.5884159,0.00912706,1.8102795,0.9118874,1.5157303,1.5815696,1.6241691,-0.5383654,-0.57494843,-0.59522736,-0.58631814,-0.57958084,-0.28219637,0.17968342,-0.13391788,-0.16838485,-0.19048655,8.617103e-05,8.389516e-05,0.0016888492,0.8340312,0.1641099
50320000,50240000,1.5855713,0.008545273,1.7958966,0.94464725,1.5170697,1.5792309,1.6194869,-0.17953682,0.11014581,-0.25785768,-0.25536764,-0.24929714,-0.5775077,1.1918738,0.027075043,-0.10972772,-0.19899696,7.417125e-05,7.417125e-05,0.0017192559,0.83725995,0.16087253
51320000,51240000,1.5820221,0.00815588,1.7816226,0.97381514,1.5173552,1.5761242,1.6142117,0.21050656,0.40833914,0.14580572,0.14908469,0.15448451,-0.47179765,0.93988466,0.0066491794,-0.10132614,-0.17186464,7.2286995e-05,7.2286995e-05,0.0017409227,0.83987164,0.15824275
52320000,52240000,1.5775303,0.008145004,1.7744913,0.9780941,1.5139093,1.5717802,1.6093235,0.4490049,0.39639288,0.4042459,0.4119134,0.41746742,-0.23751809,0.09257812,-0.13372608,-0.15771171,-0.17317589,7.684681e-05,7.684681e-05,0.0017678799,0.8414425,0.1566359
53320000,53240000,1.5786929,0.007967892,1.7708223,0.9922329,1.5165031,1.5730144,1.6096143,0.219262,-0.20189422,0.1927377,0.20839095,0.21547043,0.1338836,-1.0997562,-0.303703,-0.20695457,-0.14303234,7.845768e-05,7.374688e-05,0.001713519,0.8396343,0.15849994
54320000,54240000,1.5818695,0.0076648747,1.7657752,1.0212252,1.5217545,1.5762237,1.6118387,-0.16601312,-0.5803554,-0.18643785,-0.1719271,-0.16566598,0.1451269,-1.184817,-0.32096666,-0.2176018,-0.14955263,7.9935635e-05,7.3482646e-05,0.0016197294,0.8365475,0.16167928
55320000,55240000,1.5859176,0.0075877556,1.7634541,1.0381358,1.5280634,1.5804887,1.6142408,-0.61458087,-0.71862036,-0.6448284,-0.63770944,-0.6333201,-0.13740498,-0.16806424,-0.15500525,-0.15163037,-0.14923841,8.521153e-05,8.521153e-05,0.0015580356,0.834147,0.16412456
56320000,56240000,1.5861667,0.0075313523,1.762112,1.0434184,1.5288875,1.5808114,1.6142441,-0.5141932,-0.39415923,-0.55637443,-0.5537996,-0.5501405,-0.36085373,0.6563219,-0.021512575,-0.098002054,-0.14780422,8.1686536e-05,8.16309e-05,0.001566642,0.8348305,0.16343953
57320000,57240000,1.5831339,0.007024711,1.7488097,1.0763644,1.5291038,1.5780904,1.6100938,0.05272746,0.23465729,0.0077131987,0.008992434,0.012398958,-0.42740524,0.94626117,0.031718608,-0.07134786,-0.13859184,7.150842e-05,7.150842e-05,0.0015866049,0.8375399,0.16073039
58320000,58240000,1.5786947,0.006944648,1.7388873,1.0849566,1.5269693,1.5739765,1.604268,0.3900249,0.4167229,0.35386872,0.35820138,0.36205208,-0.28602543,0.34251556,-0.08008876,-0.12651055,-0.1567435,7.530795e-05,7.530795e-05,0.0016094515,0.83921057,0.15902941
