timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
8300000,8216000,1310988,-0.0011347859,-0.0054107024,-0.00032546272,0.34906584,7.972713e-07,7.795982e-07,0.00017398203,1310988,-0.001383379,0.0010359457,-0.124933794,0.4,0.03870157,0.038705125,0.00078121974,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
9308000,9224000,1310988,-0.0011471558,-0.005365928,-7.124586e-05,0.34906584,6.2953205e-07,6.169535e-07,0.00012024573,1310988,-0.0010322848,0.0013829555,-0.12524912,0.4,0.038689237,0.038692236,0.0007812584,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
9548000,9464000,1310988,-0.0010813376,-0.0053882115,0.0001655457,0.34906584,5.7000017e-07,5.5988403e-07,0.00011167951,1310988,-0.0010148719,0.0008561081,-0.1242483,0.4,0.038685646,0.03868836,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
10556000,10472000,1310988,-0.0010634132,-0.0054250434,0.00036882583,0.34906584,4.749228e-07,4.6835132e-07,8.103002e-05,1310988,-0.0012765119,0.0007543057,-0.124570675,0.4,0.03867812,0.03868166,0.00078125845,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
11420000,11336000,1310988,-0.0010895036,-0.0054593673,0.00070768787,0.34906584,3.9351193e-07,3.8843757e-07,6.307361e-05,1310988,-0.0013401633,0.0012063329,-0.12551685,0.4,0.038668696,0.03867324,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
12428000,12344000,1310988,-0.0010813363,-0.0054595447,0.0009443996,0.34906584,3.5841302e-07,3.545619e-07,4.822688e-05,1310988,-0.0013447806,0.0011765483,-0.12462005,0.4,0.038665403,0.03866988,0.00078125356,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
13436000,13352000,1310988,-0.0010821765,-0.0054595987,0.00093710306,0.34906584,3.608901e-07,3.579251e-07,3.7688988e-05,1310988,-0.0013428819,0.0011837758,-0.124577425,0.4,0.038665317,0.038669795,0.00078124634,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
14444000,14360000,1310988,-0.0010955005,-0.005457339,0.000766345,0.34906584,3.5395425e-07,3.5161082e-07,3.0010167e-05,1310988,-0.0012635269,0.0012514086,-0.124452844,0.4,0.038663838,0.038668424,0.00078124634,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
15452000,15368000,1310988,-0.0011113598,-0.0054578637,0.00078471715,0.34906584,3.411947e-07,3.3936607e-07,2.428192e-05,1310988,-0.0013587901,0.0018984936,-0.124085836,0.4,0.038643632,0.03864757,0.0007812475,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
15908000,15824000,1310988,-0.0011388551,-0.0054676556,0.00081190106,0.34906584,3.1789997e-07,3.1624018e-07,2.1961392e-05,1310988,-0.0021079096,0.0034149927,-0.12334682,0.4,0.038570087,0.038573008,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
16316000,16232000,1310988,-0.0011577912,-0.0054728757,0.00074485544,0.34906584,3.062724e-07,3.0470332e-07,2.0475763e-05,1310988,-0.0025670482,0.004333341,-0.123275876,0.4,0.03852417,0.03852662,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
16716000,16632000,1310988,-0.0011735569,-0.005485381,0.00068731775,0.34906584,2.9477206e-07,2.9331406e-07,1.8864508e-05,1310988,-0.0033740336,0.00499025,-0.12337806,0.4,0.038481347,0.038483478,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17116000,17032000,1310988,-0.0011905414,-0.0054934085,0.0007031017,0.34906584,2.8413308e-07,2.8276222e-07,1.7649701e-05,1310988,-0.0039079497,0.005860013,-0.12319712,0.4,0.038445253,0.038447354,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17508000,17424000,1310988,-0.0012055268,-0.005504991,0.00060438557,0.34906584,2.7514733e-07,2.738397e-07,1.6754213e-05,1310988,-0.0033493792,0.005187534,-0.12267122,0.4,0.03841005,0.03841244,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17916000,17832000,1310988,-0.0012087742,-0.0055098403,0.00060632714,0.34906584,2.7063925e-07,2.6931403e-07,1.675209e-05,1310988,-0.00014807117,0.003685068,-0.12229522,0.4,0.035953537,0.035956617,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
18316000,18232000,1310988,-0.0012121402,-0.005510543,0.0006038551,0.34906584,2.702786e-07,2.689412e-07,1.6748927e-05,1310988,0.0010007462,0.00041528852,-0.12106293,0.4,0.031258877,0.03126158,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
19116000,19032000,1310988,-0.0012150015,-0.005509558,0.0005928772,0.34906584,2.7383084e-07,2.7249078e-07,1.673016e-05,1310988,-0.0009172736,0.0024933903,-0.12002508,0.4,0.02447208,0.024473324,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
19516000,19432000,1310988,-0.0012152268,-0.0055098855,0.0005882838,0.34906584,2.7574436e-07,2.7440734e-07,1.6707605e-05,1310988,-0.002632684,-0.00075199717,-0.11888535,0.4,0.022866005,0.022866901,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
19916000,19832000,1310988,-0.0012159718,-0.005508944,0.00057335454,0.34906584,2.776874e-07,2.7635446e-07,1.66741e-05,1310988,-0.0017080309,-0.0014585612,-0.118457094,0.4,0.021884806,0.021885468,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
20436000,20352000,1310988,-0.0012170477,-0.0055089137,0.00057198916,0.34906584,2.8070778e-07,2.7938074e-07,1.6619762e-05,1310988,-0.0019111019,-0.0012100176,-0.11747025,0.4,0.02126355,0.021263976,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
20716000,20632000,1310988,-0.0012175967,-0.005510106,0.0005785032,0.34906584,2.8199406e-07,2.8067063e-07,1.6579805e-05,1310988,-0.0031303188,-0.0014522201,-0.11714026,0.4,0.020853093,0.020853342,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
