timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
19616000,19536000,0.6928302,0.00092869776,-0.0075128074,0.72106105,0.018238382,0.024799975,-1.0078728,0.06249173,0.106030695,-3.6791213,-1.08633985e-05,-4.799083e-05,4.9340492e-06,-9.375799e-05,5.5889344e-05,-0.00096785027,0.2099949,0.011219241,0.43229282,0.0,0.0,0.0,0.0,0.0,0.000305135,5.265586e-05,5.2541895e-05,0.0002827473,0.038854912,0.038854744,0.016154915,0.104860514,0.104861885,0.18351041,1.7618674e-11,1.7527474e-11,1.0550165e-09,1.3300004e-06,1.330067e-06,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
20616000,20536000,0.69316703,-0.00090810686,-0.009680704,0.7207114,-0.009002177,-0.019481625,-1.0312802,0.056994893,0.104800954,-4.7313037,-1.088099e-05,-4.7983467e-05,4.831022e-06,-9.057927e-05,5.7948622e-05,-0.00095650676,0.2099949,0.011219241,0.43229282,0.0,0.0,0.0,0.0,0.0,0.00022836961,4.927111e-05,4.9145972e-05,0.00021255336,0.03723278,0.037232917,0.016525542,0.1217927,0.12179351,0.20134349,1.7978872e-11,1.7888382e-11,1.0486867e-09,1.2311446e-06,1.2311878e-06,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
21608000,21528000,0.6930443,-0.009564447,-0.017902365,0.7206093,-0.01681076,-0.03725209,-0.35928252,0.02567528,0.100006476,-5.733043,-1.0890756e-05,-4.800433e-05,4.8248476e-06,-0.00011108128,4.8127826e-05,-0.0009378744,0.2099949,0.011219241,0.43229282,0.0,0.0,0.0,0.0,0.0,0.0001864397,4.8079615e-05,4.7891528e-05,0.00017360324,0.023838647,0.023839751,0.015626691,0.11059899,0.11059947,0.20304772,1.8340988e-11,1.825142e-11,1.0373871e-09,1.1719623e-06,1.1719904e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
22608000,22528000,0.6921819,-0.04380561,-0.05485481,0.718301,0.8987962,-0.03539225,-0.03063514,0.38333717,0.05775762,-5.8123684,-1.0874819e-05,-4.8006685e-05,4.8865504e-06,-0.00011012223,1.7045475e-05,-0.0009268903,0.2099949,0.011219241,0.43229282,0.0,0.0,0.0,0.0,0.0,0.00016005621,4.9197e-05,4.868121e-05,0.00014969883,0.022861324,0.023590608,0.01618151,0.124155566,0.124174096,0.21127492,1.8805955e-11,1.8719078e-11,1.0202273e-09,1.142169e-06,1.1425763e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
23608000,23528000,0.6933859,0.024035264,0.009199497,0.7201068,0.9064998,-0.019297684,0.043176755,1.4894882,0.025947576,-5.8394685,-1.086437e-05,-4.800426e-05,4.670791e-06,-0.000107356864,4.2356474e-05,-0.00091057736,0.2099949,0.011219241,0.43229282,0.0,0.0,0.0,0.0,0.0,0.00014372505,4.9134673e-05,4.936536e-05,0.00013413963,0.017193334,0.017297372,0.015669754,0.1122994,0.11231071,0.20804954,1.9285636e-11,1.9200594e-11,9.966873e-10,1.1237817e-06,1.124335e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
24608000,24528000,0.6901156,0.070637174,0.05571566,0.7180854,-0.5814263,-0.0005872344,0.04002284,1.776009,0.032485016,-5.828634,-1.0781733e-05,-4.799021e-05,4.8665493e-06,-0.00011371898,6.231004e-05,-0.0008997869,0.2099949,0.011219241,0.43229282,0.0,0.0,0.0,0.0,0.0,0.00013349099,5.0182643e-05,5.0838753e-05,0.00012380365,0.017372923,0.019136626,0.016582178,0.1239001,0.12393575,0.2163492,1.9739075e-11,1.9670583e-11,9.622543e-10,1.1187461e-06,1.1192259e-06,5.000022e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
25616000,25536000,0.6928361,0.042472176,0.032596484,0.7191048,-1.8417615,0.0023809136,0.060809243,0.5079751,0.111892045,-5.8327513,-1.0611412e-05,-4.7834175e-05,6.643152e-06,-0.00013380668,7.2027324e-05,-0.0008812735,0.20919296,0.011170144,0.43250564,-0.00095185393,0.00056942774,0.00016857006,0.0,0.0,0.00013554374,4.970213e-05,4.9822636e-05,0.00012527988,0.014551308,0.01712017,0.015970975,0.112514175,0.112563916,0.20854118,1.9999991e-11,2.0033232e-11,9.366685e-10,1.1020643e-06,1.1080775e-06,5.0000075e-08,0.0012971807,2.0790212e-05,0.0012942312,0.0002587282,0.0013016699,0.0012925462,0.0,0.0,24
26608000,26528000,0.6928168,-0.033163164,-0.036517996,0.7194245,-1.4289672,-0.06185599,0.0560838,-1.2823461,0.14402239,-5.826924,-1.0641702e-05,-4.765892e-05,7.363135e-06,-0.00014083099,7.7158926e-05,-0.00086370425,0.20871809,0.011141998,0.4333762,-0.0014884403,-0.0006980669,0.0005670137,0.0,0.0,0.00014848898,5.155296e-05,5.1209045e-05,0.00013684071,0.015673475,0.015925106,0.016877208,0.12256597,0.12284209,0.2121626,2.0164806e-11,2.0283044e-11,9.305345e-10,1.100842e-06,1.1064712e-06,5.0000036e-08,0.0011595064,2.0049642e-05,0.0011534619,0.00017421227,0.0011593594,0.0011521609,0.0,0.0,24
27608000,27528000,0.6891555,-0.076464355,-0.08272447,0.71580344,0.32750693,-0.092620194,0.060839955,-1.9492111,0.10612502,-5.8852496,-1.0988768e-05,-4.745461e-05,6.773032e-06,-0.00014347011,9.772142e-05,-0.0008227396,0.20914021,0.011160903,0.43274707,-0.0019878885,-0.0004022647,0.00090732385,0.0,0.0,0.00016308861,5.303767e-05,5.2217572e-05,0.00015069389,0.0140538635,0.016648328,0.016351458,0.11126208,0.111366674,0.20788014,1.981775e-11,1.9795585e-11,9.0511887e-10,1.1003254e-06,1.1026023e-06,5.000007e-08,0.0009099283,1.9009014e-05,0.00089954777,0.00014802013,0.0009011545,0.00089768163,0.0,0.0,24
28608000,28528000,0.6919036,-0.050683938,-0.064746164,0.7172925,1.813689,-0.07054675,0.10268712,-0.81008905,0.014273066,-5.860678,-1.1182561e-05,-4.7513782e-05,6.937505e-06,-0.00014572914,0.000105341365,-0.00080343895,0.20996076,0.011202177,0.43206644,-0.0024127695,0.0004312858,0.0012337761,0.0,0.0,0.000167291,5.1744406e-05,5.105467e-05,0.00015506012,0.015885238,0.02188773,0.017068077,0.121459305,0.12181924,0.21203439,1.9493018e-11,1.9313495e-11,8.435729e-10,1.0999773e-06,1.1004722e-06,5.0000036e-08,0.0007899403,1.833802e-05,0.00077775936,0.00013506424,0.00077706645,0.0007755775,0.0,0.0,24
29608000,29528000,0.6934622,0.0241801,0.0068326956,0.7200548,1.6281452,-0.012224603,0.10042767,1.1070458,-0.024114834,-5.8543234,-1.1002625e-05,-4.753376e-05,7.134247e-06,-0.00014554987,9.990274e-05,-0.0007708507,0.20973697,0.011191374,0.43192515,-0.0023651195,0.00061926903,0.0013017241,0.0,0.0,0.00016980153,5.080383e-05,5.147489e-05,0.00015668904,0.014539282,0.015343797,0.016473807,0.11064486,0.11100725,0.20775521,1.8453846e-11,1.837276e-11,7.878424e-10,1.0993172e-06,1.0990956e-06,5.000004e-08,0.00077566225,1.79835e-05,0.0007633083,0.00012791179,0.0007628043,0.0007608777,0.0,0.0,24
