timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
51472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.035073053,0.0035188098,8.410593e-10,-0.22656024,-0.4967431,-9.825117,-0.22151212,0.0050221705,-0.0010473606,0.0008812802,0.0011987041,0.0011527905,5.6467925e-05,1.07305095e-05,9.874493e-06,11.793545,11.793545
52472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03171554,0.003415655,2.8207958e-10,-0.19937818,0.1014446,-10.022781,-0.07599038,-0.0019991545,-0.00029616317,0.000722885,0.00134956,0.0008503477,3.202996e-05,8.244017e-06,8.083242e-06,11.793514,11.793514
53472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03396551,0.0036015885,4.310101e-10,-0.18832867,0.72538316,-9.800082,0.112045296,-0.01281218,-0.002295999,0.0005691376,0.000981149,0.0008228062,3.261281e-05,1.2317585e-05,5.594061e-06,11.793423,11.793423
54472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032564033,0.0034569458,7.2859846e-10,-0.18228753,0.8120225,-9.798125,0.22531754,-0.0156961,-0.00091359863,0.00050246145,0.00064674707,0.0005378089,3.966179e-05,1.1597508e-05,7.7024115e-06,11.793566,11.793566
55472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032565724,0.0035882797,4.217411e-10,-0.22093901,0.27586672,-10.014583,0.11353375,-0.009722016,0.0012744905,0.00057694037,0.0011158121,0.00067897775,0.00010174958,8.741858e-06,1.0548995e-05,11.793728,11.793728
56472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03431332,0.0033488695,3.6173897e-10,-0.23523635,-0.386383,-9.874327,-0.09455949,-0.001154573,0.00081658637,0.0010584749,0.0008637967,0.0020154547,1.4929159e-05,1.0218302e-05,7.591361e-06,11.793889,11.793889
57472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03225008,0.003700938,9.544434e-10,-0.23862095,-0.5888618,-9.823967,-0.2205304,0.0001342107,-0.00043998891,0.00074746757,0.0009347233,0.0011268089,9.641824e-06,1.3106283e-05,9.820689e-06,11.794033,11.794033
58472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03419125,0.0035900103,5.572267e-10,-0.20796037,-0.14604679,-10.001616,-0.13084622,-0.0030913963,-0.00011576723,0.0006250638,0.0012154155,0.0009076899,1.2588606e-05,1.3755903e-05,8.943781e-06,11.793954,11.793954
59472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03351516,0.0035219302,1.8979303e-10,-0.17363435,0.5286787,-9.847112,0.0557772,-0.013738928,-0.0011582812,0.0010039713,0.0010445976,0.0006993908,0.000112644746,1.2486423e-05,7.454321e-06,11.793789,11.793789
60472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031600684,0.0035511383,7.7155343e-10,-0.17521943,0.8331504,-9.740091,0.2148475,-0.013210362,-0.00030314206,0.0007910211,0.00069327874,0.00082848466,1.3420814e-05,1.3106033e-05,6.483648e-06,11.793758,11.793758
61472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034351636,0.0034555322,6.152389e-10,-0.18518637,0.43727973,-9.972322,0.16052376,-0.011804541,0.0021104661,0.000839917,0.0014295509,0.0012654706,4.5060606e-05,6.9884886e-06,9.464479e-06,11.793838,11.793838
62472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034358617,0.0033740918,1.2674846e-10,-0.23758051,-0.2601206,-9.909809,-0.034861967,-0.002979053,-0.0008044072,0.00051453337,0.0020760712,0.00092201564,3.9577924e-05,7.3150673e-06,1.0614913e-05,11.79385,11.79385
63472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.035449494,0.0036825668,7.101292e-10,-0.23944,-0.6213053,-9.777785,-0.20743047,0.0075987508,-0.00053039065,0.001563069,0.0006293604,0.0011028253,1.4232611e-05,1.1965075e-05,1.0573434e-05,11.793971,11.793971
64472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032898955,0.0037331604,6.3365396e-10,-0.21514268,-0.32125524,-9.924201,-0.17526741,0.0018895163,0.002005547,0.00058123324,0.0008028172,0.0007866372,3.0230573e-05,1.39137e-05,7.185371e-06,11.79412,11.79412
65472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032062095,0.003465726,3.955045e-11,-0.1659438,0.37311783,-9.909836,-0.005387049,-0.005586561,0.00023635427,0.00086205726,0.0010828535,0.0007490407,0.00010019661,4.2366373e-06,8.662834e-06,11.794216,11.794216
66472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033006046,0.0033378527,6.9482503e-10,-0.15753038,0.8224229,-9.752254,0.18911459,-0.019229049,-0.0003472739,0.0009609345,0.00082209177,0.0010793954,8.889684e-06,1.67378e-05,4.955955e-06,11.794504,11.794504
67472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.030926943,0.0034168006,7.4583595e-10,-0.14759725,0.6056013,-9.967349,0.18743291,-0.011179609,0.0021241088,0.0006976168,0.00081025105,0.00074508495,2.5083285e-05,1.8384884e-05,8.657682e-06,11.794991,11.794991
68472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033309344,0.003249474,1.0164033e-10,-0.19738463,-0.061028782,-9.9665365,0.028291602,-0.0073967837,0.0026934014,0.0011440291,0.0016892898,0.0005211689,8.779169e-06,1.9308807e-05,5.858132e-06,11.795193,11.795193
69472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03460811,0.0033345767,5.703678e-10,-0.22087723,-0.5717038,-9.763727,-0.16912803,0.0012986546,-0.00027113507,0.000986909,0.0009659947,0.00063313555,2.6409125e-05,6.578848e-06,8.88195e-06,11.795223,11.795223
70472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03436536,0.0035542466,8.050929e-10,-0.21145608,-0.47663832,-9.880087,-0.19999576,0.0057360944,-0.0023278862,0.0007297053,0.0010786945,0.00080899935,9.971386e-06,1.974702e-05,6.1041724e-06,11.795345,11.795345
71472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03379967,0.0035599298,1.7472507e-10,-0.21115276,0.1411341,-9.986602,-0.052193195,-0.0045748237,-0.00065762975,0.0008530033,0.0019268506,0.00094577577,0.000102139355,8.198307e-06,5.7868624e-06,11.795406,11.795406
72472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.035616692,0.0033977858,6.2830774e-10,-0.17034107,0.71839887,-9.796574,0.14043406,-0.012649078,-0.002417396,0.0013606027,0.0009215836,0.00066363293,2.1733189e-05,9.663276e-06,1.45390395e-05,11.795435,11.795435
73472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033994887,0.0033491093,7.270478e-10,-0.16944107,0.74132025,-9.801552,0.22087044,-0.016291238,0.0017839412,0.0012689527,0.0009204089,0.00059665565,5.7799436e-05,5.008144e-06,1.0142373e-05,11.795498,11.795498
74472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033724423,0.003527227,3.0593672e-10,-0.19435471,0.14778765,-10.041124,0.07646518,-0.00595762,0.0015307039,0.00078381924,0.00085648044,0.0004830068,5.844076e-06,1.1868831e-05,1.1542935e-05,11.795498,11.795498
75472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03355604,0.0035658858,3.386392e-10,-0.22362855,-0.46781617,-9.817805,-0.113620326,0.0005572209,-0.00020912377,0.0008627685,0.0010316345,0.0010052216,4.4595105e-05,6.258264e-06,8.12032e-06,11.795437,11.795437
76472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.030588357,0.0035164899,9.136538e-10,-0.21256681,-0.57115656,-9.810066,-0.2312268,0.0011162164,-0.00020071192,0.00077957957,0.00066599314,0.00038285874,7.9920055e-06,1.2468162e-05,9.982649e-06,11.795467,11.795467
77472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034560468,0.0036639522,3.8356202e-10,-0.19359867,-0.061531603,-10.000958,-0.101571806,-0.0006082705,-2.0364514e-05,0.0012547169,0.0010892468,0.0008400355,3.0444116e-05,8.55376e-06,8.768e-06,11.795345,11.795345
78472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036507286,0.003478211,3.3619457e-10,-0.17022827,0.5910886,-9.805501,0.08986935,-0.012906926,-0.0023558363,0.0012405282,0.0016628128,0.0009426795,3.0424648e-05,1.24826865e-05,7.3468286e-06,11.795071,11.795071
79472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033993,0.0038586343,8.602288e-10,-0.1615204,0.7722161,-9.750215,0.21291418,-0.011912689,-0.0006143149,0.001232805,0.00066629506,0.0007429406,2.4129627e-05,1.995763e-05,9.859488e-06,11.794962,11.794962
80472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034975775,0.0035175807,4.3805387e-10,-0.1853701,0.32802626,-9.970298,0.12938507,-0.0101844845,0.0017791301,0.0005367683,0.0013559381,0.00053012214,1.0663299e-05,1.0943629e-05,7.202484e-06,11.794888,11.794888
81472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03446062,0.0035902103,2.183301e-10,-0.22664697,-0.36838275,-9.878958,-0.05952962,-0.0077777584,0.00077626464,0.0011026905,0.0012320849,0.00071605167,6.538094e-05,1.7571785e-05,4.795924e-06,11.794735,11.794735
82472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03413147,0.0035864909,6.08087e-10,-0.23355919,-0.6532345,-9.754347,-0.21408553,0.0026585378,-0.0004782541,0.00078742794,0.0004742351,0.00075279723,2.1109658e-05,1.2601644e-05,9.233782e-06,11.794704,11.794704
83472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034575794,0.0034621628,6.64234e-10,-0.20753002,-0.25386035,-9.895527,-0.15945187,-0.00451088,-0.0005097729,0.0010482009,0.0010931969,0.0010472046,6.177647e-05,8.7994995e-06,1.1688921e-05,11.794613,11.794613
84472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031166805,0.0032828008,1.1283753e-10,-0.18018717,0.43199778,-9.892447,0.034614887,-0.009749533,-0.0020387913,0.0007833375,0.0008712279,0.00072069385,2.6056663e-05,6.4128826e-06,7.788465e-06,11.79446,11.79446
85472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0315591,0.0035653287,9.056491e-10,-0.15786459,0.7965308,-9.718758,0.20028609,-0.0127529465,-0.00238328,0.00058252347,0.00065208605,0.0006134092,1.7487255e-05,1.5929325e-05,1.0471131e-05,11.79446,11.79446
86472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033523384,0.0033839801,6.1212435e-10,-0.18192974,0.48458666,-9.919874,0.17619854,-0.01660456,0.00055724604,0.00060265436,0.00082521094,0.0007440992,9.668132e-06,8.1491e-06,8.556045e-06,11.794552,11.794552
87472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03252973,0.0034831616,4.294063e-11,-0.20716304,-0.2269052,-9.890977,-0.009354327,-0.004621682,0.0021025152,0.0006455267,0.0012489989,0.0009230708,6.6795175e-05,8.708279e-06,1.3126204e-05,11.794491,11.794491
88472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033792816,0.0034432267,6.1626665e-10,-0.21912861,-0.67338175,-9.750602,-0.1894524,0.0024668078,-0.0005221924,0.0005079678,0.00077313837,0.00089450454,6.7272726e-05,8.3532395e-06,9.5672185e-06,11.794552,11.794552
89472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032389678,0.0034606995,7.772084e-10,-0.21978043,-0.46311742,-9.8603735,-0.18915957,0.0017679867,-0.00050311483,0.0010272115,0.00096000946,0.00060287665,4.7051617e-05,1.0720379e-05,8.066158e-06,11.794552,11.794552
90472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032592222,0.003562179,8.886311e-11,-0.18945937,0.1995523,-9.939322,-0.025570815,-0.0058744387,0.00043765223,0.00088489597,0.0010040185,0.00089091173,2.2085555e-05,8.480987e-06,1.02568065e-05,11.794516,11.794516
91472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034639064,0.0037816819,5.9000854e-10,-0.18292835,0.7101747,-9.764664,0.16633573,-0.011145288,-0.0009606289,0.0008835139,0.000950126,0.0007766717,6.273133e-05,1.5242646e-05,6.537029e-06,11.794552,11.794552
92472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0347348,0.0034631114,5.85266e-10,-0.19041355,0.60347,-9.8296175,0.1965795,-0.012924282,0.00037223403,0.0011378562,0.0011992966,0.0009460685,1.1983384e-05,8.026227e-06,5.9969984e-06,11.794757,11.794757
93472000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033181466,0.0033972536,1.2278219e-10,-0.20485367,-0.009086628,-9.99606,0.03418265,-0.006059962,0.001423465,0.00052244373,0.00092396344,0.0010779545,3.731792e-05,8.913757e-06,9.245113e-06,11.795006,11.795006
