timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
17024000,16944000,0.0003839831,0.0011975904,0.0030924252,663,0,0.42599392,0.3486098,0.00027920294,0.022203099,0.008821565,0.0017666105,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,895,2,1,2,0,2,0,0,0,0,0,0,0
17216000,17136000,0.0007707923,0.004803978,0.010518465,663,0,0.4132701,0.35370255,0.05968456,0.027710417,0.008093294,0.004199081,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,2,0,0,0,0,0,0,0
17416000,17336000,0.0007487337,0.0008880069,0.0032506078,8389271,0,0.4387246,0.36524546,0.003466086,0.027710417,0.008093294,0.007064134,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
17616000,17536000,0.0018433519,0.004086245,0.009399971,8389271,0,0.42491832,0.3700044,0.0047524944,0.020693531,0.0048428173,0.002590974,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
17816000,17736000,0.0002205581,0.00093318935,0.0024467288,8389271,0,0.44920638,0.38340825,0.009948793,0.020693531,0.0048428173,0.0039925533,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18016000,17936000,0.0010389346,0.0024332067,0.0070503997,8389271,0,0.43421844,0.38468185,0.0071213837,0.01020682,0.004298699,0.009004705,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18224000,18144000,0.00010229572,0.002602307,0.0069119004,8389271,0,0.45968288,0.39853472,0.0020632255,0.01020682,0.004298699,0.006657244,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18424000,18344000,0.0001908842,0.005565037,0.013942322,8389271,0,0.4423942,0.39834663,0.0063309283,0.03316782,0.0047293147,0.0030025553,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18616000,18536000,0.000787006,0.0030502256,0.00798853,8389271,0,0.46768084,0.41003937,0.007609861,0.03316782,0.0047293147,0.001240112,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18824000,18744000,0.001283474,0.0065419204,0.009363481,8389271,0,0.44873694,0.41221458,0.026103474,0.0072629964,0.00530629,0.004962217,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
