timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
9492000,9492000,197644,0.0131014455,-0.2160821,0.4299881,11.832727,0
10484000,10484000,197644,0.010781666,-0.21550326,0.43371937,11.832727,0
11496000,11496000,197644,0.0158857,-0.21367311,0.42804068,11.832727,0
12492000,12492000,197644,0.01380548,-0.21433273,0.4315857,11.832727,0
13488000,13488000,197644,0.013157396,-0.21614558,0.43231282,11.832727,0
14492000,14492000,197644,-0.0069397134,-0.19747703,0.4341377,11.832605,0
15488000,15488000,197644,0.0111742085,-0.22654982,0.42860195,11.830896,0
16500000,16500000,197644,0.016238643,-0.2204692,0.41934246,11.826868,0
17496000,17496000,197644,0.0021351483,-0.21415432,0.4282804,11.821405,0
18492000,18492000,197644,0.0013782216,-0.21253616,0.4288757,11.815271,0
19484000,19484000,197644,0.0044766697,-0.2110788,0.43014482,11.808619,0
20496000,20496000,197644,0.0059867227,-0.22105522,0.42836338,11.801722,0
21492000,21492000,197644,0.011486177,-0.22387975,0.42389107,11.795191,0
22488000,22488000,197644,0.006051569,-0.2669376,0.40146682,11.79455,0
23496000,23496000,197644,0.021578548,-0.18399668,0.43607336,11.794397,0
24492000,24492000,197644,0.00970289,-0.13445698,0.45950186,11.794397,0
25500000,25500000,197644,0.01099978,-0.1554246,0.45357543,11.794275,0
26496000,26496000,197644,-0.00011596889,-0.2476303,0.40992364,11.794062,0
27492000,27492000,197644,0.0020864666,-0.2996333,0.37131837,11.793726,0
28488000,28488000,197644,0.003457121,-0.2798404,0.38706896,11.793665,0
29492000,29492000,197644,0.013127335,-0.18863346,0.43610013,11.7937565,0
30488000,30488000,197644,0.011875465,-0.11893779,0.4657538,11.793879,0
31488000,31488000,197644,0.0033357013,-0.13922217,0.45589748,11.79394,0
32496000,32496000,197644,-0.007216893,-0.22702493,0.4270728,11.794092,0
33492000,33492000,197644,0.0038877656,-0.28727692,0.37716487,11.794184,0
34488000,34488000,197644,0.0028746035,-0.3023553,0.37692034,11.794184,0
35496000,35496000,197644,0.006607379,-0.22020152,0.4251166,11.794336,0
36492000,36492000,197644,0.003427368,-0.13536242,0.4619658,11.794367,0
37488000,37488000,197644,0.0037623122,-0.12731987,0.46045226,11.794153,0
38496000,38496000,197644,0.0025516343,-0.20030786,0.44343507,11.79394,0
39488000,39488000,197644,0.0025050966,-0.27441177,0.38742387,11.793634,0
40488000,40488000,197644,-0.0032077888,-0.30004165,0.37845504,11.79336,0
41496000,41496000,197644,0.0060062143,-0.24975054,0.41019088,11.793299,0
42492000,42492000,197644,0.0030251052,-0.16205902,0.4530648,11.79339,0
43488000,43488000,197644,0.0060292184,-0.116114035,0.4653679,11.79339,0
44492000,44492000,197644,0.004839796,-0.17579573,0.44787323,11.793482,0
45488000,45488000,197644,0.00012530928,-0.2569412,0.40253928,11.793482,0
46488000,46488000,197644,0.0012928898,-0.30355358,0.37138095,11.793329,0
47492000,47492000,197644,-0.0020131695,-0.26231495,0.40075687,11.79339,0
48492000,48492000,197644,0.0074369484,-0.18487535,0.44487822,11.793543,0
49500000,49500000,197644,0.0097559765,-0.1283852,0.46383983,11.793543,0
50496000,50496000,197644,0.002424273,-0.14494532,0.45567346,11.793512,0
51492000,51492000,197644,0.0065269102,-0.2412151,0.41409454,11.793543,0
52488000,52488000,197644,-0.0040467074,-0.29727587,0.3750325,11.793512,0
53496000,53496000,197644,-0.0035377075,-0.28583327,0.3818823,11.793421,0
54492000,54492000,197644,0.0037298298,-0.20429324,0.4393738,11.793573,0
55488000,55488000,197644,0.014867384,-0.13181303,0.4599558,11.7937565,0
56496000,56496000,197644,0.00549702,-0.13533935,0.4652003,11.793909,0
57492000,57492000,197644,0.007071173,-0.211175,0.4395489,11.794031,0
58488000,58488000,197644,-0.0012990785,-0.29009566,0.38261142,11.79394,0
59496000,59496000,197644,0.0010763784,-0.30107486,0.3693908,11.793787,0
60492000,60492000,197644,0.004432154,-0.23059468,0.4195051,11.7937565,0
61488000,61488000,197644,0.013246679,-0.14262974,0.4626403,11.793848,0
62496000,62496000,197644,0.011657177,-0.122795686,0.45814607,11.793848,0
63492000,63492000,197644,0.0068189106,-0.18083335,0.44097316,11.79397,0
64488000,64488000,197644,0.00065816246,-0.27184024,0.40471762,11.794123,0
65496000,65496000,197644,-0.0018414084,-0.30199644,0.37539,11.794214,0
66492000,66492000,197644,-0.002464424,-0.25213686,0.40192118,11.794519,0
67488000,67488000,197644,0.0016073146,-0.17165668,0.45552048,11.795008,0
68496000,68496000,197644,0.006760334,-0.113413155,0.46570766,11.795191,0
69492000,69492000,197644,0.010977869,-0.15607652,0.45582026,11.795221,0
70496000,70496000,197644,-0.0035570187,-0.24504203,0.40622953,11.795343,0
71496000,71496000,197644,-0.005742028,-0.30321124,0.38138545,11.795404,0
72492000,72492000,197644,0.0035178051,-0.27323207,0.38455948,11.795435,0
73500000,73500000,197644,0.00739844,-0.19591133,0.4295149,11.795496,0
74492000,74492000,197644,0.0028064768,-0.12223403,0.46880975,11.795496,0
75492000,75492000,197644,0.0020896206,-0.13876809,0.45521888,11.795435,0
76488000,76488000,197644,0.0024679063,-0.22846006,0.41922915,11.795435,0
77496000,77496000,197644,-0.0012003863,-0.28870627,0.3779786,11.795313,0
78492000,78492000,197644,-0.0017572563,-0.2901739,0.3812483,11.795069,0
79500000,79500000,197644,0.009349366,-0.22331195,0.43226317,11.794947,0
80484000,80484000,197644,0.008491603,-0.13916428,0.4492268,11.794855,0
81492000,81492000,197644,0.0060794265,-0.12396608,0.46687695,11.794733,0
82500000,82500000,197644,0.0042784447,-0.20054334,0.43753472,11.794703,0
83496000,83496000,197644,-0.0069455206,-0.27834743,0.39274397,11.794611,0
84492000,84492000,197644,-0.0020105655,-0.2997348,0.3763441,11.794458,0
85484000,85484000,197644,-0.0023325093,-0.24767275,0.42040497,11.794458,0
86496000,86496000,197644,-0.0034128851,-0.14956832,0.4567186,11.79455,0
87492000,87492000,197644,0.0075674774,-0.12408733,0.46515474,11.794489,0
88484000,88484000,197644,0.006335717,-0.17874034,0.4554734,11.79455,0
89496000,89496000,197644,0.001987215,-0.26890987,0.41221017,11.79455,0
90492000,90492000,197644,-0.002665183,-0.3075404,0.3817774,11.794489,0
91488000,91488000,197644,0.0007419008,-0.2718062,0.39832783,11.79455,0
92496000,92496000,197644,0.0013133893,-0.17489406,0.4444816,11.794794,0
93488000,93488000,197644,0.006946215,-0.12229463,0.47151607,11.795008,0
94488000,94488000,197644,0.007021487,-0.15489979,0.4513259,11.79513,0
95496000,95496000,197644,0.0010856682,-0.23999937,0.40989903,11.795252,0
96488000,96488000,197644,0.0010398632,-0.29347527,0.36791453,11.795221,0
97488000,97488000,197644,-0.00023987467,-0.2854893,0.3932583,11.795252,0
98484000,98484000,197644,0.007231171,-0.19867788,0.4342782,11.795435,0
99492000,99492000,197644,0.006086449,-0.13472885,0.45554587,11.795465,0
100488000,100488000,197644,0.009871566,-0.12457148,0.4610812,11.795435,0
101496000,101496000,197644,-0.002125295,-0.217563,0.4300326,11.795557,0
102492000,102492000,197644,-0.0029275957,-0.2908598,0.38681647,11.795588,0
103488000,103488000,197644,-0.0032795116,-0.29616785,0.38090384,11.7955265,0
104496000,104496000,197644,-0.005876453,-0.23620069,0.4128958,11.795618,0
105492000,105492000,197644,0.009826252,-0.14894491,0.45522398,11.795679,0
106500000,106500000,197644,0.010532691,-0.13074262,0.46840465,11.795435,0
107496000,107496000,197644,0.0024994456,-0.19037345,0.44165134,11.795404,0
108492000,108492000,197644,-0.0013233155,-0.27514395,0.3933522,11.795282,0
109488000,109488000,197644,-0.004579577,-0.2985151,0.37702313,11.795191,0
110492000,110492000,197644,-0.0023271781,-0.25619486,0.40957025,11.795252,0
111492000,111492000,197644,0.0066456604,-0.15781598,0.44890404,11.795191,0
112484000,112484000,197644,0.012637595,-0.1171413,0.4645465,11.794886,0
113496000,113496000,197644,0.002981134,-0.15789267,0.4556387,11.794703,0
114492000,114492000,197644,0.0033628494,-0.25469598,0.4115302,11.794611,0
115488000,115488000,197644,-0.0032837053,-0.29710934,0.37927735,11.794519,0
116496000,116496000,197644,-0.0012986576,-0.2741558,0.39309397,11.79458,0
117488000,117488000,197644,-0.002395248,-0.1854612,0.4417954,11.794855,0
118488000,118488000,197644,0.00865029,-0.1230333,0.4632558,11.794947,0
119496000,119496000,197644,0.0032283424,-0.13948537,0.4619758,11.794977,0
120492000,120492000,197644,0.0024169185,-0.23180023,0.42131674,11.79513,0
121500000,121500000,197644,-0.0044312864,-0.30014712,0.377924,11.795221,0
122492000,122492000,197644,2.9901306e-05,-0.28821042,0.38327676,11.795221,0
123492000,123492000,197644,0.008384359,-0.21848427,0.42578608,11.7955265,0
124488000,124488000,197644,-0.0016095067,-0.13432519,0.46693808,11.795771,0
125496000,125496000,197644,0.0012202798,-0.12816016,0.45977864,11.795801,0
126492000,126492000,197644,-0.001978347,-0.20129244,0.43984553,11.795832,0
127488000,127488000,197644,0.0049019316,-0.2805867,0.38655147,11.795801,0
128484000,128484000,197644,0.0011972417,-0.29695818,0.37666008,11.79571,0
129488000,129488000,197644,-0.00038132607,-0.2441382,0.4116376,11.795832,0
130484000,130484000,197644,0.0053487015,-0.15260057,0.45598173,11.795923,0
131496000,131496000,197644,0.014115761,-0.11872741,0.46573994,11.795801,0
132492000,132492000,197644,0.004946187,-0.17340027,0.44660497,11.79574,0
133488000,133488000,197644,-0.0032720105,-0.26525658,0.40164503,11.7955265,0
134496000,134496000,197644,-0.007041023,-0.30110142,0.3673996,11.795191,0
135492000,135492000,197644,-0.0043206983,-0.26868054,0.40547335,11.795099,0
136484000,136484000,197644,0.0024808745,-0.18607254,0.44814715,11.79516,0
