timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
9244000,9240000,904000,47.3977508,8.5456073,-0.0021437497,0.006695075,0.012914189,-0.011087549,0.007383476,0.0,-0.002499255,0.0007583231,0.00016161964,-0.0014867941,0.00035731617,-0.00067297206,-0.0008520037,-0.01642952,-0.028079374,0.019398516,1.6224433,-0.000111699104,488.11038,0.1,0.4472242,0.29270267,0.015467814,0.010971159,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
9740000,9736000,904000,47.3977508,8.5456073,-0.003121666,0.007284395,0.01155303,-0.011087549,0.007383476,0.0,-0.002245282,0.00037748273,-0.0006918638,-0.0028830154,0.00035731617,-0.00067297206,-0.0008520037,-0.0015738623,0.011748721,0.0074626873,1.6197345,-0.000111699104,488.11038,0.1,0.4264185,0.2839099,0.020725066,0.01473781,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
10244000,10240000,904000,47.3977508,8.5456073,-0.0023879888,0.007835993,0.011362881,-0.011087549,0.007383476,0.0,-0.0017400229,0.0025612176,-0.0016538581,-0.0028604264,0.00035731617,-0.00067297206,-0.0008520037,0.02122046,0.0011232622,0.010166316,1.6192834,-0.000111699104,488.11038,0.10075363,0.4082639,0.27672017,0.012244796,0.0086929,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
10740000,10736000,904000,47.3977508,8.5456073,-0.0022155568,0.007466483,0.010347398,-0.011087549,0.007383476,0.0,0.0012859727,0.00029000136,0.000618433,-0.00060105027,0.00035731617,-0.00067297206,-0.0008520037,0.0011460651,0.013110504,-0.0021159647,1.6170055,-0.000111699104,488.11038,0.10072559,0.37798288,0.26925468,0.018145202,0.012942144,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
11244000,11240000,904000,47.3977508,8.5456073,-0.0017318272,0.0071216454,0.012007976,-0.011087549,0.007383476,0.0,0.00045541045,0.002205917,-0.0004041208,0.0002405361,0.00035731617,-0.00067297206,-0.0008520037,-0.016790202,-0.0061575114,-0.0018980353,1.6155168,-0.000111699104,488.11038,0.10120559,0.3651681,0.26310056,0.008125502,0.0057598865,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
11740000,11736000,904000,47.3977508,8.5456073,-0.0022285294,0.00663576,0.012277122,-0.011087549,0.007383476,0.0,-0.0013672431,-5.4007352e-05,0.0005083337,0.0013900923,0.00035731617,-0.00067297206,-0.0008520037,-0.001414024,0.0452348,0.037666406,1.614665,-0.000111699104,488.11038,0.10058722,0.35357666,0.2573518,0.015389316,0.010972295,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
12244000,12240000,904000,47.3977508,8.5456073,-0.0021832308,0.006523872,0.012141305,-0.011087549,0.007383476,0.0,-0.00018713377,0.0019228833,0.0015275102,0.0012349231,0.00035731617,-0.00067297206,-0.0008520037,0.040035766,0.00027401253,0.020571982,1.6136518,-0.000111699104,488.11038,0.1,0.3430294,0.2513178,0.021038447,0.015083784,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
12740000,12736000,904000,47.3977508,8.5456073,-0.0014568162,0.0066924575,0.011872131,-0.011087549,0.007383476,0.0,0.0026584573,0.00011775869,0.0035775376,0.0023850251,0.00035731617,-0.00067297206,-0.0008520037,0.017877711,-0.0062931064,0.017822718,1.611795,-0.000111699104,488.11038,0.1,0.3248534,0.24657969,0.044637367,0.03231913,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
13244000,13240000,904000,47.3977508,8.5456073,0.00087495195,0.0074123912,0.01316383,-0.011087549,0.007383476,0.0,0.0066652447,0.00061112817,0.008594054,0.006870336,0.00035731617,-0.00067297206,-0.0008520037,-0.011823721,-0.009430529,0.0053215767,1.6111954,-0.000111699104,488.11038,0.1,0.3186876,0.24276872,0.066107914,0.047314033,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
13740000,13736000,904000,47.3977508,8.5456073,0.004466981,0.007538856,0.01698744,-0.011087549,0.007383476,0.0,0.010746187,0.00041003097,0.013569427,0.011245433,0.00035731617,-0.00067297206,-0.0008520037,0.041817166,0.00058728614,0.019491648,1.6107578,-0.000111699104,488.11038,0.1,0.3166628,0.24231674,0.08717558,0.06119796,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
14244000,14240000,904000,47.3977508,8.5456073,0.009015055,0.007253268,0.021086449,-0.011087549,0.007383476,0.0,0.006874594,-0.0019538822,-0.012501743,-0.014979657,0.00035731617,-0.00067297206,-0.0008520037,-0.043385405,-1.9412253e-05,-0.24639069,1.6113347,-0.000111699104,488.11038,0.100032814,0.32129708,0.24625325,0.10872772,0.07464469,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
14740000,14736000,904000,47.3977508,8.5456073,-0.009850457,-0.00743924,-0.012778985,-0.011087549,0.007383476,0.0,-0.11344007,-0.10699433,-0.13375446,-0.13600712,0.00035731617,-0.00067297206,-0.0008520037,-0.2881988,-0.28755817,-0.39924398,1.6204652,-0.000111699104,488.11038,0.13390957,0.32263452,0.25402898,0.12386927,0.08554148,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
15244000,15240000,904000,47.3977508,8.5456073,-0.08016171,-0.06864581,-0.13780935,-0.011087549,0.007383476,0.0,-0.117243394,-0.10630498,-0.34969863,-0.35281774,0.00035731617,-0.00067297206,-0.0008520037,0.13655666,0.14601077,-0.3967909,1.6187873,-0.000111699104,488.11038,0.25893992,0.340887,0.2687228,0.14232834,0.09677304,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
15740000,15736000,904000,47.3977508,8.5456073,-0.13004902,-0.10404054,-0.359275,-0.011087549,0.007383476,0.0,-0.030869855,-0.025736755,-0.521475,-0.5261119,0.00035731617,-0.00067297206,-0.0008520037,0.21762185,0.18604179,-0.3490122,1.6172438,-0.000111699104,488.11038,0.4804056,0.3649884,0.28727195,0.15808123,0.106517114,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
16244000,16240000,904000,47.3977508,8.5456073,-0.1348454,-0.10185051,-0.663698,-0.011087549,0.007383476,0.0,0.057130333,0.053185355,-0.6550417,-0.66268617,0.00035731617,-0.00067297206,-0.0008520037,0.15491797,0.16960332,-0.21614227,1.6156193,-0.000111699104,488.11038,0.7848286,0.39418098,0.31108266,0.17176966,0.115226045,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
16740000,16736000,904000,47.3977508,8.5456073,-0.11126929,-0.071573265,-1.0198051,-0.011087549,0.007383476,0.0,0.1047479,0.09804869,-0.75333774,-0.7620861,0.00035731617,-0.00067297206,-0.0008520037,0.07856896,0.06738055,-0.21688919,1.6156054,-0.000111699104,488.11038,1.1409357,0.39118388,0.33031,0.16464676,0.11805721,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
17244000,17240000,904000,47.3977508,8.5456073,-0.076138936,-0.034796007,-1.4215385,-0.011087549,0.007383476,0.0,0.118206404,0.10682258,-0.8367833,-0.84251803,0.00035731617,-0.00067297206,-0.0008520037,0.02629557,0.006271933,-0.13668555,1.6150087,-0.000111699104,488.11038,1.542669,0.41639093,0.35369852,0.17173654,0.12314449,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,0,0
17740000,17736000,904000,47.3977508,8.5456073,-0.03967414,0.00045200717,-1.8613591,-0.011087549,0.007383476,0.0,0.11081679,0.09606666,-0.8971322,-0.9079882,0.00035731617,-0.00067297206,-0.0008520037,0.02796306,-0.029735964,-0.08199736,1.6113223,-0.0006440282,488.11038,1.9824897,0.43956673,0.3771843,0.20042397,0.12710913,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
18244000,18240000,904000,47.3977508,8.5456073,0.0021527577,0.033279337,-2.3389359,-0.011087549,0.007383476,0.0,0.09651406,0.07767612,-0.9414176,-0.9587686,0.00035731617,-0.00067297206,-0.0008520037,-0.027692206,-0.03371472,-0.051620413,1.6121523,-0.0006440282,488.11038,2.4600663,0.46260527,0.39985323,0.30968016,0.13020228,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
18740000,18736000,904000,47.3977508,8.5456073,0.033433832,0.06218473,-2.839528,-0.011087549,0.007383476,0.0,0.06628238,0.050514653,-0.9653755,-0.9958211,0.00035731617,-0.00067297206,-0.0008520037,-0.060071263,-0.0720474,-0.049881633,1.6135848,-0.0006440282,488.11038,2.9606586,0.438996,0.40574217,0.2822006,0.12642752,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
