timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
33472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03399805,0.0035502913,4.2488255e-10,-0.18532032,0.039211165,-10.100302,-0.114041865,-0.010913319,0.00016336764,0.0007849255,0.0009036296,0.0005817827,7.550481e-05,1.08020295e-05,1.0382201e-05,11.794186,11.794186
34472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034406826,0.0034335607,2.63193e-10,-0.16476086,0.6848514,-9.909907,0.095136814,-0.014140416,-0.0033752879,0.00073967205,0.001487852,0.0013058736,1.0218953e-05,7.961764e-06,5.9763306e-06,11.794186,11.794186
35472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03400934,0.0033832751,7.976029e-10,-0.16551405,0.8724121,-9.850206,0.21752608,-0.01355559,-0.0024766023,0.0008993097,0.00088912825,0.0013252196,1.0702688e-05,8.459019e-06,7.2910357e-06,11.794316,11.794316
36472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033139635,0.0036189372,5.558638e-10,-0.18921894,0.40127954,-10.093434,0.13018885,-0.006739589,0.0016004656,0.00086687726,0.0011095912,0.0010964833,5.448011e-06,2.3510991e-05,1.0104011e-05,11.794369,11.794369
37472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032720774,0.0035837796,2.6752034e-10,-0.24271914,-0.28561416,-9.957082,-0.061158393,-0.0027544864,0.0025363304,0.00048877223,0.0012048281,0.00057754345,7.4832074e-05,1.4133955e-05,1.5234479e-05,11.79416,11.79416
38472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033980597,0.0035167278,7.1237705e-10,-0.22667573,-0.5576027,-9.842462,-0.21487847,-0.0011955238,0.0036423507,0.00037622373,0.0007874975,0.0009726463,1.0372594e-05,2.0337553e-05,9.737007e-06,11.793963,11.793963
39472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.030698225,0.003660115,4.8456206e-10,-0.20190531,-0.16337813,-9.999879,-0.15395284,-0.00021076927,0.0022636107,0.0009911425,0.0012618789,0.0011802736,7.313917e-05,9.529021e-06,8.030986e-06,11.793667,11.793667
40472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.030178433,0.0035235637,1.2869615e-10,-0.1700627,0.5241143,-9.931744,0.031525243,-0.0100309905,-0.0021678812,0.0007037998,0.0011661901,0.0009693898,2.5209612e-05,7.786307e-06,1.0341298e-05,11.793362,11.793362
41472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034552727,0.003517768,7.3719353e-10,-0.16339172,0.8766573,-9.781715,0.20019402,-0.016333176,-0.0024463595,0.0009795222,0.0008415862,0.0008822731,1.5496491e-05,8.591296e-06,9.621963e-06,11.793301,11.793301
42472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032618023,0.0034915283,6.4586453e-10,-0.18691845,0.5728457,-9.984282,0.17691067,-0.010997537,0.0015590247,0.0013338224,0.0005873936,0.0007576519,1.6772527e-05,1.5021412e-05,7.4646796e-06,11.793392,11.793392
43472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033072647,0.0032388098,2.9057128e-11,-0.2013302,-0.1366379,-9.976772,0.00037135085,-0.0048701437,0.002271575,0.0012428046,0.0008261045,0.000808419,9.9225006e-05,9.269146e-06,6.7796377e-06,11.793392,11.793392
44472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.035125617,0.003507953,8.0810086e-10,-0.22950436,-0.5649742,-9.810306,-0.18977664,0.0014379445,0.0004575816,0.0010448059,0.0008097661,0.0008816096,2.0654064e-05,2.4274137e-05,1.0605633e-05,11.793454,11.793454
45472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032814942,0.003502509,8.164166e-10,-0.23376451,-0.36240155,-9.954807,-0.19001815,0.0048817997,0.0013960738,0.0010267321,0.0014983881,0.0007979344,2.7362936e-05,1.5392336e-05,1.0432652e-05,11.793509,11.793509
46472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033912767,0.00322191,1.0864488e-10,-0.20386317,0.33003333,-9.945513,-0.027644942,-0.004702842,-0.0002781255,0.00089215796,0.0008553656,0.0011092264,2.4813362e-05,1.42687395e-05,8.4200965e-06,11.793331,11.793331
47472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032714564,0.0032605762,6.6485517e-10,-0.17541678,0.8384169,-9.799953,0.16709659,-0.019880777,-0.0016032194,0.00085484696,0.0004272085,0.0011485745,1.8638957e-05,1.4563272e-05,1.0174371e-05,11.793363,11.793363
48472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031819507,0.0036565366,7.067619e-10,-0.18201917,0.71215844,-9.873331,0.19797611,-0.013034296,-6.116105e-05,0.0014396472,0.0009485458,0.00051142555,9.049946e-06,2.0747017e-05,3.7997406e-06,11.793543,11.793543
49472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033324014,0.0034427752,1.5556421e-10,-0.19449268,0.068303145,-9.981743,0.048925187,-0.0089898305,0.0012819758,0.00076525606,0.0010913989,0.0006629166,4.8511367e-05,6.0237207e-06,5.9753656e-06,11.793557,11.793557
50472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037147727,0.003696374,6.6378875e-10,-0.22147116,-0.50242865,-9.796744,-0.14582793,-0.0013315873,0.0004099052,0.0011242675,0.0012006377,0.0010637072,2.0482506e-05,2.7327202e-05,1.0271209e-05,11.793514,11.793514
51472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.035073053,0.0035188098,8.410593e-10,-0.22656024,-0.4967431,-9.825117,-0.22151212,0.0050221705,-0.0010473606,0.0008812802,0.0011987041,0.0011527905,5.6467925e-05,1.07305095e-05,9.874493e-06,11.793545,11.793545
52472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03171554,0.003415655,2.8207958e-10,-0.19937818,0.1014446,-10.022781,-0.07599038,-0.0019991545,-0.00029616317,0.000722885,0.00134956,0.0008503477,3.202996e-05,8.244017e-06,8.083242e-06,11.793514,11.793514
53472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03396551,0.0036015885,4.310101e-10,-0.18832867,0.72538316,-9.800082,0.112045296,-0.01281218,-0.002295999,0.0005691376,0.000981149,0.0008228062,3.261281e-05,1.2317585e-05,5.594061e-06,11.793423,11.793423
54472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032564033,0.0034569458,7.2859846e-10,-0.18228753,0.8120225,-9.798125,0.22531754,-0.0156961,-0.00091359863,0.00050246145,0.00064674707,0.0005378089,3.966179e-05,1.1597508e-05,7.7024115e-06,11.793566,11.793566
55472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032565724,0.0035882797,4.217411e-10,-0.22093901,0.27586672,-10.014583,0.11353375,-0.009722016,0.0012744905,0.00057694037,0.0011158121,0.00067897775,0.00010174958,8.741858e-06,1.0548995e-05,11.793728,11.793728
56472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03431332,0.0033488695,3.6173897e-10,-0.23523635,-0.386383,-9.874327,-0.09455949,-0.001154573,0.00081658637,0.0010584749,0.0008637967,0.0020154547,1.4929159e-05,1.0218302e-05,7.591361e-06,11.793889,11.793889
57472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03225008,0.003700938,9.544434e-10,-0.23862095,-0.5888618,-9.823967,-0.2205304,0.0001342107,-0.00043998891,0.00074746757,0.0009347233,0.0011268089,9.641824e-06,1.3106283e-05,9.820689e-06,11.794033,11.794033
58472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03419125,0.0035900103,5.572267e-10,-0.20796037,-0.14604679,-10.001616,-0.13084622,-0.0030913963,-0.00011576723,0.0006250638,0.0012154155,0.0009076899,1.2588606e-05,1.3755903e-05,8.943781e-06,11.793954,11.793954
59472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03351516,0.0035219302,1.8979303e-10,-0.17363435,0.5286787,-9.847112,0.0557772,-0.013738928,-0.0011582812,0.0010039713,0.0010445976,0.0006993908,0.000112644746,1.2486423e-05,7.454321e-06,11.793789,11.793789
60472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031600684,0.0035511383,7.7155343e-10,-0.17521943,0.8331504,-9.740091,0.2148475,-0.013210362,-0.00030314206,0.0007910211,0.00069327874,0.00082848466,1.3420814e-05,1.3106033e-05,6.483648e-06,11.793758,11.793758
61472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034351636,0.0034555322,6.152389e-10,-0.18518637,0.43727973,-9.972322,0.16052376,-0.011804541,0.0021104661,0.000839917,0.0014295509,0.0012654706,4.5060606e-05,6.9884886e-06,9.464479e-06,11.793838,11.793838
62472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034358617,0.0033740918,1.2674846e-10,-0.23758051,-0.2601206,-9.909809,-0.034861967,-0.002979053,-0.0008044072,0.00051453337,0.0020760712,0.00092201564,3.9577924e-05,7.3150673e-06,1.0614913e-05,11.79385,11.79385
63472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.035449494,0.0036825668,7.101292e-10,-0.23944,-0.6213053,-9.777785,-0.20743047,0.0075987508,-0.00053039065,0.001563069,0.0006293604,0.0011028253,1.4232611e-05,1.1965075e-05,1.0573434e-05,11.793971,11.793971
64472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032898955,0.0037331604,6.3365396e-10,-0.21514268,-0.32125524,-9.924201,-0.17526741,0.0018895163,0.002005547,0.00058123324,0.0008028172,0.0007866372,3.0230573e-05,1.39137e-05,7.185371e-06,11.79412,11.79412
65472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032062095,0.003465726,3.955045e-11,-0.1659438,0.37311783,-9.909836,-0.005387049,-0.005586561,0.00023635427,0.00086205726,0.0010828535,0.0007490407,0.00010019661,4.2366373e-06,8.662834e-06,11.794216,11.794216
66472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033006046,0.0033378527,6.9482503e-10,-0.15753038,0.8224229,-9.752254,0.18911459,-0.019229049,-0.0003472739,0.0009609345,0.00082209177,0.0010793954,8.889684e-06,1.67378e-05,4.955955e-06,11.794504,11.794504
67472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.030926943,0.0034168006,7.4583595e-10,-0.14759725,0.6056013,-9.967349,0.18743291,-0.011179609,0.0021241088,0.0006976168,0.00081025105,0.00074508495,2.5083285e-05,1.8384884e-05,8.657682e-06,11.794991,11.794991
68472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033309344,0.003249474,1.0164033e-10,-0.19738463,-0.061028782,-9.9665365,0.028291602,-0.0073967837,0.0026934014,0.0011440291,0.0016892898,0.0005211689,8.779169e-06,1.9308807e-05,5.858132e-06,11.795193,11.795193
69472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03460811,0.0033345767,5.703678e-10,-0.22087723,-0.5717038,-9.763727,-0.16912803,0.0012986546,-0.00027113507,0.000986909,0.0009659947,0.00063313555,2.6409125e-05,6.578848e-06,8.88195e-06,11.795223,11.795223
70472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03436536,0.0035542466,8.050929e-10,-0.21145608,-0.47663832,-9.880087,-0.19999576,0.0057360944,-0.0023278862,0.0007297053,0.0010786945,0.00080899935,9.971386e-06,1.974702e-05,6.1041724e-06,11.795345,11.795345
71472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03379967,0.0035599298,1.7472507e-10,-0.21115276,0.1411341,-9.986602,-0.052193195,-0.0045748237,-0.00065762975,0.0008530033,0.0019268506,0.00094577577,0.000102139355,8.198307e-06,5.7868624e-06,11.795406,11.795406
72472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.035616692,0.0033977858,6.2830774e-10,-0.17034107,0.71839887,-9.796574,0.14043406,-0.012649078,-0.002417396,0.0013606027,0.0009215836,0.00066363293,2.1733189e-05,9.663276e-06,1.45390395e-05,11.795435,11.795435
73472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033994887,0.0033491093,7.270478e-10,-0.16944107,0.74132025,-9.801552,0.22087044,-0.016291238,0.0017839412,0.0012689527,0.0009204089,0.00059665565,5.7799436e-05,5.008144e-06,1.0142373e-05,11.795498,11.795498
74472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033724423,0.003527227,3.0593672e-10,-0.19435471,0.14778765,-10.041124,0.07646518,-0.00595762,0.0015307039,0.00078381924,0.00085648044,0.0004830068,5.844076e-06,1.1868831e-05,1.1542935e-05,11.795498,11.795498
75472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033487312,0.003562021,3.2275413e-10,-0.22441106,-0.47008175,-9.817498,-0.114511535,0.00026995377,-5.548697e-05,0.00083570246,0.0010319182,0.0010304388,4.7613998e-05,5.1562224e-06,7.4906034e-06,11.795437,11.795437
76472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03042272,0.0035258697,9.0958513e-10,-0.21269572,-0.5691233,-9.809487,-0.23151295,0.0008849722,-0.00038667282,0.00077352725,0.000646321,0.00039069247,1.0313887e-05,1.2824634e-05,1.0240848e-05,11.795467,11.795467
77472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034416292,0.0036652896,3.663676e-10,-0.19152562,-0.05777338,-10.000943,-0.100982405,-0.00058992906,6.0600963e-05,0.0012192588,0.00097643,0.000840273,3.8738104e-05,8.4676385e-06,8.395804e-06,11.795344,11.795344
78472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036427874,0.0034827546,3.3572772e-10,-0.17184196,0.59378636,-9.806034,0.09027355,-0.013059608,-0.0023932748,0.0012551515,0.0017566029,0.0009606892,2.9082385e-05,1.0523845e-05,7.368684e-06,11.795071,11.795071
79472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033819973,0.0038598864,8.8432106e-10,-0.1606014,0.770101,-9.752887,0.21292433,-0.011603233,-0.00070403394,0.0011891568,0.0006569733,0.0008502728,2.4162204e-05,1.8627012e-05,9.4380275e-06,11.794961,11.794961
80472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03480227,0.0035253144,4.3016518e-10,-0.18504679,0.32597458,-9.9695425,0.12905706,-0.0100240195,0.0016561414,0.00054718123,0.001406691,0.00051981397,1.0375207e-05,1.1531809e-05,6.2151817e-06,11.794887,11.794887
81472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034445502,0.0035884574,2.183301e-10,-0.22664697,-0.36838275,-9.878958,-0.05952962,-0.0077777584,0.00077626464,0.0011026905,0.0012320849,0.00071605167,6.538094e-05,1.7571785e-05,4.795924e-06,11.794735,11.794735
82472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03413026,0.003586349,6.08087e-10,-0.23355919,-0.6532345,-9.754347,-0.21408553,0.0026585378,-0.0004782541,0.00078742794,0.0004742351,0.00075279723,2.1109658e-05,1.2601644e-05,9.233782e-06,11.794704,11.794704
83472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0345757,0.003462152,6.64234e-10,-0.20753002,-0.25386035,-9.895527,-0.15945187,-0.00451088,-0.0005097729,0.0010482009,0.0010931969,0.0010472046,6.177647e-05,8.7994995e-06,1.1688921e-05,11.794613,11.794613
84472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031166805,0.0032828,1.1283753e-10,-0.18018717,0.43199778,-9.892447,0.034614887,-0.009749533,-0.0020387913,0.0007833375,0.0008712279,0.00072069385,2.6056663e-05,6.4128826e-06,7.788465e-06,11.79446,11.79446
85472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0315591,0.0035653287,9.056491e-10,-0.15786459,0.7965308,-9.718758,0.20028609,-0.0127529465,-0.00238328,0.00058252347,0.00065208605,0.0006134092,1.7487255e-05,1.5929325e-05,1.0471131e-05,11.79446,11.79446
86472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033523384,0.0033839801,6.1212435e-10,-0.18192974,0.48458666,-9.919874,0.17619854,-0.01660456,0.00055724604,0.00060265436,0.00082521094,0.0007440992,9.668132e-06,8.1491e-06,8.556045e-06,11.794552,11.794552
87472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03252973,0.0034831616,4.294063e-11,-0.20716304,-0.2269052,-9.890977,-0.009354327,-0.004621682,0.0021025152,0.0006455267,0.0012489989,0.0009230708,6.6795175e-05,8.708279e-06,1.3126204e-05,11.794491,11.794491
88472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033792816,0.0034432267,6.1626665e-10,-0.21912861,-0.67338175,-9.750602,-0.1894524,0.0024668078,-0.0005221924,0.0005079678,0.00077313837,0.00089450454,6.7272726e-05,8.3532395e-06,9.5672185e-06,11.794552,11.794552
89472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032389678,0.0034606995,7.772084e-10,-0.21978043,-0.46311742,-9.8603735,-0.18915957,0.0017679867,-0.00050311483,0.0010272115,0.00096000946,0.00060287665,4.7051617e-05,1.0720379e-05,8.066158e-06,11.794552,11.794552
90472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032592222,0.003562179,8.886311e-11,-0.18945937,0.1995523,-9.939322,-0.025570815,-0.0058744387,0.00043765223,0.00088489597,0.0010040185,0.00089091173,2.2085555e-05,8.480987e-06,1.02568065e-05,11.794516,11.794516
91472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03483212,0.0037765116,5.9569183e-10,-0.18549626,0.7106288,-9.763687,0.16536261,-0.011484544,-0.0011397328,0.0008922316,0.0009607165,0.0007330884,6.62704e-05,1.6259482e-05,8.722569e-06,11.794552,11.794552
92472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034885682,0.0034419766,5.66318e-10,-0.18933168,0.60453737,-9.828073,0.19702181,-0.012859489,0.00010397005,0.0011085996,0.0011810628,0.000975872,1.6306278e-05,7.984097e-06,3.1867512e-06,11.794756,11.794756
93472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032998685,0.0033980578,1.3251633e-10,-0.20050432,-0.0038375647,-9.997825,0.03472119,-0.0063285124,0.0015322417,0.00077922165,0.00087761774,0.00096834346,3.579884e-05,8.700062e-06,9.465515e-06,11.795005,11.795005
94472000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03146095,0.0034275928,5.153072e-10,-0.23343521,-0.54986954,-9.788894,-0.14928597,0.0015238081,-0.00014170466,0.00057692046,0.0010280209,0.0011525111,3.407321e-05,7.5309517e-06,1.1456538e-05,11.79511,11.79511
