timestamp,timestamp_sample,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,valid,data_source,sticks_moving
13220000,13220000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
13396000,13396000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
13596000,13596000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
13800000,13800000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
14020000,14020000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
14220000,14220000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
14400000,14400000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
14580000,14580000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
14820000,14820000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
15008000,15008000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
15208000,15208000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
15392000,15392000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
15600000,15600000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
15804000,15804000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
16004000,16004000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
16208000,16208000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
16400000,16400000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
16596000,16596000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
16808000,16808000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
17004000,17004000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
17200000,17200000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
17412000,17412000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
17604000,17604000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
17800000,17800000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
17992000,17992000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
18216000,18216000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
18388000,18388000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
18620000,18620000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
18792000,18792000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
18996000,18996000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
19220000,19220000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
19376000,19376000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
19624000,19624000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
19784000,19784000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
19988000,19988000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
20192000,20192000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
20388000,20388000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
20588000,20588000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
20788000,20788000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
20984000,20984000,0.0,0.0,0.822,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
21216000,21216000,0.0,0.0,0.71800005,-0.062000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
21420000,21420000,0.0,0.0,0.625,-0.083000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
21592000,21592000,0.0,0.0,0.614,-0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
21820000,21820000,0.0,0.0,0.541,-0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
21984000,21984000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
22200000,22200000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
22396000,22396000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
22596000,22596000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
22792000,22792000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
22988000,22988000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
23180000,23180000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
23388000,23388000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
23620000,23620000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
23808000,23808000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
24012000,24012000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
24204000,24204000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
24412000,24412000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
24616000,24616000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
24816000,24816000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
25012000,25012000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
25224000,25220000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
25412000,25412000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
25608000,25608000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
25804000,25804000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
26012000,26012000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
26212000,26212000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
26420000,26420000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
26620000,26620000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
26816000,26816000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
27016000,27016000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
27172000,27172000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
27376000,27376000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
27608000,27608000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
27796000,27796000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
28008000,28008000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
28208000,28208000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
28412000,28412000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
28616000,28616000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
28816000,28816000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
28996000,28996000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
29196000,29196000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
29396000,29396000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
29604000,29604000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
29800000,29800000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
30004000,30004000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
30204000,30200000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
30408000,30408000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
30596000,30596000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
30804000,30804000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
30992000,30992000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
31192000,31192000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
31420000,31420000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
31588000,31588000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
31780000,31780000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
31984000,31984000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
32184000,32184000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
32420000,32420000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
32596000,32596000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
32812000,32812000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
33000000,33000000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
33200000,33200000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
33416000,33416000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
33612000,33612000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
33820000,33820000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
34016000,34016000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
34216000,34216000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
34408000,34408000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
34608000,34608000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
34812000,34812000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
35008000,35008000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
35216000,35216000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
35408000,35408000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
35608000,35608000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
35796000,35796000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
35996000,35996000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
36212000,36212000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
36408000,36408000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
36612000,36612000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
36808000,36808000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
37020000,37020000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
37208000,37208000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
37400000,37400000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
37616000,37616000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
37812000,37812000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
38012000,38012000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
38220000,38220000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
38380000,38380000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
38572000,38572000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
38820000,38820000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
39016000,39016000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
39216000,39216000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
39380000,39380000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
39584000,39584000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
39792000,39792000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
40012000,40012000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
40212000,40212000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
40292000,40292000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
40612000,40612000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
40820000,40820000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
41012000,41012000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
41204000,41204000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
41420000,41420000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
41608000,41608000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
41776000,41776000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
42012000,42012000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
42212000,42212000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
42416000,42416000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
42592000,42592000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
42768000,42768000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
43016000,43016000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
43204000,43204000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
43408000,43408000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
43612000,43612000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
43816000,43816000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
44004000,44004000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
44208000,44208000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
44404000,44404000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
44596000,44596000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
44812000,44812000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
45000000,45000000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
45204000,45204000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
45412000,45412000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
45616000,45616000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
45816000,45816000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
46000000,46000000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
46196000,46196000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
46404000,46404000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
46612000,46612000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
46820000,46820000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
47000000,47000000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
47196000,47196000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
47392000,47392000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
47600000,47600000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
47808000,47808000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
47992000,47992000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
48192000,48192000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
48396000,48396000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
48592000,48592000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
48796000,48796000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
48988000,48988000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
49196000,49196000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
49412000,49412000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
49620000,49620000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
49820000,49820000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
50020000,50020000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
50220000,50220000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
50408000,50408000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
50620000,50620000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
50816000,50816000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
50988000,50988000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
51212000,51212000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
51420000,51420000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
51616000,51616000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
51792000,51792000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
52008000,52008000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
52212000,52212000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
52420000,52420000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
52616000,52616000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
52816000,52816000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
53020000,53020000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
53180000,53180000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
53384000,53384000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
53596000,53596000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
53804000,53804000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
54016000,54016000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
54188000,54188000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
54416000,54416000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
54608000,54608000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
54808000,54808000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
54976000,54976000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
55216000,55216000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
55404000,55404000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
55600000,55600000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
55808000,55808000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
56012000,56012000,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0
