timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
9144000,9064000,0.09022607,0.09022608,0.20272756,1.1111184,1.1111184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.337512,0.0,0.0,nan,0.0,0.0,0.0930942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9648000,9568000,0.090205036,0.09020506,0.2027072,1.1000072,1.1000072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.332226,0.0,0.0,nan,0.0,0.0,0.092923656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10144000,10064000,0.09018476,0.09018475,0.20268723,1.0909164,1.0909164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.327545,0.0,0.0,nan,0.0,0.0,0.09273115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10648000,10568000,0.090165205,0.0901652,0.20266767,1.0833408,1.0833408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.323808,0.0,0.0,nan,0.0,0.0,0.09259921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11144000,11064000,0.09012763,0.09012763,0.20262969,1.0714366,1.0714366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.320014,0.0,0.0,nan,0.0,0.0,0.09249498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11648000,11568000,0.090109564,0.090109564,0.20261128,1.0666751,1.0666751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.316954,0.0,0.0,nan,0.0,0.0,0.09238277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12152000,12072000,0.090091914,0.09009192,0.20259325,1.0625088,1.0625088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31415,0.0,0.0,nan,0.0,0.0,0.09227988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12648000,12568000,0.09032361,0.09032361,0.20283528,1.0588397,1.0588397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3113575,0.0,0.0,nan,0.0,0.0,0.092185214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13144000,13064000,0.09188553,0.091885895,0.20443742,1.0532176,1.0532178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.309539,0.0,0.0,nan,0.0,0.0,0.0920978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13648000,13568000,0.093085095,0.093085825,0.20557848,1.0516355,1.0516359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.308862,0.0,0.0,nan,0.0,0.0,0.092016876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14144000,14064000,0.09457447,0.094575614,0.20691653,1.0511973,1.051198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.310108,0.0,0.0,nan,0.0,0.0,0.09194181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14648000,14568000,0.09632797,0.09632911,0.20841627,1.0521207,1.0521221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.313817,0.0,0.0,nan,0.0,0.0,0.0918723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15144000,15064000,0.100389525,0.10039288,0.21167472,1.0583516,1.0583535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.320298,0.0,0.0,nan,0.0,0.0,0.09180649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15648000,15568000,0.102354184,0.10235425,0.21329641,1.0633792,1.0633816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.329777,0.0,0.0,nan,0.0,0.0,0.09174554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16152000,16072000,0.10405589,0.10405739,0.21481074,1.0692176,1.0692202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343963,0.0,0.0,nan,0.0,0.0,0.09168863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16648000,16568000,0.10539284,0.10539954,0.21620493,1.0754299,1.0754324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.359016,0.0,0.0,nan,0.0,0.0,0.09163465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17144000,17064000,0.10697213,0.10698154,0.21828024,1.0878673,1.0878692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.375607,0.0,0.0,nan,0.0,0.0,0.09158269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17648000,17568000,0.10669157,0.1066996,0.21897732,1.0931662,1.0931677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38923,0.0,0.0,nan,0.0,0.0,0.09834326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18144000,18064000,0.11873265,0.11873997,0.21940312,1.0983647,1.098366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.404943,0.0,0.0,nan,0.0,0.0,0.09506517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18648000,18568000,0.14138243,0.14138626,0.21962824,1.1021544,1.102156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.418362,0.0,0.0,nan,0.0,0.0,0.093642995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19144000,19064000,0.15478459,0.15478368,0.2198293,1.1078024,1.1078043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.425216,0.0,0.0,nan,0.0,0.0,0.09285185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19648000,19568000,0.14874074,0.14874011,0.21971391,1.1101344,1.110136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.434867,0.0,0.0,nan,0.0,0.0,0.092352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20144000,20064000,0.1416474,0.14164741,0.21956655,1.1121593,1.1121607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.445866,0.0,0.0,nan,0.0,0.0,0.0920104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20648000,20568000,0.1352846,0.135284,0.21958232,1.1138824,1.1138836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453197,0.0,0.0,nan,0.0,0.0,0.09176484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21144000,21064000,0.12555258,0.12555379,0.2192806,1.1165318,1.1165327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450913,0.0,0.0,nan,0.0,0.0,0.09158219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21648000,21568000,0.12161346,0.121614985,0.21916096,1.1175858,1.1175865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4564705,0.0,0.0,nan,0.0,0.0,0.09144316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22144000,22064000,0.11837585,0.118437245,0.21906158,1.118395,1.1183965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461754,0.0,0.0,nan,0.0,0.0,0.091335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22648000,22568000,0.11611382,0.116630346,0.21899354,1.1189735,1.1189812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.464252,0.0,0.0,nan,0.0,0.0,0.0912461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23144000,23064000,0.11249512,0.11319394,0.21913996,1.1198064,1.1198092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.458715,0.0,0.0,nan,0.0,0.0,0.091166504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23648000,23568000,0.11112653,0.11134997,0.21916957,1.1200618,1.1200702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.460956,0.0,0.0,nan,0.0,0.0,0.09111591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24144000,24064000,0.10997945,0.11015871,0.21920475,1.1202312,1.1202586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.464708,0.0,0.0,nan,0.0,0.0,0.09107635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24648000,24568000,0.10903309,0.11000116,0.21938519,1.1203247,1.1203667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.467045,0.0,0.0,nan,0.0,0.0,0.09103754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25144000,25064000,0.107663885,0.111040235,0.21940477,1.1203152,1.1203334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.460649,0.0,0.0,nan,0.0,0.0,0.09103754,0.0028592637,0.0028850725,0.0028848113,0.0,0.0,0.0,0.0,0.0,0.0
25648000,25568000,0.107210234,0.11077595,0.21944773,1.1202301,1.1202433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461166,0.0,0.0,nan,0.0,0.0,0.09103754,0.002679423,0.002689459,0.0026893872,0.0,0.0,0.0,0.0,0.0,0.0
26152000,26072000,0.10688491,0.10948711,0.21953356,1.1201051,1.1201581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.462875,0.0,0.0,nan,0.0,0.0,0.09103754,0.0026200018,0.0026403135,0.0026403652,0.0,0.0,0.0,0.0,0.0,0.0
26648000,26568000,0.106661566,0.10776747,0.21963449,1.119954,1.1200949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.465204,0.0,0.0,nan,0.0,0.0,0.09103754,0.002590581,0.0026301476,0.0026303292,0.0,0.0,0.0,0.0,0.0,0.0
27144000,27064000,0.10647322,0.10713795,0.21992825,1.1196114,1.1199031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459208,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025732806,0.0026208132,0.0026210397,0.0,0.0,0.0,0.0,0.0,0.0
27648000,27568000,0.10648162,0.10919765,0.2199477,1.1194334,1.1196817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.460134,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025622009,0.0026026708,0.0026028517,0.0,0.0,0.0,0.0,0.0,0.0
28144000,28064000,0.10654582,0.111831844,0.21993321,1.1192578,1.1193984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.462755,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025547487,0.0025771349,0.0025772098,0.0,0.0,0.0,0.0,0.0,0.0
28648000,28568000,0.10666417,0.11348645,0.2199119,1.1190896,1.119139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.465072,0.0,0.0,nan,0.0,0.0,0.09103754,0.002549488,0.0025530194,0.002552879,0.0,0.0,0.0,0.0,0.0,0.0
29144000,29064000,0.1069555,0.111128576,0.22005391,1.1188065,1.1189605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4590225,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025459845,0.0025416268,0.0025411658,0.0,0.0,0.0,0.0,0.0,0.0
29648000,29568000,0.10708116,0.10869386,0.2200805,1.1187012,1.119034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4606695,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025420554,0.0025459044,0.0025450226,0.0,0.0,0.0,0.0,0.0,0.0
30144000,30064000,0.10720066,0.10733478,0.22009759,1.1186199,1.119118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.463391,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025391704,0.0025583005,0.0025572604,0.0,0.0,0.0,0.0,0.0,0.0
30648000,30568000,0.10731542,0.107983164,0.22009292,1.1185608,1.1191146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.464442,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025364053,0.002562585,0.002561597,0.0,0.0,0.0,0.0,0.0,0.0
31144000,31064000,0.107426465,0.11308685,0.22012782,1.1181021,1.1183773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.458587,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025334992,0.0025546495,0.0025537468,0.0,0.0,0.0,0.0,0.0,0.0
31648000,31568000,0.1075775,0.11464432,0.22014402,1.1185448,1.1186298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46133,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025313022,0.0025392314,0.002538305,0.0,0.0,0.0,0.0,0.0,0.0
32152000,32072000,0.107602276,0.11371495,0.22012746,1.1185399,1.1185515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4618025,0.0,0.0,nan,0.0,0.0,0.09103754,0.002529689,0.0025268954,0.002525933,0.0,0.0,0.0,0.0,0.0,0.0
32648000,32568000,0.10760435,0.11123696,0.22013935,1.1185455,1.1186041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46609,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025287548,0.0025258472,0.0025249908,0.0,0.0,0.0,0.0,0.0,0.0
33152000,33072000,0.107525185,0.10759343,0.22030936,1.1185768,1.1188902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4584875,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025284227,0.0025352684,0.0025346908,0.0,0.0,0.0,0.0,0.0,0.0
33648000,33568000,0.10748182,0.10888725,0.22027582,1.1185971,1.1189464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.460791,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025286388,0.0025436904,0.0025434126,0.0,0.0,0.0,0.0,0.0,0.0
34144000,34064000,0.10741536,0.111970745,0.2202062,1.1186179,1.1188792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.464752,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025292323,0.0025425572,0.0025423635,0.0,0.0,0.0,0.0,0.0,0.0
34648000,34568000,0.10734087,0.114931494,0.22027293,1.1186376,1.1187569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.466945,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025295557,0.0025328198,0.002532475,0.0,0.0,0.0,0.0,0.0,0.0
35144000,35064000,0.107192695,0.11428189,0.22014204,1.1186597,1.118713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.460661,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025295303,0.002521724,0.0025210453,0.0,0.0,0.0,0.0,0.0,0.0
35648000,35568000,0.107101925,0.11123803,0.22012022,1.1186662,1.1188651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.462723,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025295133,0.0025182064,0.0025170182,0.0,0.0,0.0,0.0,0.0,0.0
36144000,36064000,0.10698731,0.10831523,0.22026427,1.1186706,1.119081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4647665,0.0,0.0,nan,0.0,0.0,0.09103754,0.002529133,0.00252431,0.0025226623,0.0,0.0,0.0,0.0,0.0,0.0
36648000,36568000,0.10689093,0.10692339,0.22024323,1.1186692,1.1192579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46658,0.0,0.0,nan,0.0,0.0,0.09103754,0.002528432,0.0025329995,0.0025311718,0.0,0.0,0.0,0.0,0.0,0.0
37144000,37064000,0.106728286,0.1099524,0.2201468,1.1186523,1.1191727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459751,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025267513,0.0025354398,0.0025337928,0.0,0.0,0.0,0.0,0.0,0.0
37648000,37568000,0.10664235,0.11218506,0.22007954,1.1186372,1.1189498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46189,0.0,0.0,nan,0.0,0.0,0.09103754,0.002525275,0.002530052,0.0025284968,0.0,0.0,0.0,0.0,0.0,0.0
38144000,38064000,0.10656314,0.11285162,0.22017673,1.1186174,1.1187423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.463377,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025240472,0.002520578,0.002519083,0.0,0.0,0.0,0.0,0.0,0.0
38648000,38568000,0.10649434,0.11158898,0.22015452,1.1185949,1.1186323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.466627,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025233082,0.0025148117,0.0025134396,0.0,0.0,0.0,0.0,0.0,0.0
39144000,39064000,0.10633761,0.10702144,0.22030656,1.1185412,1.11871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4599905,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025231636,0.0025173067,0.0025162199,0.0,0.0,0.0,0.0,0.0,0.0
39648000,39568000,0.106260315,0.1064973,0.22029121,1.1185145,1.1187772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.462454,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025233505,0.0025240493,0.0025233726,0.0,0.0,0.0,0.0,0.0,0.0
40144000,40064000,0.106197715,0.10809199,0.22024854,1.1184814,1.1187557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.464001,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025240316,0.002528581,0.0025281494,0.0,0.0,0.0,0.0,0.0,0.0
40648000,40568000,0.10614011,0.110982955,0.22018199,1.1184485,1.1186475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46667,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025246397,0.0025266209,0.002526204,0.0,0.0,0.0,0.0,0.0,0.0
41144000,41064000,0.10606804,0.11385591,0.22019906,1.1183794,1.1184827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.460086,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025250393,0.0025194886,0.00251883,0.0,0.0,0.0,0.0,0.0,0.0
41648000,41568000,0.1060378,0.11218145,0.22016786,1.1183461,1.1185563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.462534,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025250278,0.0025131037,0.0025120287,0.0,0.0,0.0,0.0,0.0,0.0
42144000,42064000,0.10599568,0.109419346,0.22016422,1.1183114,1.1187291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.464684,0.0,0.0,nan,0.0,0.0,0.09103754,0.002525023,0.0025136617,0.0025120105,0.0,0.0,0.0,0.0,0.0,0.0
42648000,42568000,0.105956405,0.10695986,0.22015971,1.1182806,1.1189315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.465913,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025247447,0.0025200094,0.0025179754,0.0,0.0,0.0,0.0,0.0,0.0
43152000,43072000,0.10589135,0.10674766,0.22025837,1.1182158,1.1190274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459469,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025241838,0.0025258998,0.0025237673,0.0,0.0,0.0,0.0,0.0,0.0
43648000,43568000,0.10586972,0.10864626,0.22018678,1.1181902,1.1188327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461574,0.0,0.0,nan,0.0,0.0,0.09103754,0.002522692,0.0025257014,0.0025238045,0.0,0.0,0.0,0.0,0.0,0.0
44144000,44064000,0.105852395,0.1103084,0.22010982,1.11816,1.1185637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.465344,0.0,0.0,nan,0.0,0.0,0.09103754,0.0025215398,0.002519999,0.0025182022,0.0,0.0,0.0,0.0,0.0,0.0
44648000,44568000,0.10584678,0.11063042,0.22020854,1.1181343,1.1183335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.467411,0.0,0.0,nan,0.0,0.0,0.09103754,0.002520666,0.0025131516,0.0025114699,0.0,0.0,0.0,0.0,0.0,0.0
