timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
35544000,35544000,1310996,-0.14130792,0.8175275,-9.858529,11.794336,0,0,0,0,1
36544000,36544000,1310996,-0.23521793,0.32876214,-10.152332,11.794367,0,0,0,0,1
37544000,37544000,1310996,-0.24332458,-0.34670207,-9.968849,11.794123,0,0,0,0,1
38544000,38544000,1310996,-0.19958496,-0.514061,-9.837702,11.79394,0,0,0,0,1
39544000,39544000,1310996,-0.19334829,-0.11717165,-10.054193,11.793634,0,0,0,0,1
40544000,40544000,1310996,-0.16912405,0.59806734,-9.896226,11.793329,0,0,0,0,1
41544000,41544000,1310996,-0.1484044,0.9300402,-9.838253,11.793299,0,0,0,0,1
42544000,42544000,1310996,-0.18882088,0.43360862,-10.033259,11.79339,0,0,0,0,1
43544000,43544000,1310996,-0.20719627,-0.17223777,-9.970843,11.79339,0,0,0,0,1
44544000,44544000,1310996,-0.2503618,-0.6352621,-9.801397,11.793482,0,0,0,0,1
45544000,45544000,1310996,-0.25108075,-0.25452414,-9.997532,11.793482,0,0,0,0,1
46544000,46544000,1310996,-0.16196543,0.42371222,-9.883438,11.793299,0,0,0,0,1
47544000,47544000,1310996,-0.14913183,0.9083392,-9.78218,11.79339,0,0,0,0,1
48544000,48544000,1310996,-0.14062044,0.6916304,-9.886656,11.793543,0,0,0,0,1
49544000,49544000,1310996,-0.18702483,-0.034383986,-9.963973,11.793543,0,0,0,0,1
50544000,50544000,1310996,-0.20207484,-0.4830758,-9.78832,11.793512,0,0,0,0,1
51544000,51544000,1310996,-0.27342844,-0.41179135,-9.93762,11.793543,0,0,0,0,1
52544000,52544000,1310996,-0.19543517,0.1640251,-9.966706,11.793482,0,0,0,0,1
53544000,53544000,1310996,-0.20117213,0.7795778,-9.7890415,11.793421,0,0,0,0,1
54544000,54544000,1310996,-0.18974958,0.75390434,-9.780273,11.793573,0,0,0,0,1
55544000,55544000,1310996,-0.22789006,0.19024237,-10.049116,11.7937565,0,0,0,0,1
56544000,56544000,1310996,-0.19498561,-0.4595644,-9.849919,11.793909,0,0,0,0,1
57544000,57544000,1310996,-0.20610188,-0.579944,-9.8442745,11.794031,0,0,0,0,1
58544000,58544000,1310996,-0.22454752,-0.020601459,-9.965211,11.79394,0,0,0,0,1
59544000,59544000,1310996,-0.22159997,0.61358106,-9.842972,11.793787,0,0,0,0,1
60544000,60544000,1310996,-0.17461848,0.7785035,-9.782881,11.7937565,0,0,0,0,1
61544000,61544000,1310996,-0.2177461,0.36197034,-9.995409,11.793848,0,0,0,0,1
62544000,62544000,1310996,-0.26799235,-0.31581545,-9.834357,11.793848,0,0,0,0,1
63544000,63544000,1310996,-0.23838335,-0.622805,-9.776428,11.79397,0,0,0,0,1
64544000,64544000,1310996,-0.18213253,-0.2536599,-9.876002,11.794123,0,0,0,0,1
65544000,65544000,1310996,-0.19591784,0.45894322,-9.913403,11.794214,0,0,0,0,1
66544000,66544000,1310996,-0.14106725,0.8695198,-9.766491,11.79455,0,0,0,0,1
67544000,67544000,1310996,-0.21135178,0.53916734,-9.950824,11.795038,0,0,0,0,1
68544000,68544000,1310996,-0.15216093,-0.21215633,-9.9664345,11.795191,0,0,0,0,1
69544000,69544000,1310996,-0.19949439,-0.6450896,-9.7833,11.795252,0,0,0,0,1
70544000,70544000,1310996,-0.23779073,-0.41430897,-9.884038,11.795374,0,0,0,0,1
71544000,71544000,1310996,-0.23161604,0.2465987,-9.935873,11.795404,0,0,0,0,1
72544000,72544000,1310996,-0.15928116,0.7709397,-9.801435,11.795435,0,0,0,0,1
73544000,73544000,1310996,-0.14966495,0.6901965,-9.834004,11.795496,0,0,0,0,1
74544000,74544000,1310996,-0.17110586,0.07686777,-10.01483,11.795465,0,0,0,0,1
75544000,75544000,1310996,-0.23086695,-0.48896956,-9.832235,11.795435,0,0,0,0,1
76544000,76544000,1310996,-0.2138002,-0.55125755,-9.812255,11.795435,0,0,0,0,1
77544000,77544000,1310996,-0.18137516,0.08156453,-10.001384,11.795313,0,0,0,0,1
78544000,78544000,1310996,-0.16790318,0.6630423,-9.789604,11.795038,0,0,0,0,1
79544000,79544000,1310996,-0.18457216,0.7289605,-9.729357,11.794947,0,0,0,0,1
80544000,80544000,1310996,-0.14059381,0.25760204,-9.990176,11.794855,0,0,0,0,1
81544000,81544000,1310996,-0.2590939,-0.43244088,-9.852306,11.794733,0,0,0,0,1
82544000,82544000,1310996,-0.25598738,-0.62354034,-9.747137,11.794703,0,0,0,0,1
83544000,83544000,1310996,-0.21261291,-0.2009011,-9.952377,11.794611,0,0,0,0,1
84544000,84544000,1310996,-0.20322141,0.5057061,-9.846152,11.794458,0,0,0,0,1
85544000,85544000,1310996,-0.16617475,0.7999617,-9.7434225,11.794458,0,0,0,0,1
86544000,86544000,1310996,-0.17350669,0.38193458,-9.948754,11.79455,0,0,0,0,1
87544000,87544000,1310996,-0.20549169,-0.2730648,-9.905,11.794489,0,0,0,0,1
88544000,88544000,1310996,-0.22391385,-0.7265965,-9.789776,11.79455,0,0,0,0,1
89544000,89544000,1310996,-0.21275127,-0.39160195,-9.867175,11.79455,0,0,0,0,1
90544000,90544000,1310996,-0.16699743,0.28500256,-9.909146,11.794489,0,0,0,0,1
91544000,91544000,1310996,-0.23943709,0.6910312,-9.783186,11.79455,0,0,0,0,1
92544000,92544000,1310996,-0.18994057,0.5523178,-9.909764,11.794794,0,0,0,0,1
93544000,93544000,1310996,-0.25335455,-0.1098325,-9.92214,11.795008,0,0,0,0,1
94544000,94544000,1310996,-0.2527757,-0.59302825,-9.76898,11.79513,0,0,0,0,1
95544000,95544000,1310996,-0.1858066,-0.53527087,-9.862827,11.795252,0,0,0,0,1
96544000,96544000,1310996,-0.21655439,0.16034822,-9.918624,11.795221,0,0,0,0,1
97544000,97544000,1310996,-0.18622912,0.7328034,-9.818489,11.795252,0,0,0,0,1
98544000,98544000,1310996,-0.21058615,0.7167572,-9.877632,11.795465,0,0,0,0,1
99544000,99544000,1310996,-0.20739737,0.13470016,-10.00275,11.795465,0,0,0,0,1
100544000,100544000,1310996,-0.22654042,-0.53705066,-9.81284,11.795435,0,0,0,0,1
101544000,101544000,1310996,-0.25698334,-0.576819,-9.800243,11.795557,0,0,0,0,1
102544000,102544000,1310996,-0.2554315,-0.034714352,-10.020827,11.795588,0,0,0,0,1
103544000,103544000,1310996,-0.24575211,0.63231355,-9.881844,11.7955265,0,0,0,0,1
104544000,104544000,1310996,-0.18878339,0.814424,-9.769688,11.795649,0,0,0,0,1
105544000,105544000,1310996,-0.22976606,0.3126244,-10.02579,11.795679,0,0,0,0,1
106544000,106544000,1310996,-0.20961234,-0.32930097,-9.809198,11.795435,0,0,0,0,1
