timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
17116000,16994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
17508000,17390000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
17916000,17794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
18316000,18194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
18716000,18594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
19116000,18994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
19516000,19394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
19916000,19794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
20316000,20194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
20716000,20594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21116000,20994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21516000,21394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21916000,21794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
22316000,22194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
22708000,22590000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
23116000,22994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
23516000,23394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
23916000,23794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
24316000,24194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
24716000,24594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
25116000,24994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
25508000,25394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
25916000,25794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
26316000,26194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
26716000,26594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
27116000,26994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
27516000,27394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
27908000,27790000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
28316000,28194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
28716000,28594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
29116000,28994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
29508000,29394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
29916000,29794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
30316000,30194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
30716000,30594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
31108000,30990000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
31508000,31390000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
31916000,31794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
32316000,32194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
32708000,32590000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
33116000,32994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
33516000,33394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
33916000,33794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
34316000,34194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
34716000,34594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
35108000,34994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
35516000,35394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
35916000,35794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
36308000,36190000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
36716000,36594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
37108000,36990000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
37516000,37394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
37916000,37794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
38316000,38194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
38716000,38594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
39116000,38994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
39516000,39394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
39908000,39790000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
40308000,40194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
40716000,40593984,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
41116000,40993990,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
41516000,41393994,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
41916000,41793997,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
42316000,42193998,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
42716000,42593999,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
43116000,42994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
43516000,43394000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
43916000,43794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
44316000,44194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
44716000,44598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
45116000,44998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
45516000,45398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
45916000,45798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
46316000,46198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
46716000,46598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
47116000,46998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
47516000,47398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
47916000,47798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
48316000,48198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
48716000,48598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
49116000,48998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
49516000,49398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
49916000,49798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
50316000,50194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
50724000,50602000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
51116000,50998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
51516000,51398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
51924000,51802000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
52316000,52198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
52716000,52598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
53116000,52998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
53516000,53398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
53916000,53794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
54316000,54198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
54724000,54602000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
55116000,54998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
55516000,55398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
55916000,55794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
56316000,56194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
56716000,56598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
57116000,56998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
57516000,57398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
57916000,57798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
58324000,58198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
58716000,58598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
59116000,58998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
59516000,59398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
59916000,59794000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
60316000,60198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
60716000,60598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
61116000,60998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
61516000,61398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
61916000,61798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
62316000,62194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
62716000,62598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
63116000,62998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
63516000,63398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
63916000,63798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
64316000,64198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
64716000,64598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
65116000,64998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
65516000,65398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
65916000,65798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
66316000,66198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
66716000,66598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
67116000,66998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
67516000,67398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
67916000,67798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
68316000,68198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
68716000,68598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
69116000,68998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
69516000,69398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
69916000,69798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
70316000,70198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
70716000,70594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
71116000,70998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
71516000,71398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
71916000,71802000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
72316000,72198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
72716000,72598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
73116000,72998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
73516000,73398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
73916000,73798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
74316000,74198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
74716000,74598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
75116000,74998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
75520000,75398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
75920000,75798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
76320000,76198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
76712000,76594000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
77112000,76994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
77512000,77398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
77920000,77798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
78312000,78194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
78720000,78598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
79112000,78994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
79520000,79398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
79920000,79798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
80320000,80198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
80720000,80597984,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
81120000,80997990,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
81520000,81397994,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
81920000,81797997,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
82320000,82197998,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
82720000,82597999,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
83112000,82998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
83520000,83398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
83920000,83798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
84320000,84198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
84720000,84598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
85120000,84998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
85520000,85398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
85920000,85798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
86320000,86198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
86720000,86598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
87120000,86998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
87520000,87398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
87920000,87798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
88320000,88198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
88720000,88598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
89120000,88998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
89520000,89398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
89920000,89798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
90320000,90198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
90720000,90598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
91116000,90998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
91516000,91398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
91916000,91798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
92316000,92198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
92716000,92598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
93116000,92994000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
93516000,93398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
93916000,93798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
94316000,94194000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
94716000,94598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
95116000,94998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
95516000,95398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
95916000,95798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
96316000,96198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
96716000,96598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
97116000,96998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
97516000,97398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
97924000,97798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
98316000,98198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
98716000,98598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
99116000,98998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
99516000,99398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
99916000,99798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
100116000,99998000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
100516000,100402000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
100916000,100798000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
101324000,101202000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
101716000,101602000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
102124000,102002000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
102524000,102402000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
102924000,102802000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
103316000,103198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
103724000,103602000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
104124000,104002000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
104516000,104398000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
104924000,104802000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
105324000,105202000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
105716000,105598000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
106124000,106002000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
106524000,106402000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
106924000,106802000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
107316000,107198000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
107724000,107602000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
108124000,108002000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
108524000,108402000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
108916000,108802000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
109324000,109202000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
109724000,109602000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
110124000,110002000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
110324000,110206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
110724000,110606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
111124000,111006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
111524000,111406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
111924000,111806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
112324000,112206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
112724000,112606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
113124000,113006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
113524000,113406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
113924000,113806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
114324000,114206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
114724000,114606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
115124000,115006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
115524000,115406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
115924000,115806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
116324000,116206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
116724000,116606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
117124000,117006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
117524000,117406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
117924000,117802000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
118324000,118206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
118724000,118606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
119124000,119002000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
119524000,119406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
119924000,119806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
120324000,120206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
120724000,120605984,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
121124000,121005990,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
121524000,121401994,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
121924000,121805997,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
122324000,122205998,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
122724000,122605999,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
123124000,123006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
123524000,123406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
123924000,123802000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
124324000,124206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
124724000,124606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
125124000,125006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
125524000,125406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
125924000,125806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
126324000,126202000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
126724000,126606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
127124000,127006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
127524000,127406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
127928000,127806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
128320000,128206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
128728000,128606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
129128000,129006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
129528000,129406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
129928000,129806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
130328000,130206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
130728000,130606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
131128000,131006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
131528000,131406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
131928000,131806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
132320000,132202000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
132728000,132606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
133128000,133006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
133528000,133406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
133928000,133806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
134320000,134206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
134728000,134606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
135128000,135006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
135528000,135406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
135928000,135806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
136328000,136206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
136720000,136606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
137120000,137006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
137528000,137406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
137928000,137806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
138320000,138202000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
138720000,138606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
139128000,139006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
139528000,139406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
139928000,139806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
140320000,140202000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
140728000,140606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
141128000,141006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
141528000,141406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
141928000,141806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
142328000,142206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
142728000,142610000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
143120000,143006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
143528000,143406000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
143928000,143806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
144328000,144206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
144728000,144606000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
145128000,145006000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
145520000,145402000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
145920000,145806000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
146320000,146206000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
