timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
43120000,43120000,0.7,2.3943903e-06,-0.0073698843,1.000472,6.0321745e-06,1.0,1
43224000,43224000,0.7,2.3905686e-06,-0.030736681,1.0004681,0.00010492239,1.0,1
43320000,43320000,0.7,2.3871212e-06,-0.0736957,1.0004674,0.0006031687,1.0,1
43424000,43424000,0.7,2.3834066e-06,-0.040297624,1.0004679,0.00018034878,1.0,1
43520000,43520000,0.7,2.3799828e-06,-0.016591154,1.0004681,3.057084e-05,1.0,1
43624000,43624000,0.7,2.3763137e-06,-0.039076887,1.0004674,0.00016958774,1.0,1
43720000,43720000,0.7,2.372935e-06,-0.06810789,1.0004687,0.0005151679,1.0,1
43824000,43824000,0.7,2.3692485e-06,-0.072996706,1.0004703,0.0005917794,1.0,1
43920000,43920000,0.7,2.3658233e-06,-0.10002038,1.0004712,0.0011110405,1.0,1
44024000,44024000,0.7,2.36217e-06,-0.12174828,1.0004691,0.0016461882,1.0,1
44120000,44120000,0.7,2.3588307e-06,-0.11113684,1.0004697,0.0013717331,1.0,1
44224000,44224000,0.7,2.3552052e-06,-0.1583305,1.000471,0.002784083,1.0,1
44320000,44320000,0.7,2.3518303e-06,-0.14660065,1.0004725,0.0023868443,1.0,1
44424000,44424000,0.7,2.3482235e-06,-0.10600983,1.0004702,0.0012480894,1.0,1
44520000,44520000,0.7,2.3449438e-06,-0.15800168,1.00047,0.0027725333,1.0,1
44624000,44624000,0.7,2.3413863e-06,-0.15048598,1.0004716,0.0025150394,1.0,1
44720000,44720000,0.7,2.3380949e-06,-0.12645736,1.0004716,0.0017759919,1.0,1
44824000,44824000,0.7,2.3346267e-06,-0.11971618,1.0004677,0.0015916962,1.0,1
44920000,44920000,0.7,2.3315024e-06,-0.16850872,1.0004671,0.003153548,1.0,1
45024000,45024000,0.7,2.328135e-06,-0.119880706,1.0004673,0.0015960746,1.0,1
45120000,45120000,0.7,2.3250266e-06,-0.15731984,1.0004685,0.0027486603,1.0,1
45224000,45224000,0.7,2.3216915e-06,-0.14398152,1.0004667,0.002302334,1.0,1
45320000,45320000,0.7,2.3186612e-06,-0.13136928,1.0004662,0.0019166495,1.0,1
45424000,45424000,0.7,2.3153998e-06,-0.12976484,1.0004663,0.0018701183,1.0,1
45520000,45520000,0.7,2.3124157e-06,-0.057721034,1.0004653,0.0003700187,1.0,1
45624000,45624000,0.7,2.3092994e-06,-0.05609022,1.0004609,0.00034940708,1.0,1
45720000,45720000,0.7,2.3065231e-06,-0.08877567,1.0004587,0.0008752785,1.0,1
45824000,45824000,0.7,2.3035757e-06,-0.09354173,1.0004576,0.0009717836,1.0,1
45920000,45920000,0.7,2.3009002e-06,-0.03633032,1.0004565,0.00014658776,1.0,1
46024000,46024000,0.6999958,2.2981521e-06,0.044687837,1.00045,0.00022178939,1.0,1
46120000,46120000,0.69999087,2.29576e-06,0.030215511,1.0004466,0.000101396625,1.0,1
46224000,46224000,0.69999266,2.2932431e-06,0.043387026,1.0004455,0.0002090662,1.0,1
46320000,46320000,0.69999546,2.2909512e-06,0.014143605,1.0004454,2.2216946e-05,1.0,1
46424000,46424000,0.6999944,2.2885413e-06,0.023016285,1.000442,5.883503e-05,1.0,1
46520000,46520000,0.7,2.2863765e-06,-0.08038919,1.0004416,0.0007177299,1.0,1
