timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
82500000,82500000,197388,0.0042784447,-0.20054334,0.43753472,11.794703,0
83496000,83496000,197388,-0.0069455206,-0.27834743,0.39274397,11.794611,0
84492000,84492000,197388,-0.0020105655,-0.2997348,0.3763441,11.794458,0
85500000,85500000,197388,-0.00237161,-0.24331602,0.4139915,11.794458,0
86496000,86496000,197388,-0.0034128851,-0.14956832,0.4567186,11.79455,0
87492000,87492000,197388,0.0075674774,-0.12408733,0.46515474,11.794489,0
88500000,88500000,197388,0.0019123536,-0.17416385,0.458926,11.79455,0
89496000,89496000,197388,0.001987215,-0.26890987,0.41221017,11.79455,0
90492000,90492000,197388,-0.002665183,-0.3075404,0.3817774,11.794489,0
91500000,91500000,197388,-0.0037816088,-0.2640839,0.39162847,11.79455,0
92496000,92496000,197388,0.0013133893,-0.17489406,0.4444816,11.794794,0
93488000,93488000,197388,0.006946215,-0.12229463,0.47151607,11.795008,0
94500000,94500000,197388,0.010582501,-0.15885527,0.45303568,11.79513,0
95496000,95496000,197388,0.0010856682,-0.23999937,0.40989903,11.795252,0
96488000,96488000,197388,0.0010398632,-0.29347527,0.36791453,11.795221,0
97500000,97500000,197388,-0.004634405,-0.2742836,0.3822149,11.795252,0
98496000,98496000,197388,0.0021357914,-0.20549229,0.43557146,11.795465,0
99492000,99492000,197388,0.006086449,-0.13472885,0.45554587,11.795465,0
100500000,100500000,197388,-0.0007323252,-0.13442971,0.47007087,11.795435,0
101496000,101496000,197388,-0.002125295,-0.217563,0.4300326,11.795557,0
102492000,102492000,197388,-0.0029275957,-0.2908598,0.38681647,11.795588,0
103500000,103500000,197388,-0.0021014204,-0.29269537,0.38275838,11.7955265,0
104496000,104496000,197388,-0.005876453,-0.23620069,0.4128958,11.795618,0
105492000,105492000,197388,0.009826252,-0.14894491,0.45522398,11.795679,0
106500000,106500000,197388,0.010532691,-0.13074262,0.46840465,11.795435,0
107496000,107496000,197388,0.0024994456,-0.19037345,0.44165134,11.795404,0
108492000,108492000,197388,-0.0013233155,-0.27514395,0.3933522,11.795282,0
109500000,109500000,197388,0.003927929,-0.30348456,0.37396774,11.795191,0
110492000,110492000,197388,-0.0023271781,-0.25619486,0.40957025,11.795252,0
111492000,111492000,197388,0.0066456604,-0.15781598,0.44890404,11.795191,0
112500000,112500000,197388,0.0026401698,-0.11329222,0.46359366,11.794886,0
113496000,113496000,197388,0.002981134,-0.15789267,0.4556387,11.794703,0
114492000,114492000,197388,0.0033628494,-0.25469598,0.4115302,11.794611,0
115500000,115500000,197388,-0.0043356814,-0.29995802,0.37233192,11.794519,0
116496000,116496000,197388,-0.0012986576,-0.2741558,0.39309397,11.79458,0
117488000,117488000,197388,-0.002395248,-0.1854612,0.4417954,11.794855,0
118500000,118500000,197388,0.00021515999,-0.12299234,0.46082535,11.794947,0
119496000,119496000,197388,0.0032283424,-0.13948537,0.4619758,11.794977,0
120492000,120492000,197388,0.0024169185,-0.23180023,0.42131674,11.79513,0
121500000,121500000,197388,-0.0044312864,-0.30014712,0.377924,11.795221,0
122492000,122492000,197388,2.9901306e-05,-0.28821042,0.38327676,11.795221,0
123492000,123492000,197388,0.008384359,-0.21848427,0.42578608,11.7955265,0
124500000,124500000,197388,0.0050991867,-0.14002547,0.46201918,11.795771,0
125496000,125496000,197388,0.0012202798,-0.12816016,0.45977864,11.795801,0
126492000,126492000,197388,-0.001978347,-0.20129244,0.43984553,11.795832,0
127496000,127496000,197388,0.004084019,-0.2763095,0.38513753,11.795801,0
128496000,128496000,197388,-0.0021787684,-0.29955795,0.37229764,11.79571,0
129488000,129488000,197388,-0.00038132607,-0.2441382,0.4116376,11.795832,0
130500000,130500000,197388,0.0015771289,-0.1497148,0.45192435,11.795923,0
131496000,131496000,197388,0.014115761,-0.11872741,0.46573994,11.795801,0
132492000,132492000,197388,0.004946187,-0.17340027,0.44660497,11.79574,0
133500000,133500000,197388,0.005819933,-0.26506943,0.40311438,11.7955265,0
134496000,134496000,197388,-0.007041023,-0.30110142,0.3673996,11.795191,0
135492000,135492000,197388,-0.0043206983,-0.26868054,0.40547335,11.795099,0
136500000,136500000,197388,0.008538502,-0.17549261,0.44568437,11.79516,0
137496000,137496000,197388,0.001876314,-0.119342946,0.4700693,11.795008,0
138492000,138492000,197388,0.005540806,-0.157631,0.45631504,11.794733,0
139500000,139500000,197388,0.00615556,-0.24371803,0.41556504,11.794458,0
140496000,140496000,197388,-0.0026907576,-0.30305624,0.37828267,11.794092,0
141492000,141492000,197388,-0.0021135167,-0.2872364,0.3874847,11.793909,0
142500000,142500000,197388,0.009405807,-0.19781137,0.4334671,11.794062,0
143496000,143496000,197388,0.008854443,-0.13345492,0.45681626,11.794245,0
144492000,144492000,197388,0.00756079,-0.13393398,0.46965498,11.794397,0
145500000,145500000,197388,0.0055560707,-0.21549535,0.43330687,11.794672,0
146496000,146496000,197388,-0.0032833493,-0.2938959,0.38776854,11.794825,0
147492000,147492000,197388,-0.003677216,-0.303524,0.37559336,11.795038,0
148500000,148500000,197388,0.002540887,-0.23083055,0.4269707,11.795557,0
149496000,149496000,197388,0.015848504,-0.14295869,0.45984116,11.795954,0
150488000,150488000,197388,0.0023687454,-0.12826519,0.4631662,11.795954,0
151500000,151500000,197388,0.0011411867,-0.20165443,0.43834695,11.795984,0
152496000,152496000,197388,-0.0013502196,-0.27772492,0.3937986,11.796015,0
153492000,153492000,197388,-0.0058225524,-0.29808375,0.37548268,11.795862,0
154500000,154500000,197388,0.0076945582,-0.25991848,0.4055741,11.795801,0
155496000,155496000,197388,0.013271201,-0.16361521,0.4511852,11.795801,0
156492000,156492000,197388,0.007580951,-0.119758196,0.47211635,11.795618,0
157500000,157500000,197388,-0.0029533715,-0.17483918,0.45296794,11.7955265,0
158496000,158496000,197388,-0.0012502397,-0.24875534,0.41099942,11.795465,0
159492000,159492000,197388,-0.0011229817,-0.30549845,0.3719623,11.795343,0
