timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
42540000,42540000,1311004,-0.21815154,0.46401283,-10.03182,11.79339,0,0,0,0,1
43540000,43540000,1311004,-0.26426968,-0.19454294,-9.992944,11.79339,0,0,0,0,1
44540000,44540000,1311004,-0.20305021,-0.64080215,-9.7532215,11.793482,0,0,0,0,1
45540000,45540000,1311004,-0.1947472,-0.25248337,-9.97579,11.793482,0,0,0,0,1
46540000,46540000,1311004,-0.12900844,0.37206778,-9.906174,11.793299,0,0,0,0,1
47540000,47540000,1311004,-0.10121019,0.857268,-9.820504,11.79339,0,0,0,0,1
48540000,48540000,1311004,-0.20177366,0.68821836,-9.846733,11.793543,0,0,0,0,1
49540000,49540000,1311004,-0.24345128,-0.0664726,-9.986525,11.793543,0,0,0,0,1
50540000,50540000,1311004,-0.21602605,-0.5577295,-9.757619,11.793512,0,0,0,0,1
51540000,51540000,1311004,-0.23553115,-0.42688066,-9.895073,11.793543,0,0,0,0,1
52540000,52540000,1311004,-0.199305,0.16799787,-9.967835,11.793482,0,0,0,0,1
53540000,53540000,1311004,-0.17044675,0.77515155,-9.794655,11.793421,0,0,0,0,1
54540000,54540000,1311004,-0.22547501,0.7639046,-9.84615,11.793573,0,0,0,0,1
55540000,55540000,1311004,-0.23923956,0.19270979,-10.048123,11.7937565,0,0,0,0,1
56540000,56540000,1311004,-0.2547294,-0.47671154,-9.808084,11.793909,0,0,0,0,1
57540000,57540000,1311004,-0.18438813,-0.528245,-9.862352,11.794031,0,0,0,0,1
58540000,58540000,1311004,-0.16629821,-0.07014271,-10.056036,11.79394,0,0,0,0,1
59540000,59540000,1311004,-0.19635874,0.6346884,-9.876277,11.793787,0,0,0,0,1
60540000,60540000,1311004,-0.19746031,0.8118174,-9.71561,11.7937565,0,0,0,0,1
61540000,61540000,1311004,-0.21095996,0.3957157,-10.006698,11.793848,0,0,0,0,1
62540000,62540000,1311004,-0.26489466,-0.2883464,-9.835008,11.793848,0,0,0,0,1
63540000,63540000,1311004,-0.24525069,-0.6206674,-9.814296,11.79397,0,0,0,0,1
64540000,64540000,1311004,-0.1448931,-0.25981036,-9.919418,11.794123,0,0,0,0,1
65540000,65540000,1311004,-0.1938868,0.43831027,-9.877005,11.794214,0,0,0,0,1
66540000,66540000,1311004,-0.1494147,0.89448863,-9.782454,11.79455,0,0,0,0,1
67540000,67540000,1311004,-0.1508873,0.5472578,-9.978185,11.795038,0,0,0,0,1
68540000,68540000,1311004,-0.2533799,-0.05588543,-9.984719,11.795191,0,0,0,0,1
69540000,69540000,1311004,-0.27969217,-0.58852714,-9.787395,11.795252,0,0,0,0,1
70540000,70540000,1311004,-0.18376604,-0.39777634,-9.880408,11.795374,0,0,0,0,1
71540000,71540000,1311004,-0.19927517,0.26433164,-9.953957,11.795404,0,0,0,0,1
72540000,72540000,1311004,-0.1715392,0.7017436,-9.881711,11.795435,0,0,0,0,1
73540000,73540000,1311004,-0.14991781,0.6846812,-9.826083,11.795496,0,0,0,0,1
74540000,74540000,1311004,-0.23013596,0.13010865,-9.994536,11.795496,0,0,0,0,1
75540000,75540000,1311004,-0.25181752,-0.5132219,-9.760748,11.795435,0,0,0,0,1
76540000,76540000,1311004,-0.2716381,-0.49321958,-9.733416,11.795435,0,0,0,0,1
77540000,77540000,1311004,-0.16062862,-0.0038663866,-9.962875,11.795313,0,0,0,0,1
78540000,78540000,1311004,-0.17545962,0.61890215,-9.807253,11.795038,0,0,0,0,1
79540000,79540000,1311004,-0.18112773,0.7244865,-9.778615,11.794947,0,0,0,0,1
80540000,80540000,1311004,-0.22035873,0.25423893,-9.946022,11.794855,0,0,0,0,1
81540000,81540000,1311004,-0.17716932,-0.4242118,-9.828584,11.794733,0,0,0,0,1
82540000,82540000,1311004,-0.2436712,-0.6483267,-9.785846,11.794703,0,0,0,0,1
83540000,83540000,1311004,-0.17527595,-0.1685929,-9.980309,11.794611,0,0,0,0,1
84540000,84540000,1311004,-0.17961997,0.5137079,-9.876013,11.794458,0,0,0,0,1
85540000,85540000,1311004,-0.18383352,0.79115283,-9.785484,11.794458,0,0,0,0,1
86540000,86540000,1311004,-0.19661485,0.37503064,-9.954357,11.79455,0,0,0,0,1
87540000,87540000,1311004,-0.19576165,-0.30124748,-9.903541,11.794489,0,0,0,0,1
88540000,88540000,1311004,-0.23348968,-0.7251703,-9.72209,11.79455,0,0,0,0,1
89540000,89540000,1311004,-0.26179332,-0.3782393,-9.904367,11.79455,0,0,0,0,1
90540000,90540000,1311004,-0.19852705,0.3012344,-9.940765,11.794489,0,0,0,0,1
91540000,91540000,1311004,-0.1848871,0.71008945,-9.752458,11.79455,0,0,0,0,1
92540000,92540000,1311004,-0.14684089,0.57690984,-9.855695,11.794794,0,0,0,0,1
93540000,93540000,1311004,-0.2114339,-0.11678655,-9.951376,11.795008,0,0,0,0,1
94540000,94540000,1311004,-0.24243714,-0.63182545,-9.763212,11.79513,0,0,0,0,1
95540000,95540000,1311004,-0.2131547,-0.5270668,-9.8134,11.795252,0,0,0,0,1
96540000,96540000,1311004,-0.17023307,0.1312151,-9.933016,11.795221,0,0,0,0,1
97540000,97540000,1311004,-0.12785898,0.72051734,-9.810799,11.795252,0,0,0,0,1
98540000,98540000,1311004,-0.17294317,0.68055737,-9.837325,11.795465,0,0,0,0,1
99540000,99540000,1311004,-0.19231905,0.09717803,-10.011706,11.795465,0,0,0,0,1
100540000,100540000,1311004,-0.23309773,-0.5057147,-9.777266,11.795435,0,0,0,0,1
101540000,101540000,1311004,-0.23235117,-0.66081107,-9.792167,11.795557,0,0,0,0,1
102540000,102540000,1311004,-0.20724724,-0.011575288,-10.038462,11.795588,0,0,0,0,1
103540000,103540000,1311004,-0.22180049,0.60333943,-9.859497,11.7955265,0,0,0,0,1
104540000,104540000,1311004,-0.17648767,0.8504896,-9.788626,11.795649,0,0,0,0,1
105540000,105540000,1311004,-0.1723958,0.35128585,-10.044047,11.795679,0,0,0,0,1
106540000,106540000,1311004,-0.21853356,-0.30303413,-9.810855,11.795435,0,0,0,0,1
107540000,107540000,1311004,-0.23985995,-0.5665318,-9.822462,11.795404,0,0,0,0,1
108540000,108540000,1311004,-0.20705427,-0.27333418,-9.940596,11.795282,0,0,0,0,1
109540000,109540000,1311004,-0.20459883,0.42325917,-9.883463,11.79516,0,0,0,0,1
110540000,110540000,1311004,-0.23784284,0.8471517,-9.713162,11.795252,0,0,0,0,1
111540000,111540000,1311004,-0.15988034,0.5009042,-9.901929,11.79516,0,0,0,0,1
112540000,112540000,1311004,-0.22323285,-0.14906959,-9.871012,11.794886,0,0,0,0,1
113540000,113540000,1311004,-0.21459754,-0.5511451,-9.753296,11.794703,0,0,0,0,1
114540000,114540000,1311004,-0.200927,-0.40055293,-9.892158,11.794611,0,0,0,0,1
115540000,115540000,1311004,-0.19292262,0.30459663,-9.946967,11.794519,0,0,0,0,1
116540000,116540000,1311004,-0.17943905,0.7525962,-9.687157,11.79458,0,0,0,0,1
117540000,117540000,1311004,-0.12595274,0.7128095,-9.875155,11.794855,0,0,0,0,1
118540000,118540000,1311004,-0.23144728,0.083322324,-9.943283,11.794947,0,0,0,0,1
119540000,119540000,1311004,-0.22095537,-0.5428162,-9.796942,11.794977,0,0,0,0,1
120540000,120540000,1311004,-0.21434887,-0.5048884,-9.812593,11.79513,0,0,0,0,1
121540000,121540000,1311004,-0.22716177,0.079565816,-10.108962,11.795191,0,0,0,0,1
122540000,122540000,1311004,-0.21041681,0.7006744,-9.784789,11.795252,0,0,0,0,1
123540000,123540000,1311004,-0.16796412,0.7504735,-9.773835,11.7955265,0,0,0,0,1
124540000,124540000,1311004,-0.18737854,0.27165243,-10.036697,11.795771,0,0,0,0,1
125540000,125540000,1311004,-0.1574695,-0.42772362,-9.8224745,11.795801,0,0,0,0,1
126540000,126540000,1311004,-0.23674978,-0.57038236,-9.850583,11.795832,0,0,0,0,1
127540000,127540000,1311004,-0.1725966,-0.047320362,-9.965471,11.795801,0,0,0,0,1
128540000,128540000,1311004,-0.16644785,0.59105456,-9.8320465,11.79571,0,0,0,0,1
129540000,129540000,1311004,-0.13400695,0.8560671,-9.778464,11.795832,0,0,0,0,1
130540000,130540000,1311004,-0.15426075,0.4568887,-9.977678,11.795923,0,0,0,0,1
131540000,131540000,1311004,-0.17569232,-0.2348618,-9.883341,11.795801,0,0,0,0,1
132540000,132540000,1311004,-0.22891252,-0.5798645,-9.806204,11.79574,0,0,0,0,1
133540000,133540000,1311004,-0.2009183,-0.27485994,-9.957814,11.795496,0,0,0,0,1
134540000,134540000,1311004,-0.13712619,0.37570053,-9.943326,11.795191,0,0,0,0,1
135540000,135540000,1311004,-0.1272829,0.8635484,-9.761702,11.795099,0,0,0,0,1
136540000,136540000,1311004,-0.13650534,0.65529746,-9.912163,11.79516,0,0,0,0,1
137540000,137540000,1311004,-0.17369786,-0.03918909,-9.871043,11.795008,0,0,0,0,1
138540000,138540000,1311004,-0.21400775,-0.551733,-9.739994,11.794733,0,0,0,0,1
139540000,139540000,1311004,-0.17117123,-0.47171965,-9.832151,11.794428,0,0,0,0,1
140540000,140540000,1311004,-0.1793472,0.17715207,-9.853051,11.794062,0,0,0,0,1
141540000,141540000,1311004,-0.18614943,0.8318628,-9.745427,11.793909,0,0,0,0,1
142540000,142540000,1311004,-0.20627816,0.7744529,-9.697452,11.794062,0,0,0,0,1
143540000,143540000,1311004,-0.18649784,0.1507181,-9.978414,11.794245,0,0,0,0,1
144540000,144540000,1311004,-0.22396596,-0.46389523,-9.813559,11.794397,0,0,0,0,1
145540000,145540000,1311004,-0.1879378,-0.4623408,-9.770278,11.794703,0,0,0,0,1
146540000,146540000,1311004,-0.19632787,0.030662417,-10.012852,11.794825,0,0,0,0,1
147540000,147540000,1311004,-0.1916678,0.6823232,-9.811697,11.795038,0,0,0,0,1
148540000,148540000,1311004,-0.13862984,0.8316414,-9.814003,11.795588,0,0,0,0,1
149540000,149540000,1311004,-0.1455991,0.30704048,-10.003251,11.795984,0,0,0,0,1
150540000,150540000,1311004,-0.1929278,-0.32133925,-9.845109,11.795954,0,0,0,0,1
151540000,151540000,1311004,-0.21904743,-0.62216896,-9.787412,11.795984,0,0,0,0,1
152540000,152540000,1311004,-0.1883919,-0.15851487,-10.00214,11.796015,0,0,0,0,1
153540000,153540000,1311004,-0.1733037,0.5104232,-9.867305,11.795862,0,0,0,0,1
154540000,154540000,1311004,-0.13596329,0.8789183,-9.78323,11.795801,0,0,0,0,1
155540000,155540000,1311004,-0.16579404,0.5067967,-9.920132,11.795801,0,0,0,0,1
156540000,156540000,1311004,-0.21569291,-0.16700473,-9.836868,11.795618,0,0,0,0,1
157544000,157544000,1311004,-0.15541834,-0.5071438,-9.726546,11.7955265,0,0,0,0,1
158540000,158540000,1311004,-0.16793443,-0.34489727,-9.90495,11.795465,0,0,0,0,1
159540000,159540000,1311004,-0.08867013,0.2925262,-9.903931,11.795343,0,0,0,0,1
160540000,160540000,1311004,-0.14136483,0.8054654,-9.803637,11.795465,0,0,0,0,1
161540000,161540000,1311004,-0.15422489,0.6371741,-9.850111,11.79574,0,0,0,0,1
162540000,162540000,1311004,-0.1748036,0.081904754,-10.050726,11.796076,0,0,0,0,1
163540000,163540000,1311004,-0.20637332,-0.51122946,-9.742642,11.796076,0,0,0,0,1
164540000,164540000,1311004,-0.22636148,-0.4259013,-9.838541,11.795954,0,0,0,0,1
165540000,165540000,1311004,-0.20265117,0.118734,-9.969403,11.795679,0,0,0,0,1
166540000,166540000,1311004,-0.17149487,0.7264405,-9.808553,11.795588,0,0,0,0,1
167540000,167540000,1311004,-0.09927586,0.8069754,-9.79373,11.79574,0,0,0,0,1
168540000,168540000,1311004,-0.2197376,0.30405566,-9.988395,11.795832,0,0,0,0,1
169540000,169540000,1311004,-0.16538085,-0.37148654,-9.7757435,11.795801,0,0,0,0,1
170540000,170540000,1311004,-0.19103514,-0.57044595,-9.843734,11.795862,0,0,0,0,1
171540000,171540000,1311004,-0.17990668,-0.094025716,-9.968139,11.795649,0,0,0,0,1
172540000,172540000,1311004,-0.16304193,0.5527071,-9.842951,11.795343,0,0,0,0,1
173540000,173540000,1311004,-0.17346333,0.81935215,-9.776316,11.795282,0,0,0,0,1
174540000,174540000,1311004,-0.10459421,0.39821896,-9.972795,11.795282,0,0,0,0,1
175540000,175540000,1311004,-0.25901318,-0.22487886,-9.873373,11.79513,0,0,0,0,1
176540000,176540000,1311004,-0.20020232,-0.62211335,-9.7660675,11.794947,0,0,0,0,1
177540000,177540000,1311004,-0.20447694,-0.27158242,-9.940101,11.794703,0,0,0,0,1
178540000,178540000,1311004,-0.11892327,0.41668588,-9.87172,11.794397,0,0,0,0,1
179540000,179540000,1311004,-0.12443944,0.85548353,-9.737506,11.794306,0,0,0,0,1
180540000,180540000,1311004,-0.1406545,0.62462443,-9.857863,11.794428,0,0,0,0,1
181540000,181540000,1311004,-0.21064638,-0.040325705,-9.854961,11.794397,0,0,0,0,1
182540000,182540000,1311004,-0.19357362,-0.5247681,-9.755125,11.794397,0,0,0,0,1
183540000,183540000,1311004,-0.20028384,-0.4569162,-9.865015,11.794489,0,0,0,0,1
184540000,184540000,1311004,-0.10436487,0.21234922,-9.97556,11.794458,0,0,0,0,1
185540000,185540000,1311004,-0.13526374,0.7619328,-9.69912,11.794489,0,0,0,0,1
186540000,186540000,1311004,-0.15439762,0.7481196,-9.882504,11.794794,0,0,0,0,1
187540000,187540000,1311004,-0.11878137,0.15088904,-9.956451,11.794977,0,0,0,0,1
188540000,188540000,1311004,-0.20119427,-0.47204113,-9.791298,11.795008,0,0,0,0,1
189540000,189540000,1311004,-0.24688506,-0.51756763,-9.753367,11.795038,0,0,0,0,1
190540000,190540000,1311004,-0.13945685,0.015277633,-9.950599,11.794977,0,0,0,0,1
191540000,191540000,1311004,-0.1511977,0.636937,-9.786785,11.794825,0,0,0,0,1
192540000,192540000,1311004,-0.12683785,0.7676496,-9.790525,11.794916,0,0,0,0,1
193540000,193540000,1311004,-0.10700821,0.30184308,-9.970936,11.795008,0,0,0,0,1
194540000,194540000,1311004,-0.1745782,-0.36158013,-9.808632,11.794916,0,0,0,0,1
195540000,195540000,1311004,-0.21598601,-0.6110584,-9.75124,11.794947,0,0,0,0,1
196540000,196540000,1311004,-0.11870655,-0.21924025,-9.951333,11.794886,0,0,0,0,1
197540000,197540000,1311004,-0.118575886,0.43583855,-9.902749,11.794764,0,0,0,0,1
198540000,198540000,1311004,-0.068677634,0.8415973,-9.748449,11.794886,0,0,0,0,1
199540000,199540000,1311004,-0.03272494,0.512378,-9.894078,11.795038,0,0,0,0,1
200540000,200540000,1311004,-0.162506,-0.1524672,-9.840332,11.795038,0,0,0,0,1
201540000,201540000,1311004,-0.1907432,-0.63978857,-9.766909,11.795099,0,0,0,0,1
202540000,202540000,1311004,-0.15991484,-0.42393684,-9.879826,11.79513,0,0,0,0,1
203540000,203540000,1311004,-0.10048708,0.3317791,-9.872729,11.795069,0,0,0,0,1
204540000,204540000,1311004,-0.09733405,0.78432924,-9.752808,11.795099,0,0,0,0,1
205540000,205540000,1311004,-0.12970607,0.5722956,-9.8537855,11.795252,0,0,0,0,1
206540000,206540000,1311004,-0.13002576,-0.003661089,-9.961153,11.79516,0,0,0,0,1
207540000,207540000,1311004,-0.19451545,-0.49598864,-7.7898555,11.795069,0,0,0,0,1
208540000,208540000,1311004,-0.20065804,-0.545821,-9.765183,11.799494,0,0,0,0,1
209540000,209540000,1311004,-0.12272154,0.07890875,-9.959834,11.803858,0,0,0,0,1
210540000,210540000,1311004,-0.0441204,0.6952258,-9.722576,11.8081,0,0,0,0,1
211540000,211540000,1311004,-0.024040036,0.7153371,-9.734863,11.812555,0,0,0,0,1
212540000,212540000,1311004,-0.10135327,0.1554599,-9.965407,11.817041,0,0,0,0,1
213540000,213540000,1311004,-0.16534364,-0.49205968,-9.784444,11.821253,0,0,0,0,1
214540000,214540000,1311004,-0.2311687,-0.6142428,-9.622578,11.825617,0,0,0,0,1
215540000,215540000,1311004,-0.14603002,-0.117239915,-9.94563,11.830133,0,0,0,0,1
216540000,216540000,1311004,-0.07737602,1.3177383,-9.846804,11.832514,0,0,0,0,1
217540000,217540000,1311004,-0.09187844,4.4621015,-8.516962,11.831995,0,0,0,0,1
218540000,218540000,1311004,-0.12225412,2.9408975,-8.319173,11.8323,0,0,0,0,1
219540000,219540000,1311004,-0.20528471,0.05768708,-9.754586,11.832727,0,0,0,0,1
220540000,220540000,1311004,-0.16057889,0.097679496,-9.680162,11.832727,0,0,0,0,1
221540000,221540000,1311004,-0.15296301,-0.020637002,-9.782042,11.832727,0,0,0,0,1
222540000,222540000,1311004,-0.1489544,0.059750106,-9.738044,11.832727,0,0,0,0,1
