timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
148936000,148936000,197388,-0.008653355,-0.13711745,0.46237454,11.79217,0
149944000,149944000,197388,-0.011736694,-0.2034211,0.43506953,11.792292,0
150940000,150940000,197388,-0.0057943827,-0.2785445,0.39119613,11.792353,0
151936000,151936000,197388,-0.0020566615,-0.2984867,0.3852248,11.792383,0
152944000,152944000,197388,-0.00061647064,-0.22446075,0.41768056,11.792353,0
153940000,153940000,197388,-0.012318626,-0.14953564,0.45516735,11.792414,0
154932000,154932000,197388,-0.013751498,-0.12152369,0.46302894,11.792383,0
155944000,155944000,197388,-0.0041479454,-0.17506346,0.44898996,11.7922,0
156940000,156940000,197388,-0.007199157,-0.2629806,0.4026304,11.7920475,0
157936000,157936000,197388,0.0007704721,-0.29325193,0.3703408,11.792139,0
158944000,158944000,197388,-0.0059762183,-0.25933352,0.41196457,11.7922,0
159940000,159940000,197388,-0.0005324741,-0.17131042,0.4499277,11.792414,0
160948000,160948000,197388,-0.0049422807,-0.12164343,0.46528736,11.792719,0
161944000,161944000,197388,-0.008680756,-0.15987255,0.45146888,11.792841,0
162940000,162940000,197388,-0.0066686403,-0.23928574,0.41484067,11.792749,0
163936000,163936000,197388,-0.005645581,-0.29341075,0.38354647,11.792627,0
164944000,164944000,197388,-0.0032124026,-0.26629737,0.3960765,11.792475,0
165940000,165940000,197388,-0.0066399123,-0.18938214,0.44108915,11.792383,0
166936000,166936000,197388,-0.0059322766,-0.13611336,0.4592295,11.792505,0
167944000,167944000,197388,-0.0053907908,-0.14389406,0.45576695,11.792444,0
168940000,168940000,197388,-0.008244817,-0.21970883,0.43393388,11.792231,0
169936000,169936000,197388,-0.000911347,-0.2805612,0.39414135,11.792109,0
170944000,170944000,197388,-0.0035523146,-0.28494924,0.38550523,11.7920475,0
171936000,171936000,197388,-0.0029306298,-0.21959314,0.42550462,11.791956,0
172936000,172936000,197388,-0.010028384,-0.14189282,0.4609307,11.7920475,0
173944000,173944000,197388,-0.013294982,-0.1271585,0.4674836,11.792017,0
174940000,174940000,197388,-0.0064784084,-0.19059281,0.43774736,11.791895,0
175936000,175936000,197388,-0.005729909,-0.26490453,0.39697394,11.791742,0
176944000,176944000,197388,-0.006478885,-0.2941661,0.38733917,11.79159,0
177936000,177936000,197388,-0.0069952067,-0.24480829,0.4117567,11.791407,0
178936000,178936000,197388,-7.664242e-05,-0.15967128,0.45049578,11.791193,0
179944000,179944000,197388,0.0006142729,-0.12655286,0.4676428,11.791193,0
180940000,180940000,197388,-0.008377534,-0.17250976,0.44923833,11.791132,0
181936000,181936000,197388,-0.0026652599,-0.2531622,0.40722477,11.79101,0
182944000,182944000,197388,-0.0093435515,-0.29627183,0.3752458,11.791071,0
183940000,183940000,197388,-0.01511451,-0.26932082,0.39099738,11.791132,0
184936000,184936000,197388,-0.007836213,-0.18653832,0.4409651,11.791315,0
