timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
8088000,8008000,1310988,-0.0011085966,-0.0054153884,-0.00038436358,0.34906584,8.485535e-07,8.2958104e-07,0.0001921797,1310988,-0.0016381171,0.0008685617,-0.1268068,0.4,0.038220752,0.038224816,0.00078121107,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
8296000,8216000,1310988,-0.0011320857,-0.005413776,-0.00036152967,0.34906584,7.9463734e-07,7.7693454e-07,0.000176339,1310988,-0.0017196573,0.0011011607,-0.124931544,0.4,0.038219903,0.03822364,0.00078122044,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
9296000,9216000,1310988,-0.0011542103,-0.0053593693,-0.00047693014,0.34906584,6.2792697e-07,6.153107e-07,0.000121738485,1310988,-0.0013157097,0.0013858858,-0.1252739,0.4,0.03820869,0.038211856,0.00078125787,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
9544000,9464000,1310988,-0.0010892056,-0.0053792493,-0.00031418566,0.34906584,5.67661e-07,5.5781027e-07,0.00011037314,1310988,-0.001321937,0.0008503646,-0.12432597,0.4,0.038205154,0.03820802,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
10544000,10464000,1310988,-0.0010769307,-0.0054111024,-0.00036512286,0.34906584,4.7325997e-07,4.6685292e-07,8.0255624e-05,1310988,-0.0015720548,0.0006658085,-0.124585964,0.4,0.038197175,0.03820086,0.0007812481,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
11544000,11464000,1310988,-0.0011050063,-0.0054421807,-0.00015193668,0.34906584,3.9248926e-07,3.8770196e-07,6.0188853e-05,1310988,-0.0018097078,0.00094239635,-0.12543738,0.4,0.038189113,0.03819368,0.00078125496,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
12544000,12464000,1310988,-0.0010869914,-0.0054406957,9.717742e-05,0.34906584,3.6938334e-07,3.6578822e-07,4.6300294e-05,1310988,-0.0017873776,0.0008498286,-0.1247392,0.4,0.038187712,0.038192306,0.0007812577,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
13544000,13464000,1310988,-0.0010876504,-0.005442245,0.0002506886,0.34906584,3.6790476e-07,3.650958e-07,3.639877e-05,1310988,-0.0017695371,0.0008737085,-0.12467302,0.4,0.038187455,0.03819207,0.00078124803,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
14544000,14464000,1310988,-0.0011029922,-0.0054437816,0.00026033804,0.34906584,3.6030494e-07,3.5790805e-07,2.9134939e-05,1310988,-0.001822635,0.0015702128,-0.124939665,0.4,0.038162675,0.03816767,0.0007812469,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
15112000,15032000,1310988,-0.0011241966,-0.0054523274,0.00025322125,0.34906584,3.4084152e-07,3.387977e-07,2.5839132e-05,1310988,-0.0024630723,0.002927013,-0.12514769,0.4,0.038055375,0.038061246,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
15504000,15424000,1310988,-0.0011346546,-0.005462919,0.00025878157,0.34906584,3.2916535e-07,3.2744546e-07,2.3680568e-05,1310988,-0.0034048709,0.0036590323,-0.12438627,0.4,0.03798404,0.037990652,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
15912000,15832000,1310988,-0.0011468987,-0.0054644174,0.00026656067,0.34906584,3.1704315e-07,3.1558423e-07,2.2061618e-05,1310988,-0.0036786604,0.0045375186,-0.123767614,0.4,0.037913695,0.037921064,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
16712000,16632000,1310988,-0.0011815977,-0.005478063,0.00024372194,0.34906584,3.0010483e-07,2.988907e-07,2.086868e-05,1310988,0.0017805691,-0.0041155964,-0.12301701,0.4,0.035508186,0.035514187,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17112000,17032000,1310988,-0.0011880138,-0.0054842844,0.00024395216,0.34906584,2.9907397e-07,2.9787913e-07,2.0863892e-05,1310988,0.008550914,-0.010582475,-0.12290087,0.4,0.030964926,0.030969199,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17512000,17432000,1310988,-0.0011898492,-0.005484657,0.00023956237,0.34906584,3.0032922e-07,2.9914057e-07,2.0850577e-05,1310988,0.007954428,-0.011748215,-0.12234818,0.4,0.026971908,0.02697516,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
