timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
15060000,14980000,3.5145997e-05,0.000600702,0.0009100639,663,0,0.3533892,0.27343625,0.0039024556,0.015045604,0.0030255374,0.0033329513,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,2,0,0,0,0,0,0,0
15260000,15180000,0.00014770267,0.0026566167,0.0045215096,663,0,0.35294622,0.27901703,0.0013553811,0.016425531,0.0050210655,0.0009421943,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,2,0,0,0,0,0,0,0
15460000,15380000,0.0001562364,0.0007385622,0.001573909,663,0,0.37256125,0.28842473,0.0071716616,0.016425531,0.0050210655,0.007718613,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,2,0,0,0,0,0,0,0
15660000,15580000,0.00030310557,0.0032331273,0.006228784,663,0,0.37008658,0.2945332,0.0070881094,0.023628382,0.0063195513,0.0017133484,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,2,0,0,0,0,0,0,0
15860000,15780000,5.4524942e-05,0.0011140951,0.002590992,663,0,0.3924942,0.30552045,0.0032428915,0.023628382,0.0063195513,0.0046420195,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,2,0,0,0,0,0,0,0
16068000,15988000,0.00022509026,0.0027520133,0.005736478,663,0,0.3880339,0.31343752,0.0037198775,0.020988446,0.009514755,0.0010456861,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,2,0,0,0,0,0,0,0
16260000,16180000,0.0013605591,0.0012130444,0.0030396925,8389271,0,0.41153362,0.32370964,0.012538691,0.020988446,0.009514755,0.0030265225,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
16468000,16388000,0.00066676154,0.0036764592,0.008392151,8389271,0,0.4037163,0.33131817,4.443336e-05,0.026074843,0.00938115,0.00567377,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
16668000,16588000,0.00020061662,0.0010166474,0.002764851,8389271,0,0.42743593,0.3443997,0.010198759,0.026074843,0.00938115,0.0032473304,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
16860000,16780000,0.0009811483,0.0064984662,0.011044652,8389271,0,0.41577366,0.34818295,0.0003919118,0.031766575,0.009153832,0.0042445045,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17068000,16988000,0.00085218233,0.001409919,0.0025804392,8389271,0,0.44076526,0.36236095,0.0008738203,0.031766575,0.009153832,0.0016739757,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
17260000,17180000,0.00037104642,0.0074483207,0.00940176,8389271,0,0.4267281,0.36677808,0.009853303,0.023381036,0.006857546,0.005115158,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
17460000,17380000,0.0005785366,0.0016537496,0.0032661236,8389271,0,0.45241028,0.3781611,0.008007679,0.023381036,0.006857546,0.008287484,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
17660000,17580000,0.001328372,0.003485789,0.004302125,8389271,0,0.436468,0.38220787,0.0017813175,0.012937821,0.0060764253,0.0004004828,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
17860000,17780000,0.0012382783,0.0014331558,0.0029189477,8389271,0,0.46414483,0.39304668,0.023098717,0.012937821,0.0060764253,0.0020361308,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18060000,17980000,0.000813131,0.006300165,0.007049696,8389271,0,0.4450923,0.395889,0.0012393653,0.013655439,0.0051619834,0.008955387,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18260000,18180000,0.0005828762,0.0040747556,0.0067336876,8389271,0,0.4741477,0.40600598,0.006707645,0.013655439,0.0051619834,0.00822569,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18460000,18380000,0.0003727193,0.0031785083,0.005820023,8389271,0,0.4524797,0.40775943,0.017244956,0.009483874,0.0018369867,0.0021236497,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18660000,18580000,0.0003452761,0.0031866976,0.0057325205,8389271,0,0.4821699,0.4200521,0.01126212,0.009483874,0.0018369867,0.0040986044,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
18868000,18788000,0.00017384172,0.006703409,0.012716095,8389271,0,0.4597144,0.41861773,0.012719037,0.029421505,0.0010264259,0.0070261927,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
19068000,18988000,0.00015380542,0.0040275007,0.007316005,8389271,0,0.4897159,0.43023086,0.005520659,0.029421505,0.0010264259,0.0048638196,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
19260000,19180000,8.652121e-05,0.005469556,0.008322525,8389271,0,0.46364674,0.42919615,0.0022916412,0.006958509,0.002084645,0.00968842,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
19468000,19388000,1.7545975e-05,0.0032238713,0.005992929,8389271,0,0.49447697,0.43768176,0.0031470035,0.006958509,0.002084645,0.0060923104,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
19660000,19580000,0.0001881311,0.0043404847,0.008468956,8389271,0,0.46768996,0.43593702,0.0075118085,0.013513709,0.0026885206,0.0032101446,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
19860000,19780000,0.0001982059,0.002362959,0.006100915,8389271,0,0.49682033,0.44274458,0.0036032076,0.013513709,0.0026885206,0.008209881,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20068000,19988000,4.9270337e-05,0.004495539,0.008184194,8389271,0,0.47197688,0.44205472,0.009565687,0.012665907,0.0019779652,0.0005311412,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20260000,20180000,0.0003976616,0.0019926806,0.004004343,8389271,0,0.49940664,0.45092797,0.0148812,0.012665907,0.0019779652,0.006394312,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20460000,20380000,0.0003720147,0.009101787,0.022634435,8389271,0,0.47348434,0.445208,0.02052731,0.0816723,0.0016402146,0.0039143017,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20660000,20580000,4.3745375e-05,0.0026447026,0.006503952,8389271,0,0.50114053,0.45425114,0.008338335,0.0816723,0.0016402146,0.003365163,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
20860000,20780000,0.00017848215,0.004216905,0.008553677,8389271,0,0.4754093,0.45178857,0.01079405,0.020843659,0.003411858,0.0018817263,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21060000,20980000,0.0002169864,0.0013958728,0.003744717,8389271,0,0.5026772,0.45652133,0.004800578,0.020843659,0.003411858,0.0039059673,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21268000,21188000,9.62847e-05,0.0047830497,0.010310741,8389271,0,0.47789395,0.45468187,0.017683465,0.017733376,0.0042024744,0.0024488848,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21460000,21380000,7.996608e-05,0.0027586247,0.005784919,8389271,0,0.5036553,0.45815456,0.016054306,0.017733376,0.0042024744,0.0049879015,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21660000,21580000,0.0001522505,0.0056894124,0.0101525495,8389271,0,0.47798142,0.45529667,0.0022288717,0.022454314,0.0041554505,0.0003475681,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
21860000,21780000,3.631679e-05,0.0026014096,0.0067381216,8389271,0,0.50426024,0.46305344,0.0008840805,0.022454314,0.0041554505,0.0020262066,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22060000,21980000,0.0002625614,0.008908701,0.016997812,8389271,0,0.47877482,0.45605615,0.007460883,0.03878132,0.0062364675,0.0012120947,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22264000,22180000,0.000110570894,0.0023536775,0.0053758034,8389271,0,0.5045819,0.46346086,0.017236624,0.03878132,0.0062364675,0.0041784206,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22464000,22380000,0.00021907048,0.0066917036,0.014127909,8389271,0,0.47930685,0.45634502,0.014911405,0.044035003,0.00595668,0.00097168406,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22664000,22580000,0.00015122189,0.0004467712,0.0015468531,8389271,0,0.5046985,0.46338624,0.00855041,0.044035003,0.00595668,0.0056076194,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
22864000,22780000,0.0005204494,0.0073975567,0.015646337,8389351,0,0.47961974,0.4601333,0.01954183,0.05043588,0.005736233,0.0017756536,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
23064000,22980000,8.2666724e-05,0.0017154268,0.0042172084,8389351,0,0.5046458,0.4629162,0.010615514,0.05043588,0.005736233,0.005277237,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
23264000,23180000,0.00075596897,0.0079054525,0.015190072,8389351,0,0.4799184,0.45963606,0.030701889,0.06258276,0.005690649,0.009529456,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
23464000,23380000,8.380194e-05,0.0027935156,0.004582207,8389351,0,0.50463873,0.46627828,0.007886884,0.06258276,0.005690649,0.0077353506,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
23664000,23580000,0.0009957287,0.0091643855,0.019322012,8389351,0,0.4799258,0.4588554,0.011287142,0.071262866,0.00574827,0.0011583029,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
23864000,23780000,0.00012412017,0.002218377,0.0033227138,8389351,0,0.5042473,0.4652904,0.05508082,0.071262866,0.00574827,0.003325603,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24064000,23980000,0.0005000957,0.0062995884,0.013565155,8389351,0,0.47996092,0.46189475,0.012469809,0.046093334,0.006763693,0.005070719,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24264000,24180000,5.3589505e-05,0.0055775493,0.009989751,8389351,0,0.50387716,0.46417257,0.05098721,0.046093334,0.006763693,0.0023126765,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24464000,24380000,0.00035209977,0.0057627517,0.012666015,8389351,0,0.47972956,0.46083847,0.015062651,0.052876778,0.0043036765,0.00920278,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24664000,24580000,3.837898e-05,0.0055416543,0.009915423,8389351,0,0.50323045,0.46718368,0.0136743635,0.052876778,0.0043036765,0.0026896333,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24864000,24780000,0.00016796305,0.008849445,0.018307483,8389351,0,0.47940162,0.45976666,0.027498197,0.03778064,0.006612225,0.0020470093,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25064000,24980000,2.3644403e-05,0.0069983765,0.01378785,8389351,0,0.5025527,0.46606296,0.0042863195,0.03778064,0.006612225,0.007856395,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25264000,25180000,0.00030406693,0.008908331,0.021235367,8389351,0,0.47912574,0.45878345,0.024008214,0.050652698,0.006348699,0.008003123,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25464000,25380000,5.419943e-05,0.0065145483,0.0136287995,8389351,0,0.50211924,0.46507096,0.011733801,0.050652698,0.006348699,0.003977724,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25664000,25580000,0.00012351567,0.009253783,0.021443214,8389351,0,0.47869477,0.4578576,0.009330218,0.045246236,0.004938673,0.011730744,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25864000,25780000,9.204941e-05,0.0071799755,0.015536228,8389351,0,0.50172985,0.46409023,0.056825798,0.045246236,0.004938673,0.009920499,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
26064000,25980000,0.0002891735,0.009444814,0.02046461,8389351,0,0.47832942,0.46083987,0.010865438,0.055151943,0.0037377472,0.0034337207,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
26264000,26180000,8.940575e-05,0.007358001,0.014721701,8389351,0,0.5015789,0.46303248,0.033667486,0.055151943,0.0037377472,0.0040725414,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
26464000,26380000,0.00085981353,0.012552842,0.02231063,8389351,0,0.47808468,0.45978492,0.0032949478,0.030194348,0.004345141,0.006841221,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
26664000,26580000,0.00017084478,0.008039492,0.015788298,8389351,0,0.5015617,0.46192965,0.0059035197,0.030194348,0.004345141,0.0073068216,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
26864000,26780000,0.0008655212,0.012537625,0.02384506,8389351,0,0.47795513,0.45875132,0.019846285,0.054498818,0.00624571,0.010003482,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
27064000,26980000,4.586486e-05,0.0070197764,0.01384429,8389351,0,0.5015273,0.46496755,0.012831668,0.054498818,0.00624571,0.0102128675,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
27264000,27180000,0.00037989367,0.009014256,0.017774478,8389351,0,0.47789446,0.4577181,0.04322175,0.02899416,0.005459985,0.007956329,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
27464000,27380000,9.668727e-05,0.0050803698,0.010397984,8389351,0,0.5013689,0.46387076,0.021343932,0.02899416,0.005459985,0.01038183,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
27664000,27580000,0.000329339,0.009359839,0.019538358,8389351,0,0.4778387,0.46060786,0.01549665,0.05319465,0.0058207973,0.0084562,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
