timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
29056000,28976000,0.67605716,0.071859926,0.06918393,0.7300661,-0.9801748,-0.037880175,0.13040325,-5.501516,-0.49599126,-6.4363046,-1.03344055e-05,-4.7675276e-05,6.1446967e-06,-0.0001943063,0.00010057852,-0.00075840455,0.20642895,0.011010235,0.43351308,-0.0026942918,-0.0023129892,-0.0006489127,0.0,0.0,0.00020251478,5.5138647e-05,5.4814715e-05,0.00017152826,0.017035415,0.019196698,0.017334383,0.12419183,0.12444989,0.21432403,1.9225307e-11,1.948981e-11,8.539968e-10,1.1497435e-06,1.1348433e-06,5.0000036e-08,0.0006817518,1.694237e-05,0.00066730013,0.0001218861,0.00066609203,0.00066337624,0.0,0.0,24
30056000,29976000,0.68007654,0.04345383,0.04281393,0.7305988,-2.2149358,-0.17474964,0.09469842,-7.1871324,-0.50884515,-6.412031,-1.016418e-05,-4.690691e-05,9.68701e-06,-0.0001762256,0.00010541363,-0.000727443,0.2067636,0.011018259,0.43353125,-0.004313401,-0.0019312295,-0.00053990656,0.0,0.0,0.00020556897,5.2538406e-05,5.2171847e-05,0.000173682,0.015500885,0.019183794,0.01671573,0.11309613,0.11311388,0.20969284,1.7741648e-11,1.7877649e-11,7.768882e-10,1.1485429e-06,1.1324286e-06,5.000015e-08,0.00062332465,1.6488475e-05,0.0006088707,0.00011223451,0.000606417,0.00060420064,0.0,0.0,24
31056000,30976000,0.68117446,-0.021362705,-0.027236547,0.73130244,-1.8584713,-0.23395258,0.09417389,-9.422743,-0.67483026,-6.387234,-1.05282625e-05,-4.653146e-05,1.1086239e-05,-0.00017023429,0.00012609629,-0.0007045856,0.20694174,0.011023152,0.43326125,-0.005075332,-0.0019343111,-0.00040639195,0.0,0.0,0.00021853918,5.3409887e-05,5.259334e-05,0.00018405511,0.017280523,0.017670607,0.017561492,0.12424385,0.124353565,0.21407208,1.6948528e-11,1.7178316e-11,7.3641576e-10,1.1477044e-06,1.1307748e-06,5.0000075e-08,0.0006165049,1.6197695e-05,0.0006018493,0.000106977495,0.00059955055,0.0005971979,0.0,0.0,24
32056000,31976000,0.6786052,-0.061618827,-0.076121524,0.72794485,-0.22186701,-0.15120481,0.082361035,-10.624423,-0.8305282,-6.368605,-1.1260757e-05,-4.619107e-05,1.0233438e-05,-0.00016639379,0.00015785867,-0.00067660864,0.20757818,0.011055521,0.43318656,-0.005346494,-0.0018153642,-0.00060741854,0.0,0.0,0.00023210906,5.474712e-05,5.283933e-05,0.00019668193,0.015352006,0.018507404,0.016833864,0.11321337,0.113237366,0.20962986,1.5670906e-11,1.5774966e-11,6.872081e-10,1.1463259e-06,1.1275347e-06,5.0000036e-08,0.0005690649,1.5804102e-05,0.00055315736,0.00010534248,0.000550494,0.0005485644,0.0,0.0,24
33056000,32976000,0.67993164,-0.040742576,-0.059953082,0.729684,1.2221495,-0.0011462315,0.059861906,-10.08678,-0.87491894,-6.339668,-1.1616703e-05,-4.6000187e-05,8.345144e-06,-0.00016236753,0.00017019131,-0.0006656508,0.20806451,0.011082746,0.43280333,-0.0051388755,-0.0014683672,-0.00037374918,0.0,0.0,0.00022353043,5.224142e-05,5.09624e-05,0.00019076501,0.017042208,0.024471097,0.017586535,0.12441853,0.12516859,0.21726236,1.504778e-11,1.5091697e-11,5.898544e-10,1.1454181e-06,1.1256612e-06,5.000022e-08,0.00051873445,1.5407184e-05,0.0005019407,0.00010286309,0.00049840997,0.00049724645,0.0,0.0,24
34056000,33976000,0.6801801,0.022940826,0.006712536,0.7326553,1.139681,0.06392961,0.056278825,-8.754708,-0.7958593,-6.3417454,-1.1579203e-05,-4.5848883e-05,6.9529774e-06,-0.00015749167,0.00016956418,-0.0006493084,0.20805886,0.011084064,0.43270174,-0.0049765,-0.001427172,-0.00035555853,0.0,0.0,0.00020752261,5.0668565e-05,5.0726063e-05,0.00017689666,0.01505583,0.016276529,0.016902314,0.11330432,0.11386073,0.21222213,1.40446274e-11,1.4305497e-11,4.9879734e-10,1.1445869e-06,1.1244774e-06,5.0000185e-08,0.00051148183,1.5145142e-05,0.0004948033,0.000100210345,0.00049118383,0.00049001747,0.0,0.0,24
35056000,34976000,0.6765754,0.06887362,0.06355758,0.73038524,-0.3825884,-0.033029106,0.04882278,-8.266587,-0.7167028,-6.3132057,-1.1362179e-05,-4.559412e-05,6.787765e-06,-0.0001520457,0.00016613283,-0.0006419177,0.20803487,0.011081639,0.43280047,-0.005080122,-0.0013187851,-0.00038084717,0.0,0.0,0.00021610226,5.2502e-05,5.2375784e-05,0.00018354163,0.016515069,0.017951868,0.017642371,0.12446052,0.12476576,0.21611606,1.3630264e-11,1.3910718e-11,4.6040766e-10,1.1442734e-06,1.1230383e-06,5.0000146e-08,0.00048479618,1.4823655e-05,0.00046774396,9.972185e-05,0.00046403444,0.000462629,0.0,0.0,24
36056000,35976000,0.67892826,0.05886349,0.05538991,0.7297421,-1.929187,-0.1644161,0.02764247,-9.462845,-0.7270046,-6.3128366,-1.1121346e-05,-4.5053082e-05,9.050278e-06,-0.00014252143,0.0001612158,-0.0006291874,0.20784801,0.011064579,0.4325152,-0.0061877756,-0.0014368978,-6.888052e-05,0.0,0.0,0.00020672358,5.0499377e-05,5.022967e-05,0.0001750779,0.014725842,0.019533796,0.016812539,0.113290384,0.11335855,0.21118627,1.2931147e-11,1.306587e-11,4.0647263e-10,1.1439188e-06,1.1211279e-06,5.000011e-08,0.0004480167,1.4495024e-05,0.00043082293,9.416099e-05,0.00042647406,0.00042539145,0.0,0.0,24
37056000,36976000,0.68083876,-0.0012591358,-0.0074447053,0.7323944,-2.0790942,-0.2411052,0.038654342,-11.646272,-0.8982979,-6.34366,-1.1245422e-05,-4.485207e-05,9.807853e-06,-0.00013886428,0.00016195115,-0.0006089479,0.20789552,0.011063713,0.43239433,-0.0067350413,-0.0014935642,2.7667673e-05,0.0,0.0,0.00020284366,5.017887e-05,4.961503e-05,0.00017083753,0.016151734,0.018022887,0.017476445,0.12423189,0.12459559,0.21477832,1.2693653e-11,1.2893585e-11,3.6903455e-10,1.1437721e-06,1.1209049e-06,5e-08,0.00044162117,1.4260407e-05,0.00042443545,9.006414e-05,0.00041998044,0.00041896573,0.0,0.0,24
38056000,37976000,0.6787879,-0.05433185,-0.069534495,0.729013,-0.69813263,-0.16049632,0.07311514,-13.211019,-1.0559355,-6.379237,-1.1647781e-05,-4.4557542e-05,9.384991e-06,-0.00013491027,0.00017160673,-0.0005676813,0.20817648,0.011076928,0.43243816,-0.007021298,-0.0014303599,-0.00013381486,0.0,0.0,0.00020841046,5.2402294e-05,5.073825e-05,0.00017645484,0.014282657,0.015465169,0.016878525,0.11306398,0.11323912,0.21317925,1.2205992e-11,1.2415005e-11,3.4531933e-10,1.1436746e-06,1.120288e-06,5.0000185e-08,0.00042642254,1.4009364e-05,0.0004086803,8.874523e-05,0.0004042792,0.00040316704,0.0,0.0,24
