timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
8572000,8480000,0.0007212038,-0.0024036067,0.0007669106,0.011381313,0.0009153099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077941895,0.0,0.0,nan,0.0,0.0,0.0028742552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9068000,8976000,0.0012111649,-0.00037270298,0.00038691665,-0.00084293535,0.00097135315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087249756,0.0,0.0,nan,0.0,0.0,-0.003311038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9572000,9492000,-0.022698622,0.011289473,-0.030763483,-0.001136368,0.001050848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019622803,0.0,0.0,nan,0.0,0.0,0.0044771433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10072000,9988000,-6.592373e-05,0.01987504,0.00034173578,-0.00092138635,0.001019252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008239746,0.0,0.0,nan,0.0,0.0,-0.0047539473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10576000,10492000,0.01077889,0.00017651328,0.009663643,-0.00086067914,-0.006484119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0579834,0.0,0.0,nan,0.0,0.0,0.007735014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11072000,10988000,-0.00883798,0.0007492675,0.009638393,-0.0007009756,0.009099375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09744263,0.0,0.0,nan,0.0,0.0,0.0068519115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11576000,11492000,-0.00035294623,-0.018702777,0.00026492774,-0.0007859328,0.0010497146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008392334,0.0,0.0,nan,0.0,0.0,0.0067892075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12072000,11988000,0.020771239,0.009716593,-0.009829843,-0.0008798491,0.0008215229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075927734,0.0,0.0,nan,0.0,0.0,0.0036293268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12576000,12492000,0.00088618114,0.002677998,0.0017896742,-0.00051952706,0.0011048517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04724121,0.0,0.0,nan,0.0,0.0,0.006097436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13072000,12988000,-0.0057022003,0.001258923,0.013207475,0.0005736451,0.0014090673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061920166,0.0,0.0,nan,0.0,0.0,0.013308287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13568000,13484000,0.010221656,-0.008900077,0.010660566,0.005820232,0.0025009247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049316406,0.0,0.0,nan,0.0,0.0,0.0058110952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14072000,13988000,0.0145918755,-0.0029478595,-0.036353286,0.017410653,-0.00027089985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.006567478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14576000,14492000,0.040924087,0.006743513,-0.004408896,0.012865776,0.006349586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0072870255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15072000,14988000,0.028025787,-0.0089632645,0.016760707,0.020137664,0.006642252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251709,0.0,0.0,nan,0.0,0.0,0.004731059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15576000,15492000,0.025066206,0.02378709,0.056532085,0.039654687,0.0096735135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066986084,0.0,0.0,nan,0.0,0.0,0.009247065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16072000,15988000,0.030277241,-0.0046766214,0.047804296,0.057329394,0.013002031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017608643,0.0,0.0,nan,0.0,0.0,0.0022925138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16576000,16492000,0.048694365,-0.0046022013,0.023985744,0.057501614,0.017655462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13223267,0.0,0.0,nan,0.0,0.0,0.005797386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17072000,16988000,0.057756625,0.033480704,0.03878367,0.05665347,0.02463036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030731201,0.0,0.0,nan,0.0,0.0,0.0009932518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17568000,17484000,0.01106295,-0.013705034,0.027697444,0.036135793,0.0037928615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11856079,0.0,0.0,nan,0.0,0.0,0.03960216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18072000,17988000,-0.007864542,-0.03169123,0.0138117075,0.02873768,-0.0015417099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15914917,0.0,0.0,nan,0.0,0.0,0.00069737434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18576000,18492000,-0.011612453,-0.0018819012,0.021306396,0.01159266,0.006648192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09887695,0.0,0.0,nan,0.0,0.0,-0.003575325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19072000,18988000,-0.02283936,-0.016126217,0.06814039,0.0075499783,-0.0009942167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08428955,0.0,0.0,nan,0.0,0.0,0.0039904118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19576000,19492000,-0.013551908,-0.014341321,0.031004786,0.009377323,-0.013224058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20025635,0.0,0.0,nan,0.0,0.0,0.00036919117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20072000,19988000,-0.017311018,-0.021608308,0.02894497,0.0043626167,-0.009304702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008148193,0.0,0.0,nan,0.0,0.0,-0.00790751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20576000,20492000,-0.031237349,-0.02873476,0.19080183,0.0031851716,-0.007224329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059051514,0.0,0.0,nan,0.0,0.0,-0.0030720234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21072000,20988000,-0.0069527607,-0.033121828,0.010536373,0.0001180917,-0.016237639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06796265,0.0,0.0,nan,0.0,0.0,0.003492117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21568000,21484000,-0.036160268,-0.03562049,0.040102772,-0.011606663,-0.02017399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11251831,0.0,0.0,nan,0.0,0.0,-0.019415617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22072000,21988000,-0.061808467,-0.061912365,0.050107643,-0.017031781,-0.031011373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02218628,0.0,0.0,nan,0.0,0.0,-0.0059759617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22572000,22484000,-0.015250266,-0.06790854,0.060713176,-0.0015057921,-0.02840507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12646484,0.0,0.0,nan,0.0,0.0,0.0010648966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23072000,22992000,-0.04894948,-0.07926459,-0.0044033006,-0.021003246,-0.028387994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914917,0.0,0.0,nan,0.0,0.0,-0.0031284094,-0.0003548258,1.5050173e-05,0.0017811358,0.0,0.0,0.0,0.0,0.0,0.0
23576000,23496000,-0.035947084,-0.11362009,0.094280005,-0.035969734,-0.028609881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07217407,0.0,0.0,nan,0.0,0.0,-0.0031284094,-0.0024803693,0.0009663254,0.0036298633,0.0,0.0,0.0,0.0,0.0,0.0
24072000,23992000,0.022170544,-0.071291566,0.07503972,0.027795076,-0.019426659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08843994,0.0,0.0,nan,0.0,0.0,-0.0031284094,0.0018657343,-1.630187e-05,0.0018004477,0.0,0.0,0.0,0.0,0.0,0.0
24568000,24488000,0.015141249,-0.0823278,0.062503725,0.037626743,-0.015747055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17147827,0.0,0.0,nan,0.0,0.0,-0.0031284094,-0.00042134407,-0.00092715025,-0.0009506643,0.0,0.0,0.0,0.0,0.0,0.0
25072000,24992000,0.06862092,-0.055763453,0.08054515,0.029269218,-0.0073955357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13781738,0.0,0.0,nan,0.0,0.0,-0.0031284094,-0.00063534034,-0.0004813671,-0.00063693523,0.0,0.0,0.0,0.0,0.0,0.0
25576000,25496000,0.04586166,0.0020638257,0.1062596,0.023155212,0.012762994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15209961,0.0,0.0,nan,0.0,0.0,-0.0031284094,-0.00046068616,-0.0039349794,-0.0015818775,0.0,0.0,0.0,0.0,0.0,0.0
26072000,25992000,0.021591052,0.0108303875,0.129321,0.01773262,0.013964534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06921387,0.0,0.0,nan,0.0,0.0,-0.0031284094,-0.0010839808,0.00017723441,-0.0015647709,0.0,0.0,0.0,0.0,0.0,0.0
26576000,26496000,-0.021933079,0.038104914,0.07071686,0.011816978,0.023324966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19677734,0.0,0.0,nan,0.0,0.0,-0.0031284094,0.0041321046,0.0021256506,-0.00060641766,0.0,0.0,0.0,0.0,0.0,0.0
27072000,26992000,-0.010415196,0.043004014,0.1279929,0.025828362,0.032888472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18066406,0.0,0.0,nan,0.0,0.0,-0.0031284094,-0.0004320303,0.0017583966,0.00068607926,0.0,0.0,0.0,0.0,0.0,0.0
