timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
8684000,8672000,908000,47.3977508,8.5456073,-0.00026095015,0.007863264,0.02823939,-2.805882e-05,0.0072953366,0.0,-7.4174895e-05,-0.0032178627,-0.00013017055,-0.001471834,0.00071164995,-0.0002852638,-0.011124978,0.025215048,-0.007461276,-0.0062556933,1.6201272,0.0028830776,488.10086,0.1,0.47141635,0.3046539,0.019850392,0.014039832,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
9180000,9168000,908000,47.3977508,8.5456073,-0.00091750885,0.0082794465,0.02715566,-2.805882e-05,0.0072953366,0.0,-0.0011896985,0.00049667386,0.00042855664,-0.0007345106,0.00071164995,-0.0002852638,-0.011124978,-0.041765828,-0.0066119097,0.020238569,1.6202242,0.0028830776,488.10086,0.10027934,0.44722497,0.29582137,0.009968913,0.007060317,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
9684000,9684000,908000,47.3977508,8.5456073,-0.00237253,0.008948257,0.025721516,-2.805882e-05,0.0072953366,0.0,-0.003232566,0.00021945276,-3.3708595e-05,-0.0020207076,0.00071164995,-0.0002852638,-0.011124978,0.0027132772,0.031059228,-0.024845822,1.6193976,0.0028830776,488.10086,0.1,0.42641723,0.28675142,0.018376753,0.013063473,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
10184000,10180000,908000,47.3977508,8.5456073,-0.0017335945,0.0092072515,0.02547592,-2.805882e-05,0.0072953366,0.0,-0.0023823082,0.0027460712,-0.00041054067,-0.0017663356,0.00071164995,-0.0002852638,-0.011124978,0.060510635,0.01946154,0.0031068919,1.6196953,0.0028830776,488.10086,0.10038051,0.39224744,0.2793511,0.0070929234,0.005022361,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
10680000,10676000,908000,47.3977508,8.5456073,-0.0008831938,0.009323884,0.02356813,-2.805882e-05,0.0072953366,0.0,0.0015818477,0.0005821313,0.00024242082,-0.0017015702,0.00071164995,-0.0002852638,-0.011124978,-0.009461524,0.023501283,-0.012923031,1.6198643,0.0028830776,488.10086,0.1,0.3779827,0.27167502,0.014864526,0.0105741415,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
11184000,11180000,908000,47.3977508,8.5456073,-0.00028883634,0.009030758,0.024630014,-2.805882e-05,0.0072953366,0.0,0.0008644231,0.0014684483,-0.00043292184,-0.00073768286,0.00071164995,-0.0002852638,-0.011124978,-0.023871455,-0.015206168,0.011960044,1.6187831,0.0028830776,488.10086,0.10163455,0.36517447,0.2653619,0.020655299,0.014761389,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
11680000,11676000,908000,47.3977508,8.5456073,-0.0009976957,0.008817004,0.024625057,-2.805882e-05,0.0072953366,0.0,-0.0021755327,0.00029096956,-0.00050323544,-0.0003626778,0.00071164995,-0.0002852638,-0.011124978,0.01583695,-0.03325073,-0.007421709,1.618238,0.0028830776,488.10086,0.10039147,0.35357767,0.25875318,0.011518265,0.008185585,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
12184000,12180000,908000,47.3977508,8.5456073,-0.000887706,0.008372199,0.024321444,-2.805882e-05,0.0072953366,0.0,-0.00028564065,0.0023325956,0.0015311609,0.00064880616,0.00071164995,-0.0002852638,-0.011124978,-0.012142728,0.009280731,-0.002712011,1.6178323,0.0028830776,488.10086,0.1000937,0.33340684,0.25331137,0.029539004,0.02127642,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
12680000,12676000,908000,47.3977508,8.5456073,0.00069490314,0.008724529,0.024056455,-2.805882e-05,0.0072953366,0.0,0.004438311,0.00038970663,0.004548967,0.0027487893,0.00071164995,-0.0002852638,-0.011124978,-0.0026741035,0.02025842,0.04542153,1.6166058,0.0028830776,488.10086,0.10035869,0.32531214,0.24871244,0.051948767,0.03732578,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
13184000,13180000,908000,47.3977508,8.5456073,0.00386112,0.0095645925,0.0253672,-2.805882e-05,0.0072953366,0.0,0.008968951,0.0016049213,0.008585219,0.006282373,0.00071164995,-0.0002852638,-0.011124978,-0.006154383,-0.007901223,0.00298582,1.6152519,0.0028830776,488.10086,0.1,0.31236133,0.24540423,0.0728895,0.05180576,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
