timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
47872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032360684,0.003567636,6.432733e-11,-0.20650926,-0.15286876,-9.98863,0.015578258,-0.0005286662,0.0010314947,0.0006751067,0.0015773898,0.0007554628,0.0001132551,8.7544195e-06,9.022453e-06,11.790096,11.790096
48872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031625994,0.0034708811,6.5899486e-10,-0.1983965,-0.61835986,-9.841374,-0.16259047,-0.0039560553,0.0029132825,0.0003321384,0.000886964,0.0012007635,2.7678268e-05,9.956384e-06,1.575873e-05,11.790218,11.790218
49872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03454029,0.0034983223,6.9664163e-10,-0.19273338,-0.49381828,-9.825535,-0.19161698,-0.006824108,0.0003677096,0.0004906146,0.000911165,0.0009886377,9.618279e-06,1.0768625e-05,9.420947e-06,11.790066,11.790066
50872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036671907,0.0036020917,1.5811412e-10,-0.1814242,0.11787306,-9.965487,-0.043531906,-0.0092621315,-0.0024152899,0.00087555876,0.0010219722,0.0012592665,0.00010051526,7.2503226e-06,9.904669e-06,11.789974,11.789974
51872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033337157,0.0035089145,5.3019017e-10,-0.20959708,0.65068686,-9.831871,0.13650987,-0.005936432,-0.0020947133,0.00088155485,0.0006680181,0.0005651632,4.78295e-05,1.01740625e-05,9.230911e-06,11.789944,11.789944
52872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031362575,0.0036215265,9.007249e-10,-0.21728337,0.60118693,-9.761852,0.19670263,-0.004382558,0.0010958642,0.0009971781,0.00075092627,0.0008291523,1.8687133e-05,1.2595053e-05,9.674539e-06,11.789974,11.789974
53872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03384867,0.0036888549,2.9329295e-10,-0.22669302,0.04927869,-9.982952,0.06685536,-0.0048083393,0.00038960847,0.000997924,0.001379761,0.0007060235,1.3905778e-05,8.920876e-06,1.3018539e-05,11.790147,11.790147
54872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033068795,0.003496545,4.415068e-10,-0.21659482,-0.5310938,-9.859223,-0.11772794,-0.003390719,0.00069684087,0.00071144104,0.0006261517,0.00083310856,7.900098e-05,1.6664619e-05,3.5326002e-06,11.790218,11.790218
55872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032435305,0.0036276788,7.721424e-10,-0.20100842,-0.6021157,-9.774622,-0.20301609,-0.008439337,0.00022816712,0.00034841822,0.0008358455,0.0011047897,1.236027e-05,1.3303787e-05,9.53451e-06,11.7901125,11.7901125
56872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031807322,0.0034019207,3.6622247e-10,-0.20241904,-0.09088972,-9.9264,-0.09888097,-0.006847346,-0.0016040143,0.00090986065,0.0010141021,0.0007943612,6.646255e-05,7.368184e-06,1.1489866e-05,11.790116,11.790116
57872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032651152,0.0035069173,3.418492e-10,-0.20571087,0.50674886,-9.882489,0.09377448,-0.010272597,-0.0019087872,0.00085316156,0.0010740424,0.0007677997,3.5451947e-05,1.2104403e-05,4.2702013e-06,11.790249,11.790249
58872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03172679,0.0036905536,7.6207923e-10,-0.21398063,0.6441641,-9.736239,0.20421995,-0.0043914295,-0.0017048571,0.00048512194,0.0011288909,0.00077325746,7.90582e-06,1.756384e-05,7.3717456e-06,11.790279,11.790279
59872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03250162,0.0036546323,3.9157308e-10,-0.21377675,0.19120345,-9.953773,0.12308152,0.0011783306,0.0016202431,0.00046915645,0.0010959327,0.0006224059,4.886488e-05,1.112507e-05,7.0868273e-06,11.790459,11.790459
60872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032183453,0.0035861398,2.830189e-10,-0.20717022,-0.41626543,-9.8786955,-0.07057738,-0.0021833552,-0.0009146311,0.0005656701,0.0012120807,0.0011366173,1.9145959e-05,2.0225323e-05,3.7397954e-06,11.79067,11.79067
61872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.035526052,0.0035847276,8.2103097e-10,-0.20359333,-0.67562854,-9.766546,-0.19687226,-0.0062724026,0.00085784914,0.0016393265,0.0009244412,0.001062159,3.2371117e-05,1.0505307e-05,9.30808e-06,11.790768,11.790768
62872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032502983,0.003475536,5.014519e-10,-0.20603402,-0.2953733,-9.916647,-0.14230481,-0.009346462,-0.0019084263,0.00083245087,0.0012376932,0.0012062535,1.8916075e-05,1.3935556e-05,7.2739504e-06,11.790829,11.790829
63872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0354138,0.003630611,1.3510794e-10,-0.18537691,0.3564898,-9.894056,0.038071167,-0.009803243,-0.0017629897,0.0008361518,0.0012054077,0.0012355252,9.289504e-05,1.405669e-05,7.59872e-06,11.790951,11.790951
64872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033293646,0.0034887681,6.549368e-10,-0.18597358,0.6768996,-9.76942,0.18248226,-0.006360632,0.0019862056,0.0009841775,0.000955714,0.0009899602,5.4122902e-05,1.4991409e-05,4.7914937e-06,11.791072,11.791072
65872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032752536,0.003530937,5.5967453e-10,-0.20268668,0.37190527,-9.926758,0.15724453,-0.0007682288,0.0016913475,0.0006337554,0.0011141909,0.0013466503,3.668841e-05,9.466492e-06,4.809577e-06,11.791276,11.791276
66872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033304002,0.0035200384,5.40521e-11,-0.19713037,-0.25460964,-9.959226,-0.01369071,-0.0031886012,9.111824e-05,0.0009444237,0.0011514897,0.0010415235,6.195966e-05,8.951537e-06,1.1417408e-05,11.7915945,11.7915945
67872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032179188,0.0033287038,4.723028e-10,-0.1790913,-0.6454164,-9.774647,-0.17957667,-0.002643741,-0.00042801688,0.0006181272,0.0008418057,0.00082218397,1.1469208e-05,5.791989e-06,6.1498167e-06,11.791804,11.791804
68872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034242406,0.0034990977,5.9849553e-10,-0.1782141,-0.43264207,-9.880969,-0.18074042,-0.009789755,-0.0028519256,0.0013889438,0.0012219475,0.0013853862,2.456446e-05,4.3653667e-06,1.1495424e-05,11.791932,11.791932
69872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033810694,0.0034642415,7.62483e-11,-0.1827171,0.19521736,-9.946184,-0.018652096,-0.01165589,-0.001694917,0.0009124686,0.0005608826,0.0009308743,1.8607845e-05,1.043651e-05,7.906606e-06,11.792036,11.792036
70872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034012746,0.0033565175,5.6536387e-10,-0.20256367,0.6562435,-9.812229,0.16141428,-0.006383695,-0.0005788361,0.0007567034,0.0010211319,0.0011479137,5.789041e-05,1.1414386e-05,5.9835925e-06,11.792049,11.792049
71872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03478087,0.003387608,5.977995e-10,-0.22196802,0.5189313,-9.833486,0.18861651,-0.000612482,0.002069166,0.00084294786,0.0011958977,0.00091312296,3.5744655e-05,7.5778153e-06,5.5009523e-06,11.792049,11.792049
72872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03418876,0.0035032819,1.6372506e-10,-0.20272696,-0.07792393,-9.936562,0.04187501,-0.0018803757,0.0005933707,0.00077343994,0.0014666443,0.00057236967,1.7041571e-05,1.1138224e-05,1.0645105e-05,11.792144,11.792144
73872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03513166,0.0034482349,5.7114347e-10,-0.19798021,-0.583168,-9.826361,-0.14412831,-0.0054345788,-0.0012157478,0.0007624227,0.0012969334,0.00093998405,8.4045005e-06,1.1915474e-05,9.1770235e-06,11.79218,11.79218
74872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03287466,0.0035704847,6.4776495e-10,-0.18724023,-0.52619165,-9.76105,-0.20135108,-0.007705158,0.0006111016,0.0007560699,0.0008918314,0.0005016326,2.2091474e-05,1.0421034e-05,6.548632e-06,11.791945,11.791945
75872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033616666,0.0033794707,2.2420266e-10,-0.17980523,0.035402767,-9.973008,-0.06851631,-0.008005675,-0.0019752483,0.00057067926,0.0012590194,0.0007290373,6.946317e-05,7.105753e-06,7.0490355e-06,11.791836,11.791836
76872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.029836982,0.0035725948,4.5381524e-10,-0.17892115,0.60100037,-9.864646,0.120925225,-0.008740191,-0.0013108206,0.00040601453,0.0005911946,0.00045862625,5.770244e-05,1.1064453e-05,1.16867195e-05,11.791805,11.791805
77872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03400537,0.0034829006,5.9280875e-10,-0.21296746,0.6309278,-9.758893,0.2039024,-0.0031865104,0.00083876564,0.00053153717,0.0012130919,0.0011434222,1.8779867e-05,6.511328e-06,4.9802793e-06,11.791648,11.791648
78872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033597644,0.0034279982,3.3014433e-10,-0.20363276,0.11283294,-9.939341,0.09249434,-0.003163234,0.00057321525,0.00049275946,0.0007310897,0.000875743,8.21562e-06,1.2111144e-05,5.833389e-06,11.791531,11.791531
79872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03236139,0.0037659563,4.2251042e-10,-0.20156504,-0.48926768,-9.898534,-0.09331435,-0.0047234097,-9.240163e-05,0.0010493667,0.00070589856,0.00068557676,0.000105127954,1.4372655e-05,1.1619726e-05,11.791531,11.791531
80872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033964437,0.003523436,7.91339e-10,-0.18777317,-0.62569803,-9.764423,-0.19846672,-0.006931571,-0.00096039503,0.000524294,0.001404368,0.0008450864,1.6386575e-05,7.997444e-06,9.504202e-06,11.791378,11.791378
81872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036223136,0.0036173584,5.457061e-10,-0.19029787,-0.15965368,-9.920939,-0.12171308,-0.010396141,-0.0019836933,0.0010759969,0.0011458771,0.0012968727,4.2950523e-05,9.12215e-06,1.4254151e-05,11.791256,11.791256
82872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032267313,0.003457488,2.641544e-10,-0.19366208,0.4396238,-9.888785,0.06933337,-0.00787849,-0.0019182605,0.0006838516,0.00072085805,0.0009401591,7.257199e-06,8.27584e-06,1.1849562e-05,11.791164,11.791164
83872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0326805,0.0034517557,7.064853e-10,-0.21200371,0.6695111,-9.704803,0.19359681,-0.0010670633,-7.4786374e-05,0.00060235773,0.0007852567,0.00054368906,2.9210438e-05,8.250572e-06,1.0150412e-05,11.790981,11.790981
84872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03258604,0.0033928829,4.280133e-10,-0.20820844,0.28134412,-9.896892,0.14296074,-0.003914757,0.00025901207,0.001049202,0.001225735,0.00045353296,2.497707e-05,5.0753424e-06,8.104322e-06,11.791021,11.791021
85872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033720296,0.0035236897,1.571422e-10,-0.19287534,-0.36392137,-9.915675,-0.046464752,-0.0032861994,-1.2426236e-05,0.00083108625,0.0012350784,0.0011438357,1.3697071e-05,8.5473575e-06,8.512758e-06,11.791134,11.791134
86872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034182336,0.0036284677,6.8776435e-10,-0.18658882,-0.6719805,-9.75752,-0.19454798,-0.006014204,-0.00041775018,0.000774873,0.0008595746,0.0013698516,0.00010482748,7.563408e-06,7.497727e-06,11.791073,11.791073
87872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032886412,0.0035232415,5.6947413e-10,-0.19514395,-0.37653807,-9.840875,-0.15910786,-0.008564,-0.00022642665,0.0007010651,0.00062134274,0.0011106333,1.3242355e-05,1.0340187e-05,1.1075471e-05,11.79089,11.79089
88872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0346211,0.0033879755,6.68156e-11,-0.19945112,0.25722435,-9.913475,0.013765341,-0.008842364,-0.0016421446,0.0009913932,0.00097595487,0.0013146612,4.677639e-05,8.383527e-06,9.303752e-06,11.790981,11.790981
89872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032571193,0.003548137,6.685061e-10,-0.20971641,0.64800006,-9.775017,0.17881349,-0.0056866156,-0.0003915991,0.00072318624,0.000604245,0.00088941504,1.919817e-05,1.061398e-05,7.2947214e-06,11.791103,11.791103
90872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0331289,0.0036412582,7.6313844e-10,-0.22079751,0.41872543,-9.824361,0.17371218,-0.0029123263,0.0020830971,0.00073290913,0.0010302105,0.0009193966,5.2816617e-05,7.47286e-06,1.3639175e-05,11.791198,11.791198
91872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033526897,0.0034694183,4.1490738e-11,-0.21804003,-0.2022315,-9.922632,0.010466361,-0.0018837535,-0.0005597138,0.0004074699,0.0010879553,0.0010911239,3.480462e-05,6.436955e-06,8.261934e-06,11.791455,11.791455
92872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03290345,0.0034525208,5.3995314e-10,-0.21205775,-0.63831574,-9.805945,-0.16216922,-0.00608924,-0.00049259944,0.0009794913,0.0006477001,0.00070060295,1.8764344e-05,8.0264e-06,1.0276138e-05,11.791653,11.791653
93872000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03335956,0.0034677614,7.018069e-10,-0.19869336,-0.48890826,-9.777519,-0.18922718,-0.008186473,-0.002022416,0.0005895691,0.0013507708,0.0012264685,4.2963227e-05,1.0472379e-05,9.402147e-06,11.791714,11.791714
