timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
8684000,8676000,908000,47.3977508,8.5456073,-0.00046476568,0.007852002,0.02805129,3.7317615e-05,0.007414011,0.0,-0.00072478695,-0.0030159985,-9.229681e-05,-0.0014591541,0.0012499903,3.4510333e-05,-0.010784673,-0.0038733557,0.0025812767,0.0062137838,1.6228145,0.0028830776,488.10086,0.1,0.47141618,0.30465397,0.020062644,0.014056143,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
9180000,9172000,908000,47.3977508,8.5456073,-0.0011259336,0.008316483,0.026993379,3.7317615e-05,0.007414011,0.0,-0.0017325507,0.00057322584,0.0005840798,-0.00059724174,0.0012499903,3.4510333e-05,-0.010784673,-0.008318383,-0.029150235,0.025529413,1.6230688,0.0028830776,488.10086,0.10024986,0.44722492,0.29582146,0.0099928975,0.0070625497,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
9684000,9684000,908000,47.3977508,8.5456073,-0.002442139,0.009022922,0.02541929,3.7317615e-05,0.007414011,0.0,-0.003477199,0.00046560072,-9.5723e-05,-0.002179005,0.0012499903,3.4510333e-05,-0.010784673,0.0009085779,0.031140922,-0.024822539,1.6223717,0.0028830776,488.10086,0.1,0.42641678,0.28675115,0.017893922,0.012653379,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
10184000,10180000,908000,47.3977508,8.5456073,-0.0016827941,0.009341002,0.02508984,3.7317615e-05,0.007414011,0.0,-0.0025162182,0.0029687642,-0.00047744723,-0.0019064475,0.0012499903,3.4510333e-05,-0.010784673,0.058820263,0.019693134,0.0031124798,1.6227825,0.0028830776,488.10086,0.10041415,0.39224747,0.27935112,0.0058282325,0.004122978,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
10676000,10668000,908000,47.3977508,8.5456073,-0.00091957854,0.009316891,0.023218254,3.7317615e-05,0.007414011,0.0,0.0013683494,0.0002582396,0.00035306098,-0.0016089691,0.0012499903,3.4510333e-05,-0.010784673,0.03598898,0.01121273,0.004840083,1.6230109,0.0028830776,488.10086,0.1,0.37798235,0.2716748,0.013642099,0.009676491,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
11180000,11172000,908000,47.3977508,8.5456073,-0.00025479955,0.009113955,0.024192477,3.7317615e-05,0.007414011,0.0,0.0011409835,0.001533774,-0.0006780583,-0.0010669302,0.0012499903,3.4510333e-05,-0.010784673,0.0061183814,0.013174358,-0.023987142,1.6219336,0.0028830776,488.10086,0.10168817,0.36517292,0.26536083,0.019771438,0.014068691,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
11684000,11684000,908000,47.3977508,8.5456073,-0.00089280336,0.00884404,0.024271369,3.7317615e-05,0.007414011,0.0,-0.0020932374,-8.961458e-05,-0.00047791816,-0.00023950482,0.0012499903,3.4510333e-05,-0.010784673,0.008719711,-0.03430304,0.013054348,1.6213508,0.0028830776,488.10086,0.10047801,0.35357755,0.258753,0.011601413,0.008236357,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
12180000,12180000,908000,47.3977508,8.5456073,-0.0008900048,0.008404581,0.02401699,3.7317615e-05,0.007414011,0.0,-0.0005713931,0.0024773416,0.0014326884,0.00062770466,0.0012499903,3.4510333e-05,-0.010784673,-0.013250303,0.009345414,-0.0028247011,1.6209471,0.0028830776,488.10086,0.10011995,0.33340442,0.2533093,0.029451018,0.021094674,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
12676000,12676000,908000,47.3977508,8.5456073,0.0002974907,0.008860662,0.023751216,3.7317615e-05,0.007414011,0.0,0.0035862569,0.00059483136,0.0045693107,0.0028318923,0.0012499903,3.4510333e-05,-0.010784673,-0.0039938893,0.020220468,0.045504417,1.6196848,0.0028830776,488.10086,0.100385725,0.32531577,0.24870375,0.05254572,0.037282445,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
13180000,13180000,908000,47.3977508,8.5456073,0.0027549495,0.009773659,0.025156507,3.7317615e-05,0.007414011,0.0,0.0074005015,0.0017866895,0.008783242,0.0065335734,0.0012499903,3.4510333e-05,-0.010784673,-0.0076074353,-0.007971248,0.0031497327,1.6182991,0.0028830776,488.10086,0.1,0.31244874,0.24539164,0.074353,0.05187211,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
13684000,13684000,908000,47.3977508,8.5456073,0.005386967,0.010215374,0.022651946,3.7317615e-05,0.007414011,0.0,0.0014456101,-0.0050724326,-0.0417335,-0.044836428,0.0012499903,3.4510333e-05,-0.010784673,-0.092960335,-0.17831749,-0.22398773,1.6202087,0.0028830776,488.10086,0.103229724,0.313054,0.24602535,0.09694098,0.06581176,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
14180000,14180000,908000,47.3977508,8.5456073,-0.009704409,-0.025323331,-0.055157848,3.7317615e-05,0.007414011,0.0,-0.050142255,-0.12180531,-0.28848925,-0.2910868,0.0012499903,3.4510333e-05,-0.010784673,-0.032543167,-0.029800808,-0.5293246,1.6233737,0.0028830776,488.10086,0.18103951,0.32099617,0.25059038,0.12012015,0.07879895,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
14676000,14676000,908000,47.3977508,8.5456073,-0.041662827,-0.07965151,-0.25999624,3.7317615e-05,0.007414011,0.0,-0.053099867,-0.0815624,-0.5229657,-0.52538097,0.0012499903,3.4510333e-05,-0.010784673,0.074260734,0.13082021,-0.47837383,1.6259117,0.0028830776,488.10086,0.3858779,0.33798605,0.2613464,0.1424466,0.09098164,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
15180000,15180000,908000,47.3977508,8.5456073,-0.06916325,-0.10138893,-0.573907,3.7317615e-05,0.007414011,0.0,-0.02676768,-0.00342781,-0.7078021,-0.7104555,0.0012499903,3.4510333e-05,-0.010784673,0.056670073,0.16065487,-0.33014917,1.6284086,0.0028830776,488.10086,0.6997887,0.34592187,0.27540463,0.15149224,0.099849835,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
15676000,15676000,908000,47.3977508,8.5456073,-0.082623385,-0.09658945,-0.965925,3.7317615e-05,0.007414011,0.0,0.0058468133,0.04455241,-0.85439956,-0.8593111,0.0012499903,3.4510333e-05,-0.010784673,0.062306322,0.11443398,-0.24145281,1.6300963,0.0028830776,488.10086,1.0918067,0.37177065,0.29562923,0.16577283,0.109169394,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
16180000,16180000,908000,47.3977508,8.5456073,-0.0841001,-0.06947615,-1.4346744,3.7317615e-05,0.007414011,0.0,0.030256718,0.07384108,-0.9651547,-0.9751597,0.0012499903,3.4510333e-05,-0.010784673,0.02665493,-0.0023936443,-0.21887104,1.6319711,0.0028830776,488.10086,1.560556,0.40146166,0.3198179,0.17763671,0.11733853,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,0,1,1,1,0
16676000,16676000,908000,47.3977508,8.5456073,-0.08218303,-0.032789662,-1.9455094,3.7317615e-05,0.007414011,0.0,0.045608874,0.07159059,-1.047653,-1.0617639,0.0012499903,3.4510333e-05,-0.010784673,0.05971324,-0.02878574,-0.10886881,1.6289127,-0.009077282,488.10086,2.071391,0.42842686,0.34346935,0.197206,0.12354572,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,1,0
17180000,17180000,908000,47.3977508,8.5456073,-0.08264914,-0.016752923,-2.502285,3.7317615e-05,0.007414011,0.0,0.055952642,0.045166347,-1.1135546,-1.1304318,0.0012499903,3.4510333e-05,-0.010784673,0.08592027,-0.037310656,-0.09512714,1.6313188,-0.009077282,488.10086,2.6281667,0.41785726,0.36106277,0.22577988,0.12401318,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,0,1,1,0,0
17684000,17684000,908000,47.3977508,8.5456073,-0.07034218,-0.006753031,-3.0905929,3.7317615e-05,0.007414011,0.0,0.07165344,0.041481845,-1.1643548,-1.184824,0.0012499903,3.4510333e-05,-0.010784673,0.053278327,0.02107337,-0.13276933,1.6337571,-0.009077282,488.10086,3.2164745,0.43945765,0.3823255,0.26610455,0.12734392,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
18180000,18180000,908000,47.3977508,8.5456073,-0.042176038,0.021003567,-3.688357,3.7317615e-05,0.007414011,0.0,0.07936452,0.04777444,-1.203338,-1.2232722,0.0012499903,3.4510333e-05,-0.010784673,-0.013288415,-0.074052624,-0.10996777,1.6341579,-0.009077282,488.10086,3.8142388,0.4617413,0.40307477,0.28617644,0.12993434,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
18676000,18676000,908000,47.3977508,8.5456073,-0.008022359,0.043247372,-4.3067217,3.7317615e-05,0.007414011,0.0,0.062678516,0.021223685,-1.2328777,-1.2550895,0.0012499903,3.4510333e-05,-0.010784673,-0.025788859,-0.04293928,0.0018319114,1.6374618,-0.009077282,488.10086,4.4326034,0.48481312,0.41874075,0.29264355,0.1311996,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
19180000,19180000,908000,47.3977508,8.5456073,0.023518914,0.056255806,-4.9570374,3.7317615e-05,0.007414011,0.0,0.03474727,0.000864753,-1.2494701,-1.2806277,0.0012499903,3.4510333e-05,-0.010784673,-0.0755296,-0.0065518394,-0.017825512,1.6399804,-0.009077282,488.10086,5.082919,0.4531824,0.42413113,0.23965433,0.12742314,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
19676000,19676000,908000,47.3977508,8.5456073,0.040026996,0.062098034,-5.6004043,3.7317615e-05,0.007414011,0.0,0.004515679,-0.010318017,-1.2666817,-1.3007451,0.0012499903,3.4510333e-05,-0.010784673,-0.06913929,0.015805373,-0.010705552,1.6423012,-0.009077282,488.10086,5.726286,0.46985888,0.43420166,0.23873743,0.1278493,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
20180000,20180000,908000,47.3977508,8.5456073,0.041675624,0.06496783,-6.196166,3.7317615e-05,0.007414011,0.0,-0.02563763,-0.028041877,-0.66734177,-0.705505,0.0012499903,3.4510333e-05,-0.010784673,-0.08353382,-0.11602986,3.3624003,1.6439669,-0.009077282,488.10086,6.3220477,0.48755723,0.44633892,0.23550458,0.12894814,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
20676000,20676000,908000,47.3977508,8.5456073,0.03628834,0.061550796,-6.275201,3.7317615e-05,0.007414011,0.0,-0.033942148,-0.03458607,0.07928471,0.020963976,0.0012499903,3.4510333e-05,-0.010784673,-0.005212845,0.05002382,-1.1355709,1.6443335,-0.009077282,488.10086,6.4010825,0.5035044,0.45589557,0.2299887,0.12983386,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
21180000,21180000,908000,47.3977508,8.5456073,0.029081868,0.067238525,-6.3116174,3.7317615e-05,0.007414011,0.0,-0.027344419,-0.031426597,-0.040481873,-0.08609102,0.0012499903,3.4510333e-05,-0.010784673,0.0412174,-0.021728585,0.06611831,1.6434315,-0.009077282,488.10086,6.437499,0.46699682,0.44985136,0.19808781,0.12528902,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
21676000,21676000,908000,47.3977508,8.5456073,-0.0009304887,0.068053186,-6.337899,3.7317615e-05,0.007414011,0.0,-0.24680091,-0.05119534,-0.005717514,-0.043545127,0.0012499903,3.4510333e-05,-0.010784673,-0.96235436,-0.06060814,0.08439365,1.6433402,-0.009077282,488.10086,6.463781,0.47998235,0.45684648,0.19730854,0.12647367,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
22184000,22180000,908000,47.3977508,8.5456073,-0.24255097,0.058794484,-6.351034,3.7317615e-05,0.007414011,0.0,-0.858393,-0.09839572,0.004116909,-0.031845134,0.0012499903,3.4510333e-05,-0.010784673,-1.4791204,-0.12723005,-0.044300217,1.6427647,-0.009077282,488.10086,6.476916,0.49394363,0.4596978,0.19810976,0.12729874,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
22680000,22676000,908000,47.3977508,8.5456073,-0.83845377,0.029155212,-6.3920484,3.7317615e-05,0.007414011,0.0,-1.6320027,-0.16238086,-0.09863838,-0.1374254,0.0012499903,3.4510333e-05,-0.010784673,-1.5889707,-0.17744908,-0.26784277,1.643385,-0.009077282,488.10086,6.51793,0.50684035,0.4649343,0.20073742,0.12870252,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
