timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
41732000,41732000,0.67699534,0.073232956,0.066928156,0.72927016,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
42232000,42232000,0.6780855,0.06090888,0.055234954,0.73036927,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
42732000,42732000,0.68006843,0.035490826,0.028210515,0.73174554,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
43232000,43232000,0.68113303,0.0026594084,-0.007173256,0.73211974,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
43732000,43732000,0.68039495,-0.029689442,-0.042593777,0.7310042,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
44232000,44232000,0.6790202,-0.052996006,-0.06853925,0.72898936,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
44732000,44732000,0.67831755,-0.061637625,-0.07915648,0.72788763,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
45232000,45232000,0.67924523,-0.053783383,-0.07245002,0.72834355,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
45732000,45732000,0.6807344,-0.030808767,-0.04992354,0.7301775,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
46232000,46232000,0.6815843,0.00078161136,-0.016026217,0.7315637,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
46732000,46732000,0.68063897,0.03434645,0.020332796,0.73153096,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
47232000,47232000,0.6784266,0.060005542,0.05025856,0.73048663,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
47732000,47732000,0.67710614,0.073045656,0.06555631,0.72931063,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
48232000,48232000,0.6772998,0.07023068,0.06382806,0.7295606,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
48732000,48732000,0.6790773,0.051874347,0.044552367,0.7308749,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
49232000,49232000,0.68073255,0.02217061,0.013003826,0.732081,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
49732000,49732000,0.6810154,-0.011667448,-0.02349308,0.7317992,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
50232000,50232000,0.67985797,-0.04092905,-0.055733852,0.73007655,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
50732000,50732000,0.67859226,-0.058266956,-0.075638555,0.7282832,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
51232000,51232000,0.6785452,-0.059843503,-0.078697,0.72787505,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
51732000,51732000,0.67992204,-0.045295518,-0.06447039,0.729039,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
52232000,52232000,0.6811367,-0.018257203,-0.03577248,0.7310539,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
52732000,52732000,0.68128777,0.015303554,0.0005561491,0.7318556,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
53232000,53232000,0.6796943,0.046456747,0.034765698,0.7311969,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
53732000,53732000,0.6777579,0.06796883,0.058606777,0.7297875,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
54232000,54232000,0.67697597,0.074330635,0.066571705,0.72920966,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
54732000,54732000,0.67790776,0.06428882,0.05700952,0.7301082,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
55232000,55232000,0.67977434,0.04028536,0.03178386,0.73162407,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
55732000,55732000,0.6809915,0.0080267,-0.0029956864,0.7322412,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
56232000,56232000,0.68065244,-0.024951782,-0.03919438,0.7311317,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
56732000,56732000,0.6792546,-0.04971236,-0.06668373,0.7291743,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
57232000,57232000,0.6783847,-0.060662966,-0.07943169,0.72787696,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
57732000,57732000,0.6789769,-0.05561986,-0.07440785,0.72825843,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
58232000,58232000,0.6805805,-0.03458892,-0.053431507,0.7299034,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
