timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
222960000,1665837787658057,0,473973046,85455572,493259,493259,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.2099999,1.0699999,0.53999996,0.71,0.4672246,0,nan,nan,0.0,0,3,0,1,10
223760000,1665837788458057,0,473973079,85455630,492666,492666,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.57,-0.22,0.53,0.7,1.9793779,0,nan,nan,0.0,0,3,0,1,10
224960000,1665837789658057,0,473972954,85455704,491804,491804,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.8299999,-1.79,0.41,0.71,2.9155726,0,nan,nan,0.0,0,3,0,1,10
225760000,1665837790458057,0,473972824,85455743,491241,491241,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.63,-1.61,0.32,0.71,2.9452431,0,nan,nan,0.0,0,3,0,1,10
226960000,1665837791658057,0,473972741,85455790,490359,490359,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.37,0.26999998,0.26,0.7,0.76515234,0,nan,nan,0.0,0,3,0,1,10
227756000,1665837792458057,0,473972808,85455818,489780,489780,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.49,1.4699999,0.26,0.71999997,0.17435838,0,nan,nan,0.0,0,3,0,1,10
228956000,1665837793658057,0,473972993,85455858,488914,488914,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.53,1.51,0.21,0.72999996,0.14084807,0,nan,nan,0.0,0,3,0,1,10
229760000,1665837794458057,0,473973063,85455882,488292,488292,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.39999998,0.35999998,0.21,0.78,0.5222025,0,nan,nan,0.0,0,3,0,1,10
230960000,1665837795658057,0,473973068,85455888,488107,488107,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.132563,0,nan,nan,0.0,0,3,0,1,10
231764000,1665837796458057,0,473973068,85455887,488091,488091,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.03,6.143908,0,nan,nan,0.0,0,3,0,1,10
232960000,1665837797658057,0,473973068,85455887,488098,488098,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,1.2870058,0,nan,nan,0.0,0,3,0,1,10
233760000,1665837798458057,0,473973068,85455888,488106,488106,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,5.4993577,0,nan,nan,0.0,0,3,0,1,10
234960000,1665837799658057,0,473973068,85455888,488109,488109,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,-0.01,1.6549212,0,nan,nan,0.0,0,3,0,1,10
