timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
8888000,8888000,-0.1318377,0.18370628,-0.07919717
8900000,8900000,0.059795164,-0.09948067,-0.05589766
8908000,8908000,-0.09295836,-0.066070296,0.11450979
8916000,8916000,-0.019346967,-0.025268784,0.09890539
8928000,8928000,0.16867933,-0.09971665,-0.08773668
8936000,8936000,0.09946272,0.091047704,-0.040178604
8948000,8948000,-0.10104523,0.20617056,0.10279603
8960000,8960000,0.033218514,-0.013620341,0.08666325
8968000,8968000,-0.13087179,-0.09743266,-0.16504605
8976000,8976000,-0.13938364,-0.14396065,0.08969033
8988000,8988000,0.12184894,0.01163586,0.09243591
9000000,9000000,-0.023166321,0.0016389353,-0.07296652
9008000,9008000,0.124505095,0.40880042,-0.10306066
9016000,9016000,-0.22402696,-0.26271904,-0.0056010736
9028000,9028000,0.20369059,0.07849719,0.083900474
9040000,9040000,0.005344555,0.337387,0.054268733
9048000,9048000,-0.34832865,-0.40609956,-0.12143226
9060000,9060000,0.072373524,-0.035744015,0.15261032
9064000,9064000,-0.06376341,-0.016332977,0.2603911
9080000,9080000,0.024035867,0.210436,0.12724268
9084000,9084000,-0.093189396,0.2564944,0.2121948
9100000,9100000,0.1296793,-0.08274369,-0.24565324
9108000,9108000,-0.16628915,0.10868482,-0.08457888
9120000,9120000,0.03464923,-0.047763154,-0.08888899
9128000,9128000,-0.14524384,0.17798112,-0.31093782
9140000,9140000,0.0063117556,-0.03385738,0.16154453
9148000,9148000,-0.00586378,-0.39091527,0.06478037
9160000,9160000,0.03695082,0.13765334,0.045447953
9168000,9168000,0.12594853,-0.12144158,0.04455837
9180000,9180000,-0.13213518,0.26076028,0.065815635
9188000,9188000,-0.14433472,-0.12749946,-0.22037217
9200000,9200000,-0.09752187,0.121059306,-0.009730956
9204000,9204000,0.07711586,0.2623374,0.055046435
9220000,9220000,-0.12576431,0.25822338,-0.083454415
9228000,9228000,-0.14089762,0.036876112,0.080269426
9240000,9240000,0.2781345,-0.10701287,-0.07159574
9248000,9248000,-0.19971909,-0.12126431,-0.17909549
9260000,9260000,0.091607206,0.00735982,-0.02292461
9268000,9268000,-0.24188314,0.01438613,0.221407
9280000,9280000,0.13569218,-0.0291827,-0.10495439
9288000,9288000,-0.054303605,-0.2363683,-0.114908405
9300000,9300000,0.10770118,0.16594267,0.09122668
9308000,9308000,0.07973687,0.06231072,-0.13816363
9320000,9320000,0.034193568,-0.010311593,-0.14126766
9328000,9328000,-0.014369196,0.3695645,0.057636403
9340000,9340000,-0.18012975,-0.17770988,0.06596537
9348000,9348000,0.01874914,-0.046796028,-0.2158487
9360000,9360000,0.04939232,-0.079922795,0.1532075
9368000,9368000,-0.15769841,0.05491701,0.3481305
9376000,9376000,-0.19129562,0.10966436,-0.0919967
9388000,9388000,0.1032148,-0.1582995,-0.09048769
9400000,9400000,-0.27101088,0.09180085,-0.09367223
9408000,9408000,0.20235497,-0.32590744,-0.048924893
9420000,9420000,0.015948676,-0.04451724,0.07373125
9428000,9428000,0.14984858,0.34522596,-0.24248233
9440000,9440000,-0.18822916,0.092084065,-0.017128544
9444000,9444000,-0.2221896,-0.014078383,0.034291532
9460000,9460000,0.36543748,0.11348055,-0.024474753
9468000,9468000,0.15299854,-0.13740191,-0.16363223
9480000,9480000,-0.039498925,-0.35240805,0.12699999
9488000,9488000,-0.0075210044,0.26215488,0.109588034
9496000,9496000,-0.12703015,0.23298942,0.1367693
9508000,9508000,0.3161301,-0.24978262,0.093147404
9516000,9516000,0.13085958,-0.107751675,0.23967505
9528000,9528000,-0.033595745,0.38623077,-0.3293677
9540000,9540000,-0.09747225,-0.17476147,-0.14584923
9548000,9548000,0.02361139,-0.16776983,0.023581702
9560000,9560000,0.077799276,0.15073417,0.09607701
9568000,9568000,-0.15725791,-0.28375998,0.08470283
9580000,9580000,0.08844983,0.07034836,-0.19493361
9588000,9588000,-0.16406812,0.17721894,0.17584834
9596000,9596000,0.08450694,0.14756136,-0.012720224
9608000,9608000,0.17137873,-0.11399353,-0.2648884
9620000,9620000,-0.07381831,0.13722593,0.30174696
9628000,9628000,0.14646813,0.3763579,0.08487434
9640000,9640000,-0.027107822,-0.4613502,-0.19227293
9648000,9648000,-0.049921032,0.059911296,-0.06781593
9660000,9660000,0.048441857,-0.058621697,0.029761164
9668000,9668000,-0.019703895,-0.11273169,0.21961755
9680000,9680000,-0.12953217,-0.113153346,-0.026559016
9688000,9688000,0.11292954,-0.13668667,-0.17376208
9700000,9700000,0.05266235,0.27074298,0.09085028
9708000,9708000,0.011805832,-0.06167222,-0.023881366
9720000,9720000,0.10336417,-0.1586981,0.11519529
9728000,9728000,-0.11402831,-0.11651054,0.08705428
9740000,9740000,-0.10808944,0.08188311,-0.1429485
9748000,9748000,0.033717915,-0.19483124,-0.076934755
9756000,9756000,0.21771942,0.36247247,0.07941832
9764000,9764000,-0.043673445,0.0063101477,0.13521889
9780000,9780000,-0.019710647,0.12895954,0.12074926
9788000,9788000,0.030516595,-0.05214176,-0.109627485
9800000,9800000,0.08872223,-0.2931786,-0.045917142
9808000,9808000,0.16222852,0.3877682,-0.2503775
9820000,9820000,-0.011985123,-0.18267491,0.3770754
9828000,9828000,-0.20963806,-0.044075757,-0.047500536
9840000,9840000,-0.023952672,-0.3045468,-0.08706041
9848000,9848000,-0.1048156,-0.15483731,-0.11038683
9860000,9860000,0.11108914,0.2569441,0.06853267
9868000,9868000,-0.10501232,0.48707065,-0.0677543
9880000,9880000,0.061272502,-0.055381097,-0.16425699
9888000,9888000,-0.09223257,-0.09921782,0.055206396
9900000,9900000,0.024726465,0.04464725,0.13901113
9908000,9908000,-0.19204316,-0.010120539,-0.099775545
9920000,9920000,0.06284227,-0.025954017,0.05293274
9924000,9924000,-0.038904067,0.028451247,-0.06829591
9940000,9940000,0.22776619,-0.0085776355,0.117955744
9948000,9948000,-0.19184491,0.072196975,0.056698814
9960000,9960000,0.07271189,0.15823229,-0.013758867
9968000,9968000,-0.031540032,-0.07832467,-0.13267861
9980000,9980000,0.016082132,-0.16607249,-0.016323008
9984000,9984000,0.14348902,-0.12092267,0.0907223
10000000,10000000,-0.14819688,0.12724961,-0.28671274
10008000,10008000,0.12121784,0.249131,-0.18228212
10020000,10020000,0.034690324,-0.14510891,0.125555
10024000,10024000,-0.05447109,0.04381378,0.040129565
10040000,10040000,0.038195945,-0.11101978,-0.22649361
10048000,10048000,-0.24540281,-0.00046637957,0.38715523
10060000,10060000,0.22137043,-0.12002462,-0.10595496
10068000,10068000,0.08937035,0.018962864,-0.031115726
10080000,10080000,-0.02191631,0.025182271,0.024548955
10088000,10088000,-0.09183435,0.32275257,0.35076302
10100000,10100000,-0.12982662,-0.056954388,-0.5968138
10108000,10108000,0.24024984,-0.21660194,-0.10193478
10120000,10120000,0.021357909,-0.08284329,0.110229395
10128000,10128000,-0.28577572,-0.086489074,-0.21626632
10140000,10140000,0.22633421,-0.08218054,0.21635544
10148000,10148000,0.017431624,0.25239915,0.16765115
10160000,10160000,-0.0997182,0.055885386,-0.1221454
10168000,10168000,0.031371295,0.0410639,0.1549161
10180000,10180000,0.077610955,-0.27150923,0.007032442
10188000,10188000,-0.17129998,-0.13347293,-0.15507662
10200000,10200000,0.21477723,0.027074663,0.052126992
10208000,10208000,-0.04040689,0.14179087,0.06524958
10220000,10220000,0.12368496,-0.17670953,-0.021002084
10228000,10228000,-0.03272014,-0.17371678,-0.02658837
10240000,10240000,-0.074388176,-0.035171255,-0.06838265
10248000,10248000,0.09163022,-0.020128122,-0.07547098
10260000,10260000,-0.03746745,0.23733294,0.06044018
10268000,10268000,0.18828598,-0.05061561,-0.04065326
10280000,10280000,0.03341656,-0.10205279,0.15843001
10288000,10288000,0.017871125,0.2165423,-0.10430298
10300000,10300000,0.13291128,-0.029925186,-0.17214307
10308000,10308000,-0.16758807,0.025954891,-0.04440987
10320000,10320000,0.070786335,-0.088034414,0.15853603
10328000,10328000,0.07487716,0.0757754,-0.18611807
10336000,10336000,0.083954416,-0.021380356,0.11436437
10348000,10348000,-0.22402382,-0.21436062,-0.12065667
10360000,10360000,0.11148948,0.35861272,-0.24766663
10368000,10368000,-0.004455678,-0.033124574,-0.031255484
10380000,10380000,0.032690912,-0.01930904,0.16644359
10388000,10388000,-0.04044461,-0.036009748,-0.08105005
10400000,10400000,0.12126699,0.037855968,-0.08276321
10404000,10404000,0.14799911,-0.27067494,0.16617282
10420000,10420000,-0.19512804,0.08692256,-0.08179238
10428000,10428000,0.14010492,0.07818022,0.16966279
10440000,10440000,-0.06508761,-0.0069413846,-0.06619212
10448000,10448000,-0.02694581,0.12316322,0.033710275
10456000,10456000,-0.03829608,-0.09393312,-0.04113274
10468000,10468000,0.002716355,0.009771446,-0.1048125
10480000,10480000,0.029459476,0.0048153517,-0.036754668
10488000,10488000,-0.03394212,0.059419252,0.030770818
10500000,10500000,-0.22446711,-0.07924795,0.10231009
10508000,10508000,-0.041107647,-0.0052044373,-0.10629384
10520000,10520000,0.097499885,0.070070826,0.26632023
10528000,10528000,0.043477267,-0.23110026,-0.067509815
10540000,10540000,-0.021062214,-0.0035619605,-0.1063401
10548000,10548000,0.098788776,0.019008825,-0.08239697
10560000,10560000,0.078605734,0.11169467,0.014808698
10568000,10568000,0.012694202,-0.17129192,0.040466115
10580000,10580000,-0.15361783,0.16757299,0.012859429
10592000,10592000,-0.10275882,-0.004986285,-0.052494053
10600000,10600000,-0.17509577,-0.19224487,0.24595729
10608000,10608000,0.1618788,-0.04982381,0.019905396
10620000,10620000,-0.21930946,0.07037883,-0.038639076
10628000,10628000,0.07370967,-0.18288164,-0.12288151
10640000,10640000,0.23358232,0.22488591,-0.07614182
10648000,10648000,0.09085469,0.023109918,0.14439991
10660000,10660000,-0.09723526,0.026691478,0.16855499
10664000,10664000,-0.17295319,0.12315943,0.037021346
10676000,10676000,-0.17053097,0.084830455,-0.10760978
10688000,10688000,0.2604237,0.015319926,0.1727076
10700000,10700000,-0.35214695,0.09496225,-0.19345245
10708000,10708000,0.080405265,-0.000888302,-0.05440169
10716000,10716000,0.4068222,-0.43459812,-0.013923457
10724000,10724000,0.0010360628,0.13150555,0.072982244
10740000,10740000,0.003701467,0.10105668,0.088286765
10748000,10748000,-0.11167432,-0.06607826,-0.0348697
10760000,10760000,-0.25292918,-0.0021207612,-0.10873903
10772000,10772000,0.38583475,0.10533089,0.22740021
10780000,10780000,0.074053004,0.23131335,-0.0042753997
10788000,10788000,-0.02742159,-0.30084574,-0.19139113
10800000,10800000,0.013157181,0.07734279,-0.048566233
10808000,10808000,-0.004398145,0.07061228,0.043935798
10820000,10820000,0.20125857,-0.19701916,-0.050964195
10828000,10828000,-0.07434279,0.0028689634,-0.32052708
10840000,10840000,-0.16822791,0.1512519,0.26357704
10848000,10848000,-0.23836637,0.025743183,-0.030831795
10860000,10860000,0.3129241,0.01657818,-0.05904598
10868000,10868000,0.010052808,-0.12071497,0.008251844
10880000,10880000,-0.08662218,0.13435371,-0.0669729
10888000,10888000,-0.148941,-0.110961854,-0.033779345
10900000,10900000,0.18376318,-0.18149158,-0.13001007
10908000,10908000,0.1521002,0.17481276,0.08291495
10920000,10920000,-0.11836755,-0.098527476,0.107727185
10928000,10928000,-0.16305114,0.056732275,-0.06201473
10940000,10940000,-0.2639585,-0.17275986,-0.083774075
10948000,10948000,-0.10585891,0.06637938,-0.065739036
10960000,10960000,0.33359647,0.11393228,0.090937674
10968000,10968000,-0.028818734,0.17565323,0.44728133
10980000,10980000,-0.2145668,-0.13463637,-0.19172202
10984000,10984000,-0.021524906,0.019095939,-0.1892958
11000000,11000000,0.12765238,-0.02037412,0.016614798
11004000,11004000,0.24702981,-0.004182611,-0.0017669966
11020000,11020000,-0.21224819,-0.23531546,0.008223085
11028000,11028000,-0.15509379,0.018359592,0.10980151
11040000,11040000,-0.0315629,0.11235364,-0.031740144
11048000,11048000,0.14438553,-0.102369174,0.051580388
11056000,11056000,-0.045612838,-0.15932392,-0.039256707
11068000,11068000,0.15234533,-0.0004615323,0.13455224
11080000,11080000,0.054107796,0.31861165,-0.06402159
11088000,11088000,-0.010425534,-0.061677847,-0.15779689
11100000,11100000,-0.050139066,-0.09279779,0.045645013
11108000,11108000,0.015633045,-0.060397677,-0.009656486
11116000,11116000,-0.14530739,-0.075015664,0.06321517
11128000,11128000,0.029089786,-0.17795278,0.0057799746
11140000,11140000,-0.20518297,0.18167816,-0.01788048
11148000,11148000,0.04959187,0.10106627,-0.076826245
11160000,11160000,0.18688872,-0.1083525,-0.16049477
11168000,11168000,0.18836106,0.047253348,0.053277023
11176000,11176000,-0.039894186,0.40158093,0.26318368
11188000,11188000,-0.24791598,-0.18255141,-0.06952808
11200000,11200000,0.1647966,-0.14306688,-0.04404728
11208000,11208000,0.2595379,-0.20770499,0.31052065
11220000,11220000,-0.012952637,0.35282126,-0.21593207
11228000,11228000,-0.19582465,0.14704329,0.06452165
11240000,11240000,0.16771653,-0.1948071,0.076135784
11248000,11248000,-0.056391805,0.2575726,0.14573637
11260000,11260000,0.03582222,-0.11912906,0.00938615
11268000,11268000,-0.07001479,-0.15108037,-0.06947118
11280000,11280000,0.10394495,-0.0362541,-0.064649045
11288000,11288000,-0.22950533,0.021241223,0.11435716
11300000,11300000,0.23660973,-0.028049588,-0.025252342
11308000,11308000,-0.03476727,-0.072298065,0.009160572
11320000,11320000,0.03286986,-0.057994694,-0.14986745
11328000,11328000,-0.1233615,-0.06423411,0.038494416
11340000,11340000,0.0749858,-0.041802514,0.179728
11348000,11348000,-0.035523877,-0.066814385,0.016528796
11360000,11360000,0.0803685,-0.04742722,-0.09147151
11368000,11368000,0.061642237,-0.14600441,0.15134165
11380000,11380000,-0.07011427,0.24240476,-0.040960126
11388000,11388000,-0.03563986,-0.083799146,-0.18602672
11400000,11400000,-0.01663759,0.27349836,0.19927129
11408000,11408000,0.15005606,0.10791617,-0.037052188
11420000,11420000,-0.12321533,-0.13687968,-0.15458858
11428000,11428000,0.4170978,-0.10243979,-0.20853898
11440000,11440000,-0.249277,0.22325891,0.16251257
11448000,11448000,-0.35084525,-0.061396215,0.23505552
11460000,11460000,0.08690257,-0.12888545,-0.11677776
11468000,11468000,-0.056026783,0.28264254,0.03848031
11480000,11480000,0.07693816,0.054577757,-0.22879618
11488000,11488000,0.086861834,-0.4139467,0.02379334
11500000,11500000,-0.26624772,-0.0076359683,0.13753659
11504000,11504000,-0.14398067,0.14001335,0.18136829
11520000,11520000,0.19089466,-0.09032502,0.048877344
11528000,11528000,0.063251056,0.02762828,-0.031403787
11536000,11536000,0.06800057,0.1527032,-0.14203405
11548000,11548000,-0.078809604,-0.02275529,-0.10488756
11560000,11560000,0.25838158,0.0016132648,0.11096887
11568000,11568000,-0.13456781,-0.027873013,-0.023800483
11580000,11580000,-0.10823479,-0.13435955,-0.17689742
11588000,11588000,-0.041555177,-0.1705026,0.06410062
11600000,11600000,-0.1020338,0.31232283,-0.074612685
11608000,11608000,0.09418868,0.048869446,-0.11925168
11620000,11620000,0.16672772,0.094420195,0.19267535
11628000,11628000,0.19245256,0.114291966,-0.021119898
11640000,11640000,-0.12695476,-0.019915141,0.0318539
11648000,11648000,-0.14525147,0.13786611,0.15262446
11660000,11660000,0.041820887,-0.2192265,-0.059326727
11668000,11668000,0.003870448,0.3037371,0.05520677
11680000,11680000,-0.32327867,-0.18788874,-0.29455268
11688000,11688000,-0.09918277,-0.095186,0.1958728
11700000,11700000,0.2726522,0.23285015,-0.02036358
11708000,11708000,-0.08828443,0.10118209,-0.08326959
11720000,11720000,0.07393995,-0.12012524,0.13668993
11728000,11728000,-0.078950286,-0.0041070418,-0.078319564
11740000,11740000,0.121463165,-0.072730534,0.29223636
11748000,11748000,-0.091329366,0.117868036,-0.100523464
11760000,11760000,0.15578613,-0.05562134,-0.09314584
11768000,11768000,0.11062464,-0.344099,0.09773806
11780000,11780000,-0.005121083,0.30739468,0.010984173
11784000,11784000,-0.108947724,0.09563611,0.14291522
11800000,11800000,0.049466226,0.046598416,-0.30500865
11808000,11808000,-0.019906752,-0.16021785,-0.20239678
11820000,11820000,0.042230256,-0.0070052166,0.09681354
11828000,11828000,0.17578636,0.014735511,-0.10595579
11840000,11840000,-0.16249745,-0.13161667,-0.11718882
11844000,11844000,-0.25826475,-0.24982351,-0.019279882
11860000,11860000,0.05607516,0.02517009,-0.060780086
11868000,11868000,0.13896239,0.12411386,0.259554
11880000,11880000,0.040110502,-0.09756055,-0.18800364
11888000,11888000,-0.09075277,-0.020073783,-0.042553037
11900000,11900000,-0.012641408,0.07070952,-0.16838619
11908000,11908000,-0.23869771,-0.04369174,0.26022023
11920000,11920000,0.056074455,-0.19132234,-0.14166337
11928000,11928000,-0.08887018,-0.08879349,0.06690842
11940000,11940000,0.119831085,-0.0943224,-0.02395382
11948000,11948000,0.1823044,0.2396133,-0.03351724
11960000,11960000,-0.08391472,0.20462295,-0.085076004
11968000,11968000,-0.062354457,-0.07833838,-0.014534184
11980000,11980000,-0.20530587,0.051921766,0.18911621
11988000,11988000,0.0523613,-0.041301098,0.12143564
12000000,12000000,0.08818252,0.02573147,-0.16728213
12008000,12008000,-0.13925369,0.15787223,-0.19531408
12020000,12020000,0.09429708,-0.10768302,0.27029303
12028000,12028000,0.18665582,-0.066152304,-0.0056144306
12040000,12040000,-0.08732499,-0.008264649,0.17536126
12044000,12044000,0.043035857,-0.13599864,0.23949677
12060000,12060000,-0.0069406815,0.19619307,0.14674042
12068000,12068000,-0.03069279,0.036087822,0.1322446
12080000,12080000,-0.25378886,0.026321229,-0.20854402
12088000,12088000,-0.028384045,-0.034224946,0.11117116
12100000,12100000,0.18558112,0.1465729,0.119936205
12108000,12108000,-0.060954105,0.14583956,-0.17429815
12120000,12120000,0.059505,-0.056118283,0.068955265
12128000,12128000,0.104745805,-0.089501396,0.16259629
12140000,12140000,-0.096901275,0.024932154,-0.21033737
12148000,12148000,-0.012872563,0.1088558,-0.17994095
12160000,12160000,-0.059458558,-0.033242885,0.1631072
12168000,12168000,-0.10961527,-0.022865456,-0.02423214
12180000,12180000,0.24768654,0.07615226,-0.20264383
12188000,12188000,0.048741832,-0.118718736,0.19595082
12200000,12200000,-0.03127379,0.006907408,-0.0106075555
12208000,12208000,0.11290562,-0.1391092,-0.12518501
12220000,12220000,-0.068288624,0.038300104,-0.08281375
12228000,12228000,0.0941776,0.23234232,-0.18526377
12240000,12240000,0.17470026,-0.047721412,0.21172546
12248000,12248000,0.030973624,0.081267156,0.028536702
12260000,12260000,-0.21049927,0.13296416,-0.235888
12268000,12268000,-0.0076176263,-0.14878012,0.11863752
12280000,12280000,-0.11901568,-0.106326625,-0.026822159
12288000,12288000,0.098592415,0.13488933,0.0038313442
12296000,12296000,0.13679758,0.04572192,0.07022456
12308000,12308000,0.09073392,-0.22272229,-0.08380309
12320000,12320000,0.0138625875,0.024729293,0.19813779
12328000,12328000,-0.3165407,0.30194083,0.013808623
12336000,12336000,0.038378716,0.26267162,-0.11446051
12348000,12348000,0.009474807,-0.24006662,-0.2664159
12360000,12360000,0.02373635,0.26409173,0.32081527
12368000,12368000,0.1376602,0.14911255,0.14038564
12380000,12380000,-0.1066377,-0.27154976,-0.09024433
12388000,12388000,0.1738184,-0.14993934,0.004370517
12400000,12400000,0.1311011,0.012722724,-0.036936093
12408000,12408000,-0.013820268,-0.025686072,0.060115308
12420000,12420000,0.025217034,0.10451308,-0.020777209
12428000,12428000,-0.09431917,-0.24300462,-0.29154688
12440000,12440000,-0.06828133,0.2650884,0.12188315
12448000,12448000,0.14739141,-0.16725524,0.18655872
12460000,12460000,-0.009136318,0.2317758,-0.06137025
12468000,12468000,0.14741401,-0.086687416,-0.07058218
12480000,12480000,-0.033875182,-0.10840994,0.072040856
12484000,12484000,-0.15646929,-0.07732492,0.19954082
12496000,12496000,-0.023593111,-0.06446454,-0.12862083
12508000,12508000,-0.055061292,0.08173347,0.092727765
12520000,12520000,0.026871063,0.005183452,-0.056583762
12528000,12528000,-0.015626041,0.08031094,0.18274087
12540000,12540000,-0.15051425,0.08323241,-0.09050003
12548000,12548000,0.07538013,-0.034809407,-0.0678117
12560000,12560000,0.013627414,-0.06587837,-0.03592401
12568000,12568000,0.070559934,-0.22853747,0.15324716
12576000,12576000,-0.26255295,0.24228978,0.041178282
12584000,12584000,-0.017828725,-0.10344817,0.11889224
12596000,12596000,0.023441352,-0.016473914,-0.12959395
12608000,12608000,0.048217665,-0.009386055,-0.004150182
12620000,12620000,-0.075376086,0.27358034,0.024139795
12628000,12628000,0.12065351,-0.2434471,0.023494018
12640000,12640000,0.00464884,0.048420273,-0.087146014
12648000,12648000,-0.061283905,-0.08644648,-0.19693027
12660000,12660000,-0.06175565,0.14363801,0.08186865
12668000,12668000,-0.16605255,-0.09823112,0.032557186
12680000,12680000,0.108656,0.21307226,-0.12752697
12688000,12688000,-0.16220178,-0.11999804,-0.19532207
12700000,12700000,-0.017205574,0.113976955,0.11523706
12708000,12708000,0.24706301,-0.16876552,0.1162619
12720000,12720000,-0.105910614,0.14696783,0.14887062
12728000,12728000,0.037857153,-0.0489418,0.09744258
12740000,12740000,-0.13495842,0.122168474,-0.16447085
12748000,12748000,-0.0034344532,0.04896595,-0.02373967
12760000,12760000,-0.0075430293,0.110021584,0.107678466
12768000,12768000,-0.1301165,-0.20711999,0.039588798
12780000,12780000,-0.0877631,-0.2540698,-0.14772359
12788000,12788000,0.024598751,0.22966276,0.07816843
12800000,12800000,0.13124263,-0.10686536,0.030933736
12808000,12808000,0.23299707,-0.37950787,-0.07148277
12820000,12820000,0.11910038,0.029472936,0.038140513
12828000,12828000,-0.04974371,0.1676385,-0.055350255
12840000,12840000,0.20157751,-0.09168966,0.0853816
12848000,12848000,-0.060764477,-0.22495806,-0.036105897
12860000,12860000,-0.3118239,0.27708954,0.17043827
12868000,12868000,-0.17431223,0.12603553,0.116066046
12880000,12880000,0.04738945,-0.21137795,-0.065960616
12888000,12888000,0.38935316,-0.22454877,-0.1271513
12896000,12896000,-0.01275,-0.056298655,-0.11281431
12908000,12908000,-0.07591544,0.24877262,-0.0062621045
12920000,12920000,-0.057889305,0.29365477,-0.012580866
12928000,12928000,0.019994823,-0.43298376,0.029770602
12940000,12940000,0.14077197,-0.054198734,-0.12956512
12948000,12948000,-0.112439,0.059885897,0.05317276
12960000,12960000,-0.012799267,-0.11628389,0.054855622
12968000,12968000,-0.18023288,0.042993464,-0.01875736
12980000,12980000,0.19971988,0.04809818,0.0808725
12988000,12988000,0.23146027,-0.007963134,0.12047802
13000000,13000000,-0.43728474,0.025420899,0.0664225
13008000,13008000,-0.029133543,-0.06738171,-0.10531987
13020000,13020000,0.0048084185,0.16033831,-0.09716025
13028000,13028000,0.17048259,0.22151172,-0.06490641
13040000,13040000,-0.049028512,-0.22716704,0.13333116
13048000,13048000,-0.056883328,-0.24945706,-0.1324981
13060000,13060000,-0.033000246,0.04245939,-0.22518682
13068000,13068000,0.16336042,0.080322616,0.08587146
13080000,13080000,-0.061521623,0.050691254,0.04314901
13088000,13088000,0.00062676147,-0.16981122,-0.28824344
13096000,13096000,0.10606102,-0.078521386,-0.05152502
13108000,13108000,-0.20816806,0.09718439,0.19265027
13120000,13120000,-0.07208038,-0.016929038,-0.05547184
13128000,13128000,-0.05541794,0.022246111,0.15454134
13140000,13140000,0.0886953,-0.25379094,-0.06847656
13148000,13148000,0.02930884,0.30778295,-0.10307272
13160000,13160000,0.0025829962,0.021063944,-0.029982055
13168000,13168000,-0.0756031,0.28824484,0.0707918
13180000,13180000,0.059625417,-0.2619388,0.1314999
13188000,13188000,0.17880446,-0.3072828,0.08075278
13200000,13200000,-0.013862688,-0.054543357,-0.30271867
13208000,13208000,0.04854417,-0.038137034,0.22296791
13220000,13220000,-0.20509866,-0.009317459,0.032843284
13228000,13228000,-0.12678611,0.16405688,0.15470284
13240000,13240000,0.09321578,-0.2626331,-0.08515496
13248000,13248000,0.009101041,0.22863959,-0.12472942
13260000,13260000,0.04613985,-0.21962439,0.029380098
13264000,13264000,0.21498723,-0.22565095,0.034014575
13280000,13280000,-0.11717802,0.037509676,0.09094104
13288000,13288000,0.19703226,0.20143507,-0.054493513
