timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
8588000,8500000,0.09024502,0.090245016,0.20273846,1.1250069,1.1250069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.344971,0.0,0.0,nan,0.0,0.0,0.09334018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9084000,8996000,0.09022133,0.09022134,0.20271783,1.111118,1.111118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3387785,0.0,0.0,nan,0.0,0.0,0.09314329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9588000,9508000,0.090204254,0.090204254,0.20269851,1.1000069,1.1000069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333918,0.0,0.0,nan,0.0,0.0,0.09294374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10088000,10004000,0.09018982,0.09018982,0.2026897,1.0909163,1.0909163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.329043,0.0,0.0,nan,0.0,0.0,0.09278514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10584000,10500000,0.09014833,0.09014834,0.20264933,1.0769306,1.0769306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325167,0.0,0.0,nan,0.0,0.0,0.09264246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11084000,10996000,0.090119876,0.09011987,0.2026209,1.0714364,1.0714364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3216505,0.0,0.0,nan,0.0,0.0,0.09250866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11588000,11508000,0.090104006,0.090104006,0.20260264,1.0666748,1.0666748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.318069,0.0,0.0,nan,0.0,0.0,0.092378326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12092000,12012000,0.09008442,0.09008442,0.2025853,1.0588319,1.0588319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.314834,0.0,0.0,nan,0.0,0.0,0.09227881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12588000,12508000,0.09063733,0.090637326,0.2031535,1.0556071,1.0556071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.312373,0.0,0.0,nan,0.0,0.0,0.09217838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13092000,13012000,0.09145817,0.09145828,0.20396402,1.0529487,1.0529487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.310702,0.0,0.0,nan,0.0,0.0,0.092090935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13588000,13508000,0.09406461,0.09406508,0.20626508,1.050243,1.0502433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.310333,0.0,0.0,nan,0.0,0.0,0.092010126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14084000,14004000,0.095913395,0.09591173,0.20770468,1.050744,1.0507444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.312125,0.0,0.0,nan,0.0,0.0,0.09193195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14588000,14508000,0.0981232,0.09810707,0.20927991,1.0527812,1.0527812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.317216,0.0,0.0,nan,0.0,0.0,0.09186559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15084000,15004000,0.10041474,0.10041277,0.21094014,1.0563854,1.0563835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325,0.0,0.0,nan,0.0,0.0,0.09180357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15588000,15508000,0.10454488,0.10453401,0.21419163,1.0672544,1.0672538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333884,0.0,0.0,nan,0.0,0.0,0.09174213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16084000,16004000,0.10605322,0.106039226,0.21563809,1.0736482,1.0736486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.348637,0.0,0.0,nan,0.0,0.0,0.09168223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16588000,16508000,0.10616721,0.10615457,0.2169452,1.0804203,1.0804211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.363897,0.0,0.0,nan,0.0,0.0,0.0970814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17092000,17012000,0.11041332,0.11038921,0.21796712,1.0867593,1.0867603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38244,0.0,0.0,nan,0.0,0.0,0.09457421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17588000,17508000,0.131551,0.13150111,0.21927203,1.0964003,1.0964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.391608,0.0,0.0,nan,0.0,0.0,0.09338661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
