timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
8876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03220799,0.0033724625,1.74978e-11,-0.1969736,0.15526788,-9.930876,-0.0005912615,-0.0062532476,-0.00017606773,0.0008371984,0.0008871518,0.0005697372,5.312938e-06,8.19372e-06,7.802682e-06,11.832729,11.832729
9876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032605875,0.0035940583,2.3494935e-11,-0.19049229,0.16894978,-9.92372,-0.00032917628,-0.006083534,-0.00010895424,0.0004383048,0.0011434536,0.0005534721,5.7721745e-06,1.1773613e-05,7.733524e-06,11.832729,11.832729
10876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033143457,0.0034342052,2.2365648e-11,-0.18627651,0.16081294,-9.937925,-0.00057087414,-0.0055644847,-0.0002188012,0.0012267871,0.00094569806,0.00078421255,8.923707e-06,1.0369516e-05,9.869375e-06,11.832729,11.832729
11876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033911552,0.003415319,1.9093485e-11,-0.1888216,0.16195238,-9.929174,-0.0007193067,-0.0043478953,0.00024143454,0.0005640634,0.000500292,0.0009053089,9.520174e-06,6.7590677e-06,1.0335857e-05,11.832729,11.832729
12876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032718513,0.003313128,2.4674644e-11,-0.17238654,0.1593729,-9.930347,-0.0019666334,-0.005489555,-0.00028544324,0.0010688277,0.00053266337,0.0013084223,1.1972676e-05,1.1765206e-05,9.171612e-06,11.832729,11.832729
13876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034973808,0.004972347,3.5531228e-10,-0.16603334,0.14959477,-10.422348,-0.02366958,0.051222604,0.0070813014,0.0007185506,0.0008407672,0.002147189,0.0001554858,0.001217133,9.300503e-06,11.832608,11.832608
14876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0338341,0.0035938283,8.437437e-11,-0.13199632,0.12717855,-10.323587,-0.015600305,-0.017731195,0.004900159,0.0006454607,0.0006648604,0.0009268389,2.1695558e-05,1.6874317e-05,6.6859684e-06,11.830203,11.830203
15876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032598082,0.0031603337,1.7912248e-11,-0.17403856,0.15285043,-10.150735,-0.00062152965,0.002102921,0.0040784283,0.0006082496,0.0007819649,0.00039910234,9.584855e-06,8.2271645e-06,9.524798e-06,11.825148,11.825148
16876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.031434976,0.0035262543,9.3775876e-11,-0.18421708,0.17679863,-10.056265,-0.025104377,-0.006311163,0.0041201455,0.0012230343,0.000742002,0.0003648757,4.3456326e-05,3.9367824e-05,7.5559365e-06,11.818533,11.818533
17876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034366094,0.0032959804,2.7623338e-11,-0.18417042,0.1969983,-9.998862,0.008371615,-0.0002742315,0.0031837134,0.00090941164,0.0008998251,0.0010038834,1.4504973e-05,6.9416546e-06,7.158539e-06,11.810982,11.810982
18876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03455448,0.003386684,5.589488e-11,-0.18090764,0.19656849,-9.942351,0.012611031,-0.0075052152,0.0046387827,0.00087097986,0.0013249535,0.00037066813,1.2153345e-05,7.1116447e-06,9.684879e-06,11.80287,11.80287
19876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033492118,0.0032510567,2.9743853e-11,-0.17268905,0.17622744,-9.905066,-0.0061821896,-0.0046410654,0.0040296135,0.00094358186,0.00076005765,0.0025894619,8.009247e-06,1.6175134e-05,9.8963465e-06,11.794465,11.794465
20876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.048804846,0.003353535,1.8718582e-11,-0.17544673,0.16003862,-10.300387,-0.0005289115,0.0036219284,-0.0012714659,0.00081476435,0.0006341269,0.028491842,1.1996553e-05,1.455915e-05,7.4741706e-06,11.7914505,11.7914505
21876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034874395,0.01368315,7.8626644e-10,-0.17205884,0.02107022,-9.919703,0.21122454,-0.00247705,-5.5686352e-05,0.0008677926,0.0010860617,0.001544391,0.0034910915,1.6463688e-05,5.5822647e-06,11.791008,11.791008
22876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03353125,0.0051074293,3.5629746e-11,-0.15326364,-0.5005052,-10.364452,-0.012249393,-0.0016023043,0.0013638297,0.0009916305,0.0010067185,0.0008547193,1.6795517e-05,1.3249336e-05,6.608215e-06,11.790505,11.790505
23876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036429297,0.0035134903,7.3843964e-10,-0.12364966,-0.8050766,-9.431908,-0.17386617,0.0017371675,0.004080433,0.0012645483,0.0007667811,0.002289364,2.8725717e-05,2.054061e-05,1.2969835e-05,11.788654,11.788654
24876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.032707196,0.0035573211,6.646308e-10,-0.107908204,-0.5592352,-9.859877,-0.18256617,-0.011259604,0.00016340337,0.0010291315,0.0011747403,0.0012061492,1.4482957e-05,1.0677421e-05,7.227097e-06,11.788387,11.788387
25876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03394693,0.0033920726,1.1124054e-10,-0.116308734,0.10442309,-10.10755,-0.021074671,-0.020417577,-0.0036622887,0.00096675043,0.0019192633,0.00054919574,2.4578983e-05,7.796627e-06,1.0532922e-05,11.788823,11.788823
26876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03389652,0.0034924394,5.7743677e-10,-0.16279732,0.5886885,-9.890889,0.15721796,-0.015941055,0.0027205625,0.0006754489,0.0010207894,0.00085510005,1.3180397e-05,1.1767404e-05,7.923558e-06,11.789202,11.789202
27876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03164931,0.0037742336,7.736683e-10,-0.2277994,0.4863481,-9.9085655,0.18691719,0.006676964,0.004527077,0.0010530533,0.0016165168,0.00085570384,1.5475218e-05,1.4482981e-05,1.0165292e-05,11.789546,11.789546
28876000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.033220295,0.0033287806,1.4940131e-10,-0.22819757,-0.10740466,-10.022373,0.04605387,0.007970124,-0.0012987728,0.0009539908,0.0012893352,0.0015073762,9.479011e-06,9.318266e-06,9.364053e-06,11.789936,11.789936
