timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
8724000,8716000,0.6884885,0.0019125513,-0.013051033,0.7251273,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
9224000,9224000,0.688366,0.002110081,-0.013105465,0.7252421,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
9724000,9724000,0.68860996,0.0018023931,-0.013210148,0.72500944,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
10224000,10220000,0.68848354,0.0016560197,-0.013160703,0.7251307,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
10724000,10716000,0.68841445,0.0016028029,-0.013086469,0.7251978,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
11224000,11216000,0.688782,0.0015517466,-0.012839344,0.7248532,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
11724000,11724000,0.6890465,0.0014302472,-0.012622176,0.7246058,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
12224000,12224000,0.68922466,0.0013023004,-0.012403626,0.7244404,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
12720000,12720000,0.68964636,0.0011241265,-0.012248832,0.72404194,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
13224000,13224000,0.69012433,0.0009869089,-0.012195025,0.7235874,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
13724000,13724000,0.6892478,-0.001949511,0.0011085158,0.7245223,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
14224000,14224000,0.68819815,0.0014891932,-0.008213575,0.7254748,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
14724000,14724000,0.68727565,0.0037973085,-0.015925245,0.7262122,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
15224000,15224000,0.68639,0.0031375287,-0.01750552,0.72701615,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
15724000,15724000,0.68577105,0.0019424206,-0.01662956,0.7276248,0.999999,-9.313226e-10,-5.820766e-10,0.0014415383,2
16224000,16224000,0.68828696,0.00015627468,-0.014415747,0.72529525,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
16724000,16724000,0.6861506,-0.0015790813,-0.012358348,0.72735286,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
17224000,17224000,0.6853726,-0.0018903967,-0.014458506,0.7280466,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
17724000,17724000,0.6846096,-0.00088908983,-0.016541366,0.72872174,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
18224000,18224000,0.6841985,-0.0009333003,-0.012585802,0.72918665,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
18724000,18724000,0.68304235,0.00023205929,-0.010394153,0.7303048,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
19224000,19224000,0.6821413,0.0015362531,-0.009245065,0.7311603,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
19724000,19724000,0.6812901,0.0015997546,-0.009103953,0.73195523,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
20224000,20224000,0.68073875,0.00040524584,-0.010336126,0.7324532,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
20720000,20720000,0.68067855,0.00073697814,-0.011689294,0.7324886,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
21224000,21224000,0.6809884,-0.0002933941,-0.010841227,0.732214,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
21724000,21724000,0.67985725,0.039356407,0.03188804,0.731593,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
22224000,22220000,0.6783733,0.062320463,0.057915073,0.72977513,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
22724000,22720000,0.6772196,0.07121567,0.06967285,0.72900456,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
23224000,23220000,0.6782349,0.063870735,0.06350572,0.7293045,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
23724000,23720000,0.680141,0.04126476,0.041479036,0.7307428,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
24224000,24220000,0.6810735,0.009420868,0.008293923,0.73210746,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
24724000,24720000,0.6808407,-0.023605468,-0.029026262,0.7314754,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
25220000,25216000,0.67926425,-0.0494754,-0.05930483,0.72981864,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
25724000,25720000,0.6784021,-0.06244068,-0.07656191,0.7280179,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
26224000,26220000,0.6790161,-0.057748396,-0.07716215,0.7277694,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
26720000,26716000,0.680578,-0.037122324,-0.061280508,0.72916406,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
27224000,27220000,0.6814316,-0.006038684,-0.030924885,0.73120326,0.9999897,1.8626451e-09,-1.1641532e-10,-0.0045386255,3
