timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
32988000,32988000,1310988,-0.18674773,0.60573304,-9.9550905,11.790796,0,0,0,0,1
33988000,33988000,1310988,-0.22984336,0.5315128,-9.883265,11.790918,0,0,0,0,1
34988000,34988000,1310988,-0.21787235,0.02873042,-10.043676,11.791132,0,0,0,0,1
35988000,35988000,1310988,-0.21308395,-0.5363012,-9.935937,11.791132,0,0,0,0,1
36988000,36988000,1310988,-0.1436521,-0.61770403,-9.859323,11.790857,0,0,0,0,1
37988000,37988000,1310988,-0.17477672,-0.08379706,-9.993398,11.790674,0,0,0,0,1
38988000,38988000,1310988,-0.17238252,0.50996494,-9.892841,11.790552,0,0,0,0,1
39988000,39988000,1310988,-0.19871874,0.6631939,-9.864111,11.790369,0,0,0,0,1
40988000,40988000,1310988,-0.22505496,0.23223756,-9.9790325,11.7902775,0,0,0,0,1
41988000,41988000,1310988,-0.21068975,-0.4189853,-9.969456,11.790186,0,0,0,0,1
42988000,42988000,1310988,-0.17238252,-0.6512229,-9.799467,11.789972,0,0,0,0,1
43988000,43988000,1310988,-0.12449849,-0.25617957,-9.9550905,11.789789,0,0,0,0,1
44988000,44988000,1310988,-0.16759412,0.37349546,-9.931149,11.789789,0,0,0,0,1
45988000,45988000,1310988,-0.17956513,0.6727707,-9.787497,11.789789,0,0,0,0,1
46988000,46988000,1310988,-0.18195933,0.4213795,-9.890448,11.789911,0,0,0,0,1
47988000,47988000,1310988,-0.22266077,-0.2633622,-9.986216,11.790125,0,0,0,0,1
48988000,48988000,1310988,-0.17238252,-0.6488287,-9.85214,11.790186,0,0,0,0,1
49988000,49988000,1310988,-0.18914193,-0.38307226,-9.868899,11.790033,0,0,0,0,1
50988000,50988000,1310988,-0.17956513,0.21308395,-9.900024,11.789942,0,0,0,0,1
51988000,51988000,1310988,-0.20829555,0.6512229,-9.794679,11.789942,0,0,0,0,1
52988000,52988000,1310988,-0.18435353,0.533907,-9.7803135,11.790003,0,0,0,0,1
53988000,53988000,1310988,-0.20350714,-0.05746084,-9.950302,11.790155,0,0,0,0,1
54988000,54988000,1310988,-0.21068975,-0.59855044,-9.830592,11.790216,0,0,0,0,1
55988000,55988000,1310988,-0.17477672,-0.5602432,-9.734824,11.790094,0,0,0,0,1
56988000,56988000,1310988,-0.16998832,0.055066638,-9.911995,11.790125,0,0,0,0,1
57988000,57988000,1310988,-0.19153613,0.5386954,-9.840169,11.790247,0,0,0,0,1
58988000,58988000,1310988,-0.20111294,0.5746084,-9.787497,11.7902775,0,0,0,0,1
59988000,59988000,1310988,-0.20829555,0.11252748,-9.983821,11.790491,0,0,0,0,1
60988000,60988000,1310988,-0.23942018,-0.51475334,-9.859323,11.790705,0,0,0,0,1
61988000,61988000,1310988,-0.21068975,-0.60094464,-9.792285,11.790766,0,0,0,0,1
62988000,62988000,1310988,-0.18914193,-0.19871874,-9.947908,11.790857,0,0,0,0,1
63988000,63988000,1310988,-0.18195933,0.46208093,-9.890448,11.790949,0,0,0,0,1
64988000,64988000,1310988,-0.15801731,0.6751649,-9.746795,11.791071,0,0,0,0,1
65988000,65988000,1310988,-0.17238252,0.29927522,-9.935937,11.791315,0,0,0,0,1
66988000,66988000,1310988,-0.17477672,-0.34955344,-9.938332,11.791651,0,0,0,0,1
67988000,67988000,1310988,-0.17717093,-0.6584055,-9.7803135,11.791803,0,0,0,0,1
68988000,68988000,1310988,-0.15083471,-0.37110126,-9.938332,11.791956,0,0,0,0,1
69988000,69988000,1310988,-0.19632454,0.272939,-9.902418,11.7920475,0,0,0,0,1
70988000,70988000,1310988,-0.1604115,0.6655881,-9.799467,11.7920475,0,0,0,0,1
71988000,71988000,1310988,-0.25857377,0.4285621,-9.818622,11.792078,0,0,0,0,1
72988000,72988000,1310988,-0.18674773,-0.18435353,-9.904813,11.79217,0,0,0,0,1
73988000,73988000,1310988,-0.18674773,-0.61770403,-9.797073,11.79217,0,0,0,0,1
74988000,74988000,1310988,-0.16759412,-0.50996494,-9.782708,11.791895,0,0,0,0,1
75988000,75988000,1310988,-0.21308395,0.16759412,-9.993398,11.791834,0,0,0,0,1
76988000,76988000,1310988,-0.17956513,0.63206923,-9.782708,11.791803,0,0,0,0,1
77988000,77988000,1310988,-0.21068975,0.5506664,-9.739613,11.79162,0,0,0,0,1
78988000,78988000,1310988,-0.23463176,-0.023942016,-9.938332,11.791529,0,0,0,0,1
79988000,79988000,1310988,-0.22505496,-0.50996494,-9.873688,11.791498,0,0,0,0,1
80988000,80988000,1310988,-0.17477672,-0.60812724,-9.770737,11.791346,0,0,0,0,1
81988000,81988000,1310988,-0.18674773,-0.038307227,-9.97185,11.791254,0,0,0,0,1
82988000,82988000,1310988,-0.15322891,0.49799395,-9.840169,11.791132,0,0,0,0,1
83988000,83988000,1310988,-0.21068975,0.6679823,-9.737218,11.790949,0,0,0,0,1
84988000,84988000,1310988,-0.20590134,0.1604115,-9.911995,11.79104,0,0,0,0,1
85988000,85988000,1310988,-0.23702596,-0.4381389,-9.904813,11.7911625,0,0,0,0,1
86988000,86988000,1310988,-0.19632454,-0.6991069,-9.7324295,11.79104,0,0,0,0,1
87988000,87988000,1310988,-0.18674773,-0.260968,-9.885659,11.790888,0,0,0,0,1
88988000,88988000,1310988,-0.19632454,0.35913026,-9.871294,11.79101,0,0,0,0,1
89988000,89988000,1310988,-0.20111294,0.6392518,-9.742006,11.791101,0,0,0,0,1
90988000,90988000,1310988,-0.22744916,0.33518824,-9.890448,11.791254,0,0,0,0,1
91988000,91988000,1310988,-0.22505496,-0.320823,-9.876082,11.791498,0,0,0,0,1
92988000,92988000,1310988,-0.21787235,-0.6847417,-9.753978,11.791681,0,0,0,0,1
93988000,93988000,1310988,-0.18195933,-0.4381389,-9.787497,11.791742,0,0,0,0,1
94988000,94988000,1310988,-0.19632454,0.2633622,-9.947908,11.791864,0,0,0,0,1
95988000,95988000,1310988,-0.21547815,0.6679823,-9.782708,11.791925,0,0,0,0,1
96988000,96988000,1310988,-0.14604631,0.557849,-9.811439,11.791956,0,0,0,0,1
97988000,97988000,1310988,-0.15322891,-0.06943185,-9.962274,11.792109,0,0,0,0,1
98988000,98988000,1310988,-0.18435353,-0.5554548,-9.78989,11.792078,0,0,0,0,1
99988000,99988000,1310988,-0.17717093,-0.50996494,-9.749189,11.791864,0,0,0,0,1
100988000,100988000,1310988,-0.20590134,0.06464344,-9.957485,11.791925,0,0,0,0,1
101988000,101988000,1310988,-0.18674773,0.61530983,-9.792285,11.791986,0,0,0,0,1
102988000,102988000,1310988,-0.22744916,0.6847417,-9.765948,11.7920475,0,0,0,0,1
103988000,103988000,1310988,-0.260968,0.095768064,-9.947908,11.792139,0,0,0,0,1
104988000,104988000,1310988,-0.24181437,-0.4213795,-9.840169,11.79217,0,0,0,0,1
105988000,105988000,1310988,-0.20590134,-0.60573304,-9.718064,11.792017,0,0,0,0,1
106988000,106988000,1310988,-0.15322891,-0.107739076,-9.931149,11.791986,0,0,0,0,1
107988000,107988000,1310988,-0.18674773,0.47405192,-9.873688,11.792078,0,0,0,0,1
108988000,108988000,1310988,-0.17956513,0.7326257,-9.718064,11.792109,0,0,0,0,1
109988000,109988000,1310988,-0.21308395,0.31124622,-9.940725,11.792078,0,0,0,0,1
110988000,110988000,1310988,-0.14844051,-0.30406362,-9.923966,11.7920475,0,0,0,0,1
111988000,111988000,1310988,-0.18674773,-0.6392518,-9.694122,11.791651,0,0,0,0,1
112988000,112988000,1310988,-0.16759412,-0.3184288,-9.8042555,11.791224,0,0,0,0,1
113988000,113988000,1310988,-0.20350714,0.32800564,-9.871294,11.7911625,0,0,0,0,1
114988000,114988000,1310988,-0.19153613,0.7206547,-9.753978,11.791224,0,0,0,0,1
115988000,115988000,1310988,-0.22744916,0.45729253,-9.792285,11.791285,0,0,0,0,1
116988000,116988000,1310988,-0.1388637,-0.11492168,-9.91439,11.791498,0,0,0,0,1
117988000,117988000,1310988,-0.17717093,-0.641646,-9.770737,11.79159,0,0,0,0,1
118988000,118988000,1310988,-0.18195933,-0.44771573,-9.77792,11.79159,0,0,0,0,1
119988000,119988000,1310988,-0.19393034,0.1364695,-9.993398,11.791803,0,0,0,0,1
120988000,120988000,1310988,-0.19393034,0.6440403,-9.751583,11.791925,0,0,0,0,1
121988000,121988000,1310988,-0.21787235,0.59136784,-9.734824,11.7920475,0,0,0,0,1
122988000,122988000,1310988,-0.1412579,-0.009576807,-9.983821,11.792292,0,0,0,0,1
123988000,123988000,1310988,-0.19153613,-0.5315128,-9.840169,11.792383,0,0,0,0,1
124988000,124988000,1310988,-0.17717093,-0.5602432,-9.799467,11.792292,0,0,0,0,1
125988000,125988000,1310988,-0.20590134,-0.021547815,-9.923966,11.792322,0,0,0,0,1
126988000,126988000,1310988,-0.15801731,0.545878,-9.876082,11.792414,0,0,0,0,1
127988000,127988000,1310988,-0.18195933,0.6775591,-9.727641,11.792444,0,0,0,0,1
128988000,128988000,1310988,-0.20111294,0.21068975,-9.935937,11.792475,0,0,0,0,1
129988000,129988000,1310988,-0.16759412,-0.4285621,-9.888053,11.792536,0,0,0,0,1
130988000,130988000,1310988,-0.20829555,-0.60094464,-9.727641,11.792383,0,0,0,0,1
131988000,131988000,1310988,-0.15801731,-0.21308395,-9.888053,11.7922,0,0,0,0,1
132988000,132988000,1310988,-0.16280572,0.4405331,-9.890448,11.79217,0,0,0,0,1
133988000,133988000,1310988,-0.21308395,0.7278373,-9.737218,11.792017,0,0,0,0,1
134988000,134988000,1310988,-0.18435353,0.3878607,-9.911995,11.791956,0,0,0,0,1
135988000,135988000,1310988,-0.19153613,-0.21308395,-9.902418,11.792017,0,0,0,0,1
136988000,136988000,1310988,-0.15322891,-0.62249243,-9.773131,11.791895,0,0,0,0,1
137988000,137988000,1310988,-0.18195933,-0.39504328,-9.801862,11.791498,0,0,0,0,1
138988000,138988000,1310988,-0.18674773,0.20111294,-9.907207,11.791315,0,0,0,0,1
139988000,139988000,1310988,-0.18435353,0.6440403,-9.737218,11.791071,0,0,0,0,1
140988000,140988000,1310988,-0.18195933,0.5434838,-9.792285,11.790918,0,0,0,0,1
141988000,141988000,1310988,-0.19393034,-0.095768064,-9.892841,11.790888,0,0,0,0,1
142988000,142988000,1310988,-0.19153613,-0.61291564,-9.770737,11.790918,0,0,0,0,1
143988000,143988000,1310988,-0.1436521,-0.533907,-9.751583,11.790918,0,0,0,0,1
144988000,144988000,1310988,-0.18914193,0.011971008,-9.935937,11.7911625,0,0,0,0,1
145988000,145988000,1310988,-0.1604115,0.58418524,-9.799467,11.791376,0,0,0,0,1
146988000,146988000,1310988,-0.16519992,0.6464345,-9.749189,11.791559,0,0,0,0,1
147988000,147988000,1310988,-0.22026655,0.110133275,-10.01734,11.791925,0,0,0,0,1
148988000,148988000,1310988,-0.19153613,-0.51475334,-9.861717,11.79217,0,0,0,0,1
149988000,149988000,1310988,-0.14844051,-0.62249243,-9.768343,11.792292,0,0,0,0,1
150988000,150988000,1310988,-0.1604115,-0.15562311,-9.892841,11.792353,0,0,0,0,1
151988000,151988000,1310988,-0.15083471,0.46447513,-9.892841,11.792383,0,0,0,0,1
152988000,152988000,1310988,-0.17238252,0.7062895,-9.718064,11.792322,0,0,0,0,1
153988000,153988000,1310988,-0.17956513,0.30406362,-9.957485,11.792414,0,0,0,0,1
154988000,154988000,1310988,-0.14844051,-0.34237084,-9.883265,11.792383,0,0,0,0,1
155988000,155988000,1310988,-0.17238252,-0.6488287,-9.763555,11.7922,0,0,0,0,1
156988000,156988000,1310988,-0.11492168,-0.32561144,-9.832987,11.7920475,0,0,0,0,1
157988000,157988000,1310988,-0.1436521,0.34237084,-9.909601,11.792139,0,0,0,0,1
158988000,158988000,1310988,-0.16759412,0.7015011,-9.792285,11.7922,0,0,0,0,1
159988000,159988000,1310988,-0.21547815,0.51235914,-9.923966,11.792414,0,0,0,0,1
160988000,160988000,1310988,-0.17238252,-0.1340753,-9.940725,11.792719,0,0,0,0,1
161988000,161988000,1310988,-0.16998832,-0.59376204,-9.792285,11.792841,0,0,0,0,1
162988000,162988000,1310988,-0.19871874,-0.4261679,-9.799467,11.792719,0,0,0,0,1
163988000,163988000,1310988,-0.18195933,0.1340753,-9.938332,11.792627,0,0,0,0,1
164988000,164988000,1310988,-0.14844051,0.6679823,-9.763555,11.792444,0,0,0,0,1
165988000,165988000,1310988,-0.1436521,0.60333884,-9.77792,11.792383,0,0,0,0,1
166988000,166988000,1310988,-0.23702596,0.05267244,-9.9790325,11.792505,0,0,0,0,1
167988000,167988000,1310988,-0.19871874,-0.5267244,-9.840169,11.792444,0,0,0,0,1
168988000,168988000,1310988,-0.16280572,-0.59855044,-9.718064,11.792231,0,0,0,0,1
169988000,169988000,1310988,-0.14604631,-0.08140286,-9.969456,11.792109,0,0,0,0,1
170988000,170988000,1310988,-0.17717093,0.5506664,-9.888053,11.7920475,0,0,0,0,1
171988000,171988000,1310988,-0.15562311,0.6823475,-9.7324295,11.791956,0,0,0,0,1
172988000,172988000,1310988,-0.19632454,0.21787235,-10.007763,11.7920475,0,0,0,0,1
173988000,173988000,1310988,-0.15083471,-0.40462008,-9.856929,11.792017,0,0,0,0,1
174988000,174988000,1310988,-0.17956513,-0.6775591,-9.76116,11.791895,0,0,0,0,1
175988000,175988000,1310988,-0.15083471,-0.2633622,-9.902418,11.791712,0,0,0,0,1
176988000,176988000,1310988,-0.16998832,0.4285621,-9.878476,11.791559,0,0,0,0,1
177988000,177988000,1310988,-0.23223756,0.7565677,-9.744401,11.791376,0,0,0,0,1
178988000,178988000,1310988,-0.16759412,0.4261679,-9.85214,11.791193,0,0,0,0,1
179988000,179988000,1310988,-0.15801731,-0.25378537,-9.976639,11.791193,0,0,0,0,1
180988000,180988000,1310988,-0.18195933,-0.62967503,-9.7084875,11.791132,0,0,0,0,1
181988000,181988000,1310988,-0.1364695,-0.37349546,-9.809045,11.79101,0,0,0,0,1
182988000,182988000,1310988,-0.17956513,0.17956513,-9.92636,11.791071,0,0,0,0,1
183988000,183988000,1310988,-0.16519992,0.6703765,-9.763555,11.791132,0,0,0,0,1
184988000,184988000,1310988,-0.18674773,0.50517654,-9.792285,11.791315,0,0,0,0,1
185988000,185988000,1310988,-0.16998832,-0.038307227,-9.957485,11.791681,0,0,0,0,1
186988000,186988000,1310988,-0.17238252,-0.5793968,-9.835381,11.791925,0,0,0,0,1
187988000,187988000,1310988,-0.14604631,-0.533907,-9.749189,11.791895,0,0,0,0,1
188988000,188988000,1310988,-0.11492168,0.050278235,-9.919178,11.791956,0,0,0,0,1
189988000,189988000,1310988,-0.19632454,0.58897364,-9.811439,11.791925,0,0,0,0,1
190988000,190988000,1310988,-0.16998832,0.6655881,-9.763555,11.791803,0,0,0,0,1
191988000,191988000,1310988,-0.15562311,0.1388637,-9.94312,11.791712,0,0,0,0,1
192988000,192988000,1310988,-0.20350714,-0.4405331,-9.797073,11.791651,0,0,0,0,1
193988000,193988000,1310988,-0.14844051,-0.62488663,-9.725247,11.791498,0,0,0,0,1
194988000,194988000,1310988,-0.12210429,-0.18914193,-9.974244,11.791407,0,0,0,0,1
195988000,195988000,1310988,-0.15801731,0.47884035,-9.85214,11.791376,0,0,0,0,1
196988000,196988000,1310988,-0.11252748,0.6967127,-9.742006,11.791376,0,0,0,0,1
197988000,197988000,1310988,-0.11252748,0.32800564,-9.873688,11.791468,0,0,0,0,1
198988000,198988000,1310988,-0.095768064,-0.37828386,-9.89763,11.791681,0,0,0,0,1
199988000,199988000,1310988,-0.10055647,-0.61530983,-9.739613,11.791681,0,0,0,0,1
200988000,200988000,1310988,-0.11731588,-0.32561144,-9.792285,11.791651,0,0,0,0,1
201988000,201988000,1310988,-0.1340753,0.37349546,-9.921572,11.791864,0,0,0,0,1
202988000,202988000,1310988,-0.10534488,0.7182605,-9.785102,11.791925,0,0,0,0,1
203988000,203988000,1310988,-0.12928689,0.47165772,-9.847352,11.791986,0,0,0,0,1
204988000,204988000,1310988,-0.10534488,-0.15083471,-9.97185,11.792109,0,0,0,0,1
205988000,205988000,1310988,-0.14604631,-0.60812724,-9.787497,11.791986,0,0,0,0,1
206988000,206988000,1310988,-0.1340753,-0.48602295,-9.753978,11.791773,0,0,0,0,1
207988000,207988000,1310988,-0.15322891,0.1604115,-9.9790325,11.791712,0,0,0,0,1
208988000,208988000,1310988,-0.18435353,0.62488663,-9.78989,11.791498,0,0,0,0,1
209988000,209988000,1310988,-0.15083471,0.5626374,-9.677363,11.791224,0,0,0,0,1
210988000,210988000,1310988,-0.11731588,0.0,-9.921572,11.791254,0,0,0,0,1
211988000,211988000,1310988,-0.12928689,-0.545878,-9.768343,11.791254,0,0,0,0,1
212988000,212988000,1310988,-0.11252748,-0.58418524,-9.758766,11.791101,0,0,0,0,1
213988000,213988000,1310988,-0.15322891,-0.045489833,-9.919178,11.790949,0,0,0,0,1
214988000,214988000,1310988,-0.10055647,0.545878,-9.842564,11.790796,0,0,0,0,1
215988000,215988000,1310988,-0.1436521,0.6775591,-9.651027,11.790583,0,0,0,0,1
216988000,216988000,1310988,-0.093373865,0.22984336,-9.892841,11.790583,0,0,0,0,1
217988000,217988000,1310988,-0.11731588,-0.4213795,-9.866506,11.790705,0,0,0,0,1
218988000,218988000,1310988,-0.10055647,-0.6536171,-9.691729,11.790674,0,0,0,0,1
219988000,219988000,1310988,-0.11492168,-0.23942018,-9.840169,11.790644,0,0,0,0,1
220988000,220988000,1310988,-0.12928689,0.3854665,-8.616732,11.790644,0,0,0,0,1
221988000,221988000,1310988,-0.30406362,0.6607997,-9.753978,11.795038,0,0,0,0,1
222988000,222988000,1310988,-0.35673606,0.320823,-9.885659,11.799921,0,0,0,0,1
223988000,223988000,1310988,-0.2896984,-0.34237084,-9.837775,11.804651,0,0,0,0,1
224988000,224988000,1310988,-0.2777274,-0.6464345,-9.655815,11.80929,0,0,0,0,1
225988000,225988000,1310988,-0.2753332,-0.36391866,-9.782708,11.813929,0,0,0,0,1
226988000,226988000,1310988,-0.24660277,0.28491,-9.91439,11.818659,0,0,0,0,1
227988000,227988000,1310988,-0.23942018,0.6847417,-9.703699,11.823389,0,0,0,0,1
228988000,228988000,1310988,-0.20111294,0.521936,-9.77792,11.828211,0,0,0,0,1
229988000,229988000,1310988,-0.107739076,0.7374141,-12.595895,11.832727,0,0,0,0,1
230988000,230988000,1310988,-0.16519992,0.007182605,-9.7084875,11.832727,0,0,0,0,1
231988000,231988000,1310988,-0.1436521,0.05746084,-9.725247,11.832727,0,0,0,0,1
232988000,232988000,1310988,-0.17238252,0.07182605,-9.758766,11.832727,0,0,0,0,1
233988000,233988000,1310988,-0.18195933,0.047884032,-9.746795,11.832727,0,0,0,0,1
234988000,234988000,1310988,-0.1388637,0.038307227,-9.801862,11.832727,0,0,0,0,1
