timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
72468000,1310988,1310988,1310996,1311004,0,0.0034210254,0.0014182588,0.0029194208,0.0,1310988,1310988,1310996,1311004,0,0.0003834498,0.00019022313,0.00026787742,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
72668000,1310988,1310988,1310996,1311004,0,0.0043778503,0.001113752,0.0035175926,0.0,1310988,1310988,1310996,1311004,0,0.00030047056,0.00019595683,0.00014299588,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
72868000,1310988,1310988,1310996,1311004,0,0.002264256,0.0012480268,0.001130045,0.0,1310988,1310988,1310996,1311004,0,0.00017182386,0.00018153708,5.8596615e-05,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
73064000,1310988,1310988,1310996,1311004,0,0.0030814067,0.0018554064,0.001509468,0.0,1310988,1310988,1310996,1311004,0,0.0003147295,0.000101019585,0.00026005934,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
73268000,1310988,1310988,1310996,1311004,0,0.0029841703,0.0027093184,0.0008772728,0.0,1310988,1310988,1310996,1311004,0,0.00040960542,0.0004101233,8.602549e-05,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
73468000,1310988,1310988,1310996,1311004,0,0.0036272313,0.0015880698,0.0024805677,0.0,1310988,1310988,1310996,1311004,0,0.00072763563,0.0003054275,0.00043804682,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
73668000,1310988,1310988,1310996,1311004,0,0.0031216512,0.0029403532,0.0013580028,0.0,1310988,1310988,1310996,1311004,0,0.00037607134,0.00021358102,0.00018816719,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
73868000,1310988,1310988,1310996,1311004,0,0.0017502712,0.0012054179,0.0007165836,0.0,1310988,1310988,1310996,1311004,0,0.00041728193,0.00019549302,0.00026687977,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
74068000,1310988,1310988,1310996,1311004,0,0.0038289174,0.0023353414,0.0019389074,0.0,1310988,1310988,1310996,1311004,0,0.00034386085,0.0002874702,0.00010998097,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
74268000,1310988,1310988,1310996,1311004,0,0.002115473,0.0027615435,0.0011764263,0.0,1310988,1310988,1310996,1311004,0,0.00051546475,0.00035864982,0.0001621102,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
74468000,1310988,1310988,1310996,1311004,0,0.0029115884,0.0012261402,0.0023898522,0.0,1310988,1310988,1310996,1311004,0,0.0005675596,0.00033786183,0.00024174277,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
74668000,1310988,1310988,1310996,1311004,0,0.0025898558,0.002881203,0.0009518208,0.0,1310988,1310988,1310996,1311004,0,0.00044651364,0.00035097433,0.00018231267,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
74864000,1310988,1310988,1310996,1311004,0,0.0028280334,0.0012045213,0.0016749408,0.0,1310988,1310988,1310996,1311004,0,0.00048024024,0.0003280869,0.00015268278,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
75064000,1310988,1310988,1310996,1311004,0,0.0031003791,0.00073644344,0.002570888,0.0,1310988,1310988,1310996,1311004,0,0.00041094347,0.00021938886,0.00024071924,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
75268000,1310988,1310988,1310996,1311004,0,0.0035035652,0.0020961638,0.0014190252,0.0,1310988,1310988,1310996,1311004,0,0.0004171945,0.00020533167,0.00025995154,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
75468000,1310988,1310988,1310996,1311004,0,0.0035132624,0.0010355037,0.0025630293,0.0,1310988,1310988,1310996,1311004,0,0.00033044576,0.00039472288,0.00022280171,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
75664000,1310988,1310988,1310996,1311004,0,0.0030217161,0.0010752995,0.0020561789,0.0,1310988,1310988,1310996,1311004,0,0.00026561512,0.00010358921,0.00016768,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
75864000,1310988,1310988,1310996,1311004,0,0.0032118328,0.0018665289,0.0018957024,0.0,1310988,1310988,1310996,1311004,0,0.00040978089,0.00020702355,0.00025447574,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
76064000,1310988,1310988,1310996,1311004,0,0.0034802349,0.0019599749,0.001592096,0.0,1310988,1310988,1310996,1311004,0,0.00047270025,0.00025363886,0.00025203865,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
76264000,1310988,1310988,1310996,1311004,0,0.0020877377,0.00093761244,0.0012022408,0.0,1310988,1310988,1310996,1311004,0,0.00040282277,0.0001660036,0.00024021896,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
76468000,1310988,1310988,1310996,1311004,0,0.0034734732,0.0016612278,0.0021680384,0.0,1310988,1310988,1310996,1311004,0,0.0006325588,0.00042580572,0.00021836159,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
76668000,1310988,1310988,1310996,1311004,0,0.0038114113,0.0020574392,0.0018061522,0.0,1310988,1310988,1310996,1311004,0,0.0005451058,0.00033789067,0.00031966827,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
76868000,1310988,1310988,1310996,1311004,0,0.0030529923,0.0012806486,0.001807675,0.0,1310988,1310988,1310996,1311004,0,0.0007729717,0.00040171802,0.0003717914,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
77068000,1310988,1310988,1310996,1311004,0,0.0034886613,0.0020699047,0.0020406789,0.0,1310988,1310988,1310996,1311004,0,0.00043722292,0.00015210778,0.00033376264,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
77264000,1310988,1310988,1310996,1311004,0,0.0023241148,0.0011390524,0.0015978265,0.0,1310988,1310988,1310996,1311004,0,0.00065436575,0.00039150869,0.00028178215,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
77468000,1310988,1310988,1310996,1311004,0,0.0018520006,0.00037693058,0.0020393704,0.0,1310988,1310988,1310996,1311004,0,0.0005030507,0.00019312526,0.00033568993,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
77668000,1310988,1310988,1310996,1311004,0,0.001769011,0.0013233746,0.00046203242,0.0,1310988,1310988,1310996,1311004,0,0.0006263257,0.0003186785,0.00035152602,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
77868000,1310988,1310988,1310996,1311004,0,0.0026028033,0.0018125473,0.0020607281,0.0,1310988,1310988,1310996,1311004,0,0.0004382052,0.00020349561,0.00031640346,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
78068000,1310988,1310988,1310996,1311004,0,0.0035928336,0.0015165271,0.0021483814,0.0,1310988,1310988,1310996,1311004,0,0.0002560103,0.00011706154,0.00016579917,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
78268000,1310988,1310988,1310996,1311004,0,0.0032233987,0.0015474316,0.0018258808,0.0,1310988,1310988,1310996,1311004,0,0.0004935647,0.00016951501,0.00034638974,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
78468000,1310988,1310988,1310996,1311004,0,0.0034509506,0.001445076,0.0031141387,0.0,1310988,1310988,1310996,1311004,0,0.0003205695,0.00019363633,0.00024920545,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
78668000,1310988,1310988,1310996,1311004,0,0.002547633,0.0017014564,0.001436015,0.0,1310988,1310988,1310996,1311004,0,0.00040663496,0.00028600218,0.00018284694,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
78864000,1310988,1310988,1310996,1311004,0,0.0037528921,0.002330235,0.0016462771,0.0,1310988,1310988,1310996,1311004,0,0.00033203783,0.0002925478,4.6718862e-05,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
79068000,1310988,1310988,1310996,1311004,0,0.0034099931,0.0018487291,0.0018790273,0.0,1310988,1310988,1310996,1311004,0,0.00026615645,7.1167065e-05,0.00020297145,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
79268000,1310988,1310988,1310996,1311004,0,0.0033913224,0.0018579914,0.0016328883,0.0,1310988,1310988,1310996,1311004,0,0.0004019249,0.00019381486,0.00026764863,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
79468000,1310988,1310988,1310996,1311004,0,0.0033229843,0.0013931126,0.0021150522,0.0,1310988,1310988,1310996,1311004,0,0.0005569106,0.0004340677,0.00014248051,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
79668000,1310988,1310988,1310996,1311004,0,0.0032309259,0.0016586327,0.0018676129,0.0,1310988,1310988,1310996,1311004,0,0.0005855667,0.00030180372,0.0003003024,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
79868000,1310988,1310988,1310996,1311004,0,0.0032765742,0.002120679,0.0012670287,0.0,1310988,1310988,1310996,1311004,0,0.0008006651,0.00037621852,0.00044812617,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
80068000,1310988,1310988,1310996,1311004,0,0.0034609549,0.0027022464,0.003255387,0.0,1310988,1310988,1310996,1311004,0,0.0006398005,0.00016554465,0.00047985322,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
80268000,1310988,1310988,1310996,1311004,0,0.0022718774,0.0014603748,0.0015979522,0.0,1310988,1310988,1310996,1311004,0,0.0004367874,0.0002738491,0.00023965625,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
80468000,1310988,1310988,1310996,1311004,0,0.003257305,0.0018143429,0.0023088304,0.0,1310988,1310988,1310996,1311004,0,0.00052999903,0.00020524004,0.00035013235,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
80668000,1310988,1310988,1310996,1311004,0,0.0028341438,0.0019413575,0.0012134444,0.0,1310988,1310988,1310996,1311004,0,0.00055459887,0.00045270557,0.0001228577,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
80868000,1310988,1310988,1310996,1311004,0,0.0036619517,0.0022966664,0.0021785898,0.0,1310988,1310988,1310996,1311004,0,0.00049979874,0.00028825412,0.0002215069,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
81068000,1310988,1310988,1310996,1311004,0,0.0026101011,0.0014819893,0.0012581496,0.0,1310988,1310988,1310996,1311004,0,0.00042707703,0.00028183364,0.00014650337,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
81268000,1310988,1310988,1310996,1311004,0,0.0030621602,0.0028693553,0.0016429569,0.0,1310988,1310988,1310996,1311004,0,0.0005427024,0.00030391218,0.0002534962,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
81468000,1310988,1310988,1310996,1311004,0,0.002148288,0.0012490258,0.0019945502,0.0,1310988,1310988,1310996,1311004,0,0.00051535806,0.00020109898,0.00032754787,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
81668000,1310988,1310988,1310996,1311004,0,0.0024880124,0.0006611864,0.0022986594,0.0,1310988,1310988,1310996,1311004,0,0.0005293855,0.00014968659,0.00040030736,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
81868000,1310988,1310988,1310996,1311004,0,0.0032506385,0.0021336651,0.0018434181,0.0,1310988,1310988,1310996,1311004,0,0.00044500254,0.0002776561,0.0003295678,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
82068000,1310988,1310988,1310996,1311004,0,0.0026781769,0.0016301104,0.0013221173,0.0,1310988,1310988,1310996,1311004,0,0.00038214342,0.00023186022,0.00017139564,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
82268000,1310988,1310988,1310996,1311004,0,0.0040505473,0.0022578142,0.0025283669,0.0,1310988,1310988,1310996,1311004,0,0.00036079902,0.0002912496,0.00012437512,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
82464000,1310988,1310988,1310996,1311004,0,0.0032004586,0.0015760569,0.0017012227,0.0,1310988,1310988,1310996,1311004,0,0.00054144516,0.00042299484,0.0002490106,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
82668000,1310988,1310988,1310996,1311004,0,0.0034169827,0.0015807222,0.0019544084,0.0,1310988,1310988,1310996,1311004,0,0.0005337434,0.00028183567,0.00026160624,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
82868000,1310988,1310988,1310996,1311004,0,0.0037687593,0.0017994961,0.0028194601,0.0,1310988,1310988,1310996,1311004,0,0.00057687983,0.00032032223,0.00031286533,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
83064000,1310988,1310988,1310996,1311004,0,0.0029023243,0.0027205774,0.00026215898,0.0,1310988,1310988,1310996,1311004,0,0.0007363062,0.00048581258,0.0003430838,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
83268000,1310988,1310988,1310996,1311004,0,0.0026018154,0.000917818,0.0018387163,0.0,1310988,1310988,1310996,1311004,0,0.00056603894,0.00022634078,0.0003397459,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
83468000,1310988,1310988,1310996,1311004,0,0.002649475,0.0024601512,0.000991757,0.0,1310988,1310988,1310996,1311004,0,0.00049879996,0.0002070062,0.00032660208,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
83668000,1310988,1310988,1310996,1311004,0,0.0028813079,0.0015810045,0.002283937,0.0,1310988,1310988,1310996,1311004,0,0.000638252,0.00031976274,0.0003541357,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
83868000,1310988,1310988,1310996,1311004,0,0.003686086,0.0024925554,0.0012303512,0.0,1310988,1310988,1310996,1311004,0,0.00053788064,0.0001937324,0.0003818604,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
84068000,1310988,1310988,1310996,1311004,0,0.003000072,0.0015895605,0.0019379274,0.0,1310988,1310988,1310996,1311004,0,0.00048141458,0.0002487034,0.00024287472,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
84268000,1310988,1310988,1310996,1311004,0,0.0031593898,0.0024349934,0.0011808188,0.0,1310988,1310988,1310996,1311004,0,0.000293974,9.42216e-05,0.00020019712,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
84468000,1310988,1310988,1310996,1311004,0,0.002587434,0.001636931,0.0027343282,0.0,1310988,1310988,1310996,1311004,0,0.00053587457,0.00025458133,0.00028240948,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
84668000,1310988,1310988,1310996,1311004,0,0.002571794,0.0011684052,0.0017953186,0.0,1310988,1310988,1310996,1311004,0,0.00031954123,0.0002091893,0.000118386546,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
84864000,1310988,1310988,1310996,1311004,0,0.0018132741,0.00044292034,0.0018013503,0.0,1310988,1310988,1310996,1311004,0,0.0004727196,0.00026424852,0.00035413384,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
85064000,1310988,1310988,1310996,1311004,0,0.0031397666,0.0009800419,0.002248971,0.0,1310988,1310988,1310996,1311004,0,0.00039458016,0.00031593238,0.00012528438,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
85264000,1310988,1310988,1310996,1311004,0,0.0025478837,0.0005538781,0.0026026228,0.0,1310988,1310988,1310996,1311004,0,0.00034637016,5.096228e-05,0.00031606163,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
85468000,1310988,1310988,1310996,1311004,0,0.0034951696,0.0024869652,0.0017881981,0.0,1310988,1310988,1310996,1311004,0,0.00033902744,0.00018721425,0.00027226188,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
85668000,1310988,1310988,1310996,1311004,0,0.0037523177,0.0027724851,0.0012651719,0.0,1310988,1310988,1310996,1311004,0,0.00035530113,0.00013668755,0.00022410545,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
85868000,1310988,1310988,1310996,1311004,0,0.0025613753,0.0012183863,0.001431632,0.0,1310988,1310988,1310996,1311004,0,0.000577001,0.00042413993,0.0002715721,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
86068000,1310988,1310988,1310996,1311004,0,0.0035631359,0.0012731293,0.0023029596,0.0,1310988,1310988,1310996,1311004,0,0.0006910295,0.0002742065,0.00045512334,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
86268000,1310988,1310988,1310996,1311004,0,0.002185238,0.0021859307,0.0006463299,0.0,1310988,1310988,1310996,1311004,0,0.000490932,0.00039324115,0.00018836751,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
86468000,1310988,1310988,1310996,1311004,0,0.003138626,0.001976577,0.0015502283,0.0,1310988,1310988,1310996,1311004,0,0.0006596699,0.00025227093,0.00043460692,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
86668000,1310988,1310988,1310996,1311004,0,0.0009323427,0.0013682884,0.0018578598,0.0,1310988,1310988,1310996,1311004,0,0.00076785556,0.00041029463,0.00037368122,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
86868000,1310988,1310988,1310996,1311004,0,0.004174472,0.0026343828,0.0027867958,0.0,1310988,1310988,1310996,1311004,0,0.0006296083,0.00019150175,0.00044222153,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
87068000,1310988,1310988,1310996,1311004,0,0.002572797,0.0025855275,0.0015238414,0.0,1310988,1310988,1310996,1311004,0,0.00067858846,0.00036474635,0.00031869524,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
87264000,1310988,1310988,1310996,1311004,0,0.0028468121,0.0010911635,0.0017920083,0.0,1310988,1310988,1310996,1311004,0,0.00044786447,0.0002443171,0.00021692156,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
87468000,1310988,1310988,1310996,1311004,0,0.0028459285,0.0017931351,0.0011138642,0.0,1310988,1310988,1310996,1311004,0,0.00045775468,0.00024835445,0.00027920963,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
87664000,1310988,1310988,1310996,1311004,0,0.0025154664,0.0027618231,0.001717088,0.0,1310988,1310988,1310996,1311004,0,0.00039449113,0.00027558536,0.00012838976,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
87864000,1310988,1310988,1310996,1311004,0,0.0024044542,0.0029195722,0.0021789009,0.0,1310988,1310988,1310996,1311004,0,0.00055474555,0.00020910948,0.00037214623,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
88068000,1310988,1310988,1310996,1311004,0,0.0028526813,0.00097183726,0.0025681278,0.0,1310988,1310988,1310996,1311004,0,0.00041242156,0.00021824212,0.00024855245,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
88264000,1310988,1310988,1310996,1311004,0,0.0033385474,0.0014605988,0.0020205297,0.0,1310988,1310988,1310996,1311004,0,0.00032753198,0.0001971432,0.00014575316,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
88468000,1310988,1310988,1310996,1311004,0,0.0017008958,0.0011720326,0.002779239,0.0,1310988,1310988,1310996,1311004,0,0.00027228915,0.00022382122,9.010008e-05,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
88668000,1310988,1310988,1310996,1311004,0,0.0026725878,0.003220152,0.0026736422,0.0,1310988,1310988,1310996,1311004,0,0.00039622592,0.00015399524,0.0003760433,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
88868000,1310988,1310988,1310996,1311004,0,0.0026007239,0.0014372442,0.0015755517,0.0,1310988,1310988,1310996,1311004,0,0.00044350926,0.0002695972,0.00017814276,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
89068000,1310988,1310988,1310996,1311004,0,0.0036442876,0.0018281739,0.0023027507,0.0,1310988,1310988,1310996,1311004,0,0.00088134146,0.00051597226,0.00036702357,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
89268000,1310988,1310988,1310996,1311004,0,0.0046510827,0.002234838,0.0025261517,0.0,1310988,1310988,1310996,1311004,0,0.000641776,0.00031867603,0.000332203,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
89468000,1310988,1310988,1310996,1311004,0,0.0019111446,0.001116151,0.0009873629,0.0,1310988,1310988,1310996,1311004,0,0.0006178035,0.0003460921,0.00027675478,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
89668000,1310988,1310988,1310996,1311004,0,0.002245795,0.00082831434,0.0018597569,0.0,1310988,1310988,1310996,1311004,0,0.0005571893,0.00032273843,0.00027887707,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
89868000,1310988,1310988,1310996,1311004,0,0.0027792978,0.0012849949,0.0015028034,0.0,1310988,1310988,1310996,1311004,0,0.0005094471,0.00017633637,0.00043747117,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
90068000,1310988,1310988,1310996,1311004,0,0.0021873214,0.0019598561,0.001581655,0.0,1310988,1310988,1310996,1311004,0,0.0005011396,0.00034611463,0.00022945747,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
90264000,1310988,1310988,1310996,1311004,0,0.0022602852,0.0016314152,0.0014743792,0.0,1310988,1310988,1310996,1311004,0,0.00026222138,0.00022687628,8.819336e-05,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
90468000,1310988,1310988,1310996,1311004,0,0.0027757422,0.0012882836,0.0019204644,0.0,1310988,1310988,1310996,1311004,0,0.0003307215,0.0003533036,6.0331124e-05,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
90668000,1310988,1310988,1310996,1311004,0,0.002911815,0.0015497076,0.0015206196,0.0,1310988,1310988,1310996,1311004,0,0.0004112165,9.369189e-05,0.0003181902,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
90868000,1310988,1310988,1310996,1311004,0,0.0022936729,0.00090817723,0.0022145247,0.0,1310988,1310988,1310996,1311004,0,0.0005200734,0.00014796504,0.00037803716,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
91068000,1310988,1310988,1310996,1311004,0,0.003062803,0.001924356,0.0018678025,0.0,1310988,1310988,1310996,1311004,0,0.00042336585,0.00026311196,0.00020352972,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
91268000,1310988,1310988,1310996,1311004,0,0.0029780832,0.0034030478,0.0013476112,0.0,1310988,1310988,1310996,1311004,0,0.00023912419,0.00025409038,7.453985e-05,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
91468000,1310988,1310988,1310996,1311004,0,0.0025984459,0.002297863,0.0010630899,0.0,1310988,1310988,1310996,1311004,0,0.00025454012,0.00016721721,0.000116424344,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
91668000,1310988,1310988,1310996,1311004,0,0.0030622943,0.0017083139,0.002281868,0.0,1310988,1310988,1310996,1311004,0,0.00030116696,0.00014046518,0.00022995925,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
91868000,1310988,1310988,1310996,1311004,0,0.0040962365,0.0018109352,0.0023378113,0.0,1310988,1310988,1310996,1311004,0,0.00019035168,0.00015515675,0.00022682137,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
92064000,1310988,1310988,1310996,1311004,0,0.0030819892,0.00092133676,0.0021888823,0.0,1310988,1310988,1310996,1311004,0,0.00057112274,0.0003377597,0.0002764364,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
92268000,1310988,1310988,1310996,1311004,0,0.004338686,0.0029087362,0.0016029627,0.0,1310988,1310988,1310996,1311004,0,0.00063324673,0.00032683485,0.00032159305,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
92468000,1310988,1310988,1310996,1311004,0,0.003730687,0.002848842,0.0010845738,0.0,1310988,1310988,1310996,1311004,0,0.0006348084,0.00030185984,0.00034662877,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
92664000,1310988,1310988,1310996,1311004,0,0.003260113,0.0022112573,0.0018259037,0.0,1310988,1310988,1310996,1311004,0,0.00053984235,0.00043512543,0.00037995342,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
92868000,1310988,1310988,1310996,1311004,0,0.002327533,0.001189378,0.002070243,0.0,1310988,1310988,1310996,1311004,0,0.0006079214,0.00035575824,0.00031354203,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
93068000,1310988,1310988,1310996,1311004,0,0.002530966,0.00086179643,0.0030246351,0.0,1310988,1310988,1310996,1311004,0,0.00047781598,0.00034247417,0.00025110235,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
93268000,1310988,1310988,1310996,1311004,0,0.0037564887,0.0033005099,0.001972043,0.0,1310988,1310988,1310996,1311004,0,0.00044769925,0.00029518802,0.00015814997,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
93464000,1310988,1310988,1310996,1311004,0,0.0025799358,0.0011753185,0.0023565548,0.0,1310988,1310988,1310996,1311004,0,0.00039813053,0.00023567057,0.00020549353,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
93664000,1310988,1310988,1310996,1311004,0,0.0034515131,0.003157009,0.0019095031,0.0,1310988,1310988,1310996,1311004,0,0.00043463428,0.00019823098,0.00042590481,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
93868000,1310988,1310988,1310996,1311004,0,0.0031554222,0.0025949206,0.0005911859,0.0,1310988,1310988,1310996,1311004,0,0.0005841069,0.00027843792,0.00036489518,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
94064000,1310988,1310988,1310996,1311004,0,0.0038235746,0.0019914622,0.0022081626,0.0,1310988,1310988,1310996,1311004,0,0.00041313283,0.00021393615,0.00020624271,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
94268000,1310988,1310988,1310996,1311004,0,0.0028625403,0.0023574976,0.001998184,0.0,1310988,1310988,1310996,1311004,0,0.000348301,0.00023329988,0.00029258046,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
94468000,1310988,1310988,1310996,1311004,0,0.0017515572,0.0018752479,0.0011274324,0.0,1310988,1310988,1310996,1311004,0,0.00040007796,0.00016242768,0.00029338174,0.0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
