timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
175752000,175634000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
176752000,176634000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
177960000,177838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
178752000,178634000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
179960000,179838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
180760000,180638000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
181960000,181838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
182760000,182638000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
183952000,183838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
184760000,184638000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
185960000,185838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
186752000,186638000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
187960000,187838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
188760000,188638000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
189960000,189838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
190760000,190638000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
191960000,191838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
192960000,192838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
193760000,193638000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
194960000,194838000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
195760000,195642000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
196960000,196842000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
197760000,197642000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
198960000,198842000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
199760000,199642000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
200960000,200842000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
201760000,201642000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
202968000,202846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
203768000,203646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
204968000,204846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
205768000,205646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
206968000,206846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
207768000,207646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
208968000,208846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
209760000,209642000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
210968000,210846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
211768000,211646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
212968000,212846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
213768000,213646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
214960000,214846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
215768000,215646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
216960000,216842000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
217768000,217646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
218968000,218846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
219768000,219646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
220960000,220846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
221768000,221646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
222968000,222846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
223768000,223646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
224968000,224846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
225768000,225646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
226964000,226846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
227764000,227642000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
228964000,228842000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
229764000,229646000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
230964000,230846000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
231772000,231650000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
232964000,232846000,0.0011123569,0.0005411377,0.000384,1,0,0,0,0,0,0,0,0,0,0
233764000,233646000,0.0012381256,0.0012863101,0.0003538944,1,0,0,0,0,0,0,0,0,0,0
234964000,234846000,0.0011118922,0.001421287,0.0011132091,1,0,0,0,0,0,0,0,0,0,0
