timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
30920000,30840000,1.6271425,0.023206746,2.2225347,-0.24527653,1.3617591,1.6094633,1.6726317,0.794606,1.5961193,0.33404708,0.38565803,0.36711276,-0.74761164,1.213642,0.2876017,-0.082210764,-0.18240835,7.642512e-05,7.642512e-05,0.00088752393,0.7151547,0.28380486
31920000,31840000,1.6244189,0.022618216,2.2132857,-0.22535332,1.3638924,1.6072054,1.667991,0.47910777,-0.95155245,0.4084941,0.5052246,0.48847437,0.4569611,-0.85579026,-0.28090215,-0.10401197,-0.062200457,7.982016e-05,7.982016e-05,0.0009488326,0.7114129,0.2874786
32920000,32840000,1.6301088,0.020138789,2.1746116,-0.13971663,1.388058,1.6140606,1.6694732,0.025030553,-2.249291,0.16175467,0.2576338,0.23941863,0.9057432,-1.949409,-0.56515026,-0.15838921,-0.059566904,7.5505675e-05,7.5505675e-05,0.00079917785,0.70557874,0.29347107
33920000,33840000,1.6411,0.017434558,2.1184483,-0.014088225,1.4271897,1.6268525,1.6751775,-0.4210735,-1.7735581,-0.3543542,-0.30890435,-0.32337326,0.42645034,-1.4648983,-0.41054422,-0.1826199,-0.12927122,7.538262e-05,7.538262e-05,0.00059047935,0.701184,0.29807475
34920000,34840000,1.6466147,0.017422868,2.1185126,-0.007142419,1.4346443,1.6324515,1.6807065,-0.3519579,-0.4285267,-0.4754715,-0.44785044,-0.4538808,-0.28790388,0.007265672,-0.16106641,-0.2187247,-0.2343097,7.9649086e-05,8.040531e-05,0.00057175173,0.70253944,0.2967287
35920000,35840000,1.637981,0.01596693,2.0811534,0.07431403,1.4423463,1.6250048,1.6707449,0.1638602,1.3530538,-0.21308386,-0.18488646,-0.17751622,-1.0277365,1.8284955,0.13335937,-0.2321856,-0.3237103,7.526604e-05,7.526604e-05,0.0006030261,0.7122286,0.28701785
36920000,36840000,1.634207,0.014777843,2.0470243,0.16116911,1.4548163,1.6224163,1.6649003,0.48398912,1.3238233,0.14692497,0.18213296,0.19066882,-0.80125576,1.7036674,0.14720443,-0.1488874,-0.2240456,7.358404e-05,7.358404e-05,0.0006156605,0.7182717,0.28096548
37920000,37840000,1.6284015,0.01455456,2.0335562,0.18381223,1.4540149,1.6169807,1.6586266,0.51566553,-0.13178456,0.39184636,0.43834835,0.44284546,-0.015531957,-0.3495994,-0.22397271,-0.1783371,-0.16645405,7.786771e-05,8.099973e-05,0.00065242825,0.72123647,0.27795222
38920000,38840000,1.6307007,0.013944932,2.0227542,0.21740781,1.4612852,1.6195714,1.659679,0.253924,-1.2091099,0.27331918,0.3201365,0.32072812,0.4583606,-1.6642327,-0.44136766,-0.19299203,-0.1291602,7.589321e-05,7.589321e-05,0.00060077437,0.71827435,0.2809731
39920000,39840000,1.6388477,0.0125408,1.9918463,0.32134342,1.4845475,1.6286247,1.664715,-0.3305651,-1.5253797,-0.2806151,-0.2528956,-0.2545544,0.40704733,-1.6494484,-0.3902861,-0.16607031,-0.10977039,7.4134696e-05,7.4134696e-05,0.00048071475,0.7129418,0.28642926
40920000,40840000,1.6447021,0.012463131,1.9905025,0.34001967,1.4935278,1.6347555,1.669691,-0.48720464,-0.84235215,-0.52506924,-0.5073722,-0.506529,-0.07199857,-0.43041584,-0.22407717,-0.18528427,-0.17572136,8.013811e-05,8.013811e-05,0.00045368704,0.71143895,0.28794706
41920000,41840000,1.6422553,0.011959755,1.9784508,0.37184972,1.4960148,1.6326772,1.6667343,-0.1691271,0.57470554,-0.38336134,-0.36352754,-0.35538077,-0.76421833,1.5591198,0.034332745,-0.20378333,-0.26307148,7.736419e-05,7.736419e-05,0.00046868518,0.7148732,0.28450346
42920000,42840000,1.636798,0.011180697,1.953263,0.43495187,1.5003259,1.627919,1.6599779,0.18949449,0.93022823,-0.036332846,-0.013622761,-0.004324198,-0.77570075,1.7495492,0.071351364,-0.17908789,-0.24187942,7.2808005e-05,7.2808005e-05,0.00048111106,0.7191164,0.28025687
43920000,43840000,1.631762,0.010907469,1.9380431,0.46806362,1.5007166,1.6232775,1.6543448,0.49454862,0.33307016,0.3905126,0.41542363,0.42117763,-0.22574215,0.14539465,-0.14087151,-0.17002489,-0.17717566,7.7086464e-05,7.794862e-05,0.00050423987,0.72272897,0.27661183
44920000,44840000,1.6315386,0.0107926205,1.934613,0.477282,1.5017405,1.6231226,1.6538242,0.3659151,-0.46589383,0.35781857,0.38296333,0.385625,0.21780446,-1.1951241,-0.30901745,-0.16277906,-0.1251745,7.668532e-05,7.647575e-05,0.0004918759,0.72178745,0.2775675
45920000,45840000,1.6367946,0.009951906,1.9160578,0.55271393,1.516582,1.6289831,1.6570246,-0.19890499,-1.1551168,-0.15211296,-0.13530982,-0.1354208,0.33799842,-1.7499869,-0.3884221,-0.1831357,-0.13113695,7.2846095e-05,7.2846095e-05,0.00042252816,0.7176222,0.28180963
46920000,46840000,1.6414803,0.009815842,1.9126031,0.579621,1.5244226,1.633874,1.6609924,-0.48177606,-0.93845946,-0.48358643,-0.47130722,-0.47020084,0.007840343,-0.8645048,-0.29757997,-0.21200845,-0.19048625,7.937298e-05,7.937298e-05,0.0003958275,0.7156289,0.2838165
47920000,47840000,1.6427298,0.009692164,1.9107637,0.59183264,1.5270998,1.6352321,1.6620448,-0.34519386,0.02195704,-0.47493362,-0.45873368,-0.45256424,-0.55059826,1.0880538,-0.03897483,-0.18838641,-0.2254721,7.9247955e-05,7.9247955e-05,0.00039881587,0.7164583,0.28298438
48920000,48840000,1.6398895,0.00920864,1.8957783,0.6347833,1.5300431,1.6327986,1.6584069,0.016072273,0.5525677,-0.1489414,-0.13002384,-0.12220585,-0.6679636,1.6241035,0.047947645,-0.15975112,-0.21155578,7.294743e-05,7.294743e-05,0.00040835532,0.71925455,0.28019115
49920000,49840000,1.6352085,0.008868205,1.8794628,0.67490864,1.5310339,1.6285204,1.6529955,0.4260007,0.4811561,0.32716346,0.3454219,0.35097444,-0.31833524,0.58637124,-0.056634992,-0.13344969,-0.15264066,7.504733e-05,7.504733e-05,0.000425077,0.72273326,0.2766916
50920000,50840000,1.6340809,0.00890744,1.877838,0.67589664,1.530168,1.6274091,1.6518401,0.42195588,-0.0053625107,0.3957011,0.4118356,0.4146747,0.058092955,-0.66350156,-0.19673273,-0.12644303,-0.10841506,7.659665e-05,7.659665e-05,0.00042604684,0.722863,0.27655768
51920000,51840000,1.6362112,0.008430617,1.8665766,0.7220526,1.537727,1.6298754,1.6528378,-0.068044424,-0.78059393,-0.030606866,-0.020139933,-0.020183086,0.2893771,-1.6200063,-0.33053643,-0.15569425,-0.11143306,7.228704e-05,7.192656e-05,0.0003895175,0.7202576,0.27920854
52920000,52840000,1.6389524,0.008254557,1.8610252,0.7514854,1.5438024,1.6328294,1.6548765,-0.41573763,-0.8718488,-0.3995663,-0.39160383,-0.39122558,0.10300379,-1.1069027,-0.2863399,-0.17656322,-0.14894147,7.668948e-05,7.668948e-05,0.00036629528,0.7183837,0.28109658
53920000,53840000,1.6411908,0.008262415,1.8617417,0.75832075,1.546635,1.6351123,1.6569868,-0.48909336,-0.3568545,-0.56496024,-0.5529586,-0.5489134,-0.396807,0.5846407,-0.10789056,-0.19148976,-0.21222478,8.230085e-05,8.230085e-05,0.0003626168,0.71808463,0.28138807
54920000,54840000,1.6403269,0.007988805,1.853993,0.78455716,1.5489701,1.6344686,1.6556662,-0.156456,0.2082169,-0.2740599,-0.25931752,-0.253484,-0.5734165,1.3567653,0.0055144504,-0.16074064,-0.20215225,7.438205e-05,7.438205e-05,0.0003688345,0.7197616,0.27972072
55920000,55840000,1.6369367,0.0076175937,1.8389941,0.8264642,1.5509523,1.631449,1.6515009,0.3488301,0.49050844,0.2592764,0.27384531,0.27872753,-0.3630052,0.8601935,-0.0068327636,-0.10918373,-0.13476607,7.358531e-05,7.358531e-05,0.0003780777,0.72239727,0.27707747
56920000,56840000,1.6353518,0.007680907,1.8367977,0.82776874,1.5497216,1.6298925,1.6498963,0.47644264,0.28902036,0.4415567,0.4530486,0.45569843,-0.06280089,-0.21686691,-0.124884166,-0.1085021,-0.10423706,7.7559984e-05,7.895509e-05,0.00038224985,0.7229777,0.2764836
57920000,57840000,1.6351786,0.007428491,1.829651,0.85227555,1.5524071,1.629893,1.6491492,0.1089803,-0.40439266,0.13762939,0.14413893,0.14400423,0.27349854,-1.381308,-0.23984009,-0.095363386,-0.058887005,7.546605e-05,7.203196e-05,0.00036561425,0.7216798,0.27780703
58920000,58840000,1.6362942,0.007229579,1.8230873,0.88057333,1.5566941,1.6312106,1.6496457,-0.27485192,-0.6796117,-0.24840319,-0.2442044,-0.2445581,0.19033486,-1.2067354,-0.23774916,-0.11708486,-0.08675116,7.321657e-05,7.321657e-05,0.00034890565,0.72037953,0.27912515
59920000,59840000,1.6391783,0.0072478717,1.8238038,0.8906851,1.5604419,1.634152,1.6523474,-0.45782375,-0.45046753,-0.48845047,-0.48248827,-0.48069143,-0.20295516,0.14181146,-0.106128275,-0.13406987,-0.14100108,7.874019e-05,7.880945e-05,0.00034259103,0.71975845,0.27974144
60920000,60840000,1.6397932,0.0071535143,1.8214256,0.9034061,1.562426,1.6348603,1.652763,-0.2673912,-0.04495871,-0.3406117,-0.3310671,-0.32737577,-0.42094618,0.9946401,-0.0063180514,-0.12449083,-0.15396625,7.505914e-05,7.505914e-05,0.00034580356,0.7205441,0.27896
61920000,61840000,1.6374428,0.0068391776,1.8104707,0.9393127,1.5634466,1.6326755,1.6500951,0.3221593,0.48186707,0.24958014,0.2604909,0.2643404,-0.37841445,0.9184133,-0.0033350438,-0.11014576,-0.13685176,7.349692e-05,7.349692e-05,0.00035163653,0.7224767,0.2770246
62920000,62840000,1.6352391,0.006876897,1.8056144,0.94392574,1.5630057,1.6306573,1.6474547,0.50573075,0.4415664,0.46887332,0.47776324,0.48016065,-0.08206344,0.14119604,-0.025500372,-0.042206332,-0.0463233,7.801545e-05,7.801545e-05,0.00035549447,0.7231536,0.27633482
63920000,63840000,1.6343491,0.006763529,1.8013775,0.9555819,1.5635195,1.6298537,1.6463022,0.28814566,-0.060043156,0.31190413,0.31513602,0.31477582,0.22898042,-1.1373316,-0.18140654,-0.0660843,-0.037008554,7.7281504e-05,7.4308395e-05,0.00034991436,0.7227656,0.27673286
64920000,64840000,1.6351357,0.0065609077,1.7955601,0.9811699,1.5670886,1.6308172,1.6465784,-0.08098018,-0.3995403,-0.044514894,-0.0446043,-0.045814753,0.2483062,-1.2188096,-0.1862891,-0.063856944,-0.033081982,7.3302435e-05,7.1217044e-05,0.0003402307,0.7221774,0.27733785
65920000,65840000,1.6386983,0.0065274662,1.7955296,0.9979768,1.5721532,1.6344788,1.6498616,-0.4648822,-0.5100572,-0.4653064,-0.4642461,-0.46407464,-0.08419515,-0.23191315,-0.12863623,-0.11619084,-0.1130656,7.793988e-05,7.793988e-05,0.000333747,0.72165316,0.27785715
66920000,66840000,1.6399157,0.006537093,1.7958039,1.0030668,1.5737966,1.6357251,1.6510159,-0.38111085,-0.25214577,-0.42185313,-0.4165917,-0.41453856,-0.30073872,0.6422089,-0.028314708,-0.10547059,-0.12477603,7.6775956e-05,7.6775956e-05,0.00033500555,0.7219239,0.27758762
67920000,67840000,1.6388993,0.0062678456,1.7872282,1.0323212,1.5761224,1.63493,1.6494676,0.13665664,0.3013426,0.07902002,0.08690238,0.08985305,-0.331276,0.992594,0.04944223,-0.058270454,-0.08526623,7.136439e-05,7.136439e-05,0.00033742315,0.7230792,0.27644074
68920000,68840000,1.6375345,0.0062630717,1.7833551,1.0409987,1.5758721,1.633641,1.6479293,0.42526937,0.44889343,0.38915884,0.39588904,0.39797366,-0.15689541,0.41032147,0.0025491118,-0.042772442,-0.054114625,7.5674405e-05,7.5674405e-05,0.0003383959,0.72347575,0.2760345
69920000,69840000,1.6364212,0.0062589794,1.7809877,1.0448403,1.5753028,1.6325626,1.6467247,0.36488298,0.16188553,0.38107243,0.38234648,0.38199273,0.18532424,-0.7741929,-0.09651205,-0.01742076,0.0024948325,7.643499e-05,7.5501084e-05,0.0003378905,0.7235285,0.27598166
70920000,70840000,1.6368945,0.0061056903,1.7765272,1.0642757,1.5778483,1.6331658,1.6468173,-0.0075052977,-0.24267471,0.026369214,0.02477169,0.023462057,0.22539711,-1.1180348,-0.16502886,-0.05521299,-0.027615994,7.4048985e-05,7.114145e-05,0.00033068875,0.7230241,0.2765001
71920000,71840000,1.6396531,0.0060156663,1.7746397,1.0848122,1.5825611,1.6360514,1.6492207,-0.44752842,-0.5298681,-0.43744284,-0.43768895,-0.43803668,-0.011266977,-0.48114505,-0.14733876,-0.10908815,-0.09949475,7.71345e-05,7.71345e-05,0.0003235471,0.7224614,0.27706075
72920000,72840000,1.641561,0.0060754693,1.7763658,1.0874723,1.5845525,1.6379657,1.6511173,-0.4435049,-0.39714152,-0.4670133,-0.4633257,-0.46206063,-0.21712112,0.30384177,-0.06920439,-0.111022666,-0.121486984,7.799404e-05,7.799404e-05,0.00032403268,0.72254306,0.27697694
73920000,73840000,1.6412399,0.0058727115,1.770729,1.108779,1.5865748,1.6377985,1.6504245,-0.011553168,0.1045841,-0.06487179,-0.056702733,-0.05388069,-0.33467233,0.9221611,0.022227988,-0.07853586,-0.10378537,7.1362476e-05,7.1362476e-05,0.00032721137,0.72353345,0.2759966
74920000,74840000,1.6400858,0.0058195526,1.7662898,1.1209773,1.5868703,1.6367414,1.6490425,0.3138975,0.3554343,0.27282548,0.28017414,0.2824843,-0.199738,0.60311484,0.025990486,-0.03781399,-0.053809673,7.322926e-05,7.322926e-05,0.00032925757,0.72414505,0.27537924
75920000,75840000,1.6386774,0.0058652223,1.7642409,1.1222442,1.5857543,1.6353528,1.6475929,0.36154842,0.2398998,0.36245698,0.3649302,0.36523187,0.083261445,-0.44706738,-0.07194825,-0.028601691,-0.017667942,7.6439916e-05,7.4829244e-05,0.0003304891,0.7243746,0.27514365
76920000,76840000,1.6376648,0.005782757,1.7602085,1.1331036,1.5860176,1.6344205,1.6463519,0.08096695,-0.09544194,0.103576064,0.1028707,0.10205042,0.19317171,-0.918488,-0.12692598,-0.037150696,-0.014554162,7.468824e-05,7.1314505e-05,0.00032724015,0.7241969,0.2753299
77920000,77840000,1.6395488,0.0056574093,1.7571335,1.1543745,1.5899912,1.6364393,1.6478604,-0.41092074,-0.5017705,-0.39576113,-0.39686978,-0.39749324,0.050168812,-0.6095603,-0.13849011,-0.08553676,-0.07223518,7.59465e-05,7.59465e-05,0.00032053297,0.7236815,0.27584606
78920000,78840000,1.6415881,0.005730062,1.7589519,1.1572511,1.5921233,1.6384858,1.6498833,-0.509238,-0.5063382,-0.52000064,-0.5179248,-0.5172886,-0.13411935,0.056887392,-0.08086145,-0.09591864,-0.09969087,7.966581e-05,7.966581e-05,0.00032006958,0.7236245,0.2758961
79920000,79840000,1.6422168,0.0056036166,1.7563453,1.1710299,1.5941558,1.6392043,1.6502794,-0.18318677,-0.09240198,-0.2239666,-0.21774471,-0.21559107,-0.2946736,0.8097961,0.017399706,-0.07044384,-0.09248227,7.54443e-05,7.2688585e-05,0.00032097413,0.72405356,0.27547732
80920000,80840000,1.6418134,0.005516135,1.7524056,1.1849276,1.595282,1.6389008,1.649622,0.2162584,0.2756871,0.17985976,0.18588579,0.18786883,-0.2173312,0.70004416,0.040833607,-0.031838924,-0.050076917,7.193705e-05,7.193705e-05,0.00032099595,0.72437733,0.27515784
81920000,81840000,1.6403712,0.005559393,1.7500052,1.1874605,1.5942695,1.6374887,1.6481168,0.4571783,0.3987364,0.45299697,0.45508102,0.45550466,0.020802807,-0.18894327,-0.04073932,-0.02363114,-0.01931291,7.72336e-05,7.72336e-05,0.00032236843,0.7246548,0.27486834
82920000,82840000,1.6387411,0.005535259,1.7468448,1.191867,1.5932788,1.6358975,1.6463687,0.2599175,0.14311832,0.2770331,0.27608627,0.27542436,0.1462329,-0.73150337,-0.1040691,-0.033940427,-0.016297668,7.6847566e-05,7.326677e-05,0.00032016193,0.7244674,0.27506223
83920000,83840000,1.64021,0.0053766547,1.7451411,1.210102,1.5955411,1.6373497,1.647853,-0.2616428,-0.35033202,-0.24277866,-0.24470365,-0.24554789,0.07438612,-0.7316891,-0.15411894,-0.09003351,-0.073941156,7.559945e-05,7.290619e-05,0.00031327442,0.72386074,0.27567744
84920000,84840000,1.6407146,0.0054313242,1.7432731,1.2157094,1.5975782,1.6380198,1.647921,-0.4709775,-0.49957702,-0.47229043,-0.47144142,-0.4712739,-0.03673015,-0.16177082,-0.072908886,-0.06282444,-0.060289267,7.784816e-05,7.784816e-05,0.00031174623,0.7236857,0.2758469
85920000,85840000,1.6419276,0.005393256,1.7429092,1.2233815,1.599474,1.639276,1.6490207,-0.2518779,-0.2016455,-0.28336918,-0.27812064,-0.2764094,-0.2450228,0.62045705,-0.0021817684,-0.0704652,-0.08758267,7.6358425e-05,7.349936e-05,0.0003124449,0.7239231,0.2756146
86920000,86840000,1.6418492,0.005302912,1.7396754,1.2361815,1.600759,1.639286,1.6487164,0.118697524,0.16394424,0.084655285,0.090528965,0.09239972,-0.21926631,0.6941564,0.03658499,-0.035337076,-0.053376064,7.279716e-05,7.1195e-05,0.00031310334,0.72428507,0.27525783
87920000,87840000,1.6406155,0.005318702,1.7368459,1.2415106,1.6002249,1.6381005,1.6473727,0.5185135,0.4886179,0.5080185,0.51075244,0.5114541,0.0017327219,0.04985927,0.013609007,0.01014553,0.009288922,7.9069854e-05,7.9069854e-05,0.00031409293,0.72455055,0.27497718
88920000,88840000,1.638853,0.005341425,1.7344851,1.2421646,1.598717,1.6363537,1.6455661,0.43624043,0.36293906,0.44803637,0.44720364,0.4467256,0.14195684,-0.5057348,-0.041463483,0.009885747,0.022794314,7.8968085e-05,7.7263365e-05,0.00031392468,0.7245739,0.27495593
89920000,89840000,1.6384597,0.0051666223,1.729866,1.2587489,1.6001116,1.6360726,1.6448576,-0.06038916,-0.12927568,-0.037572503,-0.040729284,-0.04186046,0.13918468,-0.7390988,-0.10786381,-0.038609326,-0.021217398,7.676717e-05,7.098342e-05,0.00031042306,0.72438824,0.27515364
90920000,90840000,1.6398844,0.0051831272,1.7298517,1.2659571,1.6021479,1.6375378,1.6461766,-0.3881824,-0.4149496,-0.37769812,-0.37926793,-0.37979627,0.020021059,-0.36703765,-0.08859788,-0.058143478,-0.050500967,7.612523e-05,7.5258395e-05,0.00030911833,0.7242975,0.27524197
91920000,91840000,1.6411972,0.0052118017,1.730569,1.2697535,1.6037226,1.638868,1.6474485,-0.32603616,-0.29762256,-0.34532517,-0.3420614,-0.34100974,-0.21010493,0.37887025,-0.045307238,-0.09155517,-0.10316206,7.576079e-05,7.471567e-05,0.00031002465,0.72447777,0.2750617
92920000,92840000,1.6411362,0.00509737,1.7273524,1.2826781,1.6050271,1.6388953,1.6471632,0.13146508,0.15448272,0.10272026,0.10800564,0.1096189,-0.21694645,0.56788146,0.001945667,-0.059495024,-0.07492178,7.183753e-05,7.108443e-05,0.00031188567,0.72499967,0.27454552
93920000,93840000,1.6400255,0.0051116506,1.7248118,1.2874966,1.6045419,1.6378268,1.645954,0.41724014,0.4065752,0.396801,0.40112472,0.4023466,-0.12708539,0.2767064,-0.015460201,-0.04685185,-0.054731764,7.566379e-05,7.566379e-05,0.0003134348,0.72532886,0.27420637
94920000,94840000,1.6388073,0.005149131,1.7231293,1.2881703,1.6035228,1.6366211,1.6447021,0.3845466,0.31846076,0.3887882,0.3893114,0.3892528,0.06842918,-0.44818798,-0.07790663,-0.037052676,-0.026760502,7.799213e-05,7.549149e-05,0.00031342154,0.7253575,0.2741757
95920000,95840000,1.6382877,0.0050785784,1.7203386,1.2967427,1.6039531,1.6361601,1.6440097,0.05128312,-0.022681236,0.065779805,0.06439972,0.063767314,0.10396743,-0.71313614,-0.12605579,-0.061730865,-0.045546018,7.782067e-05,7.111699e-05,0.00031017806,0.7250371,0.27450383
96920000,96840000,1.6388326,0.0050202496,1.7181511,1.3082564,1.6056489,1.6367798,1.6443511,-0.45832884,-0.4926778,-0.4529593,-0.45334506,-0.45355546,-0.011999227,-0.3766558,-0.114594385,-0.085912265,-0.078703135,7.747031e-05,7.746956e-05,0.00030662664,0.7246841,0.27485436
97920000,97840000,1.6409304,0.0050910963,1.7201868,1.3106091,1.6077739,1.6388805,1.646445,-0.5653148,-0.56645745,-0.5758245,-0.5737073,-0.5730899,-0.14340508,0.10796656,-0.07366967,-0.09324902,-0.098162055,8.1876584e-05,8.1876584e-05,0.00030650338,0.72466236,0.27486736
98920000,98840000,1.6417562,0.0050134026,1.7191399,1.3191203,1.6094,1.6397556,1.6471338,-0.23222733,-0.2131648,-0.2577293,-0.2530135,-0.2515856,-0.21148074,0.5565178,0.0024417862,-0.057532236,-0.072589636,7.9855985e-05,7.2824456e-05,0.00030703965,0.7248821,0.27465814
99920000,99840000,1.6412529,0.004946593,1.7163552,1.3279723,1.6098745,1.6393151,1.6464659,0.11743891,0.12502038,0.09320843,0.09790897,0.09929216,-0.1523004,0.52685595,0.03650555,-0.016429514,-0.029723227,7.76524e-05,7.096619e-05,0.00030734573,0.7250868,0.27445728
100920000,100840000,1.6396216,0.004989026,1.7139854,1.3294005,1.6085653,1.6377059,1.6447837,0.36889055,0.34082788,0.36425903,0.36575726,0.36610523,-0.005459115,-0.084582426,-0.028490022,-0.022120096,-0.020512491,7.661044e-05,7.474063e-05,0.0003080227,0.72523534,0.27430528
