timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
9204000,9192000,47.39775079115071,8.545607410642528,488.07373,488.09982,-0.0,1.0954498,1.04254,487.97372,2,0,1,0
10208000,10204000,47.39775078446347,8.545607422580602,488.07544,488.10208,-0.0,1.0741779,1.0380477,487.97528,2,0,1,0
11208000,11204000,47.39775079718912,8.545607419827245,488.07614,488.10336,-0.0,1.0645888,1.0344143,487.975,2,0,1,0
12208000,12204000,47.39775079221944,8.545607411920535,488.07663,488.1044,-0.0,1.0541195,1.0314244,487.97644,2,0,1,0
13208000,13204000,47.397750836378606,8.545607427528559,488.07535,488.10284,-0.0,1.0477254,1.029713,487.97617,2,0,1,0
14208000,14204000,47.39775073113743,8.545606920562786,488.16333,488.1908,-0.0,1.0502423,1.0310694,487.97485,2,0,1,0
15208000,15204000,47.39775022553093,8.545605941268388,488.69247,488.71506,-0.0,1.0579524,1.037523,487.97485,2,0,1,0
16208000,16204000,47.397750126996,8.54560640349095,489.5607,489.57965,-0.0,1.0771743,1.0499465,487.97485,2,0,1,0
17208000,17204000,47.397750121193184,8.54560707073698,490.63248,490.64572,-0.0,1.083793,1.0631207,nan,2,0,0,0
18208000,18204000,47.39775043178573,8.545607582391716,491.82074,491.8303,-0.0,1.1040133,1.0778962,nan,2,0,0,0
19208000,19204000,47.39775104190361,8.54560807035166,493.0906,493.0947,-0.0,1.0992978,1.0870025,nan,2,0,0,0
20208000,20204000,47.39775120524701,8.54560818713046,494.3146,494.31458,-0.0,1.1145929,1.0959259,nan,2,0,0,0
21208000,21204000,47.39775109762955,8.545608230381971,494.41525,494.42252,-0.0,1.105107,1.0973547,nan,2,0,0,0
22204000,22196000,47.39774853148979,8.545608103843229,494.45343,494.46524,-0.0,1.1165463,1.1011368,nan,2,0,0,0
23208000,23208000,47.39773377154077,8.545607035265716,494.6057,494.62354,-0.0,1.1066716,1.1000695,nan,2,0,0,0
24208000,24208000,47.39771000524732,8.54560480333459,494.82092,494.84314,-0.0,1.1169679,1.1020895,nan,2,0,0,0
25200000,25200000,47.39769034938864,8.54560199334872,494.76956,494.80325,-0.0,1.1060966,1.099585,nan,2,0,0,0
26208000,26208000,47.39768554851707,8.545599824104148,494.6898,494.73248,-0.0,1.1158236,1.1017108,nan,2,0,0,0
27208000,27208000,47.39769427794691,8.545599188654728,494.62512,494.6814,-0.0,1.1057866,1.0995079,nan,2,0,0,0
28208000,28208000,47.397702914312184,8.545600106126845,494.56894,494.6336,-0.0,1.1153342,1.1027871,nan,2,0,0,0
29208000,29208000,47.397698913693205,8.545600636540385,494.5273,494.60266,-0.0,1.1053852,1.1004652,nan,2,0,0,0
30208000,30208000,47.39768154677024,8.54559985376668,494.50284,494.58234,-0.0,1.1147957,1.1006606,nan,2,0,0,0
31208000,31208000,47.397662477229275,8.545597838771071,494.48425,494.56863,-0.0,1.105232,1.1003577,nan,2,0,0,0
32200000,32200000,47.39765530401028,8.54559597652502,494.46222,494.54916,-0.0,1.1145762,1.1019874,nan,2,0,0,0
33208000,33208000,47.39766270466336,8.54559588343635,494.4468,494.53625,-0.0,1.1053333,1.1000626,nan,2,0,0,0
34208000,34208000,47.39767403944547,8.545596961371416,494.44107,494.5307,-0.0,1.1153873,1.1017839,nan,2,0,0,0
