timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
28688000,28688000,908000,47.3977508,8.5456073,-5.3169174,-0.49935368,-6.447798,2.5823436e-05,0.0073877177,0.0,-0.4640071,0.03756672,0.1307541,0.048776668,0.0008346232,-0.00024752718,-0.010746645,-1.8201244,-0.1776104,-0.018025747,1.6440729,-0.006367456,488.08807,6.568408,0.50274795,0.46291658,0.18679132,0.1318498,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
29184000,29184000,908000,47.3977508,8.5456073,-5.73208,-0.4897526,-6.4350467,2.5823436e-05,0.0073877177,0.0,-1.3112913,-0.050375376,0.12335897,0.035578616,0.0008346232,-0.00024752718,-0.010746645,-1.6388563,-0.18405,-0.0024270264,1.6434892,-0.006367456,488.08807,6.555657,0.46848756,0.45720366,0.17764708,0.12809609,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
29688000,29688000,908000,47.3977508,8.5456073,-6.5628295,-0.50017923,-6.4183636,2.5823436e-05,0.0073877177,0.0,-1.9744874,-0.122657575,0.104709096,0.01990412,0.0008346232,-0.00024752718,-0.010746645,-0.9875169,-0.17016783,0.0057807188,1.6424764,-0.006367456,488.08807,6.538974,0.4791041,0.4576729,0.18797375,0.12940991,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
30184000,30184000,908000,47.3977508,8.5456073,-7.639437,-0.5418489,-6.4116883,2.5823436e-05,0.0073877177,0.0,-2.2627654,-0.17772733,0.09178093,0.008299715,0.0008346232,-0.00024752718,-0.010746645,-0.15206209,-0.1075321,-0.013674608,1.6424801,-0.006367456,488.08807,6.5322986,0.48983678,0.46161056,0.19242729,0.13117951,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
30688000,30688000,908000,47.3977508,8.5456073,-8.790845,-0.6110325,-6.400261,2.5823436e-05,0.0073877177,0.0,-2.1138244,-0.20300062,0.08355273,0.008948506,0.0008346232,-0.00024752718,-0.010746645,0.7623737,-0.032270636,0.01844298,1.6426796,-0.006367456,488.08807,6.520871,0.5023612,0.46240193,0.19248992,0.13262804,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
31184000,31184000,908000,47.3977508,8.5456073,-9.776575,-0.6933226,-6.393173,2.5823436e-05,0.0073877177,0.0,-1.5683506,-0.19349104,0.096282676,0.022689544,0.0008346232,-0.00024752718,-0.010746645,1.4831957,0.0024686595,0.038439404,1.6427506,-0.006367456,488.08807,6.5137835,0.46809426,0.45694622,0.17267472,0.12891997,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
31688000,31688000,908000,47.3977508,8.5456073,-10.421015,-0.77215487,-6.37951,2.5823436e-05,0.0073877177,0.0,-0.7327537,-0.15261254,0.090632066,0.01885681,0.0008346232,-0.00024752718,-0.010746645,1.8617795,0.11063918,0.037798654,1.6430085,-0.006367456,488.08807,6.50012,0.47932822,0.45764595,0.18012439,0.13014504,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
32184000,32184000,908000,47.3977508,8.5456073,-10.618115,-0.83531225,-6.370496,2.5823436e-05,0.0073877177,0.0,0.16442728,-0.0921402,0.074883215,0.0056249355,0.0008346232,-0.00024752718,-0.010746645,1.7728443,0.15323019,-0.017189419,1.6425449,-0.006367456,488.08807,6.491106,0.49029505,0.46151605,0.1932196,0.13152947,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
32688000,32688000,908000,47.3977508,8.5456073,-10.374284,-0.8596493,-6.36304,2.5823436e-05,0.0073877177,0.0,0.93211585,-0.015136654,0.06541833,0.002597887,0.0008346232,-0.00024752718,-0.010746645,1.2563525,0.1656172,-0.008003785,1.6426034,-0.006367456,488.08807,6.48365,0.5032064,0.46609348,0.20600198,0.13301401,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
33184000,33184000,908000,47.3977508,8.5456073,-9.825003,-0.8484935,-6.3539867,2.5823436e-05,0.0073877177,0.0,1.352766,0.043362964,0.04697754,-0.0061420635,0.0008346232,-0.00024752718,-0.010746645,0.4576719,0.05643948,-0.045737248,1.642098,-0.006367456,488.08807,6.474597,0.46830705,0.46019578,0.18568464,0.1289254,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1,0,0
