timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
8864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022019587,0.0020967112,9.990289e-12,-0.19507955,0.1538037,-9.929234,-0.0005113269,-0.005603291,4.2610536e-05,0.00034903144,0.00038900098,0.00029073888,1.4180316e-06,3.679438e-06,2.698981e-06,11.832729,11.832729
9864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023817856,0.0024186568,1.4381899e-11,-0.18665196,0.16567895,-9.923105,-0.00049002166,-0.0055180704,0.00017044223,0.00018915345,0.00052736263,0.00027876013,2.517414e-06,9.1436705e-06,3.693055e-06,11.832729,11.832729
10864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023638304,0.0022463303,1.3674713e-11,-0.18282123,0.16050746,-9.9333515,-0.0005539375,-0.0048149955,-0.00014913714,0.0004443053,0.0005367542,0.0004961439,3.89187e-06,3.574129e-06,3.3026877e-06,11.832729,11.832729
11864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024596976,0.0022151843,1.0933506e-11,-0.18550274,0.15811327,-9.925594,-0.00061785337,-0.004111921,0.00023435814,0.00032656122,0.00018365057,0.00048183507,2.7389246e-06,2.576423e-06,4.2913157e-06,11.832729,11.832729
12864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023383452,0.0021109136,1.4954534e-11,-0.16721107,0.15849634,-9.929809,-0.0017257285,-0.005411543,-0.00061785337,0.0005340946,0.00027376987,0.0006704829,6.3157786e-06,5.802853e-06,2.6935334e-06,11.832729,11.832729
13864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024682663,0.0041623474,4.1457854e-10,-0.16989255,0.15121797,-10.408169,-0.023925837,0.063021034,0.007009441,0.0005528038,0.0005070384,0.0022416739,0.000121602105,0.0011644674,3.8510384e-06,11.832614,11.832614
14864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024174219,0.002723177,5.951349e-11,-0.12603077,0.12947859,-10.323128,-0.015446335,-0.017981661,0.0042184475,0.0003314955,0.00047137952,0.000359768,1.32543255e-05,1.3510335e-05,3.947248e-06,11.830235,11.830235
15864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023715949,0.002141524,9.631074e-12,-0.172191,0.14834493,-10.147967,-0.0005326323,0.0017470337,0.0037071207,0.00031959085,0.00026665267,0.00018438343,3.5178439e-06,3.121122e-06,4.7543094e-06,11.8252,11.8252
16864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022201575,0.0025451493,6.40594e-11,-0.17659631,0.17305309,-10.05699,-0.023307988,-0.0043888893,0.003685815,0.00053895515,0.00024970368,0.000339397,6.437155e-05,2.5266743e-05,3.83377e-06,11.818586,11.818586
17864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024153018,0.002320164,1.856663e-11,-0.18339583,0.19124898,-9.994355,0.0068603028,-0.00042610583,0.0030679617,0.00057505467,0.00031931576,0.00048425305,1.04927085e-05,3.2454946e-06,3.7284608e-06,11.811043,11.811043
18864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024446053,0.0023594594,3.5959357e-11,-0.17707516,0.19326015,-9.944462,0.011930961,-0.0074355463,0.0039627836,0.00049227214,0.00046844475,0.0002573,7.0583847e-06,2.5074282e-06,4.3820987e-06,11.802942,11.802942
19864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024015639,0.002222006,1.6963896e-11,-0.17142485,0.17065887,-9.915921,-0.005432849,-0.0037710364,0.0039201733,0.00027560428,0.00044643309,0.00085472607,3.585931e-06,7.1927425e-06,2.2441577e-06,11.794529,11.794529
20864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.042483658,0.002325761,1.1013313e-11,-0.17152062,0.16031593,-10.357315,0.00023435816,0.0021518343,-0.0014487596,0.00035488285,0.00024968508,0.032407,4.631752e-06,1.5807145e-05,2.7806855e-06,11.791452,11.791452
21864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.025268303,0.013219259,4.782317e-10,-0.16682796,0.02432526,-9.915062,0.19556123,-0.0018109496,-0.00042610586,0.00029427742,0.0004570536,0.00097376003,0.005474619,5.1746347e-06,2.7007961e-06,11.791011,11.791011
22864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024680967,0.004280768,1.9778646e-11,-0.15064317,-0.4910027,-10.358752,-0.0118457405,-0.0020026974,0.0012570121,0.00049797713,0.00030491606,0.0005599276,1.06960615e-05,2.0943655e-06,1.3817181e-06,11.790522,11.790522
23864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.027651366,0.0024568012,4.5111442e-10,-0.12679695,-0.80062085,-9.417449,-0.17133711,0.0019174761,0.0038988676,0.000904991,0.000430603,0.001931051,1.787798e-05,1.152945e-05,7.800988e-06,11.78867,11.78867
24864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023789242,0.0025043832,4.7810916e-10,-0.10630256,-0.5612964,-9.8530035,-0.18226676,-0.011696603,0.00023435798,0.0005337826,0.000519604,0.0006699148,6.7860224e-06,1.04055525e-05,1.840173e-06,11.788386,11.788386
25864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023906004,0.002457946,7.84263e-11,-0.11961431,0.097300544,-10.099603,-0.022540996,-0.020325245,-0.0032384042,0.0005876561,0.0011440923,0.00025445942,1.4655107e-05,2.4892724e-06,5.6721256e-06,11.7888155,11.7888155
26864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024026893,0.002529247,4.397688e-10,-0.15409085,0.5832277,-9.897056,0.15525164,-0.015339808,0.00262055,0.00043467493,0.0006030279,0.0010603828,1.5413185e-05,7.12647e-06,4.1515095e-06,11.789198,11.789198
27864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022599308,0.0027142311,5.5704646e-10,-0.22141577,0.4922481,-9.899641,0.18750785,0.006093312,0.004197142,0.00037929742,0.00080892973,0.0004529406,1.2493574e-05,8.853166e-06,5.0457215e-06,11.789538,11.789538
28864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022978188,0.002407395,1.01223994e-10,-0.22850263,-0.093852535,-10.029025,0.04653075,0.007968178,-0.00076699036,0.0005727985,0.0008327744,0.00054952264,5.580439e-06,3.9826514e-06,3.1338313e-06,11.789933,11.789933
29864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02386879,0.0025450154,3.818694e-10,-0.2144247,-0.61914027,-9.917645,-0.14057231,0.0037923413,0.0037923416,0.0006356231,0.000488843,0.0005837059,1.7541952e-05,4.841461e-06,4.2967627e-06,11.790252,11.790252
30864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024299078,0.0024679117,5.1674703e-10,-0.17774555,-0.5996995,-9.870337,-0.20632043,-0.008053401,0.003643204,0.0005747242,0.00034490405,0.0010538445,9.234452e-06,4.8414613e-06,3.578668e-06,11.790401,11.790401
31864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.021489305,0.0024708714,1.7748776e-10,-0.17056294,-0.033327114,-10.077482,-0.07448328,-0.01320928,-0.0015978969,0.00016796726,0.00077312265,0.0010250785,6.022724e-05,3.4270606e-06,5.378897e-06,11.790605,11.790605
32864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022578428,0.0023027079,2.4994062e-10,-0.19105728,0.5512411,-9.951929,0.110595755,-0.0109083075,-0.0032597093,0.00039941983,0.000513276,0.00039470117,2.2919985e-05,2.8623904e-06,2.6172756e-06,11.790771,11.790771
33864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02339555,0.0024854662,6.129459e-10,-0.20867862,0.62517416,-9.836051,0.201058,-0.0042823628,0.0004900216,0.0002933421,0.00056465383,0.00032720307,5.949012e-06,1.4195748e-05,3.3344625e-06,11.79089,11.79089
34864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.024383573,0.002581306,1.8905716e-10,-0.21519084,0.13081935,-10.074035,0.09269931,0.0038562575,-0.0006391586,0.00020008594,0.0008226303,0.000427265,7.365861e-05,5.0221192e-06,1.8383573e-06,11.791116,11.791116
35864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023459207,0.0023347847,1.802719e-10,-0.20446481,-0.49282235,-9.969553,-0.091314465,-8.5221254e-05,0.005475459,0.0005782646,0.0004455892,0.0002579463,4.2874173e-05,3.102057e-06,1.8047672e-06,11.7911625,11.7911625
36864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02305317,0.0024198273,4.7562987e-10,-0.18454506,-0.6406882,-9.815079,-0.20110062,-0.006434197,0.0035153728,0.000455788,0.00047691952,0.0004288495,2.521049e-06,4.4465546e-06,2.7915792e-06,11.790913,11.790913
37864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023682408,0.0024662476,2.8666625e-10,-0.1769794,-0.19067405,-9.967925,-0.122739755,-0.010333065,0.0005539374,0.0005364974,0.000639659,0.0005236204,5.8965186e-05,5.0838516e-06,3.1202137e-06,11.790688,11.790688
38864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023740128,0.0025722827,1.5634632e-10,-0.17238253,0.4495355,-9.938235,0.06003831,-0.008862999,-0.0038349521,0.00030908032,0.00040550975,0.00042393536,2.03699e-05,4.8314746e-06,3.132016e-06,11.790575,11.790575
39864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023328753,0.0023680448,4.652587e-10,-0.18866308,0.6811985,-9.823027,0.1925572,-0.007542072,0.00087351684,0.00039254117,0.00016101537,0.00064875773,7.5377197e-06,1.3042804e-05,3.5832077e-06,11.790418,11.790418
40864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.02351722,0.0024115902,2.8383357e-10,-0.21624428,0.32589892,-9.974148,0.1470491,0.0015126755,-0.00012783159,0.00047449803,0.0006893864,0.0006050798,4.5208093e-05,2.0580521e-06,4.3412465e-06,11.790279,11.790279
41864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.022879064,0.0023065829,6.7042635e-11,-0.20120871,-0.31431058,-9.951548,-0.036985982,-0.0005752428,0.0010013487,0.0002478512,0.00044047195,0.0005118204,5.20886e-05,1.5641923e-06,3.2300618e-06,11.790201,11.790201
42864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023959184,0.002233538,4.5385726e-10,-0.18828002,-0.64863694,-9.805213,-0.18610169,-0.0064768074,0.0004900215,0.0003906519,0.0005984055,0.0012450607,7.4669288e-06,3.5332766e-06,4.2649885e-06,11.790021,11.790021
43864000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.023674488,0.0022494474,4.5542e-10,-0.17793706,-0.3697603,-9.894373,-0.16281503,-0.007819042,-0.0005539377,0.00036077088,0.00057004637,0.0008418965,1.6743172e-05,6.507332e-06,3.846478e-06,11.789822,11.789822
