timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
8092000,8004000,1311004,-0.0013730088,-0.0059338673,-0.0006729166,0.34906584,1.4917897e-06,1.4623482e-06,0.00019352672,1311004,0.008258965,0.006863549,-0.12924413,0.4,0.015199309,0.015223911,0.00078116736,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
8300000,8212000,1311004,-0.0014040906,-0.005930021,-0.00064627,0.34906584,1.3614821e-06,1.334021e-06,0.0001775436,1311004,0.00831893,0.007282373,-0.12737378,0.4,0.015180332,0.01520488,0.00078118755,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
8716000,8628000,1311004,-0.0013776424,-0.0058613336,-0.000717428,0.34906584,1.1497373e-06,1.1260545e-06,0.00015054522,1311004,0.00926932,0.0069201146,-0.12807849,0.4,0.015140031,0.0151645355,0.00078121445,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
9268000,9188000,1311004,-0.0013998473,-0.005789522,-0.0007536613,0.34906584,9.644467e-07,9.452934e-07,0.000119959026,1311004,0.009351226,0.0073696533,-0.1265107,0.4,0.014809497,0.014833391,0.00076584984,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
9332000,9252000,1311004,-0.0013421228,-0.005813196,-0.0006565735,0.34906584,8.9490584e-07,8.7761487e-07,0.00011718302,1311004,0.008600803,0.0048572705,-0.126708,0.4,0.014696383,0.014719761,0.00076701486,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
10336000,10252000,1311004,-0.0012907067,-0.005888569,-0.0006312578,0.34906584,7.0580774e-07,6.947213e-07,8.56668e-05,1311004,0.008254315,0.0042320704,-0.12675829,0.4,0.014867486,0.014891084,0.00077717256,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
10584000,10500000,1311004,-0.0012892247,-0.0059048138,-0.00063289236,0.34906584,6.339189e-07,6.235996e-07,8.034433e-05,1311004,0.00811636,0.004205506,-0.12784381,0.4,0.014875989,0.014899661,0.0007782533,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
10796000,10708000,1311004,-0.0012989274,-0.0059084655,-0.0005638169,0.34906584,6.025416e-07,5.92686e-07,7.543006e-05,1311004,0.008116918,0.004351317,-0.12663203,0.4,0.014884457,0.014908135,0.0007789418,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
11212000,11124000,1311004,-0.0013081018,-0.0059321634,-0.0004889388,0.34906584,5.468986e-07,5.383119e-07,6.67225e-05,1311004,0.0078641465,0.004491818,-0.12760521,0.4,0.014890851,0.014914578,0.0007798815,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
11308000,11228000,1311004,-0.0012946832,-0.0058742957,-0.0004559776,0.34906584,5.3584046e-07,5.2777017e-07,6.284283e-05,1311004,0.007815223,0.0044470336,-0.126356,0.4,0.014600386,0.014623646,0.00076467916,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
11412000,11332000,1311004,-0.0013038844,-0.0059132413,-0.00042859686,0.34906584,5.111433e-07,5.034987e-07,6.1763516e-05,1311004,0.005915045,0.0049721017,-0.12757431,0.4,0.014534732,0.014557992,0.00076668087,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
12412000,12332000,1311004,-0.0012839579,-0.005952149,-0.000141743,0.34906584,4.776846e-07,4.719015e-07,4.799612e-05,1311004,0.005980265,0.0048367577,-0.12764397,0.4,0.014729035,0.014752593,0.000777069,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
13412000,13332000,1311004,-0.0012843605,-0.00596754,5.3283642e-05,0.34906584,4.7913164e-07,4.7461756e-07,3.7769718e-05,1311004,0.0059911488,0.0048768655,-0.12788436,0.4,0.01478548,0.014809105,0.00078005996,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
14412000,14332000,1311004,-0.0013023987,-0.0059711454,0.00013787774,0.34906584,4.579958e-07,4.541469e-07,3.0191475e-05,1311004,0.0060054283,0.005291687,-0.128101,0.4,0.014791088,0.014814756,0.00078091386,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
15412000,15332000,1311004,-0.0013233266,-0.005980169,0.00017405185,0.34906584,4.2688146e-07,4.238559e-07,2.4491197e-05,1311004,0.005777955,0.005918548,-0.12824064,0.4,0.014762635,0.014786459,0.0007811616,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
15908000,15828000,1311004,-0.001346208,-0.005990088,0.00021366635,0.34906584,3.8512374e-07,3.8270258e-07,2.2164731e-05,1311004,0.005373651,0.0066767517,-0.1268609,0.4,0.014720564,0.014744698,0.00078120216,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
16708000,16628000,1311004,-0.0013849154,-0.005998674,0.00020760109,0.34906584,3.5778382e-07,3.556784e-07,2.0968142e-05,1311004,0.0067711268,0.0036471258,-0.1258481,0.4,0.0143668465,0.014389657,0.0007812343,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17108000,17028000,1311004,-0.0013950125,-0.006005254,0.00020630013,0.34906584,3.5363158e-07,3.515606e-07,2.0962774e-05,1311004,0.009149164,-4.666709e-05,-0.1255679,0.4,0.013434705,0.0134545155,0.0007812434,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17508000,17428000,1311004,-0.0013988804,-0.006004956,0.00019994554,0.34906584,3.5311365e-07,3.5105742e-07,2.094862e-05,1311004,0.008521526,-0.0022508518,-0.12498981,0.4,0.012229981,0.012246598,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
17908000,17828000,1311004,-0.0013997789,-0.006004802,0.00021992263,0.34906584,3.5399003e-07,3.5194242e-07,2.0923591e-05,1311004,0.006183873,-0.0027486705,-0.12462938,0.4,0.011138866,0.011153106,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
18708000,18628000,1311004,-0.0014016962,-0.0060057454,0.0001953396,0.34906584,3.563588e-07,3.5432868e-07,2.083971e-05,1311004,0.0052719554,-0.0020335736,-0.12307216,0.4,0.009718458,0.009730657,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
19108000,19028000,1311004,-0.0014029407,-0.0060067037,0.00019387691,0.34906584,3.5767724e-07,3.5565785e-07,2.0781219e-05,1311004,0.0046099024,-0.0013435538,-0.122772,0.4,0.0093061915,0.00931809,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
19508000,19428000,1311004,-0.0014037589,-0.0060073477,0.00019100544,0.34906584,3.5920695e-07,3.5720143e-07,2.0691317e-05,1311004,0.00391152,-0.0009790877,-0.12207355,0.4,0.009016722,0.00902849,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
19908000,19828000,1311004,-0.0014049372,-0.006008421,0.00017745826,0.34906584,3.6101952e-07,3.590302e-07,2.0579504e-05,1311004,0.0030244214,-0.00044294237,-0.121373914,0.4,0.008810468,0.0088221505,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
20308000,20228000,1311004,-0.0014069645,-0.0060102916,0.00016974969,0.34906584,3.6306398e-07,3.6109185e-07,2.0468497e-05,1311004,0.0018705727,0.0006345626,-0.11891197,0.4,0.00861664,0.008628167,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
20708000,20628000,1311004,-0.0014072757,-0.0060117147,0.00015886835,0.34906584,3.6536346e-07,3.6341413e-07,2.0310938e-05,1311004,0.00049296493,0.00083394785,-0.118746914,0.4,0.008442081,0.008453396,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
21108000,21028000,1311004,-0.0014080163,-0.0060124756,0.00016378978,0.34906584,3.6797442e-07,3.6605047e-07,2.0128378e-05,1311004,-0.0003610449,0.0018641434,-0.11858122,0.4,0.008327656,0.008338819,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
21508000,21428000,1311004,-0.0014084686,-0.0060128276,0.00015791785,0.34906584,3.7079758e-07,3.688936e-07,1.9955349e-05,1311004,-0.0013157612,0.0028473856,-0.117951594,0.4,0.008245229,0.008256317,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
21908000,21828000,1311004,-0.0014080193,-0.006012299,0.00014849688,0.34906584,3.7370287e-07,3.7182858e-07,1.9716432e-05,1311004,-0.0027003232,0.004342415,-0.11723276,0.4,0.008185642,0.008197236,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
22312000,22228000,1311004,-0.0014060927,-0.0060108467,0.00018535613,0.34906584,3.7659052e-07,3.747801e-07,1.9482826e-05,1311004,-0.004054167,0.00499028,-0.11638424,0.4,0.008144828,0.0081577385,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
22712000,22628000,1311004,-0.0014025195,-0.0060071764,0.00021689155,0.34906584,3.792732e-07,3.7760648e-07,1.9167383e-05,1311004,-0.005229593,0.005767426,-0.1163056,0.4,0.008119764,0.0081343,0.00078124576,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
23104000,23020000,1311004,-0.0013998311,-0.006000646,0.00027662472,0.34906584,3.8149912e-07,3.801072e-07,1.907283e-05,1311004,-0.0064805653,0.0060976455,-0.11562033,0.4,0.008059938,0.008092494,0.00078124576,197388,-0.0011664119,0.00034873467,-0.00026951238,0.5,0.0004147087,0.0013503376,0.0013464228,1,0,1,0,1,0
23512000,23428000,1311004,-0.0013931898,-0.0059902202,0.0003413602,0.34906584,3.8347002e-07,3.8241447e-07,1.9031895e-05,1311004,-0.0073451367,0.006672436,-0.114275545,0.4,0.008048678,0.008083595,0.00078124576,197388,-0.0015273187,0.0001339654,-0.00039641862,0.5,0.0002727336,0.0013078986,0.0013037593,1,0,1,0,1,0
23904000,23820000,1311004,-0.0013945577,-0.0059814304,0.00036717646,0.34906584,3.848172e-07,3.841016e-07,1.901303e-05,1311004,-0.007925978,0.0068967477,-0.11316538,0.4,0.008040285,0.008074369,0.00078124576,197388,-0.0018530905,-0.00014118718,-0.00032073836,0.5,0.00020641464,0.0012801755,0.0012760914,1,0,1,0,1,0
24312000,24228000,1311004,-0.0013955914,-0.0059684953,0.00035989672,0.34906584,3.8557766e-07,3.8502688e-07,1.8998397e-05,1311004,-0.0084667895,0.0072107497,-0.112244785,0.4,0.00803402,0.008063662,0.00078124576,197388,-0.0019660422,-0.00059422717,-0.0007924494,0.5,0.00017360978,0.0012366266,0.001232958,1,0,1,0,1,0
24712000,24628000,1311004,-0.0014067258,-0.0059573497,0.00030698025,0.34906584,3.8540054e-07,3.845586e-07,1.891606e-05,1311004,-0.008878562,0.007534933,-0.110986404,0.4,0.008029671,0.008051679,0.00078124576,197388,-0.0023042248,-0.001123037,-0.0012592105,0.5,0.0001572004,0.0011725314,0.0011695441,1,0,1,0,1,0
25104000,25020000,1311004,-0.0014200222,-0.005946065,0.00023399532,0.34906584,3.8410158e-07,3.8234256e-07,1.8632241e-05,1311004,-0.009103745,0.008222089,-0.109326914,0.4,0.008026568,0.008038209,0.00078124576,197388,-0.0022074762,-0.0013433004,-0.0009969607,0.5,0.000144221,0.0010658486,0.0010638884,1,0,1,0,1,0
25512000,25428000,1311004,-0.0014289025,-0.005946012,0.0002479019,0.34906584,3.816167e-07,3.7843623e-07,1.8037079e-05,1311004,-0.009103962,0.008920209,-0.107753344,0.4,0.008024682,0.008025202,0.00078124576,197388,-0.0020619964,-0.0013514328,-0.0015974343,0.5,0.0001362082,0.000970742,0.00096958946,1,0,1,0,1,0
25912000,25828000,1311004,-0.0014349413,-0.0059496867,0.00027440325,0.34906584,3.776838e-07,3.7339896e-07,1.714587e-05,1311004,-0.009157145,0.0098972125,-0.10590967,0.4,0.008023357,0.008012668,0.00078124576,197388,-0.0021389935,-0.0019927332,-0.0011360358,0.5,0.00012834885,0.0008732901,0.00087286555,1,0,1,0,1,0
26312000,26228000,1311004,-0.0014309802,-0.005960812,0.0004294728,0.34906584,3.724919e-07,3.682716e-07,1.6177832e-05,1311004,-0.009150704,0.010364372,-0.10485023,0.4,0.008022276,0.008002188,0.00078124576,197388,-0.0021222618,-0.0025169393,-0.0006155919,0.5,0.00012233229,0.00081610866,0.00081600435,1,0,1,0,1,0
26712000,26628000,1311004,-0.0014280645,-0.005974385,0.00052748073,0.34906584,3.6612846e-07,3.63485e-07,1.529902e-05,1311004,-0.0093188,0.010901075,-0.10300068,0.4,0.008020806,0.007993053,0.00078124576,197388,-0.0024321137,-0.0023481813,-0.00061004655,0.5,0.000116714196,0.00077775714,0.00077772804,1,0,1,0,1,0
27112000,27028000,1311004,-0.0014204643,-0.005983332,0.00060087536,0.34906584,3.587943e-07,3.5887405e-07,1.4637515e-05,1311004,-0.009445182,0.011057469,-0.101822816,0.4,0.008018705,0.007985514,0.00078124576,197388,-0.0025590193,-0.0023651302,-0.00065419043,0.5,0.000112589005,0.0007652723,0.00076491176,1,0,1,0,1,0
27512000,27428000,1311004,-0.0014005699,-0.005988551,0.00061314704,0.34906584,3.507287e-07,3.5387316e-07,1.4235147e-05,1311004,-0.009559617,0.010919143,-0.09984811,0.4,0.008015775,0.007978897,0.00078124576,197388,-0.0027077568,-0.0022923448,-0.0005709734,0.5,0.000110194494,0.0007638878,0.0007630165,1,0,1,0,1,0
27908000,27820000,1311004,-0.0013825294,-0.0059964787,0.0006450281,0.34906584,3.4203273e-07,3.47628e-07,1.3968857e-05,1311004,-0.009707964,0.01068928,-0.098626494,0.4,0.008011616,0.007972408,0.00078124576,197388,-0.0027693284,-0.0023745168,-0.0006671642,0.5,0.00010847314,0.00075706805,0.0007556546,1,0,1,0,1,0
28308000,28220000,1311004,-0.0013625895,-0.005983613,0.0006700271,0.34906584,3.330281e-07,3.3962883e-07,1.3795288e-05,1311004,-0.009421814,0.010310497,-0.09697168,0.4,0.008005807,0.007964944,0.00078124576,197388,-0.0027938955,-0.0022125056,-0.0007874976,0.5,0.00010730101,0.0007382573,0.00073654094,1,0,1,0,1,0
28708000,28620000,1311004,-0.0013406452,-0.00596967,0.0007103572,0.34906584,3.236601e-07,3.29594e-07,1.3522419e-05,1311004,-0.009061143,0.009775984,-0.09522485,0.4,0.007997897,0.007955826,0.00078124576,197388,-0.0029247068,-0.0019942825,-0.0008260595,0.5,0.00010538304,0.0007004151,0.0006985857,1,0,1,0,1,0
29108000,29020000,1311004,-0.0013296306,-0.005933552,0.0008627855,0.34906584,3.1423647e-07,3.1851178e-07,1.3117288e-05,1311004,-0.008135787,0.009666899,-0.09387757,0.4,0.007988746,0.007945804,0.00078124576,197388,-0.0033438348,-0.002133628,-0.00075129967,0.5,0.0001023832,0.0006583732,0.0006566399,1,0,1,0,1,0
29516000,29428000,1311004,-0.0013125415,-0.0058937124,0.0010405704,0.34906584,3.0495607e-07,3.077575e-07,1.2646582e-05,1311004,-0.007060634,0.009448742,-0.09258555,0.4,0.007979261,0.007935463,0.00078124576,197388,-0.0040019327,-0.002044614,-0.0007619262,0.5,9.8571385e-05,0.000629785,0.0006281985,1,0,1,0,1,0
